START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JUN
CALLSIGN: KD0JTR
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: KD0JTR
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JUN ARRL/arrl_june_vhf_contest/2023.
QSO:    50 PH 2023-06-10 2019 KD0JTR        EM29 W5PR          EL29
QSO:    50 PH 2023-06-10 2031 KD0JTR        EM29 K5GZR         EL29
QSO:    50 PH 2023-06-10 2100 KD0JTR        EM29 AJ4F          EL29
QSO:    50 PH 2023-06-10 2104 KD0JTR        EM29 N5YIZ         EL29
QSO:    50 PH 2023-06-10 2143 KD0JTR        EM29 K1TO          EL87
QSO:    50 PH 2023-06-11 0219 KD0JTR        EM29 W9RM          DM58
QSO:    50 PH 2023-06-11 0223 KD0JTR        EM29 K7ULS         DN41
QSO:    50 PH 2023-06-11 0236 KD0JTR        EM29 XE2X          EL06
QSO:    50 PH 2023-06-11 0252 KD0JTR        EM29 WO1S          DM34
QSO:    50 PH 2023-06-11 0302 KD0JTR        EM29 W7CXX         DM37
QSO:    50 PH 2023-06-11 0325 KD0JTR        EM29 K7BHM         DM43
QSO:    50 PH 2023-06-11 0326 KD0JTR        EM29 N6MI          DM15
QSO:    50 PH 2023-06-11 0329 KD0JTR        EM29 K2GMY         CM88
QSO:    50 PH 2023-06-11 0329 KD0JTR        EM29 N7SVI         DN23
QSO:    50 PH 2023-06-11 0336 KD0JTR        EM29 NR7T          DM37
QSO:    50 PH 2023-06-11 0355 KD0JTR        EM29 WW0R          DM79
QSO:    50 PH 2023-06-11 0401 KD0JTR        EM29 KI5YG         EM10
QSO:    50 PH 2023-06-11 0403 KD0JTR        EM29 N5TJ          EM10
END-OF-LOG:
