START-OF-LOG: 3.0
CONTEST: CQ-WPX-SSB
CALLSIGN: OR5T
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR:
CLAIMED-SCORE: 603351
NAME: Xavier GODDAER
OPERATORS: OR5T
CLUB: THRACIAN ROSE CLUB
CREATED-BY: N1MM Logger+ 1.0.8269.0
SOAPBOX: I had a lot of fun... good runs on 80m
QSO:  7154 PH 2020-03-29 1500 OR5T          59  0304   ED5R          59  1824
QSO:  7154 PH 2020-03-29 1501 OR5T          59  0305   DL0GEL        59  0195
QSO:  7154 PH 2020-03-29 1504 OR5T          59  0306   DJ1TO         59  0133
QSO:  7154 PH 2020-03-29 1505 OR5T          59  0307   YL10CWO       59  1719
QSO:  7154 PH 2020-03-29 1505 OR5T          59  0308   OZ4NA         59  0420
QSO:  7154 PH 2020-03-29 1505 OR5T          59  0309   IZ3IBL        59  0183
QSO:  7154 PH 2020-03-29 1506 OR5T          59  0310   II3R          59  0105
QSO:  7154 PH 2020-03-29 1506 OR5T          59  0311   OM3RM         57  0730
QSO:  7154 PH 2020-03-29 1506 OR5T          59  0312   DJ0DX         59  0098
QSO:  7154 PH 2020-03-29 1507 OR5T          59  0313   IZ2XCK        59  0144
QSO:  7154 PH 2020-03-29 1509 OR5T          59  0314   IZ2FDX        59  0016
QSO:  7154 PH 2020-03-29 1509 OR5T          59  0315   DL6RBH        59  0100
QSO:  7154 PH 2020-03-29 1511 OR5T          59  0316   IK4JQQ        59  0090
QSO:  7154 PH 2020-03-29 1511 OR5T          59  0317   EB5CS         59  0124
QSO:  7154 PH 2020-03-29 1512 OR5T          59  0318   OE2S          59  0764
QSO:  7154 PH 2020-03-29 1512 OR5T          59  0319   SP6A          59  0402
QSO:  7154 PH 2020-03-29 1513 OR5T          59  0320   IW5ECP        59  0122
QSO:  7154 PH 2020-03-29 1515 OR5T          59  0321   G4FVA         59  0003
QSO:  7154 PH 2020-03-29 1515 OR5T          59  0322   OH1MM         59  0114
QSO:  7154 PH 2020-03-29 1516 OR5T          59  0323   M0MQV         59  0270
QSO:  7154 PH 2020-03-29 1516 OR5T          59  0324   LY2BKT        59  0744
QSO:  7154 PH 2020-03-29 1516 OR5T          59  0325   S58Q          59  0253
QSO:  7154 PH 2020-03-29 1518 OR5T          59  0326   YO2MOF        59  0034
QSO:  7154 PH 2020-03-29 1518 OR5T          59  0327   GW4BKG        59  0220
QSO:  7154 PH 2020-03-29 1518 OR5T          59  0328   DL5ST         59  0256
QSO:  7154 PH 2020-03-29 1520 OR5T          59  0329   HF10ZPM       59  0263
QSO:  7154 PH 2020-03-29 1520 OR5T          59  0330   YU7KW         59  0537
QSO:  7154 PH 2020-03-29 1521 OR5T          59  0331   IN3HUU        59  0095
QSO:  7154 PH 2020-03-29 1521 OR5T          59  0332   LA2GKA        59  0315
QSO:  7154 PH 2020-03-29 1521 OR5T          59  0333   LY7W          59  0364
QSO:  7154 PH 2020-03-29 1522 OR5T          59  0334   2E0EVM        59  0086
QSO:  7154 PH 2020-03-29 1523 OR5T          59  0335   DP5L          59  0374
QSO:  7154 PH 2020-03-29 1523 OR5T          59  0336   F4HJO         59  1216
QSO:  7154 PH 2020-03-29 1524 OR5T          59  0337   EA3EYO        59  0096
QSO:  7154 PH 2020-03-29 1525 OR5T          59  0338   IO7T          59  1693
QSO:  7154 PH 2020-03-29 1526 OR5T          59  0339   DL6RAI        59  0362
QSO:  7154 PH 2020-03-29 1527 OR5T          59  0340   SP9EJH        59  0146
QSO:  7154 PH 2020-03-29 1527 OR5T          59  0341   S52ON         59  0231
QSO:  7154 PH 2020-03-29 1528 OR5T          59  0342   MU0GSY        59  0374
QSO:  7154 PH 2020-03-29 1532 OR5T          59  0343   SQ8LUU        59  0677
QSO:  7154 PH 2020-03-29 1533 OR5T          59  0344   RT4F          59  1633
QSO:  7154 PH 2020-03-29 1533 OR5T          59  0345   IW3FVZ        59  0381
QSO:  7154 PH 2020-03-29 1534 OR5T          59  0346   DK0BM         59  0349
QSO:  7154 PH 2020-03-29 1535 OR5T          59  0347   HB9EIN        59  0049
QSO:  7154 PH 2020-03-29 1535 OR5T          59  0348   IZ5IMD        59  0131
QSO:  7154 PH 2020-03-29 1536 OR5T          59  0349   DM2DLG        59  0084
QSO:  7154 PH 2020-03-29 1537 OR5T          59  0350   I4AUM         59  0215
QSO:  7154 PH 2020-03-29 1537 OR5T          59  0351   IK3SSW        59  0262
QSO:  7154 PH 2020-03-29 1538 OR5T          59  0352   F4CIB         59  0328
QSO:  7154 PH 2020-03-29 1538 OR5T          59  0353   I1NVU         59  0557
QSO:  7154 PH 2020-03-29 1538 OR5T          59  0354   9A6KX         59  0485
QSO:  7154 PH 2020-03-29 1539 OR5T          59  0355   IZ2BVC        59  0357
QSO:  7154 PH 2020-03-29 1540 OR5T          59  0356   MI0NDK        59  0102
QSO:  7154 PH 2020-03-29 1541 OR5T          59  0357   IX1CLD        59  0477
QSO:  7154 PH 2020-03-29 1541 OR5T          59  0358   E76C          59  0506
QSO:  7154 PH 2020-03-29 1541 OR5T          59  0359   OH1TM         59  0807
QSO:  7154 PH 2020-03-29 1542 OR5T          59  0360   GD7RVP        59  0090
QSO:  7154 PH 2020-03-29 1542 OR5T          59  0361   DL6MDG        59  0217
QSO:  7154 PH 2020-03-29 1542 OR5T          59  0362   IZ4YFM        59  0144
QSO:  7154 PH 2020-03-29 1545 OR5T          59  0363   2I0WMN        59  0082
QSO:  7154 PH 2020-03-29 1546 OR5T          59  0364   OK4K          59  0579
QSO:  7154 PH 2020-03-29 1546 OR5T          59  0365   DL1ATZ        59  0785
QSO:  7154 PH 2020-03-29 1546 OR5T          59  0366   OZ1BZJ        59  0145
QSO:  7154 PH 2020-03-29 1546 OR5T          59  0367   MI0OBC        59  0254
QSO:  7154 PH 2020-03-29 1546 OR5T          59  0368   RU3A          59  3057
QSO:  7154 PH 2020-03-29 1547 OR5T          59  0369   HB9GKM        59  0030
QSO:  7154 PH 2020-03-29 1547 OR5T          59  0370   DJ8EW         59  0093
QSO:  7154 PH 2020-03-29 1547 OR5T          59  0371   S55DX         59  0050
QSO:  7154 PH 2020-03-29 1548 OR5T          59  0372   MW3WSC        59  0057
QSO:  7154 PH 2020-03-29 1548 OR5T          59  0373   IU1KAE        59  0209
QSO:  7154 PH 2020-03-29 1548 OR5T          59  0374   SP6ZT         59  0299
QSO:  7154 PH 2020-03-29 1549 OR5T          59  0375   LY9A          59  1410
QSO:  7154 PH 2020-03-29 1549 OR5T          59  0376   SE0X          59  0243
QSO:  7154 PH 2020-03-29 1549 OR5T          59  0377   IU5ICR        59  0484
QSO:  7154 PH 2020-03-29 1550 OR5T          59  0378   F4IEX         59  0238
QSO:  7154 PH 2020-03-29 1550 OR5T          59  0379   YU1UO         59  0403
QSO:  7154 PH 2020-03-29 1550 OR5T          59  0380   OG6N          59  1909
QSO:  7154 PH 2020-03-29 1551 OR5T          59  0381   IT9AUH        59  0254
QSO:  7154 PH 2020-03-29 1551 OR5T          59  0382   OK5OK         59  0129
QSO:  7154 PH 2020-03-29 1552 OR5T          59  0383   SP9N          59  1633
QSO:  7154 PH 2020-03-29 1552 OR5T          59  0384   EA4GZD        59  0065
QSO:  7154 PH 2020-03-29 1552 OR5T          59  0385   IZ3NVE        59  0151
QSO:  7154 PH 2020-03-29 1553 OR5T          59  0386   OK1SI         59  0117
QSO:  7154 PH 2020-03-29 1553 OR5T          59  0387   ED3B          59  1045
QSO:  7154 PH 2020-03-29 1553 OR5T          59  0388   F1MKC         59  0238
QSO:  7154 PH 2020-03-29 1554 OR5T          59  0389   IW2BZY        59  0435
QSO:  7154 PH 2020-03-29 1554 OR5T          59  0390   DM7XX         59  0406
QSO:  7154 PH 2020-03-29 1555 OR5T          59  0391   SP8KP         59  0409
QSO:  7154 PH 2020-03-29 1556 OR5T          59  0392   SP2GMA        59  0542
QSO:  7154 PH 2020-03-29 1557 OR5T          59  0393   MI0TMW        59  0052
QSO:  7154 PH 2020-03-29 1557 OR5T          59  0394   EA4K          59  0358
QSO:  7154 PH 2020-03-29 1558 OR5T          59  0395   ES3TI         59  0273
QSO:  7154 PH 2020-03-29 1558 OR5T          59  0396   HB2K          59  1240
QSO:  7154 PH 2020-03-29 1600 OR5T          59  0397   EA1IYG        59  0052
QSO: 28505 PH 2020-03-29 1602 OR5T          59  0398   IH9YMC        59  0052
QSO: 28515 PH 2020-03-29 1605 OR5T          59  0399   EB5F          59  0553
QSO: 21210 PH 2020-03-29 1606 OR5T          59  0400   EC5K          59  0352
QSO: 21182 PH 2020-03-29 1609 OR5T          59  0401   PY2UD         59  1182
QSO: 21165 PH 2020-03-29 1611 OR5T          59  0402   ZV2K          59  0517
QSO: 21153 PH 2020-03-29 1612 OR5T          59  0403   LS2D          59  0957
QSO: 21247 PH 2020-03-29 1615 OR5T          59  0404   CX1AV         59  0247
QSO: 21271 PH 2020-03-29 1616 OR5T          59  0405   EA5GS         59  1145
QSO: 21275 PH 2020-03-29 1617 OR5T          59  0406   EA5BZ         59  0320
QSO: 21305 PH 2020-03-29 1619 OR5T          59  0407   EB5GGB        59  0096
QSO: 14151 PH 2020-03-29 1622 OR5T          59  0408   KQ2M          59  0828
QSO: 14140 PH 2020-03-29 1622 OR5T          59  0409   RA1AL         59  1227
QSO:  3727 PH 2020-03-29 1940 OR5T          59  0410   OK2VK         59  0263
QSO:  3727 PH 2020-03-29 1940 OR5T          59  0411   UW8SM         59  0690
QSO:  3727 PH 2020-03-29 1941 OR5T          59  0412   DL5JS         59  0353
QSO:  3727 PH 2020-03-29 1942 OR5T          59  0413   DF8IU         59  0294
QSO:  3727 PH 2020-03-29 1942 OR5T          59  0414   OK6Y          59  0735
QSO:  3727 PH 2020-03-29 1942 OR5T          59  0415   HB9NE         59  1540
QSO:  3744 PH 2020-03-29 1945 OR5T          59  0416   OM5WW         59  0853
QSO:  3745 PH 2020-03-29 1946 OR5T          59  0417   G6GLP         59  0062
QSO:  3745 PH 2020-03-29 1946 OR5T          59  0418   M7KJC         59  0242
QSO:  3745 PH 2020-03-29 1947 OR5T          59  0419   PA1TK         59  1039
QSO:  3745 PH 2020-03-29 1948 OR5T          59  0420   PA8KW         59  0438
QSO:  3745 PH 2020-03-29 1948 OR5T          59  0421   OM4AQP        59  0092
QSO:  3745 PH 2020-03-29 1949 OR5T          59  0422   UA1D          59  0489
QSO:  3745 PH 2020-03-29 1950 OR5T          59  0423   OK1VVT        59  0072
QSO:  3745 PH 2020-03-29 1951 OR5T          59  0424   IV3ZYB        59  0414
QSO:  3745 PH 2020-03-29 1951 OR5T          59  0425   DO4HBK        59  0045
QSO:  3745 PH 2020-03-29 1952 OR5T          59  0426   MI5JYK        59  0265
QSO:  3745 PH 2020-03-29 1952 OR5T          59  0427   DL8AAE        59  0780
QSO:  3745 PH 2020-03-29 1952 OR5T          59  0428   G4CXT         59  0133
QSO:  3745 PH 2020-03-29 1953 OR5T          59  0429   DL0HMK        59  0850
QSO:  3745 PH 2020-03-29 1953 OR5T          59  0430   G0JOS         59  0103
QSO:  3745 PH 2020-03-29 1954 OR5T          59  0431   EI3HGB        59  0147
QSO:  3745 PH 2020-03-29 1955 OR5T          59  0432   DL3LJ         59  0062
QSO:  3745 PH 2020-03-29 1956 OR5T          59  0433   PA0MIR        59  0283
QSO:  3745 PH 2020-03-29 1956 OR5T          59  0434   OZ4NA         59  0504
QSO:  3745 PH 2020-03-29 1957 OR5T          59  0435   DD1BZ         59  0007
QSO:  3745 PH 2020-03-29 1958 OR5T          59  0436   F4HSR         59  0331
QSO:  3745 PH 2020-03-29 1958 OR5T          59  0437   IV3KKW        59  0492
QSO:  3745 PH 2020-03-29 1958 OR5T          59  0438   GX5EA         59  0373
QSO:  3745 PH 2020-03-29 1959 OR5T          59  0439   M0BJL         59  0019
QSO:  3745 PH 2020-03-29 1959 OR5T          59  0440   DQ0Z          59  0389
QSO:  3745 PH 2020-03-29 2000 OR5T          59  0441   DK5KK         59  1025
QSO:  3745 PH 2020-03-29 2002 OR5T          59  0442   PA2PME        59  0178
QSO:  3745 PH 2020-03-29 2003 OR5T          59  0443   G0C           59  0166
QSO:  3745 PH 2020-03-29 2003 OR5T          59  0444   G4BYY         59  0049
QSO:  3745 PH 2020-03-29 2004 OR5T          59  0445   DP4M          59  0876
QSO:  3745 PH 2020-03-29 2004 OR5T          59  0446   SQ3M          59  1090
QSO:  3745 PH 2020-03-29 2004 OR5T          59  0447   DL6FBL        59  4348
QSO:  3745 PH 2020-03-29 2005 OR5T          59  0448   IZ5EBL        59  0848
QSO:  3745 PH 2020-03-29 2005 OR5T          59  0449   OS8A          59  1009
QSO:  3745 PH 2020-03-29 2005 OR5T          59  0450   OP4K          59  0995
QSO:  3745 PH 2020-03-29 2005 OR5T          59  0451   S54ZZ         59  1732
QSO:  3745 PH 2020-03-29 2006 OR5T          59  0452   G3XTT         59  0549
QSO:  3745 PH 2020-03-29 2006 OR5T          59  0453   OK4X          59  0223
QSO:  3745 PH 2020-03-29 2006 OR5T          59  0454   OK1AY         59  0579
QSO:  3745 PH 2020-03-29 2007 OR5T          59  0455   DF9PX         59  0135
QSO:  3745 PH 2020-03-29 2007 OR5T          59  0456   OK1XBF        59  0125
QSO:  3745 PH 2020-03-29 2007 OR5T          59  0457   G4P           59  0462
QSO:  3745 PH 2020-03-29 2008 OR5T          59  0458   DO2QS         59  0159
QSO:  3745 PH 2020-03-29 2008 OR5T          59  0459   SP4AWE        59  0331
QSO:  3745 PH 2020-03-29 2009 OR5T          59  0460   DJ0AH         59  0552
QSO:  3745 PH 2020-03-29 2009 OR5T          59  0461   OO4O          59  0145
QSO:  3745 PH 2020-03-29 2009 OR5T          59  0462   G3TXF         59  0840
QSO:  3745 PH 2020-03-29 2010 OR5T          59  0463   IK7YTT        59  2733
QSO:  3745 PH 2020-03-29 2010 OR5T          59  0464   IK2SYI        59  0371
QSO:  3745 PH 2020-03-29 2010 OR5T          59  0465   RT4F          59  0633
QSO:  3745 PH 2020-03-29 2011 OR5T          59  0466   IO4C          59  1846
QSO:  3745 PH 2020-03-29 2011 OR5T          59  0467   DC3T          59  1390
QSO:  3745 PH 2020-03-29 2012 OR5T          59  0468   I1WXY         59  0271
QSO:  3745 PH 2020-03-29 2012 OR5T          59  0469   LA8JKA        59  0151
QSO:  3745 PH 2020-03-29 2013 OR5T          59  0470   DL1YCF        59  0049
QSO:  3745 PH 2020-03-29 2013 OR5T          59  0471   DJ3GE         59  0272
QSO:  3745 PH 2020-03-29 2013 OR5T          59  0472   DL7URH        59  0840
QSO:  3745 PH 2020-03-29 2014 OR5T          59  0473   8S0C          59  1016
QSO:  3745 PH 2020-03-29 2014 OR5T          59  0474   SP3J          59  0250
QSO:  3745 PH 2020-03-29 2015 OR5T          59  0475   SN95IARU      59  0993
QSO:  3745 PH 2020-03-29 2015 OR5T          59  0476   HB3YRZ        59  0075
QSO:  3745 PH 2020-03-29 2015 OR5T          59  0477   OK1IPS        59  0068
QSO:  3745 PH 2020-03-29 2016 OR5T          59  0478   F6FET         59  0294
QSO:  3745 PH 2020-03-29 2016 OR5T          59  0479   DJ3HW         59  0851
QSO:  3745 PH 2020-03-29 2016 OR5T          59  0480   PC2L          59  0709
QSO:  3745 PH 2020-03-29 2017 OR5T          59  0481   DF5RF         59  0672
QSO:  3745 PH 2020-03-29 2017 OR5T          59  0482   OL0W          59  1385
QSO:  3745 PH 2020-03-29 2017 OR5T          59  0483   LY2K          59  1774
QSO:  3745 PH 2020-03-29 2017 OR5T          59  0484   OZ30EU        59  1371
QSO:  3745 PH 2020-03-29 2018 OR5T          59  0485   DL1SWT        59  0080
QSO:  3745 PH 2020-03-29 2018 OR5T          59  0486   DL3RAR        59  0619
QSO:  3745 PH 2020-03-29 2018 OR5T          59  0487   S57NAW        59  0358
QSO:  3745 PH 2020-03-29 2018 OR5T          59  0488   DH7OM         59  0327
QSO:  3745 PH 2020-03-29 2019 OR5T          59  0489   PA2REH        59  0156
QSO:  3745 PH 2020-03-29 2019 OR5T          59  0490   PA3DAT        59  0331
QSO:  3745 PH 2020-03-29 2019 OR5T          59  0491   SP4SHD        59  0394
QSO:  3745 PH 2020-03-29 2020 OR5T          59  0492   DL1MA         59  0304
QSO:  3745 PH 2020-03-29 2020 OR5T          59  0493   LY2TS         59  0444
QSO:  3745 PH 2020-03-29 2020 OR5T          59  0494   UV5U          59  1712
QSO:  3745 PH 2020-03-29 2021 OR5T          59  0495   SB5X          59  0133
QSO:  3745 PH 2020-03-29 2021 OR5T          59  0496   RM2U          59  1747
QSO:  3745 PH 2020-03-29 2021 OR5T          59  0497   SK6QA         59  0187
QSO:  3745 PH 2020-03-29 2021 OR5T          59  0498   DO7AX         59  0133
QSO:  3745 PH 2020-03-29 2022 OR5T          59  0499   OM5LD         59  0161
QSO:  3745 PH 2020-03-29 2022 OR5T          59  0500   YT6W          59  1131
QSO:  3745 PH 2020-03-29 2022 OR5T          59  0501   YT7TA         59  0129
QSO:  3745 PH 2020-03-29 2022 OR5T          59  0502   OK1DPU        59  0156
QSO:  3745 PH 2020-03-29 2023 OR5T          59  0503   DF2WZ         59  0218
QSO:  3745 PH 2020-03-29 2023 OR5T          59  0504   IQ2VA         59  2044
QSO:  3745 PH 2020-03-29 2023 OR5T          59  0505   IV3ONZ        59  0318
QSO:  3745 PH 2020-03-29 2023 OR5T          59  0506   S55X          59  0903
QSO:  3745 PH 2020-03-29 2024 OR5T          59  0507   DK8TA         59  0189
QSO:  3745 PH 2020-03-29 2024 OR5T          59  0508   HA6NL         59  0498
QSO:  3745 PH 2020-03-29 2025 OR5T          59  0509   HB2K          59  1495
QSO:  3745 PH 2020-03-29 2025 OR5T          59  0510   G1IBS         59  0021
QSO:  3745 PH 2020-03-29 2025 OR5T          59  0511   DL1WA         59  1266
QSO:  3745 PH 2020-03-29 2025 OR5T          59  0512   I1MXI         59  0025
QSO:  3745 PH 2020-03-29 2026 OR5T          59  0513   G1IBS         59  0025
QSO:  3745 PH 2020-03-29 2026 OR5T          59  0514   S56P          59  1759
QSO:  3745 PH 2020-03-29 2027 OR5T          59  0515   DK9IP         59  0118
QSO:  3745 PH 2020-03-29 2027 OR5T          59  0516   G4CIB         59  0120
QSO:  3745 PH 2020-03-29 2028 OR5T          59  0517   DK7AM         59  0733
QSO:  3745 PH 2020-03-29 2028 OR5T          59  0518   MW6M          59  0350
QSO:  3745 PH 2020-03-29 2028 OR5T          59  0519   F6HQP         59  0429
QSO:  3745 PH 2020-03-29 2029 OR5T          59  0520   DJ1SL         59  0196
QSO:  3745 PH 2020-03-29 2029 OR5T          59  0521   SP8BDF        59  0348
QSO:  3745 PH 2020-03-29 2030 OR5T          59  0522   EM30UCC       59  0686
QSO:  3745 PH 2020-03-29 2031 OR5T          59  0523   DD8SM         59  0194
QSO:  3745 PH 2020-03-29 2032 OR5T          59  0524   DB5ABS        59  0336
QSO:  3745 PH 2020-03-29 2032 OR5T          59  0525   OK6T          59  1251
QSO:  3745 PH 2020-03-29 2032 OR5T          59  0526   DL8OH         59  0261
QSO:  3745 PH 2020-03-29 2033 OR5T          59  0527   DL0WM         59  1297
QSO:  3745 PH 2020-03-29 2033 OR5T          59  0528   DR7B          59  1925
QSO:  3745 PH 2020-03-29 2033 OR5T          59  0529   G3TDH         59  0221
QSO:  3745 PH 2020-03-29 2033 OR5T          59  0530   DL2RMC        59  0934
QSO:  3745 PH 2020-03-29 2034 OR5T          59  0531   OM4IK         59  0684
QSO:  3745 PH 2020-03-29 2034 OR5T          59  0532   HA8FK         59  1043
QSO:  3745 PH 2020-03-29 2035 OR5T          59  0533   F4DZG         59  0239
QSO:  3745 PH 2020-03-29 2035 OR5T          59  0534   HG7T          59  0875
QSO:  3745 PH 2020-03-29 2035 OR5T          59  0535   IB2M          59  0557
QSO:  3745 PH 2020-03-29 2035 OR5T          59  0536   EA3AER        59  0252
QSO:  3745 PH 2020-03-29 2036 OR5T          59  0537   IQ2XI         59  0042
QSO:  3745 PH 2020-03-29 2036 OR5T          59  0538   US2YW         59  2185
QSO:  3745 PH 2020-03-29 2037 OR5T          59  0539   9A1AD         59  0517
QSO:  3745 PH 2020-03-29 2037 OR5T          59  0540   OZ8CT         59  0406
QSO:  3745 PH 2020-03-29 2037 OR5T          59  0541   DJ1MM         59  0055
QSO:  3745 PH 2020-03-29 2038 OR5T          59  0542   EA2AGB        59  0284
QSO:  3745 PH 2020-03-29 2038 OR5T          59  0543   DO2DAP        59  0888
QSO:  3745 PH 2020-03-29 2038 OR5T          59  0544   SP2GMA        59  0613
QSO:  3745 PH 2020-03-29 2039 OR5T          59  0545   SQ2KLZ        59  0412
QSO:  3745 PH 2020-03-29 2039 OR5T          59  0546   EA4KD         59  0890
QSO:  3745 PH 2020-03-29 2039 OR5T          59  0547   IV3IPS        59  0460
QSO:  3745 PH 2020-03-29 2040 OR5T          59  0548   SQ4AVD        59  0224
QSO:  3745 PH 2020-03-29 2040 OR5T          59  0549   OK2QA         59  0294
QSO:  3745 PH 2020-03-29 2041 OR5T          59  0550   DL8AAV        59  0037
QSO:  3745 PH 2020-03-29 2041 OR5T          59  0551   G4BEE         59  0088
QSO:  3745 PH 2020-03-29 2041 OR5T          59  0552   EF8I          59  1777
QSO:  3745 PH 2020-03-29 2042 OR5T          59  0553   IZ5IMD        59  0240
QSO:  3745 PH 2020-03-29 2042 OR5T          59  0554   DK1VA         59  0002
QSO:  3745 PH 2020-03-29 2042 OR5T          59  0555   LX1KN         59  0131
QSO:  3745 PH 2020-03-29 2043 OR5T          59  0556   OM4AZF        59  0245
QSO:  3745 PH 2020-03-29 2043 OR5T          59  0557   9A3XV         59  0198
QSO:  3745 PH 2020-03-29 2043 OR5T          59  0558   F4FVA         59  0540
QSO:  3745 PH 2020-03-29 2043 OR5T          59  0559   DC2AN         59  0428
QSO:  3745 PH 2020-03-29 2044 OR5T          59  0560   M9T           59  0567
QSO:  3745 PH 2020-03-29 2044 OR5T          59  0561   MI4I          59  0201
QSO:  3745 PH 2020-03-29 2044 OR5T          59  0562   DL4DRW        59  0133
QSO:  3745 PH 2020-03-29 2045 OR5T          59  0563   EB1RL         59  0091
QSO:  3745 PH 2020-03-29 2046 OR5T          59  0564   IT9UFP        59  0916
QSO:  3745 PH 2020-03-29 2047 OR5T          59  0565   SP6ZT         59  0415
QSO:  3745 PH 2020-03-29 2047 OR5T          59  0566   CT2ITR        59  0271
QSO:  3745 PH 2020-03-29 2048 OR5T          59  0567   GM0OPS        59  0617
QSO:  3745 PH 2020-03-29 2048 OR5T          59  0568   SQ2HL         59  0335
QSO:  3745 PH 2020-03-29 2049 OR5T          59  0569   DO70DARC      59  0144
QSO:  3745 PH 2020-03-29 2050 OR5T          59  0570   S52NR         59  2031
QSO:  3745 PH 2020-03-29 2050 OR5T          59  0571   IN3EQD        59  0172
QSO:  3745 PH 2020-03-29 2051 OR5T          59  0572   G3WBB         59  0073
QSO:  3745 PH 2020-03-29 2051 OR5T          59  0573   YO5OHY        59  0241
QSO:  3745 PH 2020-03-29 2051 OR5T          59  0574   RL3A          59  6216
QSO:  3745 PH 2020-03-29 2051 OR5T          59  0575   HB9FAP        59  0311
QSO:  3745 PH 2020-03-29 2052 OR5T          59  0576   DL3ARM        59  0291
QSO:  3745 PH 2020-03-29 2052 OR5T          59  0577   SO3P          59  0895
QSO:  3745 PH 2020-03-29 2052 OR5T          59  0578   SP9RTL        59  0393
QSO:  3745 PH 2020-03-29 2053 OR5T          59  0579   IQ5ZP         59  0758
QSO:  3745 PH 2020-03-29 2053 OR5T          59  0580   OM3BH         59  3870
QSO:  3745 PH 2020-03-29 2053 OR5T          59  0581   DK4VW         59  0344
QSO:  3745 PH 2020-03-29 2053 OR5T          59  0582   PG1R          59  0297
QSO:  3745 PH 2020-03-29 2054 OR5T          59  0583   S56B          59  1076
QSO:  3745 PH 2020-03-29 2054 OR5T          59  0584   RM9I          59  3351
QSO:  3745 PH 2020-03-29 2055 OR5T          59  0585   PE1EWR        59  0389
QSO:  3745 PH 2020-03-29 2055 OR5T          59  0586   IZ4TNW        59  0244
QSO:  3745 PH 2020-03-29 2056 OR5T          59  0587   SE6K          59  0308
QSO:  3745 PH 2020-03-29 2056 OR5T          59  0588   OT5K          59  1255
QSO:  3745 PH 2020-03-29 2057 OR5T          59  0589   R9RA          59  0214
QSO:  3745 PH 2020-03-29 2057 OR5T          59  0590   LX1ER         59  0833
QSO:  3500 PH 2020-03-29 2059 OR5T          59  0592   OH3Z          59  0921
QSO:  3500 PH 2020-03-29 2059 OR5T          59  0593   LY4L          59  1628
QSO:  3500 PH 2020-03-29 2100 OR5T          59  0594   M0MCV         59  0683
QSO:  3500 PH 2020-03-29 2100 OR5T          59  0595   DL9NDW        59  0244
QSO:  3500 PH 2020-03-29 2100 OR5T          59  0596   OM7LM         59  0035
QSO:  3500 PH 2020-03-29 2101 OR5T          59  0597   SO9I          59  2029
QSO:  3500 PH 2020-03-29 2101 OR5T          59  0598   EA2LMI        59  2207
QSO:  3500 PH 2020-03-29 2101 OR5T          59  0599   OL8R          59  0936
QSO:  3500 PH 2020-03-29 2101 OR5T          59  0600   RV3FF         59  2213
QSO:  3500 PH 2020-03-29 2102 OR5T          59  0601   UW1M          59  3848
QSO:  3500 PH 2020-03-29 2102 OR5T          59  0602   DJ4MO         59  0467
QSO:  3500 PH 2020-03-29 2102 OR5T          59  0603   DG9FBA        59  0077
QSO:  3500 PH 2020-03-29 2102 OR5T          59  0604   DL2NBW        59  0091
QSO:  3500 PH 2020-03-29 2103 OR5T          59  0605   LC1P          59  0296
QSO:  3500 PH 2020-03-29 2104 OR5T          59  0606   EA4GOY        59  0398
QSO:  3500 PH 2020-03-29 2104 OR5T          59  0607   TM3Z          59  1943
QSO:  3500 PH 2020-03-29 2104 OR5T          59  0608   F6BQG         59  0282
QSO:  3745 PH 2020-03-29 2105 OR5T          59  0609   M0MPM         59  0165
QSO:  3745 PH 2020-03-29 2106 OR5T          59  0610   ON4PAL        59  0033
QSO:  3745 PH 2020-03-29 2106 OR5T          59  0611   SQ5EXM        59  0160
QSO:  3745 PH 2020-03-29 2107 OR5T          59  0612   OM3IAG        59  0279
QSO:  3745 PH 2020-03-29 2107 OR5T          59  0613   ES4NY         59  0161
QSO:  3745 PH 2020-03-29 2108 OR5T          59  0614   G0CNN         59  0257
QSO:  3745 PH 2020-03-29 2108 OR5T          59  0615   LA9NKA        59  0214
QSO:  3745 PH 2020-03-29 2109 OR5T          59  0616   HB9MXY        59  0128
QSO:  3744 PH 2020-03-29 2111 OR5T          59  0617   IU4JJP        59  0317
QSO:  3744 PH 2020-03-29 2111 OR5T          59  0618   3Z1K          59  0583
QSO:  3744 PH 2020-03-29 2111 OR5T          59  0619   DL4KUG        59  0055
QSO:  3744 PH 2020-03-29 2112 OR5T          59  0620   DG1HXJ        59  0176
QSO:  3744 PH 2020-03-29 2113 OR5T          59  0621   OK2FD         59  0805
QSO:  3744 PH 2020-03-29 2113 OR5T          59  0622   PA0MJM        59  0044
QSO:  3744 PH 2020-03-29 2114 OR5T          59  0623   EA2SS         59  0165
QSO:  3744 PH 2020-03-29 2114 OR5T          59  0624   F4HTA         59  0366
QSO:  3744 PH 2020-03-29 2115 OR5T          59  0625   F8DSN         59  0479
QSO:  3744 PH 2020-03-29 2115 OR5T          59  0626   PA2RU         59  0051
QSO:  3744 PH 2020-03-29 2116 OR5T          59  0627   SP9FOW        59  0039
QSO:  3744 PH 2020-03-29 2116 OR5T          59  0628   F4HGF         59  0344
