START-OF-LOG: 3.0
CONTEST: CQ-WPX-SSB
CALLSIGN: NC1A
LOCATION: SNJ
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR: FN20wa
CLAIMED-SCORE: 84304
NAME: George Oliver
OPERATORS: NC1A
CLUB: Frankford Radio Club
CREATED-BY: WPX Web Adif2Cabrillo Converter
SOAPBOX: Had Fun - worked 2 bands...
SOAPBOX: Used an Indoor 20M Dipole at 25Ft ASL and
SOAPBOX: Outdoor "Hamstik" dipole at 30Ft ASL with 100W and FTdx3000 TxRx.
SOAPBOX: '73, George NC1A
QSO:  7172 PH 2020-03-28 0008  NC1A          59  001    S51YI         59  16     0
QSO:  7145 PH 2020-03-28 0009  NC1A          59  002    OM3BH         59  036    0
QSO:  7137 PH 2020-03-28 0019  NC1A          59  003    S55T          59  33     0
QSO:  7141 PH 2020-03-28 0019  NC1A          59  004    AA4XG         59  50     0
QSO:  7211 PH 2020-03-28 0033  NC1A          59  005    NB4N          59  49     0
QSO:  7207 PH 2020-03-28 0035  NC1A          59  006    NR3X          59  121    0
QSO:  7155 PH 2020-03-28 1107  NC1A          59  007    WW2DX         59  649    0
QSO:  7158 PH 2020-03-28 1109  NC1A          59  008    NA4RR         59  369    0
QSO:  7184 PH 2020-03-28 1122  NC1A          59  009    WN8HCV        59  157    0
QSO:  7190 PH 2020-03-28 1123  NC1A          59  010    AG4W          59  628    0
QSO:  7196 PH 2020-03-28 1126  NC1A          59  011    NU5A          59  1401   0
QSO:  7205 PH 2020-03-28 1129  NC1A          59  012    WQ5OO         59  1274   0
QSO:  7166 PH 2020-03-28 1207  NC1A          59  013    N5DX          59  1001   0
QSO:  7147 PH 2020-03-28 1208  NC1A          59  014    KA1IS         59  250    0
QSO:  7205 PH 2020-03-28 1213  NC1A          59  015    VA2CZ         59  273    0
QSO:  7200 PH 2020-03-28 1218  NC1A          59  016    NN9DA         59  368    0
QSO:  7231 PH 2020-03-28 1223  NC1A          59  017    N8EI          59  56     0
QSO: 14164 PH 2020-03-28 1238  NC1A          59  018    RL3A          59  2265   0
QSO: 14299 PH 2020-03-28 1245  NC1A          59  019    EW6W          59  1217   0
QSO: 14220 PH 2020-03-28 1246  NC1A          59  020    VE4VT         59  635    0
QSO: 14162 PH 2020-03-28 1258  NC1A          59  021    WR5O          59  243    0
QSO: 14247 PH 2020-03-28 1527  NC1A          59  022    KT5J          59  22310  0
QSO: 14186 PH 2020-03-28 1534  NC1A          59  023    VE4GV         59  1035   0
QSO: 14174 PH 2020-03-28 1536  NC1A          59  024    AA4XG         59  492    0
QSO: 14296 PH 2020-03-28 1537  NC1A          59  025    NC6R          59  621    0
QSO: 14183 PH 2020-03-28 1540  NC1A          59  026    KV0I          59  562    0
QSO: 14245 PH 2020-03-28 1543  NC1A          59  027    NF4A          59  496    0
QSO: 14345 PH 2020-03-28 1546  NC1A          59  028    AJ7G          59  418    0
QSO: 14205 PH 2020-03-28 1556  NC1A          59  029    KK6P          59  845    0
QSO: 14220 PH 2020-03-28 1557  NC1A          59  030    AD4TR         59  1190   0
QSO: 14306 PH 2020-03-28 1606  NC1A          59  031    SP8R          59  421    0
QSO: 14165 PH 2020-03-28 1609  NC1A          59  032    N4WW          59  1020   0
QSO: 14246 PH 2020-03-28 1611  NC1A          59  033    AD5XD         59  874    0
QSO: 14336 PH 2020-03-28 1613  NC1A          59  034    NT5V          59  663    0
QSO: 14211 PH 2020-03-28 1615  NC1A          59  035    OM3BH         59  1699   0
QSO: 14285 PH 2020-03-28 1618  NC1A          59  036    DL6FBL        59  2104   0
QSO: 14311 PH 2020-03-28 1628  NC1A          59  037    LY4A          59  2306   0
QSO: 14269 PH 2020-03-28 1634  NC1A          59  038    K9CT          59  954    0
QSO: 14213 PH 2020-03-28 1640  NC1A          59  039    K0TT          59  702    0
QSO: 14266 PH 2020-03-28 1642  NC1A          59  040    N6AR          59  982    0
QSO: 14344 PH 2020-03-28 1649  NC1A          59  041    NA4RR         59  703    0
QSO: 14204 PH 2020-03-28 1651  NC1A          59  042    KG9N          59  210    0
QSO: 14303 PH 2020-03-28 1742  NC1A          59  043    9A5X          59  830    0
QSO: 14208 PH 2020-03-28 1747  NC1A          59  044    AA9A          59  195    0
QSO: 14212 PH 2020-03-28 1747  NC1A          59  045    K9ZO          59  735    0
QSO: 14211 PH 2020-03-28 1751  NC1A          59  046    F4IVV         59  544    0
QSO: 14301 PH 2020-03-28 1755  NC1A          59  047    SN7Q          59  1548   0
QSO: 14237 PH 2020-03-28 1758  NC1A          59  048    OE3K          59  1717   0
QSO: 14325 PH 2020-03-28 1802  NC1A          59  049    WS7X          59  965    0
QSO: 14331 PH 2020-03-28 1807  NC1A          59  050    DL2ARD        59  1331   0
QSO: 14337 PH 2020-03-28 1809  NC1A          59  051    IZ4COW        59  827    0
QSO: 14194 PH 2020-03-28 1901  NC1A          59  052    S50R          59  1138   0
QSO: 14273 PH 2020-03-28 1903  NC1A          59  053    EE7P          59  947    0
QSO: 14170 PH 2020-03-28 1905  NC1A          59  054    K0AD          59  325    0
QSO: 14224 PH 2020-03-28 1908  NC1A          59  055    HA3NU         59  1536   0
QSO: 14316 PH 2020-03-28 1910  NC1A          59  056    N0AT          59  232    0
QSO: 14347 PH 2020-03-28 1913  NC1A          59  057    KP3DX         59  125    0
