START-OF-LOG: 3.0
CONTEST: CQ-WPX-SSB
CALLSIGN: PC2F
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR: JO22QE
CLAIMED-SCORE: 4833
NAME: Frans de Bles
OPERATORS: PC2F
CLUB: VERON Amersfoort
CREATED-BY: N1MM Logger+ 1.0.8269.0
SOAPBOX: Because of all the lockdowns much activity on the radio
QSO:  7074 PH 2020-03-29 0636 PC2F          59  0106   SP2GMA        59  0392
QSO:  7079 PH 2020-03-29 0637 PC2F          59  0107   S58MU         59  0146
QSO:  7094 PH 2020-03-29 0638 PC2F          59  0108   S57ZT         59  0300
QSO:  7137 PH 2020-03-29 0639 PC2F          59  0109   OE2S          59  0659
QSO:  7145 PH 2020-03-29 0640 PC2F          59  0110   SP8KP         59  0224
QSO:  7150 PH 2020-03-29 0640 PC2F          59  0111   HA3NU         59  2236
QSO:  7165 PH 2020-03-29 0641 PC2F          59  0112   ED5R          59  1704
QSO:  7164 PH 2020-03-29 0642 PC2F          59  0113   EA7W          59  1492
QSO:  7170 PH 2020-03-29 0642 PC2F          59  0114   TK4LS         59  0705
QSO:  7172 PH 2020-03-29 0643 PC2F          59  0115   YL3FT         59  1070
QSO:  7178 PH 2020-03-29 0644 PC2F          59  0116   KP3DX         59  3081
QSO:  7179 PH 2020-03-29 0644 PC2F          59  0117   US2YW         59  1520
QSO:  7182 PH 2020-03-29 0645 PC2F          59  0118   ES7A          59  1828
QSO:  7187 PH 2020-03-29 0646 PC2F          59  0119   YL2BJ         59  0782
QSO:  7193 PH 2020-03-29 0647 PC2F          59  0120   OE3K          59  2690
QSO:  7190 PH 2020-03-29 0647 PC2F          59  0121   UV5U          59  1185
QSO:  7082 PH 2020-03-29 0649 PC2F          59  0122   IT9FRX        59  1690
QSO:  7148 PH 2020-03-29 0651 PC2F          59  0123   OH70BH        59  0504
QSO:  7136 PH 2020-03-29 0652 PC2F          59  0124   F6GPT         59  0367
QSO:  7134 PH 2020-03-29 0653 PC2F          59  0125   LN8W          59  0667
QSO:  7185 PH 2020-03-29 0654 PC2F          59  0126   TK4RB         59  0907
QSO:  7111 PH 2020-03-29 0657 PC2F          59  0127   ZM1A          59  1515
QSO:  7081 PH 2020-03-29 0658 PC2F          59  0128   LY5W          59  0801
QSO:  7084 PH 2020-03-29 0700 PC2F          59  0129   OM0R          59  1348
QSO:  7125 PH 2020-03-29 0701 PC2F          59  0130   LZ5R          59  2916
QSO:  7128 PH 2020-03-29 0701 PC2F          59  0131   II8K          59  0920
QSO:  7156 PH 2020-03-29 0703 PC2F          59  0132   LA9LMA        59  0292
QSO:  7088 PH 2020-03-29 0706 PC2F          59  0133   IK5ZWU        59  0271
QSO:  7122 PH 2020-03-29 0707 PC2F          59  0134   HA8A          59  2148
QSO:  7092 PH 2020-03-29 0707 PC2F          59  0135   IZ5NFD        59  0043
QSO:  7158 PH 2020-03-29 0709 PC2F          59  0136   IV3DBT        59  0001
QSO:  7154 PH 2020-03-29 0709 PC2F          59  0137   4U25B         59  0298
QSO:  7114 PH 2020-03-29 0709 PC2F          59  0138   IU2IBU        59  0427
QSO:  7159 PH 2020-03-29 0712 PC2F          59  0139   K3ZO          59  1798
QSO: 14305 PH 2020-03-29 0714 PC2F          59  0140   4L8A          59  1569
QSO: 14338 PH 2020-03-29 0715 PC2F          59  0141   RM8A          59  1458
QSO: 14262 PH 2020-03-29 0716 PC2F          59  0142   BI4SSB        59  0974
QSO: 14312 PH 2020-03-29 0717 PC2F          59  0143   RJ9U          59  0423
QSO: 14258 PH 2020-03-29 0718 PC2F          59  0144   RA9P          59  2246
QSO: 14171 PH 2020-03-29 0718 PC2F          59  0145   R3TE          59  0369
QSO: 14165 PH 2020-03-29 0719 PC2F          59  0146   RL3A          59  4658
QSO: 14174 PH 2020-03-29 0720 PC2F          59  0147   RA3OA         59  0723
QSO: 14349 PH 2020-03-29 0721 PC2F          59  0148   EM2G          59  1094
QSO: 14167 PH 2020-03-29 0722 PC2F          59  0149   RA7A          59  0817
QSO: 14202 PH 2020-03-29 0723 PC2F          59  0150   A61QQ         59  1168
QSO: 14188 PH 2020-03-29 0724 PC2F          59  0151   DL6FBL        59  3356
QSO: 14158 PH 2020-03-29 0725 PC2F          59  0152   HZ7C          59  1031
QSO: 14197 PH 2020-03-29 0726 PC2F          59  0153   SV3FUP        59  0168
QSO: 14196 PH 2020-03-29 0726 PC2F          59  0154   SV9FBG        59  1755
QSO: 14170 PH 2020-03-29 0727 PC2F          59  0155   SV5DKL        59  0791
QSO: 14242 PH 2020-03-29 0727 PC2F          59  0156   SV9DJO        59  1175
QSO: 14222 PH 2020-03-29 0728 PC2F          59  0157   S57DX         59  1741
QSO: 14128 PH 2020-03-29 0729 PC2F          59  0158   IZ4COW        59  1126
QSO: 14162 PH 2020-03-29 0731 PC2F          59  0159   RD4F          59  0203
QSO: 14266 PH 2020-03-29 0739 PC2F          59  0160   RM4HZ         59  1156
QSO: 14102 PH 2020-03-29 0741 PC2F          59  0161   RL6M          59  1268
QSO: 14235 PH 2020-03-29 0742 PC2F          59  0162   A71AM         59  1473
QSO: 14207 PH 2020-03-29 0743 PC2F          59  0163   C4W           59  2121
QSO: 14300 PH 2020-03-29 0744 PC2F          59  0164   7Z1IS         59  0765
QSO:  3756 PH 2020-03-29 0746 PC2F          59  0165   OL8K          59  1243
QSO:  3782 PH 2020-03-29 0747 PC2F          59  0166   OK7W          59  1922
QSO:  3761 PH 2020-03-29 0748 PC2F          59  0167   S56P          59  1538
QSO:  7148 PH 2020-03-29 0748 PC2F          59  0168   LZ5DB         59  0581
QSO:  7099 PH 2020-03-29 0750 PC2F          59  0169   IZ2GNQ        59  0306
QSO:  7051 PH 2020-03-29 0751 PC2F          59  0170   IZ3GNG        59  0190
QSO:  7062 PH 2020-03-29 0751 PC2F          59  0171   IK4QJF        59  0095
QSO:  7102 PH 2020-03-29 0752 PC2F          59  0172   IZ0EIK        59  0209
QSO:  7115 PH 2020-03-29 0752 PC2F          59  0173   IO6A          59  1041
QSO:  7136 PH 2020-03-29 0753 PC2F          59  0174   HB2U          59  0849
QSO:  7179 PH 2020-03-29 0756 PC2F          59  0175   MM0AOQ        59  0807
QSO:  7091 PH 2020-03-29 0757 PC2F          59  0176   PD9X          59  0316
QSO:  7133 PH 2020-03-29 0758 PC2F          59  0177   EC7ZR         59  0610
QSO:  7060 PH 2020-03-29 0759 PC2F          59  0178   ED3B          59  0862
QSO:  7071 PH 2020-03-29 0759 PC2F          59  0179   TM3Z          59  1399
QSO:  7067 PH 2020-03-29 0800 PC2F          59  0180   TM6M          59  0963
QSO:  7105 PH 2020-03-29 0801 PC2F          59  0181   TM1D          59  0306
QSO:  7045 PH 2020-03-29 0802 PC2F          59  0182   E7CW          59  1173
QSO:  7089 PH 2020-03-29 0803 PC2F          59  0183   IB3X          59  0663
QSO:  7068 PH 2020-03-29 0804 PC2F          59  0184   LY2K          59  1169
QSO:  7066 PH 2020-03-29 0805 PC2F          59  0185   OH3Z          59  0593
QSO:  7074 PH 2020-03-29 0807 PC2F          59  0186   LY2BKT        59  0664
QSO:  7108 PH 2020-03-29 0808 PC2F          59  0187   LY9Y          59  1232
QSO:  7064 PH 2020-03-29 0809 PC2F          59  0188   SO9I          59  1527
QSO:  7144 PH 2020-03-29 0809 PC2F          59  0189   SO6X          59  0727
QSO:  7169 PH 2020-03-29 0810 PC2F          59  0190   SQ8LUU        59  0517
QSO:  7192 PH 2020-03-29 0812 PC2F          59  0191   SN95IARU      59  0701
QSO:  7153 PH 2020-03-29 0817 PC2F          59  0192   YT4X          59  0591
QSO:  7143 PH 2020-03-29 0818 PC2F          59  0193   OL725PLZ      59  1132
QSO: 14202 PH 2020-03-29 0822 PC2F          59  0194   UA0SR         59  0466
QSO: 14223 PH 2020-03-29 0822 PC2F          59  0195   RT8U          59  2065
QSO: 14169 PH 2020-03-29 0824 PC2F          59  0196   UA5C          59  2169
QSO: 14212 PH 2020-03-29 0825 PC2F          59  0197   RO5F          59  0610
QSO: 14214 PH 2020-03-29 0825 PC2F          59  0198   RM3A          59  0757
QSO: 14245 PH 2020-03-29 0826 PC2F          59  0199   RU3A          59  2360
QSO: 14297 PH 2020-03-29 0826 PC2F          59  0200   RL5A          59  0820
QSO: 14160 PH 2020-03-29 0827 PC2F          59  0201   UN9L          59  0993
QSO: 14255 PH 2020-03-29 0827 PC2F          59  0202   RT4F          59  1862
QSO: 14142 PH 2020-03-29 0828 PC2F          59  0203   R4AC          59  0099
QSO: 14247 PH 2020-03-29 0829 PC2F          59  0204   LZ9W          59  1517
QSO: 14331 PH 2020-03-29 0830 PC2F          59  0205   YT3EV         59  0457
QSO: 14287 PH 2020-03-29 0831 PC2F          59  0206   UB7K          59  4083
QSO: 14331 PH 2020-03-29 0832 PC2F          59  0207   UV5U          59  1226
QSO: 14327 PH 2020-03-29 0833 PC2F          59  0208   UZ0U          59  1354
QSO: 14254 PH 2020-03-29 0834 PC2F          59  0209   TA7OM         59  1689
QSO: 14334 PH 2020-03-29 0834 PC2F          59  0210   YP0C          59  1693
QSO: 14272 PH 2020-03-29 0835 PC2F          59  0211   9K9A          59  1389
QSO: 14153 PH 2020-03-29 0836 PC2F          59  0212   LZ5DB         59  0701
QSO: 14190 PH 2020-03-29 0837 PC2F          59  0213   IT9UFP        59  0247
QSO: 14163 PH 2020-03-29 0838 PC2F          59  0214   EC1DD         59  0624
QSO: 14321 PH 2020-03-29 0839 PC2F          59  0215   EB1A          59  1676
QSO: 14301 PH 2020-03-29 0839 PC2F          59  0216   EB8AH         59  1639
QSO: 14338 PH 2020-03-29 0840 PC2F          59  0217   EF8I          59  0875
QSO: 21250 PH 2020-03-29 0842 PC2F          59  0218   A71AM         59  1540
QSO:  7132 PH 2020-03-29 0845 PC2F          59  0219   SP7RFF        59  0392
QSO:  7194 PH 2020-03-29 0846 PC2F          59  0220   OK2RZ         59  0952
QSO:  7181 PH 2020-03-29 0847 PC2F          59  0221   OK2FD         59  0546
QSO:  7170 PH 2020-03-29 0848 PC2F          59  0222   S5400J        59  1073
QSO:  7086 PH 2020-03-29 0848 PC2F          59  0223   YU7KW         59  0509
QSO:  7164 PH 2020-03-29 0849 PC2F          59  0224   DH8BQA        59  0368
QSO:  7081 PH 2020-03-29 0850 PC2F          59  0225   DL7CX         59  0780
QSO:  7084 PH 2020-03-29 0852 PC2F          59  0226   SQ3M          59  0603
QSO:  7129 PH 2020-03-29 0852 PC2F          59  0227   HB9HLM        59  0156
QSO:  7114 PH 2020-03-29 0854 PC2F          59  0228   SM2R          59  0061
QSO:  7111 PH 2020-03-29 0857 PC2F          59  0229   ED3C          59  1261
QSO:  7047 PH 2020-03-29 0859 PC2F          59  0230   DL1IAO        59  0739
QSO: 14156 PH 2020-03-29 0902 PC2F          59  0231   ES7A          59  2122
QSO: 14181 PH 2020-03-29 0905 PC2F          59  0232   BG4OP         59  0537
QSO: 14257 PH 2020-03-29 0905 PC2F          59  0233   RX3APM        59  2283
QSO: 14222 PH 2020-03-29 0906 PC2F          59  0234   UT1AN         59  0943
QSO: 14240 PH 2020-03-29 0908 PC2F          59  0235   UX0LL         59  0708
QSO: 14343 PH 2020-03-29 0909 PC2F          59  0236   LZ4A          59  0474
QSO: 14277 PH 2020-03-29 0910 PC2F          59  0237   SV1JG         59  1022
QSO: 14308 PH 2020-03-29 0911 PC2F          59  0238   II9P          59  1498
QSO: 14268 PH 2020-03-29 0911 PC2F          59  0239   IO9R          59  0804
QSO: 14228 PH 2020-03-29 0912 PC2F          59  0240   II9L          59  1564
QSO: 14269 PH 2020-03-29 0913 PC2F          59  0241   9H5LR         59  0087
QSO: 14200 PH 2020-03-29 0914 PC2F          59  0242   IO7T          59  1346
QSO: 14165 PH 2020-03-29 0915 PC2F          59  0243   F5RAG         59  0668
QSO: 14122 PH 2020-03-29 0916 PC2F          59  0244   EB7A          59  0567
QSO: 14319 PH 2020-03-29 0916 PC2F          59  0245   EA5GI         59  0763
QSO: 14290 PH 2020-03-29 0917 PC2F          59  0246   EA1L          59  1978
QSO: 14280 PH 2020-03-29 0917 PC2F          59  0247   EA4D          59  1301
QSO: 14202 PH 2020-03-29 0918 PC2F          59  0248   EC5AN         59  0502
QSO: 14301 PH 2020-03-29 0920 PC2F          59  0249   CS5CT         59  0160
QSO: 14346 PH 2020-03-29 0921 PC2F          59  0250   D41CV         59  1959
QSO: 14285 PH 2020-03-29 0922 PC2F          59  0251   PY4BZ         59  1760
QSO: 14275 PH 2020-03-29 0923 PC2F          59  0252   EA5L          59  0690
QSO: 14233 PH 2020-03-29 0923 PC2F          59  0253   ED1R          59  1479
QSO: 14295 PH 2020-03-29 0924 PC2F          59  0254   EA4M          59  0567
QSO: 14314 PH 2020-03-29 0925 PC2F          59  0255   II8K          59  1123
QSO: 14187 PH 2020-03-29 0925 PC2F          59  0256   IT9FRX        59  1512
QSO: 14113 PH 2020-03-29 0926 PC2F          59  0257   OH1F          59  1127
QSO: 14143 PH 2020-03-29 0928 PC2F          59  0258   EA7I          59  0986
QSO: 14178 PH 2020-03-29 0929 PC2F          59  0259   ES5TV         59  3416
QSO: 14203 PH 2020-03-29 0930 PC2F          59  0260   RY0A          59  0667
QSO: 14337 PH 2020-03-29 0931 PC2F          59  0261   JU1DX         59  0644
QSO: 14213 PH 2020-03-29 0933 PC2F          59  0262   YL2SM         59  1352
QSO: 14146 PH 2020-03-29 0934 PC2F          59  0263   UA9R          59  0872
QSO: 14171 PH 2020-03-29 0934 PC2F          59  0264   RM2U          59  1380
QSO: 14188 PH 2020-03-29 0935 PC2F          59  0265   RZ9L          59  0428
QSO: 14318 PH 2020-03-29 0936 PC2F          59  0266   RD1A          59  0672
QSO: 14201 PH 2020-03-29 0939 PC2F          59  0267   YR9F          59  0261
QSO: 14331 PH 2020-03-29 0940 PC2F          59  0268   UT3EV         59  0539
QSO: 14324 PH 2020-03-29 0941 PC2F          59  0269   UZ9E          59  0062
QSO: 14270 PH 2020-03-29 0941 PC2F          59  0270   RO4I          59  0954
QSO: 14126 PH 2020-03-29 0941 PC2F          59  0271   R5ACQ         59  0348
QSO: 14287 PH 2020-03-29 0942 PC2F          59  0272   RZ3Z          59  1109
QSO: 14253 PH 2020-03-29 0943 PC2F          59  0273   LZ1QN         59  0507
QSO: 14186 PH 2020-03-29 0945 PC2F          59  0274   9A3JB         59  1560
QSO: 14300 PH 2020-03-29 0946 PC2F          59  0275   EA2LMI        59  1774
QSO: 14207 PH 2020-03-29 0947 PC2F          59  0276   PY8WW         59  0246
QSO: 14258 PH 2020-03-29 0950 PC2F          59  0277   PY4AZ         59  0315
QSO: 14345 PH 2020-03-29 0956 PC2F          59  0278   J41J          59  0085
QSO: 14283 PH 2020-03-29 0956 PC2F          59  0279   SV2HXX        59  0600
QSO: 14335 PH 2020-03-29 0957 PC2F          59  0280   YT2ISM        59  0421
QSO: 14159 PH 2020-03-29 0957 PC2F          59  0281   HG5A          59  1693
QSO: 14163 PH 2020-03-29 0958 PC2F          59  0282   HG8R          59  1825
QSO: 14344 PH 2020-03-29 0958 PC2F          59  0283   YO4NF         59  0553
QSO: 14329 PH 2020-03-29 0959 PC2F          59  0284   UR2Y          59  0754
QSO: 14307 PH 2020-03-29 1000 PC2F          59  0285   UG3G          59  0229
QSO: 14128 PH 2020-03-29 1002 PC2F          59  0286   LZ2JA         59  0665
QSO: 14296 PH 2020-03-29 1431 PC2F          59  0287   UY3U          59  1377
QSO:  7184 PH 2020-03-29 1438 PC2F          59  0288   IB2A          59  0960
QSO:  7074 PH 2020-03-29 1439 PC2F          59  0289   DL4RCE        59  0648
QSO:  7148 PH 2020-03-29 1444 PC2F          59  0290   DL6RAI        59  0357
QSO:  7157 PH 2020-03-29 1456 PC2F          59  0291   SP9N          59  1541
QSO:  7170 PH 2020-03-29 1458 PC2F          59  0292   OE9MON        59  0260
QSO:  7055 PH 2020-03-29 1459 PC2F          59  0293   DK1KC         59  0644
QSO: 21210 PH 2020-03-29 1508 PC2F          59  0294   EC5K          59  0236
QSO: 21000 PH 2020-03-29 1511 PC2F          59  0295   EB8AH         59  2114
QSO:  7123 PH 2020-03-29 1527 PC2F          59  0296   PA0PIW        59  0051
QSO:  7169 PH 2020-03-29 1529 PC2F          59  0297   OE5OHO        59  1271
QSO: 14114 PH 2020-03-29 1743 PC2F          59  0298   EC5NJ         59  1316
QSO:  7127 PH 2020-03-29 1747 PC2F          59  0299   RW1F          59  3597
QSO:  7120 PH 2020-03-29 1751 PC2F          59  0300   IV3UHL        59  0334
QSO:  7141 PH 2020-03-29 1753 PC2F          59  0301   UX0LL         59  1248
QSO:  7183 PH 2020-03-29 1756 PC2F          59  0302   HB9TOC        59  1017
END-OF-LOG:
