START-OF-LOG: 3.0
CREATED-BY: TR Log POST Version 6.67
CALLSIGN: OK2SWD
CONTEST: CQ-WPX-RTTY
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CLAIMED-SCORE: 23316
NAME: ING. DUSAN HANAK
OPERATORS: OK2SWD
SOAPBOX: GOOD CONTEST WITH MANY STATIONS. SEE YOU AGAIN FRIENDS.
SOAPBOX: TCVR: YAESU FT-897d 30 W, ANT: GP, SW: FLDigi 3.21
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-STATION: FIXED
QSO: 14000 RY 2015-02-14 0945 OK2SWD  599 001 W3UL          599 071
QSO: 14000 RY 2015-02-14 0946 OK2SWD  599 002 RY6Y          599 602
QSO: 14000 RY 2015-02-14 0949 OK2SWD  599 003 IK8SEU        599 025
QSO: 14000 RY 2015-02-14 0952 OK2SWD  599 004 IT9AUG        599 249
QSO: 14000 RY 2015-02-14 0955 OK2SWD  599 005 F4GDI         599 034
QSO: 14000 RY 2015-02-14 0959 OK2SWD  599 006 UT8IO         599 443
QSO: 14000 RY 2015-02-14 1001 OK2SWD  599 007 DL65DARC      599 107
QSO: 14000 RY 2015-02-14 1010 OK2SWD  599 008 UT7E          599 375
QSO: 14000 RY 2015-02-14 1011 OK2SWD  599 009 UX1UX         599 354
QSO: 14000 RY 2015-02-14 1017 OK2SWD  599 010 YL390UI       599 243
QSO: 14000 RY 2015-02-14 1020 OK2SWD  599 011 SX2AG         599 213
QSO: 14000 RY 2015-02-14 1022 OK2SWD  599 012 LY9Y          599 422
QSO: 14000 RY 2015-02-14 1024 OK2SWD  599 013 IZ1ZHG        599 145
QSO: 14000 RY 2015-02-14 1028 OK2SWD  599 014 SI6W          599 032
QSO: 14000 RY 2015-02-14 1030 OK2SWD  599 015 TM6M          599 382
QSO: 14000 RY 2015-02-14 1034 OK2SWD  599 016 IT9HBT        599 248
QSO: 14000 RY 2015-02-14 1036 OK2SWD  599 017 S50P          599 387
QSO: 14000 RY 2015-02-14 1037 OK2SWD  599 018 YO7CVL        599 212
QSO: 14000 RY 2015-02-14 1040 OK2SWD  599 019 OH5C          599 241
QSO: 14000 RY 2015-02-14 1040 OK2SWD  599 020 DR5N          599 143
QSO: 14000 RY 2015-02-14 1046 OK2SWD  599 021 IZ3SQW        599 030
QSO: 14000 RY 2015-02-14 1047 OK2SWD  599 022 IK3TPP        599 249
QSO: 14000 RY 2015-02-14 1050 OK2SWD  599 023 IZ7ECL        599 113
QSO: 14000 RY 2015-02-14 1052 OK2SWD  599 024 Z39A          599 129
QSO: 14000 RY 2015-02-14 1053 OK2SWD  599 025 UZ5U          599 044
QSO: 14000 RY 2015-02-14 1055 OK2SWD  599 026 UT7AXA        599 016
QSO: 14000 RY 2015-02-14 1058 OK2SWD  599 027 YL5X          599 424
QSO: 14000 RY 2015-02-14 1059 OK2SWD  599 028 IW3RUA        599 218
QSO: 14000 RY 2015-02-14 1101 OK2SWD  599 029 UX5IO         599 189
QSO: 14000 RY 2015-02-14 1103 OK2SWD  599 030 US0MS         599 155
QSO: 14000 RY 2015-02-14 1105 OK2SWD  599 031 LX7I          599 170
QSO: 14000 RY 2015-02-14 1106 OK2SWD  599 032 YT2T          599 300
QSO: 14000 RY 2015-02-14 1108 OK2SWD  599 033 YO4DW         599 372
QSO: 14000 RY 2015-02-14 1109 OK2SWD  599 034 E72MM         599 130
QSO: 21000 RY 2015-02-14 1243 OK2SWD  599 035 UN7TDB        599 306
QSO: 21000 RY 2015-02-14 1254 OK2SWD  599 036 RY6Y          599 832
QSO: 21000 RY 2015-02-14 1306 OK2SWD  599 037 F5GFA         599 054
QSO: 21000 RY 2015-02-14 1309 OK2SWD  599 038 UA3PI         599 167
QSO: 21000 RY 2015-02-14 1312 OK2SWD  599 039 RU3FM         599 519
QSO: 21000 RY 2015-02-14 1315 OK2SWD  599 040 RW0A          599 665
QSO: 21000 RY 2015-02-14 1316 OK2SWD  599 041 RK3DXW        599 532
QSO: 21000 RY 2015-02-14 1332 OK2SWD  599 042 ED2C          599 461
QSO: 21000 RY 2015-02-14 1338 OK2SWD  599 043 KF2O          599 328
QSO: 21000 RY 2015-02-14 1340 OK2SWD  599 044 K3WW          599 253
QSO: 21000 RY 2015-02-14 1343 OK2SWD  599 045 GM5M          599 208
QSO: 21000 RY 2015-02-14 1345 OK2SWD  599 046 GM4UQG        599 122
QSO: 21000 RY 2015-02-14 1348 OK2SWD  599 047 P49X          599 1360
QSO: 21000 RY 2015-02-14 1350 OK2SWD  599 048 UA4HJ         599 504
QSO: 21000 RY 2015-02-14 1355 OK2SWD  599 049 NO9C          599 348
QSO: 21000 RY 2015-02-14 1409 OK2SWD  599 050 M3DFW         599 186
QSO: 21000 RY 2015-02-14 1421 OK2SWD  599 051 RN9SN         599 326
QSO: 21000 RY 2015-02-14 1423 OK2SWD  599 052 R2UZ          599 099
QSO: 21000 RY 2015-02-14 1424 OK2SWD  599 053 UA6CE         599 334
QSO: 21000 RY 2015-02-14 1427 OK2SWD  599 054 RA3GZ         599 286
QSO: 21000 RY 2015-02-14 1431 OK2SWD  599 055 GM9N          599 321
QSO: 21000 RY 2015-02-14 1436 OK2SWD  599 056 ED1R          599 835
QSO: 21000 RY 2015-02-14 1439 OK2SWD  599 057 OH4TM         599 227
QSO: 21000 RY 2015-02-14 1440 OK2SWD  599 058 RZ6MX         599 243
QSO: 21000 RY 2015-02-14 1442 OK2SWD  599 059 AO2NN         599 074
QSO: 21000 RY 2015-02-14 1445 OK2SWD  599 060 GW4BLE        599 083
QSO: 21000 RY 2015-02-14 1446 OK2SWD  599 061 SK2T          599 052
QSO: 21000 RY 2015-02-14 1452 OK2SWD  599 062 M0OXO         599 275
QSO: 14000 RY 2015-02-14 1502 OK2SWD  599 063 SV9COL        599 151
QSO: 14000 RY 2015-02-14 1505 OK2SWD  599 064 UX7QV         599 324
QSO: 14000 RY 2015-02-14 1506 OK2SWD  599 065 R9MJ          599 650
QSO: 14000 RY 2015-02-14 1510 OK2SWD  599 066 ED2C          599 508
QSO: 14000 RY 2015-02-14 1513 OK2SWD  599 067 OR5T          599 253
QSO: 14000 RY 2015-02-14 1518 OK2SWD  599 068 IZ1DFG        599 003
QSO: 14000 RY 2015-02-14 1519 OK2SWD  599 069 IK4DCX        599 101
QSO: 14000 RY 2015-02-14 1521 OK2SWD  599 070 LX8M          599 568
QSO:  7000 RY 2015-02-14 1631 OK2SWD  599 071 UA3PI         599 297
QSO:  7000 RY 2015-02-14 1635 OK2SWD  599 072 9A1A          599 649
QSO:  7000 RY 2015-02-14 1637 OK2SWD  599 073 SP5UUD        599 315
QSO:  7000 RY 2015-02-14 1638 OK2SWD  599 074 YL390UI       599 452
QSO:  7000 RY 2015-02-14 1643 OK2SWD  599 075 IQ3ME         599 119
QSO:  7000 RY 2015-02-14 1646 OK2SWD  599 076 UX1UX         599 447
