START-OF-LOG: 3.0
CONTEST: CQ-WPX-RTTY
CALLSIGN: EU6AA
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: RTTY
CATEGORY-POWER: LOW
LOCATION: DX
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-STATION: FIXED
CREATED-BY: UR5EQF log v.3.31-47
CLAIMED-SCORE: 28737
NAME: Victor Kostyuk
SOAPBOX: TRX: FT-840, Pwr - 100W,  Ant: Delta Loop 168m
QSO: 14000 RY 2015-02-15 1207 EU6AA         599 037    PC9T          599 124
QSO: 14000 RY 2015-02-15 1208 EU6AA         599 038    RW0A          599 1045
QSO: 14000 RY 2015-02-15 1209 EU6AA         599 039    UA4HJ         599 964
QSO: 14000 RY 2015-02-15 1211 EU6AA         599 040    OH5C          599 665
QSO: 14000 RY 2015-02-15 1213 EU6AA         599 041    G0HDV         599 553
QSO: 14000 RY 2015-02-15 1213 EU6AA         599 042    KK9A          599 1752
QSO: 14000 RY 2015-02-15 1215 EU6AA         599 043    DF9DD         599 570
QSO: 14000 RY 2015-02-15 1216 EU6AA         599 044    OZ8PG         599 324
QSO: 14000 RY 2015-02-15 1217 EU6AA         599 045    YO4DW         599 902
QSO: 14000 RY 2015-02-15 1219 EU6AA         599 046    TF3AO         599 553
QSO: 14000 RY 2015-02-15 1220 EU6AA         599 047    SV3EXU        599 1263
QSO: 14000 RY 2015-02-15 1220 EU6AA         599 048    9A7T          599 738
QSO: 14000 RY 2015-02-15 1221 EU6AA         599 049    DD5M          599 581
QSO: 14000 RY 2015-02-15 1222 EU6AA         599 050    IK2SND        599 972
QSO: 14000 RY 2015-02-15 1522 EU6AA         599 022    AD7JP         599 432
QSO: 14000 RY 2015-02-15 1524 EU6AA         599 023    PA2CVD        599 220
QSO: 14000 RY 2015-02-15 1528 EU6AA         599 053    RW6CR         599 1395
QSO: 14000 RY 2015-02-15 1529 EU6AA         599 054    IW3RUA        599 810
QSO: 14000 RY 2015-02-15 1530 EU6AA         599 055    LZ8E          599 2258
QSO: 14000 RY 2015-02-15 1531 EU6AA         599 056    RO9A          599 576
QSO: 14000 RY 2015-02-15 1532 EU6AA         599 057    RT9S          599 1076
QSO: 14000 RY 2015-02-15 1533 EU6AA         599 058    VC7G          599 807
QSO: 14000 RY 2015-02-15 1533 EU6AA         599 059    IK4DCX        599 465
QSO: 14000 RY 2015-02-15 1534 EU6AA         599 060    LX7I          599 712
QSO: 14000 RY 2015-02-15 1537 EU6AA         599 061    IZ0KBA        599 060
QSO: 14000 RY 2015-02-15 1540 EU6AA         599 062    F4EFI         599 156
QSO: 14000 RY 2015-02-15 1542 EU6AA         599 063    CR2X          599 1336
QSO: 14000 RY 2015-02-15 1544 EU6AA         599 064    IV3BCA        599 503
QSO: 14000 RY 2015-02-15 1620 EU6AA         599 065    EW6EN         599 978
QSO: 14000 RY 2015-02-15 1620 EU6AA         599 066    IZ0PMV        599 714
QSO: 14000 RY 2015-02-15 1621 EU6AA         599 067    S51A          599 506
QSO: 14000 RY 2015-02-15 1623 EU6AA         599 068    IW2MXY        599 677
QSO: 14000 RY 2015-02-15 1627 EU6AA         599 069    DL65DARC      599 666
QSO: 14000 RY 2015-02-15 1628 EU6AA         599 070    IQ2CJ         599 876
QSO: 14000 RY 2015-02-15 1629 EU6AA         599 071    IK4JQS        599 158
QSO: 14000 RY 2015-02-15 1632 EU6AA         599 072    IT9HBT        599 982
QSO: 14000 RY 2015-02-15 1634 EU6AA         599 073    PD2JAM        599 113
QSO: 14000 RY 2015-02-15 1636 EU6AA         599 074    G3P           599 168
QSO: 14000 RY 2015-02-15 1639 EU6AA         599 075    LN5O          599 285
QSO: 14000 RY 2015-02-15 1751 EU6AA         599 076    HS5NMF        599 799
QSO: 14000 RY 2015-02-15 1755 EU6AA         599 077    F5RHD         599 123
QSO:  7000 RY 2015-02-15 1756 EU6AA         599 078    UC4C          599 309
QSO:  7000 RY 2015-02-15 1757 EU6AA         599 079    UT8AL         599 443
QSO:  7000 RY 2015-02-15 1758 EU6AA         599 080    LY8O          599 1190
QSO:  7000 RY 2015-02-15 1759 EU6AA         599 081    9A1A          599 1332
QSO:  7000 RY 2015-02-15 1800 EU6AA         599 082    OE2LCM        599 637
QSO:  7000 RY 2015-02-15 1802 EU6AA         599 083    RN6MA         599 1083
QSO:  7000 RY 2015-02-15 1804 EU6AA         599 084    UA9MA         599 1325
QSO:  7000 RY 2015-02-15 1805 EU6AA         599 085    IW1QN         599 981
QSO:  7000 RY 2015-02-15 1806 EU6AA         599 086    UA3PI         599 809
QSO:  7000 RY 2015-02-15 1807 EU6AA         599 087    RV3ZN         599 1001
QSO:  7000 RY 2015-02-15 1807 EU6AA         599 088    SP6AXW        599 748
QSO:  7000 RY 2015-02-15 1810 EU6AA         599 089    LZ7A          599 407
QSO:  7000 RY 2015-02-15 1813 EU6AA         599 090    HA6NL         599 803
QSO:  7000 RY 2015-02-15 1815 EU6AA         599 091    PI4CG         599 1443
QSO:  7000 RY 2015-02-15 1816 EU6AA         599 092    M7T           599 559
QSO:  7000 RY 2015-02-15 1820 EU6AA         599 093    SP4GL         599 100
QSO:  3500 RY 2015-02-15 1821 EU6AA         599 094    OK2SFP        599 607
QSO:  3500 RY 2015-02-15 1822 EU6AA         599 095    OG3P          599 746
QSO:  3500 RY 2015-02-15 1823 EU6AA         599 096    UT7CA         599 679
QSO:  3500 RY 2015-02-15 1824 EU6AA         599 097    SE2I          599 105
QSO:  3500 RY 2015-02-15 1840 EU6AA         599 098    UN1L          599 330
QSO:  3500 RY 2015-02-15 1841 EU6AA         599 099    UA1AFZ        599 980
QSO:  3500 RY 2015-02-15 1842 EU6AA         599 100    OH3FM         599 422
QSO:  3500 RY 2015-02-15 1842 EU6AA         599 101    RA3UAG        599 440
QSO:  3500 RY 2015-02-15 1847 EU6AA         599 102    PI4CG         599 1457
QSO:  3500 RY 2015-02-15 1848 EU6AA         599 103    UT8AL         599 469
QSO:  3500 RY 2015-02-15 1849 EU6AA         599 104    9A1A          599 733
QSO:  3500 RY 2015-02-15 1850 EU6AA         599 105    OK2SAR        599 308
QSO:  3500 RY 2015-02-15 1854 EU6AA         599 106    3Z85PZK       599 324
QSO:  3500 RY 2015-02-15 1855 EU6AA         599 107    RO9A          599 668
QSO:  3500 RY 2015-02-15 1856 EU6AA         599 108    OL9A          599 738
QSO:  3500 RY 2015-02-15 1857 EU6AA         599 109    S50P          599 1247
QSO:  3500 RY 2015-02-15 1857 EU6AA         599 110    EW8DZ         599 286
QSO:  3500 RY 2015-02-15 1859 EU6AA         599 111    RW0A          599 362
END-OF-LOG:
