START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-DX-SSB
CALLSIGN: K1TT
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: K1TT
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-DX-SSB ARRL/arrl_international_dx_phone_contest/2024.
QSO: 14278 PH 2024-03-02 0113 K1TT          59 MA SP8R          59 KW
QSO: 14192 PH 2024-03-02 0656 K1TT          59 MA LZ7MT         59 300
QSO: 14188 PH 2024-03-02 1103 K1TT          59 MA SM6YEC        59 500
QSO: 14188 PH 2024-03-02 1326 K1TT          59 MA GW1PJP        59 100
QSO: 28000 PH 2024-03-02 1441 K1TT          59 MA PD1PHG        59 100
QSO: 14188 PH 2024-03-02 1447 K1TT          59 MA YB0NAN        59 100
QSO: 21000 PH 2024-03-02 1506 K1TT          59 MA IZ6WSJ        59 100
QSO: 21208 PH 2024-03-02 1520 K1TT          59 MA LZ7MT         59 300
QSO: 21000 PH 2024-03-02 1715 K1TT          59 MA YC1BVK        59 100
QSO: 21208 PH 2024-03-02 1808 K1TT          59 MA MW0YVK        59 800
QSO: 28457 PH 2024-03-02 1922 K1TT          59 MA CE4CBJ        59 100
QSO: 28483 PH 2024-03-02 2004 K1TT          59 MA PY2CP         59 100
QSO: 14167 PH 2024-03-02 2130 K1TT          59 MA SP7ED         59 500
QSO: 21000 PH 2024-03-02 2351 K1TT          59 MA DU4DXT        59 100
QSO: 14161 PH 2024-03-03 0811 K1TT          59 MA IU6SAW        59 5
QSO: 14170 PH 2024-03-03 1053 K1TT          59 MA UT4WVA        59 100
QSO: 28690 PH 2024-03-03 1240 K1TT          59 MA HI5YJM        59 100
QSO: 21228 PH 2024-03-03 1408 K1TT          59 MA EA6AOH        59 100
QSO: 28000 PH 2024-03-03 1453 K1TT          59 MA PA3DDP        59 200
QSO: 21228 PH 2024-03-03 1540 K1TT          59 MA SQ9MYY        59 100
QSO: 28690 PH 2024-03-03 1548 K1TT          59 MA TA2BKU        59 100
QSO: 28690 PH 2024-03-03 1702 K1TT          59 MA F4JMD         59 100
QSO: 28692 PH 2024-03-03 1751 K1TT          59 MA SQ9MYY        59 100
QSO: 21243 PH 2024-03-03 1816 K1TT          59 ME SP7ED         59 500
QSO: 28692 PH 2024-03-03 1834 K1TT          59 MA IV3JAK        59 100
QSO: 21000 PH 2024-03-03 2307 K1TT          59 MA JE1RXJ        59 KW
END-OF-LOG:
