START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-SEP
CALLSIGN: NE5BO
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: NE5BO
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-SEP ARRL/arrl_september_vhf_contest/2025.
QSO:   144 DG 2025-09-13 1807 NE5BO         EM35 K9KLD         EM58
QSO:   144 DG 2025-09-13 2015 NE5BO         EM35 KY4G          EM64
QSO:   144 DG 2025-09-13 2035 NE5BO         EM35 KG9OV/R       EM47
QSO:   144 DG 2025-09-13 2130 NE5BO         EM35 AC9S          EN50
QSO:    50 DG 2025-09-13 2145 NE5BO         EM35 WB5JJJ        EM35
QSO:    50 DG 2025-09-13 2154 NE5BO         EM35 AG4V/R        EM46
QSO:   144 DG 2025-09-13 2227 NE5BO         EM35 WD9EXD        EM57
QSO:   144 DG 2025-09-13 2234 NE5BO         EM35 K2DRH         EN41
QSO:   144 DG 2025-09-13 2238 NE5BO         EM35 AG4V/R        EM46
QSO:   144 DG 2025-09-13 2353 NE5BO         EM35 K5N           EM31
QSO:    50 DG 2025-09-14 0120 NE5BO         EM35 AG4V/R        EM45
QSO:   144 DG 2025-09-14 0129 NE5BO         EM35 KC0ZRX        EM37
QSO:   144 RY 2025-09-14 1936 NE5BO         EM35 N4QWZ         EM66
QSO:   144 DG 2025-09-14 1943 NE5BO         EM35 N0LD/R        EM25
QSO:   144 DG 2025-09-14 1944 NE5BO         EM35 N0LD/R        EM25
QSO:   144 DG 2025-09-14 2020 NE5BO         EM35 N0LD/R        EM25
QSO:    50 DG 2025-09-15 0147 NE5BO         EM35 AJ6T          EM66
QSO:    50 DG 2025-09-15 0150 NE5BO         EM35 K2DRH         EN41
QSO:   144 DG 2025-09-15 0203 NE5BO         EM35 AJ6T          EM66
END-OF-LOG:
