START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: G3YMC
CLUB: BRACKNELL AMATEUR RADIO CLUB
CONTEST: CQ-WPX-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: QRP
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 388072
OPERATORS: G3YMC
SOAPBOX: Good fun, conditions reasonable but failed to work much DX.
NAME: Dave Sergeant
CREATED-BY: N1MM Logger V13.3.0
QSO:  3500 CW 2014-05-24 0350 G3YMC         599 0001   DL8AKA        599 0056
QSO:  3500 CW 2014-05-24 0352 G3YMC         599 0002   DM9K          599 0098
QSO:  3500 CW 2014-05-24 0355 G3YMC         599 0003   TM1A          599 0197
QSO:  3500 CW 2014-05-24 0358 G3YMC         599 0004   DD0CC         599 0099
QSO:  3500 CW 2014-05-24 0359 G3YMC         599 0005   F5VMN         599 0151
QSO:  3500 CW 2014-05-24 0400 G3YMC         599 0006   IR2C          599 0419
QSO:  3500 CW 2014-05-24 0401 G3YMC         599 0007   EI5KF         599 0021
QSO:  3500 CW 2014-05-24 0404 G3YMC         599 0008   F5VHY         599 0083
QSO:  3500 CW 2014-05-24 0405 G3YMC         599 0009   DP7D          599 0347
QSO:  7000 CW 2014-05-24 0410 G3YMC         599 0010   DM9K          599 0435
QSO:  7000 CW 2014-05-24 0412 G3YMC         599 0011   NY4A          599 0467
QSO:  7000 CW 2014-05-24 0413 G3YMC         599 0012   S51F          599 0363
QSO:  7000 CW 2014-05-24 0414 G3YMC         599 0013   OK7Y          599 0316
QSO:  7000 CW 2014-05-24 0415 G3YMC         599 0014   S58MU         599 0310
QSO:  7000 CW 2014-05-24 0416 G3YMC         599 0015   S52ZW         599 0245
QSO:  7000 CW 2014-05-24 0418 G3YMC         599 0016   CT9/R9DX      599 0481
QSO:  7000 CW 2014-05-24 0419 G3YMC         599 0017   HB9ARF        599 0185
QSO:  7000 CW 2014-05-24 0420 G3YMC         599 0018   DL1LOD        599 0028
QSO:  7000 CW 2014-05-24 0421 G3YMC         599 0019   YT4T          599 0269
QSO:  7000 CW 2014-05-24 0424 G3YMC         599 0020   EA5KA         599 0387
QSO:  7000 CW 2014-05-24 0424 G3YMC         599 0021   DL2SAX        599 0175
QSO:  7000 CW 2014-05-24 0429 G3YMC         599 0022   OM3GI         599 0459
QSO:  7000 CW 2014-05-24 0429 G3YMC         599 0023   LY7A          599 0326
QSO:  7000 CW 2014-05-24 0431 G3YMC         599 0024   IY9A          599 0327
QSO:  7000 CW 2014-05-24 0432 G3YMC         599 0025   LI8OM         599 0354
QSO:  7000 CW 2014-05-24 0434 G3YMC         599 0026   KP2M          599 0419
QSO:  7000 CW 2014-05-24 0436 G3YMC         599 0027   4U1VIC        599 0019
QSO:  7000 CW 2014-05-24 0437 G3YMC         599 0028   IY1GMS        599 0298
QSO:  7000 CW 2014-05-24 0437 G3YMC         599 0029   E77W          599 0350
QSO:  7000 CW 2014-05-24 0438 G3YMC         599 0030   OL1C          599 0329
QSO:  7000 CW 2014-05-24 0444 G3YMC         599 0031   DD1A          599 0461
QSO:  7000 CW 2014-05-24 0445 G3YMC         599 0032   EF5Y          599 0517
QSO:  7000 CW 2014-05-24 0446 G3YMC         599 0033   HB9ON         599 0397
QSO:  7000 CW 2014-05-24 0447 G3YMC         599 0034   S53A          599 0376
QSO:  7000 CW 2014-05-24 0447 G3YMC         599 0035   HA7A          599 0415
QSO:  7000 CW 2014-05-24 0448 G3YMC         599 0036   YL6W          599 0329
QSO:  7000 CW 2014-05-24 0450 G3YMC         599 0037   IZ1GAR        599 0396
QSO:  7000 CW 2014-05-24 0453 G3YMC         599 0038   4O3A          599 0628
QSO:  7000 CW 2014-05-24 0454 G3YMC         599 0039   IO4T          599 0409
QSO:  7000 CW 2014-05-24 0455 G3YMC         599 0040   OL7C          599 0384
QSO:  7000 CW 2014-05-24 0458 G3YMC         599 0041   DP9A          599 0356
QSO:  7000 CW 2014-05-24 0459 G3YMC         599 0042   EA8/RA1A      599 0569
QSO:  7000 CW 2014-05-24 0508 G3YMC         599 0043   YU5R          599 0333
QSO:  7000 CW 2014-05-24 0513 G3YMC         599 0044   DK3WW         599 0091
QSO:  7000 CW 2014-05-24 0516 G3YMC         599 0045   9A8WW         599 0598
QSO:  7000 CW 2014-05-24 0518 G3YMC         599 0046   CN3A          599 0667
QSO:  7000 CW 2014-05-24 0519 G3YMC         599 0047   DJ8RS         599 0040
QSO:  7000 CW 2014-05-24 0520 G3YMC         599 0048   S52W          599 0165
QSO:  7000 CW 2014-05-24 0522 G3YMC         599 0049   ED5O          599 0408
QSO:  7000 CW 2014-05-24 0523 G3YMC         599 0050   S56X          599 0333
QSO:  7000 CW 2014-05-24 0525 G3YMC         599 0051   ED7W          599 0499
QSO:  7000 CW 2014-05-24 0526 G3YMC         599 0052   OH6R          599 0199
QSO:  7000 CW 2014-05-24 0527 G3YMC         599 0053   HA8JV         599 0516
QSO:  7000 CW 2014-05-24 0529 G3YMC         599 0054   TM0R          599 0518
QSO:  7000 CW 2014-05-24 0529 G3YMC         599 0055   DK2FG         599 0177
QSO:  7000 CW 2014-05-24 0530 G3YMC         599 0056   DR4A          599 0378
QSO:  7000 CW 2014-05-24 0531 G3YMC         599 0057   OL3Z          599 0535
QSO:  7000 CW 2014-05-24 0534 G3YMC         599 0058   9A4WY         599 0427
QSO:  7000 CW 2014-05-24 0535 G3YMC         599 0059   IK0YVV        599 0431
QSO:  7000 CW 2014-05-24 0537 G3YMC         599 0060   HB14SAF       599 0104
