START-OF-LOG: 3.0
CREATED-BY: DXLog.net v2.6.12
CONTEST: EUDXC
CALLSIGN: DL1EAR
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: CLASSIC
CATEGORY-POWER: LOW
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CLAIMED-SCORE: 2428650
NAME: Andreas Rinke
CERTIFICATE: YES
SOAPBOX: 
QSO: 21013 CW 2025-02-01 1209 DL1EAR        599 DE10   US3EW         599 29     
QSO: 21013 CW 2025-02-01 1213 DL1EAR        599 DE10   YO4BEX        599 RO02   
QSO: 21013 CW 2025-02-01 1213 DL1EAR        599 DE10   R2AA          599 29     
QSO: 21013 CW 2025-02-01 1214 DL1EAR        599 DE10   UA4HEZ        599 30     
QSO: 21013 CW 2025-02-01 1215 DL1EAR        599 DE10   RA3AL         599 29     
QSO: 21013 CW 2025-02-01 1216 DL1EAR        599 DE10   RV3ZN         599 29     
QSO: 21013 CW 2025-02-01 1218 DL1EAR        599 DE10   RN4HAB        599 30     
QSO: 21013 CW 2025-02-01 1218 DL1EAR        599 DE10   LZ8E          599 BG03   
QSO: 21013 CW 2025-02-01 1219 DL1EAR        599 DE10   YL2AG         599 LV01   
QSO: 21013 CW 2025-02-01 1219 DL1EAR        599 DE10   YQ8T          599 RO01   
QSO: 21013 CW 2025-02-01 1220 DL1EAR        599 DE10   RW9AV         599 21     
QSO: 21013 CW 2025-02-01 1221 DL1EAR        599 DE10   YO4NF         599 RO02   
QSO: 21013 CW 2025-02-01 1221 DL1EAR        599 DE10   RA7E          599 29     
QSO: 21013 CW 2025-02-01 1223 DL1EAR        599 DE10   LZ1MS         599 BG05   
QSO: 21012 CW 2025-02-01 1227 DL1EAR        599 DE10   SM2M          599 SE20   
QSO: 21016 CW 2025-02-01 1227 DL1EAR        599 DE10   Z33F          599 28     
QSO: 21018 CW 2025-02-01 1229 DL1EAR        599 DE10   CT7BJG        599 PT02   
QSO: 21020 CW 2025-02-01 1230 DL1EAR        599 DE10   P3X           599 CY05   
QSO: 21023 CW 2025-02-01 1232 DL1EAR        599 DE10   IV3UHL        599 IT08   
QSO: 21027 CW 2025-02-01 1233 DL1EAR        599 DE10   OZ3SM         599 DK01   
QSO: 28011 CW 2025-02-01 1236 DL1EAR        599 DE10   P3X           599 CY05   
QSO: 28025 CW 2025-02-01 1239 DL1EAR        599 DE10   DL2OM         599 DE11   
QSO: 28020 CW 2025-02-01 1241 DL1EAR        599 DE10   CT1DRB        599 PT05   
QSO: 28018 CW 2025-02-01 1242 DL1EAR        599 DE10   UT7EZ         599 29     
QSO: 28018 CW 2025-02-01 1243 DL1EAR        599 DE10   RX6FJ         599 29     
QSO: 28018 CW 2025-02-01 1244 DL1EAR        599 DE10   R3DDP         599 29     
QSO: 28018 CW 2025-02-01 1245 DL1EAR        599 DE10   UW7EF         599 29     
QSO: 28018 CW 2025-02-01 1245 DL1EAR        599 DE10   RU4SO         599 29     
QSO: 28018 CW 2025-02-01 1246 DL1EAR        599 DE10   RA7E          599 29     
QSO: 28018 CW 2025-02-01 1246 DL1EAR        599 DE10   UA6LCJ        599 29     
QSO: 28018 CW 2025-02-01 1247 DL1EAR        599 DE10   RM4F          599 29     
QSO: 28018 CW 2025-02-01 1248 DL1EAR        599 DE10   RK3P          599 29     
QSO: 28018 CW 2025-02-01 1248 DL1EAR        599 DE10   RA4CL         599 29     
QSO: 28018 CW 2025-02-01 1249 DL1EAR        599 DE10   R4BZ          599 29     
QSO: 28018 CW 2025-02-01 1250 DL1EAR        599 DE10   UW1M          599 29     
QSO: 28018 CW 2025-02-01 1250 DL1EAR        599 DE10   4Z5ML         599 39     
QSO: 28018 CW 2025-02-01 1251 DL1EAR        599 DE10   UN8PT         599 30     
QSO: 28018 CW 2025-02-01 1251 DL1EAR        599 DE10   R7MM          599 29     
QSO: 28018 CW 2025-02-01 1252 DL1EAR        599 DE10   RX3VF         599 29     
QSO: 28018 CW 2025-02-01 1253 DL1EAR        599 DE10   RX9CC         599 20     
QSO: 28018 CW 2025-02-01 1255 DL1EAR        599 DE10   UX8IX         599 29     
QSO: 28012 CW 2025-02-01 1258 DL1EAR        599 DE10   UN5G          599 31     
QSO: 28021 CW 2025-02-01 1317 DL1EAR        599 DE10   UT2II         599 29     
QSO: 28021 CW 2025-02-01 1318 DL1EAR        599 DE10   UA7G          599 29     
QSO: 14012 CW 2025-02-01 1321 DL1EAR        599 DE10   YU3DX         599 28     
QSO: 14012 CW 2025-02-01 1321 DL1EAR        599 DE10   UA1CUR        599 29     
QSO: 14012 CW 2025-02-01 1321 DL1EAR        599 DE10   YU3A          599 28     
QSO: 14012 CW 2025-02-01 1322 DL1EAR        599 DE10   RT4M          599 29     
QSO: 14012 CW 2025-02-01 1323 DL1EAR        599 DE10   Z33B          599 28     
QSO: 14012 CW 2025-02-01 1323 DL1EAR        599 DE10   DL5JQ         599 DE10   
QSO: 14012 CW 2025-02-01 1324 DL1EAR        599 DE10   UW1M          599 29     
QSO: 14012 CW 2025-02-01 1324 DL1EAR        599 DE10   HA8AP         599 HU03   
QSO: 14012 CW 2025-02-01 1325 DL1EAR        599 DE10   YO4GO         599 RO02   
QSO: 14012 CW 2025-02-01 1325 DL1EAR        599 DE10   IN3OWY        599 IT18   
QSO: 14012 CW 2025-02-01 1326 DL1EAR        599 DE10   SP2HHX        599 PL11   
QSO: 14012 CW 2025-02-01 1327 DL1EAR        599 DE10   F5IND         599 FR13   
QSO: 14012 CW 2025-02-01 1329 DL1EAR        599 DE10   IT9VDQ        599 IT16   
QSO: 14012 CW 2025-02-01 1329 DL1EAR        599 DE10   IV3DRP        599 IT08   
QSO: 14012 CW 2025-02-01 1330 DL1EAR        599 DE10   UT5NC         599 29     
QSO: 14012 CW 2025-02-01 1331 DL1EAR        599 DE10   YU1YV         599 28     
QSO: 14012 CW 2025-02-01 1332 DL1EAR        599 DE10   HG8K          599 HU03   
