START-OF-LOG: 3.0
CONTEST: REFCW
CALLSIGN: M1X
CATEGORY-MODE: CW
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: HIGH
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CLUB: West Kent ARS
NAME: Steve Knell
OPERATORS: G0CKP
X-RADIOS: ELAD FDM-DUO+AMP
X-ANTENNAS: DOUBLET
X-POWER: 200W
QSO: 3521 CW 2020-01-25 0834 M1X           599 1    F5JFU         599 58        
QSO: 7025 CW 2020-01-25 0914 M1X           599 47   F5UTN         599 27        
QSO: 7030 CW 2020-01-25 0915 M1X           599 48   F6HQP         599 73        
QSO: 7032 CW 2020-01-25 0916 M1X           599 49   F5XX          599 81        
QSO: 7017 CW 2020-01-25 0917 M1X           599 50   F5OHM         599 36        
QSO: 7011 CW 2020-01-25 0948 M1X           599 51   F6DEV         599 09        
QSO: 7024 CW 2020-01-25 0951 M1X           599 52   F6KUQ         599 33        
QSO: 7025 CW 2020-01-25 0952 M1X           599 53   F5VV          599 01        
QSO: 7013 CW 2020-01-25 0956 M1X           599 54   F4UJU         599 86        
QSO: 7004 CW 2020-01-25 0957 M1X           599 55   F8GGZ         599 23        
QSO: 7018 CW 2020-01-25 0958 M1X           599 56   F6KBR         599 66        
QSO: 7029 CW 2020-01-25 1001 M1X           599 57   F5MUX         599 29        
QSO: 7020 CW 2020-01-25 1002 M1X           599 58   F6GOE         599 19        
QSO: 7031 CW 2020-01-25 1003 M1X           599 59   F8DFP         599 63        
QSO: 7037 CW 2020-01-25 1005 M1X           599 60   F6KEH         599 34        
QSO: 7022 CW 2020-01-25 1006 M1X           599 61   F6KLO         599 19        
QSO: 7034 CW 2020-01-25 1007 M1X           599 62   F8KLY         599 69        
QSO: 7023 CW 2020-01-25 1008 M1X           599 63   F8KGW         599 35        
QSO: 7038 CW 2020-01-25 1011 M1X           599 64   TM8SN         599 15        
QSO: 7035 CW 2020-01-25 1015 M1X           599 65   F4KLC         599 21        
QSO: 7018 CW 2020-01-25 1018 M1X           599 66   F6BUL         599 74        
QSO: 7032 CW 2020-01-25 1023 M1X           599 67   TM5G          599 44        
QSO: 7031 CW 2020-01-25 1024 M1X           599 68   F5RFS         599 85        
QSO: 7024 CW 2020-01-25 1028 M1X           599 69   F2NY          599 13        
QSO: 7016 CW 2020-01-25 1031 M1X           599 70   F5SKW         599 68        
QSO: 7004 CW 2020-01-25 1035 M1X           599 71   F5KLJ         599 17        
QSO: 7003 CW 2020-01-25 1038 M1X           599 72   F4KKZ         599 12        
QSO: 7026 CW 2020-01-25 1042 M1X           599 73   F6FTB         599 21        
QSO: 7032 CW 2020-01-25 1044 M1X           599 74   F6BYJ         599 16        
QSO: 7015 CW 2020-01-25 1045 M1X           599 75   F8KGZ         599 54        
QSO: 7021 CW 2020-01-25 1048 M1X           599 76   F5MXQ         599 81        
QSO: 7029 CW 2020-01-25 1050 M1X           599 77   TM4K          599 03        
QSO: 3539 CW 2020-01-25 1801 M1X           599 78   F6KRK         599 78        
QSO: 3559 CW 2020-01-25 1801 M1X           599 79   F5VLY         599 47        
QSO: 3512 CW 2020-01-25 1802 M1X           599 80   F5IN          599 45        
QSO: 3518 CW 2020-01-25 1802 M1X           599 81   F5UQE         599 59        
QSO: 3536 CW 2020-01-25 1803 M1X           599 82   F6HKS         599 81        
QSO: 3537 CW 2020-01-25 1803 M1X           599 83   F8KLY         599 69        
QSO: 3507 CW 2020-01-25 1804 M1X           599 84   TM8SN         599 15        
QSO: 3521 CW 2020-01-25 1805 M1X           599 85   F5NZY         599 76        
QSO: 3532 CW 2020-01-25 1806 M1X           599 86   F6KNL         599 33        
QSO: 3542 CW 2020-01-25 1807 M1X           599 87   F6GOE         599 19        
QSO: 3550 CW 2020-01-25 1810 M1X           599 88   F6BHI         599 19        
QSO: 3536 CW 2020-01-25 1810 M1X           599 89   F5OYM         599 81        
QSO: 3546 CW 2020-01-25 1811 M1X           599 90   TM5NN         599 45        
QSO: 3531 CW 2020-01-25 1812 M1X           599 91   F6IIT         599 86        
QSO: 3535 CW 2020-01-25 1814 M1X           599 92   F6KBR         599 66        
QSO: 3510 CW 2020-01-25 1815 M1X           599 93   F8AAN         599 33        
QSO: 3545 CW 2020-01-25 1817 M1X           599 94   F5UTN         599 27        
QSO: 3523 CW 2020-01-25 1819 M1X           599 95   F5OWL         599 83        
QSO: 3520 CW 2020-01-25 1819 M1X           599 96   F5MUX         599 29        
QSO: 3530 CW 2020-01-25 1820 M1X           599 97   F5KCC         599 89        
QSO: 3512 CW 2020-01-25 1821 M1X           599 98   F6KBF         599 78        
QSO: 3514 CW 2020-01-25 1822 M1X           599 99   F5OEV         599 85        
QSO: 3510 CW 2020-01-25 1825 M1X           599 100  F6KJJ         599 38        
QSO: 3531 CW 2020-01-25 1826 M1X           599 101  F5KKD         599 93        
QSO: 3529 CW 2020-01-25 1827 M1X           599 102  F5MXQ         599 81        
QSO: 3524 CW 2020-01-25 2113 M1X           599 103  F8KGS         599 59        
QSO: 3538 CW 2020-01-25 2114 M1X           599 104  TM55M         599 55        
QSO: 3542 CW 2020-01-25 2114 M1X           599 105  F6GCT         599 77        
QSO: 3541 CW 2020-01-25 2115 M1X           599 106  F6APE         599 49        
QSO: 3522 CW 2020-01-25 2116 M1X           599 107  F5NKX         599 50        
QSO: 3515 CW 2020-01-25 2116 M1X           599 108  F5OZC         599 49        
QSO: 3516 CW 2020-01-25 2117 M1X           599 109  F4KIP         599 57        
QSO: 3533 CW 2020-01-25 2119 M1X           599 110  F8BUO         599 68        
QSO: 3518 CW 2020-01-25 2120 M1X           599 111  F6KPQ         599 56        
QSO: 3514 CW 2020-01-25 2121 M1X           599 112  F8ATS         599 91        
QSO: 3508 CW 2020-01-25 2122 M1X           599 113  F4IMP         599 14        
QSO: 3524 CW 2020-01-25 2123 M1X           599 114  F5VV          599 01        
QSO: 3538 CW 2020-01-25 2124 M1X           599 115  F6AWU         599 44        
QSO: 3530 CW 2020-01-25 2124 M1X           599 116  F4CWN         599 32        
QSO: 3518 CW 2020-01-25 2125 M1X           599 117  F6DYX         599 49        
QSO: 3548 CW 2020-01-25 2126 M1X           599 118  F6KDL         599 68        
QSO: 3526 CW 2020-01-25 2127 M1X           599 119  F5IAE         599 18        
QSO: 3520 CW 2020-01-25 2128 M1X           599 120  F4KKZ         599 12        
QSO: 3537 CW 2020-01-25 2131 M1X           599 121  F4GOP         599 61        
QSO: 3519 CW 2020-01-25 2132 M1X           599 122  F5KFL         599 86        
QSO: 3549 CW 2020-01-25 2133 M1X           599 123  F6FWQ         599 86        
QSO: 3525 CW 2020-01-25 2134 M1X           599 124  F5LLN         599 59        
QSO: 3550 CW 2020-01-25 2135 M1X           599 125  F6CZV/P       599 29        
QSO: 3538 CW 2020-01-25 2137 M1X           599 126  F8PDR         599 50        
QSO: 3504 CW 2020-01-25 2138 M1X           599 127  F5IRQ         599 85        
QSO: 3545 CW 2020-01-25 2139 M1X           599 128  F6BGH         599 57        
QSO: 3518 CW 2020-01-25 2142 M1X           599 129  F5LMG         599 22        
QSO: 3548 CW 2020-01-25 2144 M1X           599 130  F5OZX         599 23        
QSO: 3537 CW 2020-01-25 2145 M1X           599 131  F5YG          599 60        
QSO: 3513 CW 2020-01-25 2145 M1X           599 132  F5SGI/P       599 14        
QSO: 3554 CW 2020-01-25 2146 M1X           599 133  F4KLC         599 21        
QSO: 3545 CW 2020-01-25 2147 M1X           599 134  F8CED         599 44        
QSO: 3532 CW 2020-01-25 2148 M1X           599 135  F4KLR         599 62        
QSO: 3514 CW 2020-01-25 2150 M1X           599 136  F8KCF         599 74        
QSO: 3538 CW 2020-01-25 2152 M1X           599 137  F6KUP         599 55        
QSO: 3539 CW 2020-01-25 2154 M1X           599 138  F6BCW         599 71        
QSO: 3536 CW 2020-01-25 2159 M1X           599 139  F6CZQ         599 73        
QSO: 3531 CW 2020-01-25 2200 M1X           599 140  F5VHY         599 47        
QSO: 3518 CW 2020-01-25 2200 M1X           599 141  F5KDK         599 13        
QSO: 3550 CW 2020-01-25 2201 M1X           599 142  F6GOX/P       599 75        
QSO: 3552 CW 2020-01-25 2201 M1X           599 143  F8DRE         599 28        
QSO: 3510 CW 2020-01-25 2203 M1X           599 144  F5SKW         599 68        
QSO: 3522 CW 2020-01-25 2205 M1X           599 145  F5OGJ         599 32        
QSO: 7032 CW 2020-01-26 0849 M1X           599 146  F6KJX         599 41        
QSO: 7035 CW 2020-01-26 0851 M1X           599 147  F6KBF         599 78        
QSO: 7026 CW 2020-01-26 0852 M1X           599 148  TM1D          599 83        
QSO: 7010 CW 2020-01-26 0855 M1X           599 149  F5JKK         599 84        
QSO: 7009 CW 2020-01-26 0855 M1X           599 150  F6GCP         599 77        
QSO: 7028 CW 2020-01-26 0856 M1X           599 151  FY5KE         599 FY        
QSO: 7014 CW 2020-01-26 0859 M1X           599 152  F6KKH         599 11        
QSO: 7024 CW 2020-01-26 0900 M1X           599 153  TM55M         599 55        
QSO: 7037 CW 2020-01-26 0901 M1X           599 154  F4HQZ         599 29        
QSO: 7033 CW 2020-01-26 0901 M1X           599 155  F6GPT         599 33        
QSO: 3519 CW 2020-01-26 0903 M1X           599 156  F8BPN         599 19        
QSO: 3544 CW 2020-01-26 0905 M1X           599 157  F6KMX         599 94        
QSO: 3556 CW 2020-01-26 0905 M1X           599 158  F6KTW         599 87        
QSO: 3540 CW 2020-01-26 0907 M1X           599 159  F5JU          599 35        
QSO: 7014 CW 2020-01-26 0908 M1X           599 160  F6KRK         599 78        
QSO: 7030 CW 2020-01-26 0910 M1X           599 161  F4CWN         599 32        
QSO: 7026 CW 2020-01-26 0911 M1X           599 162  F8BCU         599 26        
QSO: 7013 CW 2020-01-26 0912 M1X           599 163  F4ERS         599 37        
QSO: 7026 CW 2020-01-26 0914 M1X           599 164  F6GCT         599 77        
QSO: 3560 CW 2020-01-26 0916 M1X           599 165  F5OYV         599 38        
QSO: 3523 CW 2020-01-26 0918 M1X           599 166  F6DRQ         599 85        
QSO: 3528 CW 2020-01-26 0919 M1X           599 167  F5HB          599 33        
QSO: 7004 CW 2020-01-26 0920 M1X           599 168  F6DYX         599 49        
QSO: 7014 CW 2020-01-26 0921 M1X           599 169  F5OZC         599 49        
QSO: 7036 CW 2020-01-26 0923 M1X           599 170  F6GGX         599 32        
QSO: 7014 CW 2020-01-26 0924 M1X           599 171  F8DGY         599 77        
QSO: 7027 CW 2020-01-26 0928 M1X           599 172  F6KPQ         599 56        
QSO: 7027 CW 2020-01-26 0930 M1X           599 173  F6IRA         599 40        
QSO: 7021 CW 2020-01-26 0933 M1X           599 174  F6FYA         599 37        
QSO: 7026 CW 2020-01-26 0934 M1X           599 175  F5KPO         599 84        
QSO: 7038 CW 2020-01-26 0936 M1X           599 176  F5KKD         599 93        
QSO: 7017 CW 2020-01-26 0938 M1X           599 177  F6CYD         599 73        
QSO: 7001 CW 2020-01-26 0940 M1X           599 178  F5KDC         599 63        
QSO: 3542 CW 2020-01-26 0942 M1X           599 179  F5OHM         599 36        
QSO: 7022 CW 2020-01-26 0945 M1X           599 180  F8CFO         599 63        
QSO: 7018 CW 2020-01-26 1019 M1X           599 181  F5IRQ         599 85        
QSO: 14032 CW 2020-01-26 1022 M1X           599 182  FY5KE         599 FY        
END-OF-LOG:
