START-OF-LOG: 3.0
CREATED-BY: Lux-Log v6.05.00 by LX1NO
CONTEST: REF-CW
CALLSIGN: F5IQJ
LOCATION: 05
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: QRP
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CLAIMED-SCORE: 206141
NAME: DANIEL
OPERATORS: F5IQJ
SOAPBOX: ELECRAFT K2 - 5 WATTS - ANT. VERTICALE GAP TITAN
QSO:  3500 CW 2020-01-25 0604 F5IQJ         599 05       F6KRK         599 78
QSO:  3500 CW 2020-01-25 0607 F5IQJ         599 05       F6KLO         599 19
QSO:  3500 CW 2020-01-25 0610 F5IQJ         599 05       F6KUQ         599 33
QSO:  3500 CW 2020-01-25 0616 F5IQJ         599 05       F5IAE         599 18
QSO:  3500 CW 2020-01-25 0617 F5IQJ         599 05       F5VHY         599 47
QSO:  3500 CW 2020-01-25 0619 F5IQJ         599 05       F8KCF         599 74
QSO:  3500 CW 2020-01-25 0621 F5IQJ         599 05       F6IIT         599 86
QSO:  3500 CW 2020-01-25 0622 F5IQJ         599 05       F4DXW         599 29
QSO:  3500 CW 2020-01-25 0623 F5IQJ         599 05       F6KUP         599 55
QSO:  3500 CW 2020-01-25 0625 F5IQJ         599 05       F4CWN         599 32
QSO:  3500 CW 2020-01-25 0625 F5IQJ         599 05       F5XX          599 81
QSO:  3500 CW 2020-01-25 0626 F5IQJ         599 05       F5OHM         599 36
QSO:  3500 CW 2020-01-25 0629 F5IQJ         599 05       F5MXQ         599 81
QSO:  3500 CW 2020-01-25 0630 F5IQJ         599 05       TM4K          599 03
QSO:  3500 CW 2020-01-25 0632 F5IQJ         599 05       F6KJJ         599 38
QSO:  3500 CW 2020-01-25 0634 F5IQJ         599 05       F6KPQ         599 56
QSO:  3500 CW 2020-01-25 0636 F5IQJ         599 05       F6DEV         599 09
QSO:  3500 CW 2020-01-25 0638 F5IQJ         599 05       F5KHP         599 32
QSO:  3500 CW 2020-01-25 0639 F5IQJ         599 05       TM8SN         599 15
QSO:  3500 CW 2020-01-25 0641 F5IQJ         599 05       TM55M         599 55
QSO:  3500 CW 2020-01-25 0642 F5IQJ         599 05       F5LLN         599 59
QSO:  3500 CW 2020-01-25 0644 F5IQJ         599 05       EA2BNU        599 0025
QSO:  3500 CW 2020-01-25 0646 F5IQJ         599 05       F6GCT         599 77
QSO:  3500 CW 2020-01-25 0649 F5IQJ         599 05       F6BCW         599 71
QSO:  3500 CW 2020-01-25 0650 F5IQJ         599 05       F4HQZ         599 29
QSO:  3500 CW 2020-01-25 0653 F5IQJ         599 05       F8DFP         599 63
QSO:  3500 CW 2020-01-25 0658 F5IQJ         599 05       F8GGZ         599 23
QSO:  3500 CW 2020-01-25 0659 F5IQJ         599 05       F6DCQ         599 74
QSO:  3500 CW 2020-01-25 0700 F5IQJ         599 05       F6KNB         599 33
QSO:  3500 CW 2020-01-25 0702 F5IQJ         599 05       F8KGW         599 35
QSO:  3500 CW 2020-01-25 0703 F5IQJ         599 05       GW5R          599 0045
QSO:  3500 CW 2020-01-25 0706 F5IQJ         599 05       F8KLY         599 69
QSO:  3500 CW 2020-01-25 0710 F5IQJ         599 05       F4KJP/P       599 08
QSO:  3500 CW 2020-01-25 0712 F5IQJ         599 05       F6CEL         599 02
QSO:  3500 CW 2020-01-25 0714 F5IQJ         599 05       F5NKX         599 50
QSO:  3500 CW 2020-01-25 0718 F5IQJ         599 05       TM0DX         599 38
QSO:  3500 CW 2020-01-25 0721 F5IQJ         599 05       F6KDL         599 68
QSO:  3500 CW 2020-01-25 0729 F5IQJ         599 05       F8DFG         599 63
