START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.31.0-dev
CONTEST: REF-CW
LOCATION: FY
CALLSIGN: FY5KE
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 3871850
OPERATORS: F6FVY
CLUB: CLIPPERTON DX CLUB
NAME: Laurent Haas
CERTIFICATE: NO
SOAPBOX: 
RIG: RIG: Remote operation
RIG: RIG: TS-590s + monobandes de 10m à 40m. Dipôle 80m.
QSO:  3531 CW 2020-01-25 0602 FY5KE         599 FY     K3ZO          599 004   
QSO:  3531 CW 2020-01-25 0603 FY5KE         599 FY     K0IDX         599 001   
QSO:  3534 CW 2020-01-25 0608 FY5KE         599 FY     F5UTN         599 27    
QSO:  3533 CW 2020-01-25 0616 FY5KE         599 FY     N7YY          599 001   
QSO:  3533 CW 2020-01-25 0617 FY5KE         599 FY     F5NKX         599 50    
QSO:  3533 CW 2020-01-25 0617 FY5KE         599 FY     AB5X          599 001   
QSO:  3533 CW 2020-01-25 0619 FY5KE         599 FY     K2KMC         599 005   
QSO:  3533 CW 2020-01-25 0620 FY5KE         599 FY     K7WOV         599 001   
QSO:  3533 CW 2020-01-25 0621 FY5KE         599 FY     G3ZGC         599 015   
QSO:  3541 CW 2020-01-25 0623 FY5KE         599 FY     F5PLC         599 90    
QSO:  3543 CW 2020-01-25 0625 FY5KE         599 FY     TM5G          599 44    
QSO:  3546 CW 2020-01-25 0626 FY5KE         599 FY     TM55M         599 55    
QSO:  3536 CW 2020-01-25 0629 FY5KE         599 FY     F6FYA         599 37    
QSO:  3531 CW 2020-01-25 0631 FY5KE         599 FY     F5OHM         599 36    
QSO:  3528 CW 2020-01-25 0636 FY5KE         599 FY     F8KGS         599 59    
QSO:  3523 CW 2020-01-25 0639 FY5KE         599 FY     F6KDL         599 68    
QSO:  3521 CW 2020-01-25 0641 FY5KE         599 FY     F6AUS         599 79    
QSO:  3544 CW 2020-01-25 0646 FY5KE         599 FY     TM0DX         599 38    
QSO:  3544 CW 2020-01-25 0647 FY5KE         599 FY     OK2PAY        599 001   
QSO:  3544 CW 2020-01-25 0647 FY5KE         599 FY     F5MUX         599 29    
QSO:  3544 CW 2020-01-25 0648 FY5KE         599 FY     F5NZY         599 76    
QSO:  3544 CW 2020-01-25 0649 FY5KE         599 FY     LY1DZ         599 033   
QSO:  3544 CW 2020-01-25 0651 FY5KE         599 FY     KR2AA         599 009   
QSO:  3555 CW 2020-01-25 0656 FY5KE         599 FY     F5UQE         599 59    
QSO:  3555 CW 2020-01-25 0656 FY5KE         599 FY     PA3FQA        599 001   
QSO:  3555 CW 2020-01-25 0659 FY5KE         599 FY     F6FTB         599 21    
QSO:  3555 CW 2020-01-25 0700 FY5KE         599 FY     F4HEC         599 37    
QSO:  3555 CW 2020-01-25 0702 FY5KE         599 FY     9A1TT         599 001   
QSO:  3555 CW 2020-01-25 0702 FY5KE         599 FY     F6DEV         599 09    
QSO:  3512 CW 2020-01-25 0714 FY5KE         599 FY     F5IN          599 45    
QSO:  3519 CW 2020-01-25 0717 FY5KE         599 FY     F6KLO         599 19    
QSO:  3522 CW 2020-01-25 0718 FY5KE         599 FY     F6KNB         599 33    
QSO:  3524 CW 2020-01-25 0719 FY5KE         599 FY     F8KGW         599 35    
QSO:  3547 CW 2020-01-25 0724 FY5KE         599 FY     F6REF         599 00    
QSO:  3554 CW 2020-01-25 0725 FY5KE         599 FY     F8ATS         599 91    
QSO:  3541 CW 2020-01-25 0730 FY5KE         599 FY     F6KPQ         599 56    
QSO:  3549 CW 2020-01-25 0734 FY5KE         599 FY     F6KCS         599 41    
QSO:  3557 CW 2020-01-25 0736 FY5KE         599 FY     F5VV          599 01    
QSO:  3526 CW 2020-01-25 0745 FY5KE         599 FY     F8KCF         599 74    
QSO:  3511 CW 2020-01-25 0751 FY5KE         599 FY     F6DYX         599 49    
QSO:  3548 CW 2020-01-25 0755 FY5KE         599 FY     F4KKZ         599 12    
QSO:  7017 CW 2020-01-25 0756 FY5KE         599 FY     F6AUS         599 79    
QSO:  7017 CW 2020-01-25 0756 FY5KE         599 FY     F5NZY         599 76    
QSO:  7017 CW 2020-01-25 0757 FY5KE         599 FY     F5OYM         599 81    
QSO:  7017 CW 2020-01-25 0758 FY5KE         599 FY     PA3EVY        599 030   
QSO:  7017 CW 2020-01-25 0759 FY5KE         599 FY     RA1TU         599 027   
QSO:  7017 CW 2020-01-25 0759 FY5KE         599 FY     RC3M          599 001   
QSO:  7017 CW 2020-01-25 0759 FY5KE         599 FY     F8ATS         599 91    
QSO:  7017 CW 2020-01-25 0800 FY5KE         599 FY     F8BUO         599 68    
QSO:  7017 CW 2020-01-25 0801 FY5KE         599 FY     F6DCQ         599 74    
QSO:  7017 CW 2020-01-25 0801 FY5KE         599 FY     G4ZOY         599 002   
QSO:  7017 CW 2020-01-25 0802 FY5KE         599 FY     F5MUX         599 29    
QSO:  7017 CW 2020-01-25 0803 FY5KE         599 FY     F4CWN         599 32    
QSO:  7017 CW 2020-01-25 0803 FY5KE         599 FY     TM4K          599 03    
QSO:  7017 CW 2020-01-25 0803 FY5KE         599 FY     F6IIT         599 86    
QSO:  7017 CW 2020-01-25 0806 FY5KE         599 FY     F6REF         599 00    
QSO:  7013 CW 2020-01-25 0808 FY5KE         599 FY     F8KLY         599 69    
QSO:  7013 CW 2020-01-25 0809 FY5KE         599 FY     GW5R          599 092   
QSO:  7013 CW 2020-01-25 0809 FY5KE         599 FY     R3AP          599 006   
QSO:  7013 CW 2020-01-25 0810 FY5KE         599 FY     LA2HFA        599 036   
QSO:  7013 CW 2020-01-25 0810 FY5KE         599 FY     RA1AL         599 012   
QSO:  7013 CW 2020-01-25 0811 FY5KE         599 FY     F5JKK         599 84    
QSO:  7013 CW 2020-01-25 0811 FY5KE         599 FY     OK2BRJ        599 051   
QSO:  7013 CW 2020-01-25 0812 FY5KE         599 FY     RU1AC         599 046   
QSO:  7013 CW 2020-01-25 0813 FY5KE         599 FY     TM8SN         599 15    
QSO:  7013 CW 2020-01-25 0814 FY5KE         599 FY     SM3OMO        599 019   
QSO:  7013 CW 2020-01-25 0814 FY5KE         599 FY     F5PCV         599 62    
QSO:  7013 CW 2020-01-25 0815 FY5KE         599 FY     DL6KVA        599 005   
QSO:  7013 CW 2020-01-25 0816 FY5KE         599 FY     EA1BOT        599 001   
QSO:  7014 CW 2020-01-25 0818 FY5KE         599 FY     F5IAE         599 18    
QSO:  7015 CW 2020-01-25 0819 FY5KE         599 FY     F6GCT         599 77    
QSO:  7017 CW 2020-01-25 0821 FY5KE         599 FY     F6KBF         599 78    
QSO:  7021 CW 2020-01-25 0824 FY5KE         599 FY     F5NKX         599 50    
QSO:  7025 CW 2020-01-25 0826 FY5KE         599 FY     F5UTN         599 27    
QSO:  7009 CW 2020-01-25 0829 FY5KE         599 FY     F6KDL         599 68    
QSO:  7020 CW 2020-01-25 0831 FY5KE         599 FY     SM6PPS        599 037   
QSO:  7020 CW 2020-01-25 0832 FY5KE         599 FY     F5OWL         599 83    
QSO:  7020 CW 2020-01-25 0833 FY5KE         599 FY     KA2HTV        599 001   
QSO:  7020 CW 2020-01-25 0835 FY5KE         599 FY     F5IN          599 45    
QSO:  7026 CW 2020-01-25 0838 FY5KE         599 FY     F4ERS         599 37    
QSO:  7026 CW 2020-01-25 0839 FY5KE         599 FY     F5KDK         599 13    
QSO:  7026 CW 2020-01-25 0841 FY5KE         599 FY     OZ8SW         599 003   
QSO:  7026 CW 2020-01-25 0843 FY5KE         599 FY     F4KJP/P       599 08    
