START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: WAE CW
CALLSIGN: EA6NB
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: EA6NB
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for WAE CW WAE/CW/2018.
QSO:  3511 CW 2018-08-11 0335 EA6NB         599 W9RE          599 43
QSO:  3512 CW 2018-08-11 0337 EA6NB         599 0002 N3AD          599 0242
QSO:  3512 CW 2018-08-11 0338 EA6NB         599 0003 N3RS          599 0236
QSO:  3512 CW 2018-08-11 0338 EA6NB         599 0003 VA2WA         599 0228
QSO:  3512 CW 2018-08-11 0339 EA6NB         599 0004 KD4D          599 0246
QSO:  3512 CW 2018-08-11 0340 EA6NB         599 0005 K1MK          599 0199
QSO:  3511 CW 2018-08-11 0343 EA6NB         599 6 VE3AT         599 227
QSO:  3512 CW 2018-08-11 0343 EA6NB         599 0006 K3ZU          599 0149
QSO:  3512 CW 2018-08-11 0344 EA6NB         599 0007 K1ZZ          599 0250
QSO:  3511 CW 2018-08-11 0345 EA6NB         599 0008 N5AW          599 0028
QSO:  3512 CW 2018-08-11 0345 EA6NB         599 7 K1LT          599 117
QSO:  3512 CW 2018-08-11 0346 EA6NB         599 0009 AA3B          599 0284
QSO:  3512 CW 2018-08-11 0348 EA6NB         599 0010 W3LL          599 0188
QSO:  3512 CW 2018-08-11 0349 EA6NB         599 0011 N3QE          599 0175
QSO:  3511 CW 2018-08-11 0351 EA6NB         599 013 KC1XX         599 0317
QSO:  3511 CW 2018-08-11 0351 EA6NB         599 012 P33W          599 0296
QSO:  3512 CW 2018-08-11 0352 EA6NB         599 0013 NR4M          599 0238
QSO:  3512 CW 2018-08-11 0353 EA6NB         599 0014 K2WK          599 0123
QSO:  7016 CW 2018-08-11 0356 EA6NB         599 0016 AA3B          599 0301
QSO:  7016 CW 2018-08-11 0357 EA6NB         599 0017 K1ZZ          599 0267
QSO:  7016 CW 2018-08-11 0358 EA6NB         599 018 KC1XX         599 0332
QSO:  7016 CW 2018-08-11 0359 EA6NB         599 0020 KD4D          599 0262
QSO:  7016 CW 2018-08-11 0359 EA6NB         599 0021 N3AD          599 0257
QSO:  7016 CW 2018-08-11 0359 EA6NB         599 0019 VA2WA         599 0242
QSO:  7016 CW 2018-08-11 0400 EA6NB         599 0022 K1MK          599 0217
QSO:  7016 CW 2018-08-11 0400 EA6NB         599 0021 N3RS          599 0253
QSO:  7016 CW 2018-08-11 0401 EA6NB         599 0023 AA4CF         599 0162
QSO:  7016 CW 2018-08-11 0402 EA6NB         599 0025 K3ZU          599 0160
QSO:  7016 CW 2018-08-11 0402 EA6NB         599 0026 N7AT          599 0088
QSO:  7014 CW 2018-08-11 0403 EA6NB         599 0027 N6AR          599 0122
QSO:  7016 CW 2018-08-11 0403 EA6NB         599 0027 K2WK          599 0128
QSO:  7016 CW 2018-08-11 0405 EA6NB         599 0029 KO7SS         599 0226
QSO:  7016 CW 2018-08-11 0405 EA6NB         599 0028 N3QE          599 0184
QSO:  7016 CW 2018-08-11 0406 EA6NB         599 030 P33W          599 0321
QSO:  7000 CW 2018-08-11 0407 EA6NB         599 0031 CM8NMN        599 0026
QSO:  7016 CW 2018-08-11 0409 EA6NB         599 0033 KY7M          599 0053
QSO:  7016 CW 2018-08-11 0409 EA6NB         599 0034 W1UE          599 0153
QSO:  7022 CW 2018-08-11 0411 EA6NB         599 0035 K0EA          599 0040
QSO:  7016 CW 2018-08-11 0412 EA6NB         599 0003 N6WIN         599 0012
QSO:  7016 CW 2018-08-11 0413 EA6NB         599 37 VE3AT         599 253
QSO:  7016 CW 2018-08-11 0414 EA6NB         599 0037 K2ZR          599 0049
QSO:  7016 CW 2018-08-11 0415 EA6NB         599 39 W9RE          599 75
QSO:  7016 CW 2018-08-11 0417 EA6NB         599 0040 K0OO          599 0098
QSO:  7016 CW 2018-08-11 0419 EA6NB         599 0042 7Z1SJ         599 0185
QSO:  7016 CW 2018-08-11 0420 EA6NB         599 0042 N1SOH         599 0022
QSO:  7016 CW 2018-08-11 0420 EA6NB         599 0042 NR4M          599 0265
QSO:  7016 CW 2018-08-11 0421 EA6NB         599 043 K3RA          599 0191
QSO:  7016 CW 2018-08-11 0422 EA6NB         599 0043 4Z4AK         599 0153
QSO:  7016 CW 2018-08-11 0422 EA6NB         599 0045 WY3A          599 0117
QSO:  7016 CW 2018-08-11 0428 EA6NB         599 0049 KE8M          599 0045
QSO:  7015 CW 2018-08-11 0432 EA6NB         599 0049 UN7LZ         599 0087
QSO:  7016 CW 2018-08-11 0433 EA6NB         599 0050 ZL3PAH        599 0048
QSO:  7016 CW 2018-08-11 0435 EA6NB         599 0048 NO3U          599 0003
QSO:  7016 CW 2018-08-11 0435 EA6NB         599 0052 ZL3GA         599 0026
QSO:  7016 CW 2018-08-11 0436 EA6NB         599 0053 W5MX          599 0036
QSO:  7016 CW 2018-08-11 0437 EA6NB         599 0054 K3IE          599 0124
QSO:  7016 CW 2018-08-11 0440 EA6NB         599 0055 W3LL          599 0220
QSO: 14027 CW 2018-08-11 1616 EA6NB         599 0060 K1ZZ          599 0749
QSO: 14027 CW 2018-08-11 1617 EA6NB         599 0061 KD4D          599 0718
QSO: 14027 CW 2018-08-11 1617 EA6NB         599 0062 VA2WA         599 0687
QSO: 14027 CW 2018-08-11 1618 EA6NB         599 0063 N3RS          599 0645
QSO: 14027 CW 2018-08-11 1619 EA6NB         599 65 K5ZD          599 271
QSO: 14027 CW 2018-08-11 1619 EA6NB         599 0064 N3AD          599 0780
QSO: 14027 CW 2018-08-11 1620 EA6NB         599 0066 KO7SS         599 0631
QSO: 14027 CW 2018-08-11 1621 EA6NB         599 0067 K0OO          599 0267
QSO: 14027 CW 2018-08-11 1621 EA6NB         599 067 KC1XX         599 1110
QSO: 14027 CW 2018-08-11 1622 EA6NB         599 0068 K3ZU          599 0208
QSO: 14027 CW 2018-08-11 1623 EA6NB         599 0071 K1MK          599 0643
QSO: 14027 CW 2018-08-11 1623 EA6NB         599 0069 UN7LZ         599 0571
QSO: 14027 CW 2018-08-11 1624 EA6NB         599 0071 W3LL          599 0527
QSO: 14027 CW 2018-08-11 1625 EA6NB         599 0076 N5AW          599 0103
QSO: 14027 CW 2018-08-11 1625 EA6NB         599 0074 NR4M          599 0711
QSO: 14027 CW 2018-08-11 1625 EA6NB         599 073 P33W          599 1054
QSO: 14027 CW 2018-08-11 1626 EA6NB         599 0077 W1UE          599 0346
QSO: 14027 CW 2018-08-11 1627 EA6NB         599 0078 AA4CF         599 0322
QSO: 14027 CW 2018-08-11 1628 EA6NB         599 0079 K4RO          599 0043
QSO:  3515 CW 2018-08-12 0351 EA6NB         599 0031 NY3B          599 0151
QSO:  3515 CW 2018-08-12 0353 EA6NB         599 0082 K2LE          599 0755
QSO:  3515 CW 2018-08-12 0354 EA6NB         599 0084 K9CT          599 0253
QSO:  3515 CW 2018-08-12 0354 EA6NB         599 0073 N6AR          599 0547
QSO:  7022 CW 2018-08-12 0401 EA6NB         599 0086 VE3RZ         599 0384
QSO:  7022 CW 2018-08-12 0402 EA6NB         599 0087 K6XT          599 0137
QSO:  7021 CW 2018-08-12 0404 EA6NB         599 092 VE2BWL        599 0187
QSO:  7003 CW 2018-08-12 0405 EA6NB         599 0094 K4BAI         599 0220
QSO:  7022 CW 2018-08-12 0406 EA6NB         599 96 K1LT          599 464
