START-OF-LOG: 3.0
CREATED-BY: yota-public-qso-downloader
CONTEST: YOTA-CONTEST
CALLSIGN: HB9EYP
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY: Single Operator All band
CLAIMED-SCORE: 0
QSO: 14267 PH 2025-07-19 1308 HB9EYP        59  59     OM2ADM        59  19    
QSO: 14186 PH 2025-07-19 1309 HB9EYP        59  59     S51A          59  17    
QSO: 14274 PH 2025-07-19 1309 HB9EYP        59  59     OM3KFF        59  19    
QSO: 14189 PH 2025-07-19 1310 HB9EYP        59  59     F5MNC         59  68    
QSO: 14215 PH 2025-07-19 1311 HB9EYP        59  59     OK2MBP        59  67    
QSO: 14256 PH 2025-07-19 1313 HB9EYP        59  59     DJ6DO         59  68    
QSO: 14256 PH 2025-07-19 1314 HB9EYP        59  59     YP1EX         59  16    
QSO: 14256 PH 2025-07-19 1314 HB9EYP        59  59     HG7WFM        59  40    
QSO: 14256 PH 2025-07-19 1314 HB9EYP        59  59     GW4SRR        59  61    
QSO: 14256 PH 2025-07-19 1315 HB9EYP        59  59     PA3GVQ        59  54    
QSO: 14256 PH 2025-07-19 1315 HB9EYP        59  59     PD1MRK        59  45    
QSO: 14256 PH 2025-07-19 1315 HB9EYP        59  59     PA7TG         59  56    
QSO: 14256 PH 2025-07-19 1316 HB9EYP        59  59     DL2BDA        59  64    
QSO: 14256 PH 2025-07-19 1316 HB9EYP        59  59     DK6TW         59  44    
QSO: 14256 PH 2025-07-19 1317 HB9EYP        59  59     DK5CH         59  53    
QSO: 14256 PH 2025-07-19 1317 HB9EYP        59  59     DK1FY         59  56    
QSO: 14256 PH 2025-07-19 1318 HB9EYP        59  59     9A3AEK        59  70    
QSO: 14256 PH 2025-07-19 1318 HB9EYP        59  59     ON5SEL        59  67    
QSO: 14256 PH 2025-07-19 1318 HB9EYP        59  59     F4JRK         59  58    
QSO: 14256 PH 2025-07-19 1319 HB9EYP        59  59     ON7PA         59  71    
QSO: 14256 PH 2025-07-19 1320 HB9EYP        59  59     PD9MH         59  63    
QSO: 14256 PH 2025-07-19 1321 HB9EYP        59  59     F5AAR         59  71    
QSO: 14256 PH 2025-07-19 1321 HB9EYP        59  59     PD2AH         59  60    
QSO: 14256 PH 2025-07-19 1322 HB9EYP        59  59     M6JJK         59  66    
QSO: 14256 PH 2025-07-19 1322 HB9EYP        59  59     PA3ARM        59  79    
QSO: 14256 PH 2025-07-19 1322 HB9EYP        59  59     PD1UM         59  68    
QSO: 14256 PH 2025-07-19 1323 HB9EYP        59  59     G5DXR         59  53    
QSO: 14256 PH 2025-07-19 1324 HB9EYP        59  59     PA0AKN        59  81    
QSO: 14256 PH 2025-07-19 1324 HB9EYP        59  59     HA7UI         59  81    
QSO: 14256 PH 2025-07-19 1325 HB9EYP        59  59     ON4CFF        59  1     
QSO: 14256 PH 2025-07-19 1326 HB9EYP        59  59     DK9VA         59  68    
QSO: 14256 PH 2025-07-19 1326 HB9EYP        59  59     LX1FF         59  67    
QSO: 14256 PH 2025-07-19 1326 HB9EYP        59  59     PE0VT         59  70    
QSO: 14256 PH 2025-07-19 1327 HB9EYP        59  59     PD0HRY        59  57    
QSO: 14256 PH 2025-07-19 1327 HB9EYP        59  59     DG9ZA         59  64    
QSO: 14256 PH 2025-07-19 1328 HB9EYP        59  59     M0ZVB         59  66    
QSO: 14256 PH 2025-07-19 1328 HB9EYP        59  59     PD0JZ         59  11    
QSO: 14256 PH 2025-07-19 1329 HB9EYP        59  59     ON4EDK        59  27    
QSO: 14256 PH 2025-07-19 1329 HB9EYP        59  59     G0WJK         59  73    
QSO: 14256 PH 2025-07-19 1330 HB9EYP        59  59     E74MG         59  74    
QSO: 14256 PH 2025-07-19 1330 HB9EYP        59  59     DB8APG        59  64    
QSO: 14256 PH 2025-07-19 1331 HB9EYP        59  59     DK1FL         59  54    
QSO: 14256 PH 2025-07-19 1331 HB9EYP        59  59     DD1SB         59  44    
QSO: 14256 PH 2025-07-19 1332 HB9EYP        59  59     A65RW         59  54    
QSO: 14256 PH 2025-07-19 1332 HB9EYP        59  59     IU5ICR        59  65    
QSO: 14256 PH 2025-07-19 1333 HB9EYP        59  59     YT3KD         59  55    
QSO: 14256 PH 2025-07-19 1333 HB9EYP        59  59     S51MG         59  15    
QSO: 14256 PH 2025-07-19 1333 HB9EYP        59  59     IU3RGW        59  60    
QSO: 14256 PH 2025-07-19 1334 HB9EYP        59  59     OM1BC         59  58    
QSO: 14256 PH 2025-07-19 1334 HB9EYP        59  59     DL8LSK        59  62    
QSO: 14256 PH 2025-07-19 1334 HB9EYP        59  59     PA0KDV        59  68    
QSO: 14256 PH 2025-07-19 1335 HB9EYP        59  59     F4ADZ         59  76    
QSO: 14256 PH 2025-07-19 1336 HB9EYP        59  59     PD0PDD        59  74    
QSO: 14256 PH 2025-07-19 1337 HB9EYP        59  59     DL5AA         59  48    
QSO: 14256 PH 2025-07-19 1337 HB9EYP        59  59     DH1PAL        59  74    
QSO: 14256 PH 2025-07-19 1338 HB9EYP        59  59     IZ4UFB        59  74    
QSO: 14256 PH 2025-07-19 1338 HB9EYP        59  59     PD0YL         59  61    
QSO: 14256 PH 2025-07-19 1338 HB9EYP        59  59     PA2HD         59  41    
QSO: 14256 PH 2025-07-19 1339 HB9EYP        59  59     OK1DVN        59  74    
QSO: 14256 PH 2025-07-19 1340 HB9EYP        59  59     DG3NAB        59  59    
QSO: 14256 PH 2025-07-19 1340 HB9EYP        59  59     G0RTH         59  76    
QSO: 14256 PH 2025-07-19 1340 HB9EYP        59  59     SP3BVI        59  77    
QSO: 21295 PH 2025-07-19 1343 HB9EYP        59  59     HA8DU         59  68    
QSO: 21280 PH 2025-07-19 1345 HB9EYP        59  59     M6JJK         59  66    
QSO: 21280 PH 2025-07-19 1345 HB9EYP        59  59     OO4M          59  49    
QSO: 21280 PH 2025-07-19 1346 HB9EYP        59  59     SP8KZW        59  20    
QSO: 21280 PH 2025-07-19 1346 HB9EYP        59  59     SQ8GS         59  20    
QSO: 21280 PH 2025-07-19 1347 HB9EYP        59  59     M7OJA         59  21    
QSO: 21280 PH 2025-07-19 1347 HB9EYP        59  59     DO3HI         59  19    
QSO: 21280 PH 2025-07-19 1348 HB9EYP        59  59     OZ5FN         59  58    
QSO: 21280 PH 2025-07-19 1348 HB9EYP        59  59     DG7DBM        59  56    
QSO: 21280 PH 2025-07-19 1349 HB9EYP        59  59     HA1BB         59  20    
QSO: 21280 PH 2025-07-19 1349 HB9EYP        59  59     PE0CWK        59  75    
QSO: 21280 PH 2025-07-19 1350 HB9EYP        59  59     G8AUN         59  91    
QSO: 21280 PH 2025-07-19 1351 HB9EYP        59  59     PA3GVQ        59  54    
QSO: 21280 PH 2025-07-19 1352 HB9EYP        59  59     PA3ELQ        59  65    
QSO: 21280 PH 2025-07-19 1352 HB9EYP        59  59     PE4T          59  67    
QSO: 21280 PH 2025-07-19 1352 HB9EYP        59  59     DK1VK         59  66    
QSO: 21280 PH 2025-07-19 1352 HB9EYP        59  59     PA7TG         59  56    
QSO: 21298 PH 2025-07-19 1354 HB9EYP        59  59     SK8YOTA       59  20    
QSO: 21265 PH 2025-07-19 1355 HB9EYP        59  59     ON4YOTA       59  17    
QSO: 21259 PH 2025-07-19 1355 HB9EYP        59  59     HA1KHJ        59  20    
QSO: 21251 PH 2025-07-19 1356 HB9EYP        59  59     SE5E          59  64    
QSO: 28403 PH 2025-07-19 1357 HB9EYP        59  59     EU4E          59  63    
QSO: 14205 PH 2025-07-19 1414 HB9EYP        59  59     SN1T          59  69    
QSO: 14233 PH 2025-07-19 1415 HB9EYP        59  59     HA8TA         59  15    
QSO: 14260 PH 2025-07-19 1416 HB9EYP        59  59     EA4AOC        59  46    
QSO: 14243 PH 2025-07-19 1416 HB9EYP        59  59     HA1BB         59  20    
QSO: 14217 PH 2025-07-19 1418 HB9EYP        59  59     HA4NI         59  10    
QSO: 14223 PH 2025-07-19 1419 HB9EYP        59  59     HA3NN         59  14    
QSO: 14248 PH 2025-07-19 1420 HB9EYP        59  59     OM1BAT        59  15    
QSO: 14265 PH 2025-07-19 1420 HB9EYP        59  59     YU7DX         59  22    
QSO: 14274 PH 2025-07-19 1421 HB9EYP        59  59     IT9WDC        59  67    
QSO: 14256 PH 2025-07-19 1423 HB9EYP        59  59     PD1TV         59  58    
QSO: 14227 PH 2025-07-19 1424 HB9EYP        59  59     5B4AQA        59  25    
QSO: 14235 PH 2025-07-19 1430 HB9EYP        59  59     HA0LZ         59  77    
QSO: 14208 PH 2025-07-19 1432 HB9EYP        59  59     LZ1ND         59  75    
QSO: 14201 PH 2025-07-19 1432 HB9EYP        59  59     HA2KMR        59  69    
QSO: 14284 PH 2025-07-19 1433 HB9EYP        59  59     OM5M          59  15    
QSO: 14239 PH 2025-07-19 1434 HB9EYP        59  59     LY7K          59  27    
QSO: 14253 PH 2025-07-19 1434 HB9EYP        59  59     YT2ISM        59  58    
QSO: 14271 PH 2025-07-19 1435 HB9EYP        59  59     SP8DR         59  50    
QSO: 14182 PH 2025-07-19 1436 HB9EYP        59  59     HA0SA         59  34    
QSO: 21275 PH 2025-07-19 1438 HB9EYP        59  59     EA4AOC        59  46    
QSO: 21270 PH 2025-07-19 1439 HB9EYP        59  59     HA8TA         59  15    
QSO: 21236 PH 2025-07-19 1440 HB9EYP        59  59     ES1LL         59  43    
QSO: 14258 PH 2025-07-19 1718 HB9EYP        59  59     SQ2RAD        59  16    
QSO: 14250 PH 2025-07-19 1719 HB9EYP        59  59     LZ5R          59  63    
QSO: 14216 PH 2025-07-19 1721 HB9EYP        59  59     DL1ROT        59  49    
