START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-DX-SSB
CALLSIGN: IK2HKT
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: IK2HKT
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-DX-SSB ARRL/arrl_international_dx_phone_contest/2020.
QSO: 14125 PH 2020-03-07 1842 IK2HKT        59 500 VY2TT         59 PE
QSO: 14208 PH 2020-03-07 1850 IK2HKT        59 500 W2CG          59 NJ
QSO: 14000 PH 2020-03-07 1851 IK2HKT        59 500 K0EA          59 MN
QSO: 14208 PH 2020-03-07 1851 IK2HKT        59 500 K0ARY         59 MO
QSO: 14208 PH 2020-03-07 1851 IK2HKT        59 500 KM8AM         59 OH
QSO: 14208 PH 2020-03-07 1851 IK2HKT        59 500 W3DQS         59 NC
QSO: 14208 PH 2020-03-07 1851 IK2HKT        59 500 W7CT          59 UT
QSO: 14208 PH 2020-03-07 1852 IK2HKT        59 500 VE7XT         59 BC
QSO: 14208 PH 2020-03-07 1853 IK2HKT        59 500 W8MJ          59 MI
QSO: 14208 PH 2020-03-07 1854 IK2HKT        59 500 KA6BIM        59 OR
QSO: 14208 PH 2020-03-07 1854 IK2HKT        59 500 N1MM          59 CT
QSO: 14208 PH 2020-03-07 1854 IK2HKT        59 500 W2DLT         59 PA
QSO: 14208 PH 2020-03-07 1855 IK2HKT        59 500 K5EK          59 NC
QSO: 14208 PH 2020-03-07 1855 IK2HKT        59 500 N2SR          59 NJ
QSO: 14208 PH 2020-03-07 1855 IK2HKT        59 500 N9NC          59 NH
QSO: 14208 PH 2020-03-07 1855 IK2HKT        59 500 VE3QN         59 ON
QSO: 14208 PH 2020-03-07 1856 IK2HKT        59 500 AC6ZM         59 TN
QSO: 14208 PH 2020-03-07 1856 IK2HKT        59 500 K3WJV         59 PA
QSO: 14208 PH 2020-03-07 1856 IK2HKT        59 500 K8AZ          59 OH
QSO: 14208 PH 2020-03-07 1856 IK2HKT        59 500 W5GN          59 TX
QSO: 14208 PH 2020-03-07 1857 IK2HKT        59 500 K2AX          59 NJ
QSO: 14208 PH 2020-03-07 1857 IK2HKT        59 500 K2QMF         59 NY
QSO: 14208 PH 2020-03-07 1857 IK2HKT        59 500 W9LR          59 WI
QSO: 14208 PH 2020-03-07 1858 IK2HKT        59 500 K5FUV         59 AR
QSO: 14208 PH 2020-03-07 1858 IK2HKT        59 500 N3RJ          59 PA
QSO: 14208 PH 2020-03-07 1858 IK2HKT        59 500 NW3Y          59 DE
QSO: 14208 PH 2020-03-07 1858 IK2HKT        59 500 W9AV          59 WI
QSO: 14208 PH 2020-03-07 1859 IK2HKT        59 500 AA6AA         59 NV
QSO: 14208 PH 2020-03-07 1859 IK2HKT        59 500 KA8G          59 OH
QSO: 14208 PH 2020-03-07 1859 IK2HKT        59 500 KC1GTK        59 NH
QSO: 14208 PH 2020-03-07 1859 IK2HKT        59 500 KI0F          59 MN
QSO: 14208 PH 2020-03-07 1900 IK2HKT        59 500 KG4W          59 VA
QSO: 14208 PH 2020-03-07 1900 IK2HKT        59 500 N2NI          59 NY
QSO: 14000 PH 2020-03-07 1901 IK2HKT        59 500 VE1SQ         59 NS
QSO: 14208 PH 2020-03-07 1901 IK2HKT        59 500 K3MD          59 PA
QSO: 14208 PH 2020-03-07 1901 IK2HKT        59 500 VE6IVN        59 AB
QSO: 14000 PH 2020-03-07 1902 IK2HKT        59 500 WB8WKQ        59 MI
QSO: 14208 PH 2020-03-07 1902 IK2HKT        59 500 VA3DF         59 ON
QSO: 14000 PH 2020-03-07 1903 IK2HKT        59 500 VA3MYC        59 ON
QSO: 14208 PH 2020-03-07 1903 IK2HKT        59 500 K8ZT          59 OH
QSO: 14000 PH 2020-03-07 1905 IK2HKT        59 500 WE8S          59 MI
QSO: 14208 PH 2020-03-07 1906 IK2HKT        59 500 K1RV          59 MA
QSO: 14208 PH 2020-03-07 1908 IK2HKT        59 500 NC1A          59 NJ
QSO: 14000 PH 2020-03-07 1909 IK2HKT        59 500 AB8KP         59 MI
QSO: 14208 PH 2020-03-07 1909 IK2HKT        59 500 N3FJP         59 MD
QSO: 14208 PH 2020-03-07 1909 IK2HKT        59 500 W2GDJ         59 NY
QSO: 14208 PH 2020-03-07 1909 IK2HKT        59 500 W5WZ          59 LA
QSO: 14208 PH 2020-03-07 1910 IK2HKT        59 500 NE3F          59 PA
QSO: 14208 PH 2020-03-07 1910 IK2HKT        59 500 W3GM          59 PA
QSO: 14000 PH 2020-03-07 1911 IK2HKT        59 500 K7ABV         59 MT
QSO: 14208 PH 2020-03-07 1911 IK2HKT        59 500 K2RET         59 NJ
QSO: 14208 PH 2020-03-07 1911 IK2HKT        59 500 W4MYA         59 VA
QSO: 14000 PH 2020-03-07 1912 IK2HKT        59 500 W1JQ          59 CT
QSO: 14208 PH 2020-03-07 1912 IK2HKT        59 500 K3ND          59 PA
QSO: 14208 PH 2020-03-07 1912 IK2HKT        59 500 N3UA          59 VA
QSO: 14208 PH 2020-03-07 1913 IK2HKT        59 500 K9YX          59 IL
QSO: 14208 PH 2020-03-07 1913 IK2HKT        59 500 KW3Z          59 DE
QSO: 14208 PH 2020-03-07 1913 IK2HKT        59 500 VE3KP         59 ON
QSO: 14208 PH 2020-03-07 1914 IK2HKT        59 500 K7VAP         59 WA
QSO: 14208 PH 2020-03-07 1915 IK2HKT        59 500 AA9A          59 WI
QSO: 14208 PH 2020-03-07 1915 IK2HKT        59 500 K9UC          59 WI
QSO: 14150 PH 2020-03-07 1916 IK2HKT        59 500 K8GL          59 MI
QSO: 14000 PH 2020-03-07 1917 IK2HKT        59 500 KA8Q          59 VA
QSO: 14208 PH 2020-03-07 1917 IK2HKT        59 500 K2DM          59 FL
QSO: 14208 PH 2020-03-07 1918 IK2HKT        59 500 K2XR          59 PA
QSO: 14208 PH 2020-03-07 1919 IK2HKT        59 500 K2NV          59 NY
QSO: 14208 PH 2020-03-07 1919 IK2HKT        59 500 K7GS          59 WA
QSO: 14208 PH 2020-03-07 1919 IK2HKT        59 500 W3GQ          59 NC
QSO: 14000 PH 2020-03-07 1920 IK2HKT        59 500 KC4G          59 SC
QSO: 14208 PH 2020-03-07 1920 IK2HKT        59 500 VE6FI         59 AB
QSO: 14000 PH 2020-03-07 1921 IK2HKT        59 500 K3SWZ         59 PA
QSO: 14208 PH 2020-03-07 1921 IK2HKT        59 500 K1MM          59 FL
QSO: 14208 PH 2020-03-07 1921 IK2HKT        59 500 W7RM          59 OR
QSO: 14208 PH 2020-03-07 1922 IK2HKT        59 500 KC2TN         59 NJ
QSO: 14208 PH 2020-03-07 1922 IK2HKT        59 500 KK4ADQ        59 VA
QSO: 14208 PH 2020-03-07 1922 IK2HKT        59 500 W1BQ          59 FL
QSO: 14208 PH 2020-03-07 1922 IK2HKT        59 500 WA7AN         59 AZ
QSO: 14208 PH 2020-03-07 1923 IK2HKT        59 500 AB1EP         59 ME
QSO: 14208 PH 2020-03-07 1923 IK2HKT        59 500 WZ8T          59 WA
QSO: 14208 PH 2020-03-07 1924 IK2HKT        59 500 KA2D          59 NY
QSO: 14208 PH 2020-03-07 1924 IK2HKT        59 500 W3OA          59 NC
QSO: 14208 PH 2020-03-07 1925 IK2HKT        59 500 KC9BG         59 IL
QSO: 14208 PH 2020-03-07 1925 IK2HKT        59 500 VA3WW         59 ON
QSO: 14208 PH 2020-03-07 1926 IK2HKT        59 500 N2SQW         59 NY
QSO: 14208 PH 2020-03-07 1926 IK2HKT        59 500 N3RD          59 PA
QSO: 14208 PH 2020-03-07 1926 IK2HKT        59 500 WA3C          59 OH
QSO: 14208 PH 2020-03-07 1927 IK2HKT        59 500 K6RC          59 CA
QSO: 14208 PH 2020-03-07 1927 IK2HKT        59 500 N8YXR         59 MI
QSO: 14208 PH 2020-03-07 1927 IK2HKT        59 500 W2TV          59 NJ
QSO: 14208 PH 2020-03-07 1928 IK2HKT        59 500 K3DNE         59 SC
QSO: 14208 PH 2020-03-07 1929 IK2HKT        59 500 W4TTY         59 VA
QSO: 14208 PH 2020-03-07 1930 IK2HKT        59 500 K6TD          59 CA
QSO: 14208 PH 2020-03-07 1930 IK2HKT        59 500 W7XQ          59 OR
QSO: 14208 PH 2020-03-07 1931 IK2HKT        59 500 AE1T          59 NH
QSO: 14208 PH 2020-03-07 1931 IK2HKT        59 500 K0DD          59 IA
QSO: 14208 PH 2020-03-07 1931 IK2HKT        59 500 K1RO          59 NH
QSO: 14208 PH 2020-03-07 1931 IK2HKT        59 500 KE3GK         59 MD
QSO: 14208 PH 2020-03-07 1932 IK2HKT        59 500 VE3TG         59 ON
QSO: 14208 PH 2020-03-07 1933 IK2HKT        59 500 N1SOH         59 MA
QSO: 14208 PH 2020-03-07 1933 IK2HKT        59 500 NV9L          59 IL
QSO: 14000 PH 2020-03-07 1934 IK2HKT        59 500 K6YK          59 CA
QSO: 14207 PH 2020-03-07 1934 IK2HKT        59 500 N5AW          59 TX
QSO: 14208 PH 2020-03-07 1934 IK2HKT        59 500 K6GHA         59 CA
QSO: 14208 PH 2020-03-07 1935 IK2HKT        59 500 AA1W          59 NH
QSO: 14208 PH 2020-03-07 1935 IK2HKT        59 500 N8RA          59 CT
QSO: 14208 PH 2020-03-07 1936 IK2HKT        59 500 KA0PQW        59 MN
QSO: 14208 PH 2020-03-07 1937 IK2HKT        59 50 K3CCR         59 MD
QSO: 14208 PH 2020-03-07 1937 IK2HKT        59 500 K5WA          59 TX
QSO: 14208 PH 2020-03-07 1938 IK2HKT        59 KW AC1EN         59 NH
QSO: 14208 PH 2020-03-07 1938 IK2HKT        59 500 K0EJ          59 TN
QSO: 14208 PH 2020-03-07 1938 IK2HKT        59 500 WY3A          59 PA
QSO: 14208 PH 2020-03-07 1939 IK2HKT        59 500 KK1L          59 VT
QSO: 14208 PH 2020-03-07 1939 IK2HKT        59 500 N1API         59 CT
QSO: 14000 PH 2020-03-07 1940 IK2HKT        59 500 N9RV          59 MT
QSO: 14000 PH 2020-03-07 1940 IK2HKT        59 400 W9NZ          59 IL
QSO: 14208 PH 2020-03-07 1940 IK2HKT        59 500 N1JP          59 NY
QSO: 14208 PH 2020-03-07 1941 IK2HKT        59 500 N1DG          59 MA
QSO: 14208 PH 2020-03-07 1941 IK2HKT        59 500 N4UU          59 FL
QSO: 14208 PH 2020-03-07 1941 IK2HKT        59 500 W5UJ          59 AZ
QSO: 14208 PH 2020-03-07 1942 IK2HKT        59 500 NB3I          59 PA
QSO: 14208 PH 2020-03-07 1942 IK2HKT        59 500 W3PJ          59 GA
QSO: 14000 PH 2020-03-07 1943 IK2HKT        59 500 K8FF          59 OH
QSO: 14208 PH 2020-03-07 1943 IK2HKT        59 500 K7QA          59 MT
QSO: 14208 PH 2020-03-07 1943 IK2HKT        59 500 W2XL          59 NY
QSO: 14208 PH 2020-03-07 1944 IK2HKT        59 500 K3PP          59 PA
QSO: 14208 PH 2020-03-07 1944 IK2HKT        59 500 KT7E          59 OR
QSO: 14207 PH 2020-03-07 1945 IK2HKT        59 500 KC1MBX        59 VT
QSO: 14208 PH 2020-03-07 1945 IK2HKT        59 500 AA1K          59 DE
QSO: 14208 PH 2020-03-07 1945 IK2HKT        59 500 K9PMV         59 IL
QSO: 14208 PH 2020-03-07 1947 IK2HKT        59 500 NK6A          59 CA
QSO: 14208 PH 2020-03-07 1947 IK2HKT        59 500 VE3DZ         59 ON
QSO: 14208 PH 2020-03-07 1947 IK2HKT        59 500 W1DYJ         59 ME
QSO: 14208 PH 2020-03-07 1948 IK2HKT        59 500 WA0WWW        59 WA
QSO: 14208 PH 2020-03-07 1948 IK2HKT        59 500 WN6K          59 CA
QSO: 14208 PH 2020-03-07 1949 IK2HKT        59 500 N4EK          59 FL
QSO: 14208 PH 2020-03-07 1949 IK2HKT        59 500 VA3PDX        59 ON
QSO: 14261 PH 2020-03-08 1402 IK2HKT        59 500 N3ED          59 PA
QSO: 14261 PH 2020-03-08 1432 IK2HKT        59 500 W1GD          59 MA
QSO: 14261 PH 2020-03-08 1433 IK2HKT        59 500 AI0M          59 MN
QSO: 14261 PH 2020-03-08 1434 IK2HKT        59 500 WA5WFE        59 TX
QSO: 14261 PH 2020-03-08 1436 IK2HKT        59 500 KI5MM         59 TX
QSO: 14261 PH 2020-03-08 1437 IK2HKT        59 500 KE0THJ        59 ND
QSO: 14261 PH 2020-03-08 1437 IK2HKT        59 500 N0UR          59 MN
QSO: 14261 PH 2020-03-08 1438 IK2HKT        59 500 NT6Q          59 CA
QSO: 14261 PH 2020-03-08 1438 IK2HKT        59 500 WD8S          59 MI
QSO: 14000 PH 2020-03-08 1439 IK2HKT        59 500 WB0ULX        59 SD
QSO: 14261 PH 2020-03-08 1439 IK2HKT        59 500 K4FS          59 NC
QSO: 14261 PH 2020-03-08 1440 IK2HKT        59 500 N2BJ          59 IL
QSO: 14261 PH 2020-03-08 1441 IK2HKT        59 500 AB5NX         59 TX
QSO: 14261 PH 2020-03-08 1441 IK2HKT        59 500 VE3AD         59 ON
QSO: 14261 PH 2020-03-08 1441 IK2HKT        59 500 VE3TW         59 ON
QSO: 14261 PH 2020-03-08 1441 IK2HKT        59 500 W2GS          59 MS
QSO: 14261 PH 2020-03-08 1441 IK2HKT        59 500 W9JA          59 WI
QSO: 14261 PH 2020-03-08 1442 IK2HKT        59 500 K0JJR         59 MN
QSO: 14261 PH 2020-03-08 1442 IK2HKT        59 500 K3IE          59 TN
QSO: 14261 PH 2020-03-08 1442 IK2HKT        59 500 N0EO          59 MN
QSO: 14261 PH 2020-03-08 1442 IK2HKT        59 500 2 W1HS          59 NH
QSO: 14261 PH 2020-03-08 1500 IK2HKT        59 500 AA1ON         59 MA
QSO: 14261 PH 2020-03-08 1501 IK2HKT        59 500 K1TTT         59 MA
QSO: 14261 PH 2020-03-08 1501 IK2HKT        59 500 KS1J          59 RI
QSO: 14260 PH 2020-03-08 1502 IK2HKT        59 500 W9PA          59 IN
QSO: 14261 PH 2020-03-08 1502 IK2HKT        59 500 K9NW          59 IN
QSO: 14261 PH 2020-03-08 1502 IK2HKT        59 500 N3ZA          59 PA
QSO: 14261 PH 2020-03-08 1503 IK2HKT        59 500 K0YR          59 MN
QSO: 14261 PH 2020-03-08 1503 IK2HKT        59 500 KD2JOE        59 NJ
QSO: 14261 PH 2020-03-08 1503 IK2HKT        59 500 NG0C          59 MN
QSO: 14261 PH 2020-03-08 1503 IK2HKT        59 500 VE3EJ         59 ON
QSO: 14000 PH 2020-03-08 1504 IK2HKT        59 500 N5WNG         59 TX
QSO: 14261 PH 2020-03-08 1504 IK2HKT        59 500 K0PC          59 MN
QSO: 14261 PH 2020-03-08 1504 IK2HKT        59 500 K9KE          59 IL
QSO: 14261 PH 2020-03-08 1504 IK2HKT        59 500 N4RV          59 VA
QSO: 14261 PH 2020-03-08 1504 IK2HKT        59 500 W1PY          59 MA
QSO: 14261 PH 2020-03-08 1506 IK2HKT        59 500 N0AT          59 MN
QSO: 14261 PH 2020-03-08 1506 IK2HKT        59 500 W3MF          59 PA
QSO: 14261 PH 2020-03-08 1506 IK2HKT        59 500 WA3AER        59 MD
QSO: 14261 PH 2020-03-08 1507 IK2HKT        59 500 W1SRG         59 MA
QSO: 14348 PH 2020-03-08 1507 IK2HKT        59 500 N8BI          59 OH
QSO: 14261 PH 2020-03-08 1508 IK2HKT        59 500 KB3Z          59 PA
QSO: 14261 PH 2020-03-08 1508 IK2HKT        59 500 W0BR          59 PA
QSO: 14261 PH 2020-03-08 1508 IK2HKT        59 500 WB2P          59 NJ
QSO: 14261 PH 2020-03-08 1509 IK2HKT        59 500 N1IBM         59 NJ
QSO: 14261 PH 2020-03-08 1509 IK2HKT        59 500 W1VEM         59 CT
QSO: 14000 PH 2020-03-08 1510 IK2HKT        59 500 K3ATO         59 PA
QSO: 14261 PH 2020-03-08 1511 IK2HKT        59 500 W9ILY         59 IL
QSO: 14260 PH 2020-03-08 1512 IK2HKT        59 500 KC8MUE        59 MI
QSO: 14261 PH 2020-03-08 1512 IK2HKT        59 500 ND9G          59 IL
QSO: 14261 PH 2020-03-08 1512 IK2HKT        59 500 VA3NW         59 ON
QSO: 14261 PH 2020-03-08 1513 IK2HKT        59 500 N4RA          59 WV
QSO: 14261 PH 2020-03-08 1514 IK2HKT        59 500 K3WI          59 DE
QSO: 14261 PH 2020-03-08 1514 IK2HKT        59 500 KR2AA         59 NY
QSO: 14000 PH 2020-03-08 1515 IK2HKT        59 500 W9OP          59 WI
QSO: 14260 PH 2020-03-08 1515 IK2HKT        59 500 NX6T          59 CA
QSO: 14261 PH 2020-03-08 1515 IK2HKT        59 500 W8FJ          59 PA
QSO: 14261 PH 2020-03-08 1515 IK2HKT        59 500 WS7X          59 FL
QSO: 14261 PH 2020-03-08 1516 IK2HKT        59 500 K4JDF         59 MD
QSO: 14261 PH 2020-03-08 1516 IK2HKT        59 500 N6RV          59 CA
QSO: 14261 PH 2020-03-08 1516 IK2HKT        59 500 N8NA          59 DE
QSO: 14261 PH 2020-03-08 1516 IK2HKT        59 500 WA2UBK        59 NJ
QSO: 14325 PH 2020-03-08 1721 IK2HKT        59 500 VA3LR         59 ON
QSO: 14000 PH 2020-03-08 1722 IK2HKT        59 500 W1JCW         59 TX
QSO: 14325 PH 2020-03-08 1722 IK2HKT        59 500 WO9Z          59 IN
QSO: 14325 PH 2020-03-08 1722 IK2HKT        59 500 WT3Q          59 PA
QSO: 14326 PH 2020-03-08 1723 IK2HKT        59 500 N7TU          59 AZ
QSO: 14000 PH 2020-03-08 1724 IK2HKT        59 500 K8IV          59 OH
QSO: 14325 PH 2020-03-08 1724 IK2HKT        59 500 N4TZ          59 IN
QSO: 14326 PH 2020-03-08 1724 IK2HKT        59 500 KA1VMG        59 CT
QSO: 14000 PH 2020-03-08 1728 IK2HKT        59 K KC8ZMN        59 MI
QSO: 14325 PH 2020-03-08 1728 IK2HKT        59 500 AC4CA         59 TX
QSO: 14326 PH 2020-03-08 1728 IK2HKT        59 500 K1DVL         59 CT
QSO: 14326 PH 2020-03-08 1729 IK2HKT        59 500 VE3TM         59 ON
QSO: 14325 PH 2020-03-08 1730 IK2HKT        59 500 AB2E          59 NJ
QSO: 14325 PH 2020-03-08 1730 IK2HKT        59 500 KA1ZD         59 CT
QSO: 14325 PH 2020-03-08 1730 IK2HKT        59 500 VE4VT         59 MB
QSO: 14326 PH 2020-03-08 1732 IK2HKT        59 500 KA2K          59 NJ
QSO: 14326 PH 2020-03-08 1732 IK2HKT        59 500 VE4GV         59 MB
QSO: 14000 PH 2020-03-08 1734 IK2HKT        59 500 N7ZUF         59 WA
QSO: 14000 PH 2020-03-08 1735 IK2HKT        59 500 KD9KNJ        59 IN
QSO: 14000 PH 2020-03-08 1735 IK2HKT        59 500 W1PDI         59 OH
QSO: 14325 PH 2020-03-08 1735 IK2HKT        59 500 KD3RF         59 PA
QSO: 14000 PH 2020-03-08 1736 IK2HKT        59 500 N9CD          59 MN
QSO: 14000 PH 2020-03-08 1737 IK2HKT        59 500 N1DD          59 MA
QSO: 14326 PH 2020-03-08 1737 IK2HKT        59 500 KF2O          59 NY
QSO: 14326 PH 2020-03-08 1738 IK2HKT        59 500 KJ4YLR        59 KY
QSO: 14326 PH 2020-03-08 1738 IK2HKT        59 500 N8CWU         59 OH
QSO: 14325 PH 2020-03-08 1739 IK2HKT        59 500 W0ETT         59 CO
QSO: 14326 PH 2020-03-08 1740 IK2HKT        59 500 K0VXU         59 KS
QSO: 14326 PH 2020-03-08 1740 IK2HKT        59 500 K9QJS         59 WA
QSO: 14326 PH 2020-03-08 1740 IK2HKT        59 500 KD8FS         59 MI
QSO: 14325 PH 2020-03-08 1741 IK2HKT        59 500 N0UU          59 KS
QSO: 14325 PH 2020-03-08 1741 IK2HKT        59 500 W0MB          59 MO
QSO: 14326 PH 2020-03-08 1741 IK2HKT        59 500 KC2QJB        59 NJ
QSO: 14326 PH 2020-03-08 1741 IK2HKT        59 500 VE2CJR        59 QC
QSO: 14325 PH 2020-03-08 1742 IK2HKT        59 500 NN2T          59 FL
QSO: 14326 PH 2020-03-08 1742 IK2HKT        59 500 WA2FZB        59 NJ
QSO: 14326 PH 2020-03-08 1742 IK2HKT        59 500 WB0N          59 MN
END-OF-LOG:
