START-OF-LOG: 3.0
CONTEST: SAC-CW
CALLSIGN: OZ3TQ
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-OVERLAY: WIRE-ONLY
OPERATORS: OZ3TQ
CLAIMED-SCORE: 94410
CATEGORY-STATION: FIXED
CATEGORY-MODE: CW
NAME: Nicholas Plutte
SOAPBOX: i always enjoy using sd log
SOAPBOX: sac is a wonderful experience - run all the way through
QSO: 14000 CW 2024-09-21 1437 OZ3TQ         599     57 HA5DZZ        599     25 0
QSO: 14000 CW 2024-09-21 1438 OZ3TQ         599     58 LZ5Y          599    127 0
QSO: 14000 CW 2024-09-21 1439 OZ3TQ         599     59 OK1DOL        599    156 0
QSO: 14000 CW 2024-09-21 1439 OZ3TQ         599     60 UZ1WW         599     76 0
QSO: 14000 CW 2024-09-21 1440 OZ3TQ         599     61 UR8RF         599     93 0
QSO: 14000 CW 2024-09-21 1441 OZ3TQ         599     62 SN5N          599    108 0
QSO: 14000 CW 2024-09-21 1441 OZ3TQ         599     63 M1X           599    115 0
QSO: 14000 CW 2024-09-21 1442 OZ3TQ         599     64 E70OY         599     94 0
QSO: 14000 CW 2024-09-21 1442 OZ3TQ         599     65 UR7R          599     69 0
QSO: 14000 CW 2024-09-21 1443 OZ3TQ         599     66 GI4NKB        599     74 0
QSO: 14000 CW 2024-09-21 1443 OZ3TQ         599     67 E77DX         599    213 0
QSO: 14000 CW 2024-09-21 1444 OZ3TQ         599     68 SX8AS         599    111 0
QSO: 14000 CW 2024-09-21 1445 OZ3TQ         599     69 LZ2MP         599     47 0
QSO: 14000 CW 2024-09-21 1445 OZ3TQ         599     70 F8DFP         599     46 0
QSO: 14000 CW 2024-09-21 1446 OZ3TQ         599     71 F6IRE         599     14 0
QSO: 14000 CW 2024-09-21 1447 OZ3TQ         599     72 US7UK         599      6 0
QSO: 14000 CW 2024-09-21 1448 OZ3TQ         599     73 IK7MIY        599     63 0
QSO: 14000 CW 2024-09-21 1449 OZ3TQ         599     74 IK1PMR        599     36 0
QSO: 14000 CW 2024-09-21 1450 OZ3TQ         599     75 HA8EN         599     73 0
QSO: 14000 CW 2024-09-21 1450 OZ3TQ         599     76 UN0LM         599    129 0
QSO: 14000 CW 2024-09-21 1451 OZ3TQ         599     77 OK1KKI        599    103 0
QSO: 14000 CW 2024-09-21 1453 OZ3TQ         599     78 ES6DO         599      0 0
QSO: 14000 CW 2024-09-21 1455 OZ3TQ         599     79 F6HJO         599     89 0
QSO: 14000 CW 2024-09-21 1457 OZ3TQ         599     80 9A1CFR        599     86 0
QSO: 14000 CW 2024-09-21 1511 OZ3TQ         599     81 HB9RB         599     52 0
QSO: 21000 CW 2024-09-21 1513 OZ3TQ         599     82 N7DR          599     90 0
QSO: 21000 CW 2024-09-21 1514 OZ3TQ         599     83 LZ1QV         599     93 0
QSO: 21000 CW 2024-09-21 1515 OZ3TQ         599     84 LZ6E          599    189 0
QSO: 21000 CW 2024-09-21 1516 OZ3TQ         599     85 LZ5DI         599    107 0
QSO: 21000 CW 2024-09-21 1518 OZ3TQ         599     86 K5KG          599    176 0
QSO: 21000 CW 2024-09-21 1605 OZ3TQ         599     87 HG6C          599     90 0
QSO: 21000 CW 2024-09-21 1639 OZ3TQ         599     88 HG5D          599    144 0
QSO: 21000 CW 2024-09-21 1640 OZ3TQ         599     89 LZ1QN         599     33 0
QSO: 21000 CW 2024-09-21 1640 OZ3TQ         599     90 KC1XX         599    225 0
QSO: 21000 CW 2024-09-21 1641 OZ3TQ         599     91 EG5LOW        599      6 0
QSO: 21000 CW 2024-09-21 1644 OZ3TQ         599     92 W1KM          599    152 0
QSO: 14000 CW 2024-09-21 1647 OZ3TQ         599     93 UX1AA         599    153 0
QSO: 14000 CW 2024-09-21 1647 OZ3TQ         599     94 OM7LW         599    250 0
QSO: 14000 CW 2024-09-21 1651 OZ3TQ         599     95 UW8SM         599     13 0
QSO: 14000 CW 2024-09-21 1653 OZ3TQ         599     96 EI4II         599     42 0
QSO: 14000 CW 2024-09-21 1657 OZ3TQ         599     97 HA6NF         599     24 0
QSO: 14000 CW 2024-09-21 1657 OZ3TQ         599     98 IK4RVY        599    201 0
QSO: 14000 CW 2024-09-21 1658 OZ3TQ         599     99 IK3VUT        599    181 0
QSO: 14000 CW 2024-09-21 1700 OZ3TQ         599    100 I2IFT         599    192 0
QSO: 14000 CW 2024-09-21 1700 OZ3TQ         599    101 UY7LM         599     91 0
QSO: 14000 CW 2024-09-21 1701 OZ3TQ         599    102 YU1YV         599    165 0
QSO: 14000 CW 2024-09-21 1702 OZ3TQ         599    103 9A1AA         599    165 0
QSO: 14000 CW 2024-09-21 1702 OZ3TQ         599    104 SQ9MZ         599    107 0
QSO: 14000 CW 2024-09-21 1703 OZ3TQ         599    105 YO9HP         599    118 0
QSO: 14000 CW 2024-09-21 1704 OZ3TQ         599    106 9A6A          599    133 0
QSO:  7000 CW 2024-09-21 1708 OZ3TQ         599    107 HG8W          599    132 0
QSO:  7000 CW 2024-09-21 1710 OZ3TQ         599    108 YO5AVN        599     47 0
QSO:  7000 CW 2024-09-21 1710 OZ3TQ         599    109 HA6QU         599    187 0
QSO:  7000 CW 2024-09-21 1711 OZ3TQ         599    110 LZ6E          599    269 0
QSO:  7000 CW 2024-09-21 1711 OZ3TQ         599    111 G4FJW         599     50 0
QSO:  7000 CW 2024-09-21 1712 OZ3TQ         599    112 SN1T          599     28 0
QSO:  7000 CW 2024-09-21 1713 OZ3TQ         599    113 SN7J          599    137 0
QSO:  7000 CW 2024-09-21 1714 OZ3TQ         599    114 YL3FW         599     64 0
QSO:  7000 CW 2024-09-21 1715 OZ3TQ         599    115 P3X           599    422 0
QSO:  7000 CW 2024-09-21 1716 OZ3TQ         599    116 HA8TKS        599     35 0
QSO:  7000 CW 2024-09-21 1717 OZ3TQ         599    117 SP4G          599     51 0
QSO:  7000 CW 2024-09-21 1717 OZ3TQ         599    118 SP2QG         599     67 0
QSO:  7000 CW 2024-09-21 1718 OZ3TQ         599    119 OK1KKI        599    167 0
QSO:  7000 CW 2024-09-21 1718 OZ3TQ         599    120 YL2EA         599     16 0
QSO:  7000 CW 2024-09-21 1719 OZ3TQ         599    121 OK1DOL        599    292 0
QSO:  7000 CW 2024-09-21 1719 OZ3TQ         599    122 OK4RQ         599    154 0
QSO:  7000 CW 2024-09-21 1720 OZ3TQ         599    123 DF6JC         599    122 0
QSO:  7000 CW 2024-09-21 1720 OZ3TQ         599    124 DM5WW         599    100 0
QSO:  7000 CW 2024-09-21 1721 OZ3TQ         599    125 LY2AT         599     40 0
QSO:  7000 CW 2024-09-21 1721 OZ3TQ         599    126 YL3NU         599     77 0
QSO:  7000 CW 2024-09-21 1721 OZ3TQ         599    127 DL1EFW        599    134 0
QSO:  7000 CW 2024-09-21 1722 OZ3TQ         599    128 OL4W          599     78 0
QSO:  7000 CW 2024-09-21 1726 OZ3TQ         599    129 LZ5DI         599    202 0
QSO:  7000 CW 2024-09-21 1727 OZ3TQ         599    130 SN5J          599    191 0
QSO:  7000 CW 2024-09-21 1727 OZ3TQ         599    131 OM7LW         599    284 0
QSO:  7000 CW 2024-09-21 1727 OZ3TQ         599    132 YO4NF         599    252 0
QSO:  7000 CW 2024-09-21 1727 OZ3TQ         599    133 DL4ME         599      9 0
QSO:  7000 CW 2024-09-21 1728 OZ3TQ         599    134 OK6OK         599    104 0
QSO:  7000 CW 2024-09-21 1729 OZ3TQ         599    135 UR7MZ         599    150 0
QSO:  7000 CW 2024-09-21 1730 OZ3TQ         599    136 IT9IVU        599    108 0
QSO:  7000 CW 2024-09-21 1731 OZ3TQ         599    137 HA7TM         599     68 0
QSO:  7000 CW 2024-09-21 1731 OZ3TQ         599    138 DK4WW         599    125 0
QSO:  7000 CW 2024-09-21 1732 OZ3TQ         599    139 DL2LRT        599     58 0
QSO:  7000 CW 2024-09-21 1733 OZ3TQ         599    140 PA3HHM        599      0 0
QSO:  7000 CW 2024-09-21 1735 OZ3TQ         599    141 F5IN          599    204 0
QSO:  7000 CW 2024-09-21 1735 OZ3TQ         599    142 DJ4WT         599     83 0
QSO:  7000 CW 2024-09-21 1736 OZ3TQ         599    143 DL5KUD        599     70 0
QSO:  7000 CW 2024-09-21 1737 OZ3TQ         599    144 EI8JX         599    106 0
QSO:  7000 CW 2024-09-21 1738 OZ3TQ         599    145 YQ8E          599    128 0
QSO:  7000 CW 2024-09-21 1739 OZ3TQ         599    146 YO3LW         599     45 0
QSO:  7000 CW 2024-09-21 1739 OZ3TQ         599    147 SQ9MZ         599    129 0
QSO:  7000 CW 2024-09-21 1740 OZ3TQ         599    148 DM7CW         599     31 0
QSO:  7000 CW 2024-09-21 1740 OZ3TQ         599    149 PA7KY         599     30 0
QSO:  7000 CW 2024-09-21 1741 OZ3TQ         599    150 PE1PIX        599     35 0
QSO:  7000 CW 2024-09-21 1741 OZ3TQ         599    151 UW3WF         599     35 0
QSO:  7000 CW 2024-09-21 1742 OZ3TQ         599    152 IZ5BBS        599      1 0
QSO:  7000 CW 2024-09-21 1743 OZ3TQ         599    153 SP8GNF        599     50 0
QSO:  7000 CW 2024-09-21 1744 OZ3TQ         599    154 LZ1BP         599    233 0
QSO:  7000 CW 2024-09-21 1744 OZ3TQ         599    155 DL5CC         599     72 0
QSO:  7000 CW 2024-09-21 1745 OZ3TQ         599    156 9A9O          599    146 0
QSO:  7000 CW 2024-09-21 1746 OZ3TQ         599    157 YO8COR        599     82 0
QSO:  7000 CW 2024-09-21 1747 OZ3TQ         599    158 IK1PMR        599    189 0
QSO:  7000 CW 2024-09-21 1747 OZ3TQ         599    159 OK1MDK        599     85 0
QSO:  7000 CW 2024-09-21 1748 OZ3TQ         599    160 IK3VUT        599    202 0
QSO:  7000 CW 2024-09-21 1749 OZ3TQ         599    161 M1X           599    215 0
QSO:  7000 CW 2024-09-21 1750 OZ3TQ         599    162 HG5D          599    198 0
QSO:  7000 CW 2024-09-21 1751 OZ3TQ         599    163 UR5XMM        599      5 0
QSO:  7000 CW 2024-09-21 1752 OZ3TQ         599    164 LY5R          599     27 0
QSO:  7000 CW 2024-09-21 1753 OZ3TQ         599    165 SP9DLY        599     23 0
QSO:  7000 CW 2024-09-21 1753 OZ3TQ         599    166 HA3HO         599     12 0
QSO:  7000 CW 2024-09-21 1754 OZ3TQ         599    167 DL4WA         599    153 0
QSO:  7000 CW 2024-09-21 1754 OZ3TQ         599    168 HA3GC         599    133 0
QSO:  7000 CW 2024-09-21 1755 OZ3TQ         599    169 UW8SM         599     74 0
QSO:  7000 CW 2024-09-21 1756 OZ3TQ         599    170 OT5Q          599    126 0
QSO:  3500 CW 2024-09-21 1758 OZ3TQ         599    171 SP3VT         599     83 0
QSO:  3500 CW 2024-09-21 1758 OZ3TQ         599    172 OK1DOL        599    330 0
QSO:  3500 CW 2024-09-21 1759 OZ3TQ         599    173 SP1AEN        599     97 0
QSO:  3500 CW 2024-09-21 1800 OZ3TQ         599    174 YO5AVN        599     77 0
QSO:  3500 CW 2024-09-21 1800 OZ3TQ         599    175 SP4TKR        599    107 0
QSO:  3500 CW 2024-09-21 1801 OZ3TQ         599    176 DJ2XY         599    161 0
QSO:  3500 CW 2024-09-21 1801 OZ3TQ         599    177 YL7A          599     83 0
QSO:  3500 CW 2024-09-21 1801 OZ3TQ         599    178 HG1G          599     65 0
QSO:  3500 CW 2024-09-21 1802 OZ3TQ         599    179 DO5NU         599     13 0
QSO:  3500 CW 2024-09-21 1803 OZ3TQ         599    180 SN5J          599    214 0
QSO:  3500 CW 2024-09-21 1803 OZ3TQ         599    181 LY2CX         599    113 0
QSO:  3500 CW 2024-09-21 1804 OZ3TQ         599    182 SP2QG         599     99 0
QSO:  3500 CW 2024-09-21 1804 OZ3TQ         599    183 DL2TM         599     11 0
QSO:  3500 CW 2024-09-21 1805 OZ3TQ         599    184 LY6C          599    126 0
QSO:  3500 CW 2024-09-21 1806 OZ3TQ         599    185 OK1KKI        599    193 0
QSO:  3500 CW 2024-09-21 1807 OZ3TQ         599    186 DM5WW         599    112 0
QSO:  3500 CW 2024-09-21 1807 OZ3TQ         599    187 LY5W          599    272 0
QSO:  3500 CW 2024-09-21 1808 OZ3TQ         599    188 SP9YGD        599    170 0
QSO:  3500 CW 2024-09-21 1808 OZ3TQ         599    189 DM7CW         599     61 0
QSO:  3500 CW 2024-09-21 1809 OZ3TQ         599    190 HG8W          599    145 0
QSO:  3500 CW 2024-09-21 1810 OZ3TQ         599    191 E77DX         599    271 0
QSO:  3500 CW 2024-09-21 1811 OZ3TQ         599    192 HA7TM         599     95 0
QSO:  3500 CW 2024-09-21 1812 OZ3TQ         599    193 SQ9MZ         599     39 0
QSO:  3500 CW 2024-09-21 1814 OZ3TQ         599    194 SN1T          599     83 0
QSO:  3500 CW 2024-09-21 1815 OZ3TQ         599    195 IK1PMR        599    216 0
QSO:  3500 CW 2024-09-21 1815 OZ3TQ         599    196 SP2R          599     92 0
QSO:  3500 CW 2024-09-21 1825 OZ3TQ         599    197 HA6QU         599    223 0
QSO:  7000 CW 2024-09-21 1829 OZ3TQ         599    198 SN5N          599    187 0
QSO:  7000 CW 2024-09-21 1829 OZ3TQ         599    199 YL7A          599    106 0
QSO:  7000 CW 2024-09-21 1830 OZ3TQ         599    200 UZ1WW         599    179 0
QSO:  7000 CW 2024-09-21 1830 OZ3TQ         599    201 DJ1OJ         599    125 0
QSO:  7000 CW 2024-09-21 1831 OZ3TQ         599    202 HG1G          599     76 0
QSO:  7000 CW 2024-09-21 1832 OZ3TQ         599    203 S56A          599    116 0
QSO:  7000 CW 2024-09-21 1832 OZ3TQ         599    204 LY3CY         599     53 0
QSO:  7000 CW 2024-09-21 1833 OZ3TQ         599    205 HA2KMR        599     50 0
QSO:  7000 CW 2024-09-21 1834 OZ3TQ         599    206 9A1AA         599    238 0
QSO:  7000 CW 2024-09-21 1834 OZ3TQ         599    207 9A7T          599    132 0
QSO:  7000 CW 2024-09-21 1834 OZ3TQ         599    208 PA4O          599     37 0
QSO:  7000 CW 2024-09-21 1836 OZ3TQ         599    209 SP4AAZ        599      0 0
QSO:  7000 CW 2024-09-21 1837 OZ3TQ         599    210 LZ1ZJ         599     44 0
QSO:  7000 CW 2024-09-21 1838 OZ3TQ         599    211 IK4RVY        599    223 0
QSO:  7000 CW 2024-09-21 1839 OZ3TQ         599    212 HB9ARF        599    189 0
QSO:  7000 CW 2024-09-21 1840 OZ3TQ         599    213 DK2FG         599     59 0
QSO:  7000 CW 2024-09-21 1840 OZ3TQ         599    214 M0TDW         599    111 0
QSO:  7000 CW 2024-09-21 1841 OZ3TQ         599    215 LY5W          599    288 0
QSO:  7000 CW 2024-09-21 1841 OZ3TQ         599    216 F6HJO         599    188 0
QSO:  7000 CW 2024-09-21 1842 OZ3TQ         599    217 DL3DRN        599     92 0
QSO:  7000 CW 2024-09-21 1843 OZ3TQ         599    218 SP2UKH        599     27 0
QSO:  7000 CW 2024-09-21 1843 OZ3TQ         599    219 GW4W          599     55 0
QSO:  7000 CW 2024-09-21 1845 OZ3TQ         599    220 DM4KM         599     68 0
QSO:  7000 CW 2024-09-21 1846 OZ3TQ         599    221 PC4H          599     45 0
QSO:  7000 CW 2024-09-21 1846 OZ3TQ         599    222 UT5UGR        599      6 0
QSO:  7000 CW 2024-09-21 1848 OZ3TQ         599    223 S05N          599     17 0
QSO:  7000 CW 2024-09-21 1848 OZ3TQ         599    224 PA0RDT        599    112 0
QSO:  7000 CW 2024-09-21 1849 OZ3TQ         599    225 DL5JQ         599     54 0
QSO:  7000 CW 2024-09-21 1850 OZ3TQ         599    226 LZ1QV         599    235 0
QSO:  7000 CW 2024-09-21 1851 OZ3TQ         599    227 HA6QS         599     80 0
QSO:  7000 CW 2024-09-21 1852 OZ3TQ         599    228 EA2AZ         599    219 0
QSO:  7000 CW 2024-09-21 1852 OZ3TQ         599    229 LY2XW         599     46 0
QSO:  7000 CW 2024-09-21 1853 OZ3TQ         599    230 DL3KUD        599     33 0
QSO:  7000 CW 2024-09-21 1854 OZ3TQ         599    231 DJ2IA         599     65 0
QSO:  7000 CW 2024-09-21 1854 OZ3TQ         599    232 DL7LX         599     25 0
QSO:  7000 CW 2024-09-21 1855 OZ3TQ         599    233 OK2EA         599    117 0
QSO: 14000 CW 2024-09-21 1857 OZ3TQ         599    234 F5PHW         599     71 0
QSO: 14000 CW 2024-09-21 1858 OZ3TQ         599    235 OK1DKE        599     12 0
QSO:  3500 CW 2024-09-21 1904 OZ3TQ         599    236 LZ6E          599    338 0
QSO:  3500 CW 2024-09-21 1904 OZ3TQ         599    237 DF6JC         599    200 0
QSO:  3500 CW 2024-09-21 1904 OZ3TQ         599    238 DK4WW         599    185 0
QSO:  3500 CW 2024-09-21 1905 OZ3TQ         599    239 ON5WL         599     24 0
QSO:  3500 CW 2024-09-21 1906 OZ3TQ         599    240 SP2KAC        599     81 0
QSO:  3500 CW 2024-09-21 1906 OZ3TQ         599    241 DL0MCM        599     97 0
QSO:  3500 CW 2024-09-21 1907 OZ3TQ         599    242 OK2QA         599     83 0
QSO:  3500 CW 2024-09-21 1907 OZ3TQ         599    243 DL8HK         599    134 0
QSO:  3500 CW 2024-09-21 1909 OZ3TQ         599    244 DL1EFW        599    179 0
QSO:  3500 CW 2024-09-21 1910 OZ3TQ         599    245 OM7LW         599    357 0
QSO:  3500 CW 2024-09-21 1911 OZ3TQ         599    246 SP2DKI        599     67 0
QSO:  3500 CW 2024-09-21 1912 OZ3TQ         599    247 SN5N          599    227 0
QSO:  3500 CW 2024-09-21 1913 OZ3TQ         599    248 PA0RDT        599    122 0
QSO:  7000 CW 2024-09-21 1921 OZ3TQ         599    249 UT3EV         599     80 0
QSO:  7000 CW 2024-09-21 1922 OZ3TQ         599    250 DL1BUG        599     22 0
QSO:  7000 CW 2024-09-21 1922 OZ3TQ         599    251 YU1YV         599    205 0
QSO:  7000 CW 2024-09-21 1923 OZ3TQ         599    252 ON6LO         599    115 0
QSO:  7000 CW 2024-09-21 1923 OZ3TQ         599    253 OK1KTI        599      6 0
QSO:  7000 CW 2024-09-21 1924 OZ3TQ         599    254 HA3DX         599     55 0
QSO:  7000 CW 2024-09-21 1924 OZ3TQ         599    255 SP9KJU        599     50 0
QSO:  7000 CW 2024-09-21 1925 OZ3TQ         599    256 DK6QW         599     52 0
QSO:  7000 CW 2024-09-21 1926 OZ3TQ         599    257 HA5CQZ        599      9 0
QSO:  7000 CW 2024-09-21 1926 OZ3TQ         599    258 IK2AHB        599      9 0
QSO:  7000 CW 2024-09-21 1926 OZ3TQ         599    259 I2IFT         599    270 0
QSO:  7000 CW 2024-09-21 1927 OZ3TQ         599    260 G0FMZ         599      1 0
QSO:  7000 CW 2024-09-21 1928 OZ3TQ         599    261 PA2DK         599     11 0
QSO:  7000 CW 2024-09-21 1928 OZ3TQ         599    262 DK6FX         599     29 0
QSO:  7000 CW 2024-09-21 1929 OZ3TQ         599    263 PC5Q          599     45 0
QSO:  7000 CW 2024-09-21 1930 OZ3TQ         599    264 DM2RN         599      8 0
QSO:  7000 CW 2024-09-21 1930 OZ3TQ         599    265 DF8QB         599     17 0
QSO:  7000 CW 2024-09-21 1931 OZ3TQ         599    266 DL7USW/P      599     89 0
QSO:  7000 CW 2024-09-21 1932 OZ3TQ         599    267 S50R          599     20 0
QSO:  7000 CW 2024-09-21 1933 OZ3TQ         599    268 I4IKW         599    178 0
QSO:  7000 CW 2024-09-21 1934 OZ3TQ         599    269 LY1M          599     26 0
QSO:  7000 CW 2024-09-21 1935 OZ3TQ         599    270 DL1NKS        599     63 0
QSO:  7000 CW 2024-09-21 1935 OZ3TQ         599    271 LY6O          599     26 0
QSO:  7000 CW 2024-09-21 1935 OZ3TQ         599    272 OM8AA         599    117 0
QSO:  7000 CW 2024-09-21 1936 OZ3TQ         599    273 F5NBX         599     87 0
QSO:  7000 CW 2024-09-21 1937 OZ3TQ         599    274 SP3WKW        599     10 0
QSO:  7000 CW 2024-09-21 1938 OZ3TQ         599    275 PC4E          599    124 0
QSO:  7000 CW 2024-09-21 1938 OZ3TQ         599    276 LY2A          599    101 0
QSO:  7000 CW 2024-09-21 1938 OZ3TQ         599    277 F6AUS         599    172 0
QSO:  7000 CW 2024-09-21 1939 OZ3TQ         599    278 DL7CB         599     16 0
QSO:  7000 CW 2024-09-21 1940 OZ3TQ         599    279 M0MHJ         599     36 0
QSO:  7000 CW 2024-09-21 1941 OZ3TQ         599    280 UW7EF         599     32 0
QSO:  7000 CW 2024-09-21 1942 OZ3TQ         599    281 DR2C          599     21 0
QSO:  7000 CW 2024-09-21 1943 OZ3TQ         599    282 S50R          599    122 0
QSO:  7000 CW 2024-09-21 1943 OZ3TQ         599    283 UX1AA         599    250 0
QSO:  7000 CW 2024-09-21 1944 OZ3TQ         599    284 DH7AMF        599     20 0
QSO:  7000 CW 2024-09-21 1945 OZ3TQ         599    285 UR7LY         599    183 0
QSO:  7000 CW 2024-09-21 1946 OZ3TQ         599    286 DL6AG         599     36 0
QSO:  7000 CW 2024-09-21 1946 OZ3TQ         599    287 E71A          599    103 0
QSO:  7000 CW 2024-09-21 1947 OZ3TQ         599    288 EA1G          599     37 0
QSO:  7000 CW 2024-09-21 1948 OZ3TQ         599    289 LZ2PS         599    197 0
QSO:  7000 CW 2024-09-21 1948 OZ3TQ         599    290 PA3EWG        599     40 0
QSO:  7000 CW 2024-09-21 1949 OZ3TQ         599    291 IK4AUY        599    121 0
QSO:  7000 CW 2024-09-21 1950 OZ3TQ         599    292 DK4SR         599    100 0
QSO:  7000 CW 2024-09-21 1951 OZ3TQ         599    293 DL1YEG        599     12 0
QSO:  7000 CW 2024-09-21 1951 OZ3TQ         599    294 I2IFT         599    300 0
QSO:  7000 CW 2024-09-21 1952 OZ3TQ         599    295 LZ9A          599     99 0
QSO:  7000 CW 2024-09-21 1953 OZ3TQ         599    296 HB9DSE        599     25 0
QSO:  7000 CW 2024-09-21 1954 OZ3TQ         599    297 ON9EEE        599     10 0
QSO:  7000 CW 2024-09-21 1955 OZ3TQ         599    298 SP2MSC        599     17 0
QSO:  7000 CW 2024-09-21 1955 OZ3TQ         599    299 OK1CBB        599     51 0
