START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: OZ6OM
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 243776
CREATED-BY: UcxLog 6.81
NAME: O. B. Madsen
CLUB: DANISH DX GROUP
SOAPBOX: A interesting Contest with some odd openings, but it have been
SOAPBOX: interesting and a experience. Even at times entertaining.
SOAPBOX: Then again, QRP always is ...as allways succes depends on antennas.
SOAPBOX: Had TB in 30m. vertical DP for 40, and DP for 80/160.
QSO: 28000 PH 2014-10-25 1323 OZ6OM         59  14     5B/R2DX       59  20     0
QSO: 28000 PH 2014-10-25 1328 OZ6OM         59  14     K3MD          59  05     0
QSO: 28000 PH 2014-10-25 1329 OZ6OM         59  14     P40W          59  09     0
QSO: 28000 PH 2014-10-25 1333 OZ6OM         59  14     W3MF          59  05     0
QSO: 28000 PH 2014-10-25 1334 OZ6OM         59  14     K3ZM          59  05     0
QSO: 28000 PH 2014-10-25 1347 OZ6OM         59  14     ED7R          59  14     0
QSO: 28000 PH 2014-10-25 1348 OZ6OM         59  14     KB1W          59  05     0
QSO: 28000 PH 2014-10-25 1350 OZ6OM         59  14     A92GR         59  21     0
QSO: 28000 PH 2014-10-25 1406 OZ6OM         59  14     A73A          59  21     0
QSO: 28000 PH 2014-10-25 1417 OZ6OM         59  14     K1KI          59  05     0
QSO: 28000 PH 2014-10-25 1418 OZ6OM         59  14     W5PR          59  04     0
QSO: 28000 PH 2014-10-25 1422 OZ6OM         59  14     K1IR          59  05     0
QSO: 28000 PH 2014-10-25 1425 OZ6OM         59  14     K5TR          59  04     0
QSO: 28000 PH 2014-10-25 1425 OZ6OM         59  14     NR3X          59  05     0
QSO: 28000 PH 2014-10-25 1426 OZ6OM         59  14     NA5NN         59  04     0
QSO: 28000 PH 2014-10-25 1426 OZ6OM         59  14     N0AT          59  04     0
QSO: 28000 PH 2014-10-25 1428 OZ6OM         59  14     K3CR          59  05     0
QSO: 28000 PH 2014-10-25 1428 OZ6OM         59  14     EE5D          59  14     0
QSO: 28000 PH 2014-10-25 1433 OZ6OM         59  14     WB2ZAB        59  05     0
QSO: 28000 PH 2014-10-25 1434 OZ6OM         59  14     SV9CVY        59  20     0
QSO: 28000 PH 2014-10-25 1439 OZ6OM         59  14     K3EL          59  05     0
QSO: 28000 PH 2014-10-25 1445 OZ6OM         59  14     VY2TT         59  05     0
QSO: 28000 PH 2014-10-25 1447 OZ6OM         59  14     NP2P          59  08     0
QSO: 28000 PH 2014-10-25 1447 OZ6OM         59  14     P40L          59  09     0
QSO: 28000 PH 2014-10-25 1449 OZ6OM         59  14     VY2ZM         59  05     0
QSO: 28000 PH 2014-10-25 1451 OZ6OM         59  14     5R8M          59  39     0
QSO: 28000 PH 2014-10-25 1452 OZ6OM         59  14     KZ2I          59  05     0
QSO: 28000 PH 2014-10-25 1456 OZ6OM         59  14     WE3C          59  05     0
QSO: 28000 PH 2014-10-25 1501 OZ6OM         59  14     K5ZD          59  05     0
QSO: 28000 PH 2014-10-25 1501 OZ6OM         59  14     W3BGN         59  05     0
QSO: 28000 PH 2014-10-25 1503 OZ6OM         59  14     W4RM          59  05     0
QSO: 28000 PH 2014-10-25 1503 OZ6OM         59  14     W1AW/8        59  05     0
QSO: 28000 PH 2014-10-25 1505 OZ6OM         59  14     W8PR          59  04     0
QSO: 28000 PH 2014-10-25 1507 OZ6OM         59  14     PJ2T          59  09     0
QSO: 28000 PH 2014-10-25 1513 OZ6OM         59  14     CN2AA         59  33     0
QSO: 28000 PH 2014-10-25 1514 OZ6OM         59  14     EC4KW         59  14     0
QSO: 28000 PH 2014-10-25 1521 OZ6OM         59  14     ED7P          59  14     0
QSO: 28000 PH 2014-10-25 1522 OZ6OM         59  14     4X6HX         59  20     0
QSO: 28000 PH 2014-10-25 1523 OZ6OM         59  14     CS2P          59  14     0
QSO: 28000 PH 2014-10-25 1525 OZ6OM         59  14     PX2B          59  11     0
QSO: 28000 PH 2014-10-25 1525 OZ6OM         59  14     PX5E          59  11     0
QSO: 28000 PH 2014-10-25 1526 OZ6OM         59  14     EA7ITL        59  14     0
QSO: 28000 PH 2014-10-25 1532 OZ6OM         59  14     PY7CRA        59  11     0
QSO: 28000 PH 2014-10-25 1532 OZ6OM         59  14     CT2IVH        59  14     0
QSO: 28000 PH 2014-10-25 1533 OZ6OM         59  14     CR6P          59  14     0
QSO: 28000 PH 2014-10-25 1534 OZ6OM         59  14     YV1KK         59  09     0
QSO: 28000 PH 2014-10-25 1536 OZ6OM         59  14     CQ3L          59  33     0
QSO: 28000 PH 2014-10-25 1547 OZ6OM         59  14     FY5FY         59  09     0
QSO: 28000 PH 2014-10-25 1551 OZ6OM         59  14     LU6DC         59  13     0
QSO: 28000 PH 2014-10-25 1553 OZ6OM         59  14     7X2JV         59  33     0
QSO: 21000 PH 2014-10-25 1555 OZ6OM         59  14     VO1MP         59  05     0
QSO: 21000 PH 2014-10-25 1557 OZ6OM         59  14     8P5A          59  08     0
QSO: 21000 PH 2014-10-25 1558 OZ6OM         59  14     Z35W          59  15     0
QSO: 21000 PH 2014-10-25 1601 OZ6OM         59  14     IZ8HUJ        59  15     0
QSO: 21000 PH 2014-10-25 1605 OZ6OM         59  14     TO0X          59  39     0
QSO: 21000 PH 2014-10-25 1610 OZ6OM         59  14     A73A          59  21     0
QSO: 21000 PH 2014-10-25 1614 OZ6OM         59  14     A65BP         59  21     0
QSO: 21000 PH 2014-10-25 1615 OZ6OM         59  14     TC2BC         59  20     0
QSO: 21000 PH 2014-10-25 1618 OZ6OM         59  14     EA6/GM0EGI    59  14     0
QSO: 21000 PH 2014-10-25 1619 OZ6OM         59  14     R7AB          59  16     0
QSO: 21000 PH 2014-10-25 1621 OZ6OM         59  14     CN2C          59  33     0
QSO: 21000 PH 2014-10-25 1622 OZ6OM         59  14     ED1R          59  14     0
QSO: 21000 PH 2014-10-25 1623 OZ6OM         59  14     EA3QP         59  14     0
QSO: 21000 PH 2014-10-25 1624 OZ6OM         59  14     EA8CNR        59  33     0
QSO: 21000 PH 2014-10-25 1626 OZ6OM         59  14     9K2HN         59  21     0
QSO: 21000 PH 2014-10-25 1639 OZ6OM         59  14     SV1PMR        59  20     0
QSO: 21000 PH 2014-10-25 1639 OZ6OM         59  14     J43TR         59  20     0
QSO: 21000 PH 2014-10-25 1644 OZ6OM         59  14     A61CK         59  21     0
QSO: 21000 PH 2014-10-25 1648 OZ6OM         59  14     K4VV          59  05     0
QSO: 21000 PH 2014-10-25 1650 OZ6OM         59  14     K1RX          59  05     0
QSO: 21000 PH 2014-10-25 1651 OZ6OM         59  14     VE3RZ         59  04     0
QSO: 21000 PH 2014-10-25 1655 OZ6OM         59  14     IS0CDS        59  15     0
QSO: 21000 PH 2014-10-25 1655 OZ6OM         59  14     K1KI          59  05     0
QSO: 21000 PH 2014-10-25 1656 OZ6OM         59  14     K9CT          59  04     0
QSO: 21000 PH 2014-10-25 1702 OZ6OM         59  14     ED9K          59  33     0
QSO: 21000 PH 2014-10-25 1703 OZ6OM         59  14     IO9Y          59  33     0
QSO: 21000 PH 2014-10-25 1705 OZ6OM         59  14     EA8/LY2IJ     59  33     0
QSO: 21000 PH 2014-10-25 1706 OZ6OM         59  14     SX9C          59  20     0
QSO: 21000 PH 2014-10-25 1707 OZ6OM         59  14     TC3P          59  20     0
QSO: 21000 PH 2014-10-25 1713 OZ6OM         59  14     4X7R          59  20     0
QSO: 14000 PH 2014-10-25 1718 OZ6OM         59  14     EE3K          59  14     0
QSO: 14000 PH 2014-10-25 1720 OZ6OM         59  14     EA3IN         59  14     0
QSO: 14000 PH 2014-10-25 1727 OZ6OM         59  14     P3F           59  20     0
QSO: 14000 PH 2014-10-25 1727 OZ6OM         59  14     LZ5R          59  20     0
QSO: 14000 PH 2014-10-25 1729 OZ6OM         59  14     B4L           59  24     0
QSO: 14000 PH 2014-10-25 1732 OZ6OM         59  14     A73A          59  21     0
QSO: 14000 PH 2014-10-25 1738 OZ6OM         59  14     II9K          59  15     0
QSO: 14000 PH 2014-10-25 1739 OZ6OM         59  14     HB2T          59  14     0
QSO: 14000 PH 2014-10-25 1741 OZ6OM         59  14     IQ2MI         59  15     0
QSO: 14000 PH 2014-10-25 1745 OZ6OM         59  14     J42T          59  20     0
QSO: 14000 PH 2014-10-25 1747 OZ6OM         59  14     CS2C          59  14     0
QSO: 14000 PH 2014-10-25 1750 OZ6OM         59  14     EA4KR         59  14     0
QSO: 14000 PH 2014-10-25 1751 OZ6OM         59  14     IR2L          59  15     0
QSO: 14000 PH 2014-10-25 1751 OZ6OM         59  14     EA2LMI        59  14     0
QSO: 14000 PH 2014-10-25 1753 OZ6OM         59  14     7X2JV         59  33     0
QSO: 14000 PH 2014-10-25 1755 OZ6OM         59  14     TC3W          59  20     0
QSO: 14000 PH 2014-10-25 1803 OZ6OM         59  14     EA6/GM0EGI    59  14     0
QSO: 14000 PH 2014-10-25 1808 OZ6OM         59  14     EA3NN         59  14     0
QSO: 14000 PH 2014-10-25 1810 OZ6OM         59  14     ED5O          59  14     0
QSO: 14000 PH 2014-10-25 1817 OZ6OM         59  14     TM4L          59  14     0
QSO: 14000 PH 2014-10-25 2011 OZ6OM         59  14     W3CF          59  05     0
