START-OF-LOG: 3.0
CREATED-BY:    SD by EI5DI
LOCATION:
CONTEST:       CQ-WW-SSB
CALLSIGN:      G8ZRE
CLAIMED-SCORE: 88740
NAME:          Dave Hewitt
OPERATORS:     G8ZRE
SOAPBOX:       Search n pounce,Most QSOs I have ever worked in CQWW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
QSO:  3500 PH 2014-10-25 0550 G8ZRE         59  14     EF1W          59  14
QSO:  3500 PH 2014-10-25 0553 G8ZRE         59  14     OL4A          59  15
QSO:  3500 PH 2014-10-25 0554 G8ZRE         59  14     OT5A          59  14
QSO:  3500 PH 2014-10-25 0555 G8ZRE         59  14     PI4M          59  14
QSO:  3500 PH 2014-10-25 0559 G8ZRE         59  14     DF2DJ         59  14
QSO:  3500 PH 2014-10-25 0604 G8ZRE         59  14     F2YT          59  14
QSO:  3500 PH 2014-10-25 0605 G8ZRE         59  14     DR5N          59  14
QSO:  7000 PH 2014-10-25 0610 G8ZRE         59  14     S53A          59  15
QSO:  7000 PH 2014-10-25 0615 G8ZRE         59  14     SK3W          59  14
QSO:  7000 PH 2014-10-25 0616 G8ZRE         59  14     IB3A          59  15
QSO:  7000 PH 2014-10-25 0622 G8ZRE         59  14     OK6W          59  15
QSO:  7000 PH 2014-10-25 0625 G8ZRE         59  14     TM7X          59  14
QSO:  7000 PH 2014-10-25 0628 G8ZRE         59  14     OK5W          59  15
QSO:  7000 PH 2014-10-25 0630 G8ZRE         59  14     DR5N          59  14
QSO:  7000 PH 2014-10-25 0632 G8ZRE         59  14     YT7A          59  15
QSO:  7000 PH 2014-10-25 0633 G8ZRE         59  14     ED1R          59  14
QSO: 14000 PH 2014-10-25 0639 G8ZRE         59  14     OK2BPU        59  15
QSO: 14000 PH 2014-10-25 0640 G8ZRE         59  14     IK2YCW        52  15
QSO: 14000 PH 2014-10-25 0642 G8ZRE         59  14     SN7D          59  15
QSO: 14000 PH 2014-10-25 0642 G8ZRE         59  14     HG1S          59  15
QSO: 14000 PH 2014-10-25 0645 G8ZRE         59  14     ED7R          59  14
QSO: 14000 PH 2014-10-25 0647 G8ZRE         59  14     SO4R          59  15
QSO: 14000 PH 2014-10-25 0648 G8ZRE         59  14     J43TR         59  20
QSO: 14000 PH 2014-10-25 0649 G8ZRE         59  14     IZ8EYP        59  15
QSO: 14000 PH 2014-10-25 0650 G8ZRE         59  14     II9P          59  15
QSO: 14000 PH 2014-10-25 0652 G8ZRE         59  14     EA6URA        59  14
QSO: 14000 PH 2014-10-25 0653 G8ZRE         59  14     S52ZW         59  15
QSO: 14000 PH 2014-10-25 0655 G8ZRE         59  14     IO5O          59  15
QSO: 14000 PH 2014-10-25 0657 G8ZRE         59  14     EA3IN         59  14
QSO: 14000 PH 2014-10-25 0659 G8ZRE         59  14     HG7T          59  15
QSO: 14000 PH 2014-10-25 0701 G8ZRE         59  14     OM0M          59  15
QSO: 14000 PH 2014-10-25 0707 G8ZRE         59  14     YP0C          59  20
QSO: 14000 PH 2014-10-25 0723 G8ZRE         59  14     E74Y          59  15
