START-OF-LOG: 3.0
CALLSIGN: K4TOJ
LOCATION: VA
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 63756
CLUB: Potomac Valley Radio Club
CREATED-BY: RUMped Ver. 3.2.8  by Tom, DL2RUM
NAME: Tom Johnson
OPERATORS: K4TOJ
SOAPBOX: Great Contest!  Conditions on the bands were very good.  Use
QSO: 21328 PH 2014-10-25 1526 K4TOJ         59       5 CR6T          59      14 0
QSO: 21332 PH 2014-10-25 1528 K4TOJ         59       5 DF0HQ         59      14 0
QSO: 21337 PH 2014-10-25 1529 K4TOJ         59       5 DL1A          59      14 0
QSO: 21342 PH 2014-10-25 1531 K4TOJ         59       5 M7O           59      14 0
QSO: 21350 PH 2014-10-25 1535 K4TOJ         59       5 E77A          59      15 0
QSO: 21354 PH 2014-10-25 1538 K4TOJ         59       5 S57AW         59      15 0
QSO: 21358 PH 2014-10-25 1540 K4TOJ         59       5 9A5Y          59      15 0
QSO: 21363 PH 2014-10-25 1542 K4TOJ         59       5 TO2A          59       9 0
QSO: 21364 PH 2014-10-25 1544 K4TOJ         59       5 N9RV          59       4 0
QSO: 21367 PH 2014-10-25 1547 K4TOJ         59       5 SN2M          59      15 0
QSO: 21370 PH 2014-10-25 1553 K4TOJ         59       5 UZ4I          59      16 0
QSO: 21382 PH 2014-10-25 2000 K4TOJ         59       5 ED7W          59      14 0
QSO: 21390 PH 2014-10-25 2004 K4TOJ         59       5 CR3L          59      33 0
QSO: 21394 PH 2014-10-25 2006 K4TOJ         59       5 KP3Z          59       8 0
QSO: 21397 PH 2014-10-25 2012 K4TOJ         59       5 P40S          59       9 0
QSO: 21403 PH 2014-10-25 2014 K4TOJ         59       5 VE6SV         59       4 0
QSO: 21405 PH 2014-10-25 2015 K4TOJ         59       5 ED1B          59      14 0
QSO: 21408 PH 2014-10-25 2019 K4TOJ         59       5 YV4YC         59       9 0
QSO: 21412 PH 2014-10-25 2020 K4TOJ         59       5 NP2X          59       8 0
QSO: 21417 PH 2014-10-25 2022 K4TOJ         59       5 CT9/R9DX      59      33 0
QSO: 21430 PH 2014-10-25 2024 K4TOJ         59       5 VP9I          59       5 0
QSO: 21442 PH 2014-10-25 2026 K4TOJ         59       5 KP2M          59       8 0
QSO: 14158 PH 2014-10-25 2350 K4TOJ         59       5 HI3TEJ        59       8 0
QSO: 14160 PH 2014-10-25 2351 K4TOJ         59       5 3G1B          59      12 0
QSO: 14171 PH 2014-10-25 2358 K4TOJ         59       5 HC0E          59      10 0
QSO: 14175 PH 2014-10-25 2359 K4TOJ         59       5 CV3D          59      13 0
QSO: 14176 PH 2014-10-26 0000 K4TOJ         59       5 A71CO         59      21 0
QSO: 14180 PH 2014-10-26 0007 K4TOJ         59       5 IQ2MI         59      15 0
QSO: 14183 PH 2014-10-26 0029 K4TOJ         59       5 TM1A          59      14 0
QSO: 14186 PH 2014-10-26 0034 K4TOJ         59       5 EA3VN         59      14 0
QSO: 14190 PH 2014-10-26 0036 K4TOJ         59       5 CE3CT         59      12 0
QSO: 14195 PH 2014-10-26 0039 K4TOJ         59       5 TG9ANF        59       7 0
QSO: 14197 PH 2014-10-26 0040 K4TOJ         59       5 CR5A          59      14 0
QSO: 14203 PH 2014-10-26 0043 K4TOJ         59       5 KI7M          59       3 0
QSO: 14209 PH 2014-10-26 0046 K4TOJ         59       5 KP4BD         59       8 0
QSO: 14219 PH 2014-10-26 0049 K4TOJ         59       5 KP2M          59       8 0
QSO: 14223 PH 2014-10-26 0050 K4TOJ         59       5 9Y4W          59       9 0
QSO: 14226 PH 2014-10-26 0052 K4TOJ         59       5 CW5W          59      13 0
QSO: 14228 PH 2014-10-26 0055 K4TOJ         59       5 HK1NA         59       9 0
QSO: 14231 PH 2014-10-26 0057 K4TOJ         59       5 ZF2AH         59       8 0
QSO: 14236 PH 2014-10-26 0058 K4TOJ         59       5 IB9T          59      15 0
QSO: 14236 PH 2014-10-26 0059 K4TOJ         59       5 CN3A          59      33 0
QSO: 14241 PH 2014-10-26 0103 K4TOJ         59       5 VE2GSO        59       2 0
QSO: 14244 PH 2014-10-26 0105 K4TOJ         59       5 EC2DX         59      14 0
QSO: 14248 PH 2014-10-26 0106 K4TOJ         59       5 IR8C          59      15 0
QSO: 14252 PH 2014-10-26 0108 K4TOJ         59       5 P40S          59       9 0
QSO: 14254 PH 2014-10-26 0110 K4TOJ         59       5 PJ4X          59       9 0
QSO: 14259 PH 2014-10-26 0115 K4TOJ         59       5 EA6URA        59      14 0
QSO: 14264 PH 2014-10-26 0117 K4TOJ         59       5 VB7C          59       3 0
QSO: 14267 PH 2014-10-26 0118 K4TOJ         59       5 CR6K          59      14 0
QSO: 14271 PH 2014-10-26 0121 K4TOJ         59       5 KP3Z          59       8 0
QSO: 14273 PH 2014-10-26 0123 K4TOJ         59       5 T46A          59       8 0
QSO: 14277 PH 2014-10-26 0125 K4TOJ         59       5 CR5T          59      14 0
QSO: 14280 PH 2014-10-26 0126 K4TOJ         59       5 EA4KR         59      14 0
QSO: 14286 PH 2014-10-26 0128 K4TOJ         59       5 NP2P          59       8 0
QSO: 14290 PH 2014-10-26 0129 K4TOJ         59       5 II9K          59      15 0
QSO: 14292 PH 2014-10-26 0130 K4TOJ         59       5 LT1F          59      13 0
QSO: 14303 PH 2014-10-26 0134 K4TOJ         59       5 8P5A          59       8 0
QSO: 14303 PH 2014-10-26 0141 K4TOJ         59       5 EA3IN         59      14 0
QSO: 14305 PH 2014-10-26 0148 K4TOJ         59       5 VA7ST         59       3 0
QSO: 14311 PH 2014-10-26 0151 K4TOJ         59       5 CN2AA         59      33 0
QSO: 14315 PH 2014-10-26 0153 K4TOJ         59       5 CN2R          59      33 0
QSO: 14318 PH 2014-10-26 0157 K4TOJ         59       5 YN5Z          59       7 0
QSO: 14323 PH 2014-10-26 0158 K4TOJ         59       5 3G3W          59      12 0
QSO: 14325 PH 2014-10-26 0159 K4TOJ         59       5 NP2X          59       8 0
QSO: 14329 PH 2014-10-26 0202 K4TOJ         59       5 PY2NA         59      11 0
QSO: 14331 PH 2014-10-26 0203 K4TOJ         59       5 VE7XT         59       3 0
QSO: 14338 PH 2014-10-26 0205 K4TOJ         59       5 PW1A          59      11 0
QSO: 14346 PH 2014-10-26 0206 K4TOJ         59       5 PQ5B          59      11 0
QSO:  7126 PH 2014-10-26 0209 K4TOJ         59       5 UW7LL         59      16 0
QSO:  7127 PH 2014-10-26 0210 K4TOJ         59       5 HB9H          59      14 0
QSO:  7128 PH 2014-10-26 0219 K4TOJ         59       5 YU5R          59      15 0
QSO:  7129 PH 2014-10-26 0220 K4TOJ         59       5 EC2DX         59      14 0
QSO:  7131 PH 2014-10-26 0222 K4TOJ         59       5 PI4DX         59      14 0
QSO:  7133 PH 2014-10-26 0222 K4TOJ         59       5 S51A          59      15 0
QSO:  7138 PH 2014-10-26 0225 K4TOJ         59       5 HA8JV         59      15 0
QSO:  7141 PH 2014-10-26 0227 K4TOJ         59       5 9A1P          59      15 0
QSO:  7145 PH 2014-10-26 0230 K4TOJ         59       5 9A2L          59      15 0
QSO:  7147 PH 2014-10-26 0231 K4TOJ         59       5 IR2L          59      15 0
QSO:  7149 PH 2014-10-26 0234 K4TOJ         59       5 DL2CC         59      14 0
QSO:  7150 PH 2014-10-26 0236 K4TOJ         59       5 OK5W          59      15 0
QSO:  7152 PH 2014-10-26 0237 K4TOJ         59       5 TM7G          59      14 0
QSO:  7154 PH 2014-10-26 0239 K4TOJ         59       5 KP3Z          59       8 0
QSO:  7155 PH 2014-10-26 0242 K4TOJ         59       5 LZ9W          59      20 0
QSO:  7157 PH 2014-10-26 0243 K4TOJ         59       5 OM7M          59      15 0
QSO:  7159 PH 2014-10-26 0244 K4TOJ         59       5 CN3A          59      33 0
QSO:  7161 PH 2014-10-26 0245 K4TOJ         59       5 T46A          59       8 0
QSO:  7165 PH 2014-10-26 0250 K4TOJ         59       5 YT7AW         59      15 0
QSO:  7168 PH 2014-10-26 0252 K4TOJ         59       5 OK6W          59      15 0
QSO:  7172 PH 2014-10-26 0255 K4TOJ         59       5 IO5O          59      15 0
QSO:  7173 PH 2014-10-26 0255 K4TOJ         59       5 OT5A          59      14 0
QSO:  7176 PH 2014-10-26 0258 K4TOJ         59       5 ED1R          59      14 0
QSO:  7179 PH 2014-10-26 0259 K4TOJ         59       5 SN2B          59      15 0
QSO:  7180 PH 2014-10-26 0301 K4TOJ         59       5 S53A          59      15 0
QSO:  7181 PH 2014-10-26 0303 K4TOJ         59       5 HG1S          59      15 0
QSO:  7184 PH 2014-10-26 0304 K4TOJ         59       5 EI7M          59      14 0
QSO:  7186 PH 2014-10-26 0310 K4TOJ         59       5 P33W          59      20 0
QSO:  7188 PH 2014-10-26 0311 K4TOJ         59       5 S55T          59      15 0
QSO:  7191 PH 2014-10-26 0314 K4TOJ         59       5 4O3A          59      15 0
QSO:  7194 PH 2014-10-26 0315 K4TOJ         59       5 IR4M          59      15 0
QSO:  7199 PH 2014-10-26 0326 K4TOJ         59       5 CR2X          59      14 0
QSO:  7206 PH 2014-10-26 0329 K4TOJ         59       5 WP3C          59       8 0
QSO:  7207 PH 2014-10-26 0330 K4TOJ         59       5 YV5EPM        59       9 0
QSO: 28307 PH 2014-10-26 1441 K4TOJ         59       5 DL0CS         59      14 0
QSO: 28309 PH 2014-10-26 1442 K4TOJ         59       5 SP8R          59      15 0
QSO: 28312 PH 2014-10-26 1443 K4TOJ         59       5 ED1R          59      14 0
QSO: 28324 PH 2014-10-26 1448 K4TOJ         59       5 HG0R          59      15 0
QSO: 28328 PH 2014-10-26 1450 K4TOJ         59       5 SP4D          59      15 0
QSO: 28339 PH 2014-10-26 1455 K4TOJ         59       5 SP9AQF        59      15 0
QSO: 28342 PH 2014-10-26 1456 K4TOJ         59       5 DL2CC         59      14 0
QSO: 28344 PH 2014-10-26 1457 K4TOJ         59       5 LY7A          59      15 0
QSO: 28349 PH 2014-10-26 1500 K4TOJ         59       5 SN7Q          59      15 0
QSO: 28354 PH 2014-10-26 1504 K4TOJ         59       5 YT9W          59      15 0
QSO: 28357 PH 2014-10-26 1506 K4TOJ         59       5 UA3AGW        59      16 0
QSO: 28358 PH 2014-10-26 1509 K4TOJ         59       5 OM2VL         59      15 0
QSO: 28366 PH 2014-10-26 2239 K4TOJ         59       5 ZW5B          59      11 0
QSO: 28370 PH 2014-10-26 2241 K4TOJ         59       5 KH7XX         59      31 0
QSO: 28372 PH 2014-10-26 2242 K4TOJ         59       5 LR1E          59      13 0
QSO: 28401 PH 2014-10-26 2246 K4TOJ         59       5 LU7EC         59      13 0
QSO:  7137 PH 2014-10-26 2254 K4TOJ         59       5 VY2RX         59       5 0
QSO:  7147 PH 2014-10-26 2259 K4TOJ         59       5 KP2M          59       8 0
QSO:  7154 PH 2014-10-26 2304 K4TOJ         59       5 LX7I          59      14 0
QSO:  7165 PH 2014-10-26 2308 K4TOJ         59       5 VA3MW         59       4 0
QSO:  7173 PH 2014-10-26 2313 K4TOJ         59       5 VE2CJR        59       5 0
QSO:  7175 PH 2014-10-26 2317 K4TOJ         59       5 TO5A          59       8 0
QSO:  7191 PH 2014-10-26 2321 K4TOJ         59       5 OE5T          59      15 0
QSO:  7198 PH 2014-10-26 2324 K4TOJ         59       5 VE3BZ         59       4 0
QSO: 14182 PH 2014-10-26 2337 K4TOJ         59       5 PT2CM         59      11 0
QSO: 14188 PH 2014-10-26 2339 K4TOJ         59       5 P40W          59       9 0
QSO: 14191 PH 2014-10-26 2340 K4TOJ         59       5 SK3W          59      14 0
QSO: 14198 PH 2014-10-26 2342 K4TOJ         59       5 XE2CQ         59       6 0
QSO: 14201 PH 2014-10-26 2344 K4TOJ         59       5 OH0Z          59      15 0
QSO: 14205 PH 2014-10-26 2347 K4TOJ         59       5 HK0E          59      10 0
QSO: 14214 PH 2014-10-26 2351 K4TOJ         59       5 TI5M          59       7 0
QSO: 14246 PH 2014-10-26 2354 K4TOJ         59       5 CS2C          59      14 0
QSO: 14248 PH 2014-10-26 2355 K4TOJ         59       5 3G3I          59      12 0
QSO: 14270 PH 2014-10-26 2359 K4TOJ         59       5 8P9EH         59       8 0
END-OF-LOG:
