START-OF-LOG: 3.0
CALLSIGN: LZ1CBK
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 5547
CERTIFICATE: YES
CLUB:
LOCATION: DX
CREATED-BY:
NAME: Borislav Kostadinov Karachorov
OPERATORS: LZ1CBK
SOAPBOX:
SOAPBOX:
QSO:	14323	PH	2014-10-26	1825	LZ1CBK	59 20   SP6RYD	59 15
QSO:	14298	PH	2014-10-26	1830	LZ1CBK	59 20	IZ4GWE	59 15
QSO:	14292	PH	2014-10-26	1833	LZ1CBK	59 20	CN3A	59 33
QSO:	14286	PH	2014-10-26	1834	LZ1CBK	59 20	EA6URA	59 14
QSO:	14283	PH	2014-10-26	1835	LZ1CBK	59 20	ES5G	59 15
QSO:	14268	PH	2014-10-26	1837	LZ1CBK	59 20	GM2T	59 14
QSO:	14264	PH	2014-10-26	1838	LZ1CBK	59 20	VU2RCT	59 22
QSO:	14265	PH	2014-10-26	1839	LZ1CBK	59 20	LY2W	59 15
QSO:	14250	PH	2014-10-26	1845	LZ1CBK	59 20	SK3W	59 14
QSO:	14241	PH	2014-10-26	1852	LZ1CBK	59 20	OT5A	59 14
QSO:	14237	PH	2014-10-26	1854	LZ1CBK	59 20	OH1F	59 15
QSO:	14226	PH	2014-10-26	1900	LZ1CBK	59 20	IZ8EPX	59 15
QSO:	14213	PH	2014-10-26	1903	LZ1CBK	59 20	M4U	59 14
QSO:	14212	PH	2014-10-26	1907	LZ1CBK	59 20	SI9AM	59 14
QSO:	14208	PH	2014-10-26	1908	LZ1CBK	59 20	OZ7X	59 14
QSO:	14205	PH	2014-10-26	1909	LZ1CBK	59 20	EE5M	59 14
QSO:	14189	PH	2014-10-26	1912	LZ1CBK	59 20	A71CO	59 21
QSO:	14187	PH	2014-10-26	1913	LZ1CBK	59 20	S51A	59 15
QSO:	14185	PH	2014-10-26	1914	LZ1CBK	59 20	EA5DB	59 14
QSO:	14176	PH	2014-10-26	1916	LZ1CBK	59 20	4L8A	59 21
QSO:	14172	PH	2014-10-26	1918	LZ1CBK	59 20	PA4PS	59 14
QSO:	14170	PH	2014-10-26	1918	LZ1CBK	59 20	EB3FLY	59 14
QSO:	14153	PH	2014-10-26	1922	LZ1CBK	59 20	UP0L	59 17
QSO:	14145	PH	2014-10-26	1926	LZ1CBK	59 20	IK8NSR	59 15
