START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.11.0
CONTEST: CQ-WW-SSB
LOCATION: DX
CALLSIGN: TM1A
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 12323532
OPERATORS: F1ULQ F4GTB F4GTD F4HED F4HFY F4HKB F5GVA F5JTV F5MFV F5NQL F5RAB
QSO:  3685 PH 2014-10-25 0034 TM1A          59  14     DL6FBK        59  14     0
QSO:  3685 PH 2014-10-25 0034 TM1A          59  14     SO9T          59  15     0
QSO:  3685 PH 2014-10-25 0034 TM1A          59  14     DJ7WW         59  14     0
QSO:  7101 PH 2014-10-25 0035 TM1A          59  14     Z35W          59  15     0
QSO:  3685 PH 2014-10-25 0035 TM1A          59  14     EB3CW         59  14     0
QSO:  1888 PH 2014-10-25 0035 TM1A          59  14     OK1T          59  15     0
QSO:  3685 PH 2014-10-25 0035 TM1A          59  14     F4FSY         59  14     0
QSO:  3685 PH 2014-10-25 0036 TM1A          59  14     LY2NY         59  15     0
QSO:  7101 PH 2014-10-25 0036 TM1A          59  14     RC7KY         59  16     0
QSO:  1888 PH 2014-10-25 0036 TM1A          59  14     PI4M          59  14     0
QSO:  3685 PH 2014-10-25 0037 TM1A          59  14     UX0RR         59  16     0
QSO:  1888 PH 2014-10-25 0037 TM1A          59  14     SP3GTS        59  15     0
QSO:  3685 PH 2014-10-25 0037 TM1A          59  14     SM6NET        59  14     0
QSO: 14216 PH 2014-10-25 0037 TM1A          59  14     SE5L          59  14     0
QSO:  3685 PH 2014-10-25 0037 TM1A          59  14     DM4X          59  14     0
QSO:  7101 PH 2014-10-25 0037 TM1A          59  14     UP0L          59  17     0
QSO:  3685 PH 2014-10-25 0038 TM1A          59  14     DL4EBA        59  14     0
QSO:  1888 PH 2014-10-25 0038 TM1A          59  14     YL2CI         59  15     0
QSO:  3685 PH 2014-10-25 0038 TM1A          59  14     DL0HMK        59  14     0
QSO:  3685 PH 2014-10-25 0039 TM1A          59  14     ED4A          59  14     0
QSO: 14219 PH 2014-10-25 0039 TM1A          59  14     JV5A          59  23     0
QSO:  7101 PH 2014-10-25 0039 TM1A          59  14     UB7K          59  16     0
QSO:  1888 PH 2014-10-25 0039 TM1A          59  14     LY7A          59  15     0
QSO:  3685 PH 2014-10-25 0040 TM1A          59  14     EA3NN         59  14     0
QSO:  3685 PH 2014-10-25 0040 TM1A          59  14     OH0Z          59  15     0
QSO:  1888 PH 2014-10-25 0041 TM1A          59  14     S57O          59  15     0
QSO:  3685 PH 2014-10-25 0041 TM1A          59  14     G2F           59  14     0
QSO:  3685 PH 2014-10-25 0041 TM1A          59  14     ED1B          59  14     0
QSO: 14235 PH 2014-10-25 0042 TM1A          59  14     OZ4HT         59  14     0
QSO:  1888 PH 2014-10-25 0042 TM1A          59  14     OK1KQH        59  15     0
QSO:  3685 PH 2014-10-25 0042 TM1A          59  14     OS8A          59  14     0
QSO:  3685 PH 2014-10-25 0042 TM1A          59  14     M6KVJ         59  14     0
QSO: 21245 PH 2014-10-25 0042 TM1A          59  14     NW6P          59  03     0
QSO:  3685 PH 2014-10-25 0042 TM1A          59  14     DL6DCD        59  14     0
QSO: 21317 PH 2014-10-25 0043 TM1A          59  14     SQ3W          59  15     0
QSO:  3685 PH 2014-10-25 0043 TM1A          59  14     TM7X          59  14     0
QSO:  3685 PH 2014-10-25 0043 TM1A          59  14     II9P          59  15     0
QSO: 21385 PH 2014-10-25 0043 TM1A          59  14     NK7U          59  03     0
QSO:  3685 PH 2014-10-25 0044 TM1A          59  14     SP8R          59  15     0
QSO:  3685 PH 2014-10-25 0044 TM1A          59  14     RM5A          59  16     0
QSO:  3685 PH 2014-10-25 0044 TM1A          59  14     IK2UEC        59  15     0
QSO:  3685 PH 2014-10-25 0044 TM1A          59  14     S52ZW         59  15     0
QSO: 21237 PH 2014-10-25 0044 TM1A          59  14     OK1RCM        59  15     0
QSO:  3685 PH 2014-10-25 0045 TM1A          59  14     EE1X          59  14     0
QSO: 14228 PH 2014-10-25 0045 TM1A          59  14     OL4A          59  15     0
QSO:  7094 PH 2014-10-25 0045 TM1A          59  14     M0HFC         59  14     0
QSO:  3685 PH 2014-10-25 0045 TM1A          59  14     F4DPW         59  14     0
QSO:  3685 PH 2014-10-25 0046 TM1A          59  14     EA1PP         59  14     0
QSO:  3685 PH 2014-10-25 0047 TM1A          59  14     IZ5MXA        59  15     0
QSO:  7094 PH 2014-10-25 0047 TM1A          59  14     VE3AD         59  04     0
QSO: 14207 PH 2014-10-25 0048 TM1A          59  14     OH8X          59  15     0
QSO:  7094 PH 2014-10-25 0048 TM1A          59  14     VE9AA         59  05     0
QSO:  3685 PH 2014-10-25 0048 TM1A          59  14     HB9ZZ         59  14     0
QSO: 14204 PH 2014-10-25 0048 TM1A          59  14     DF0HQ         59  14     0
QSO:  1888 PH 2014-10-25 0049 TM1A          59  14     YU0T          59  15     0
QSO:  3685 PH 2014-10-25 0049 TM1A          59  14     IR2L          59  15     0
QSO:  3685 PH 2014-10-25 0049 TM1A          59  14     F5BEG         59  14     0
QSO:  3685 PH 2014-10-25 0050 TM1A          59  14     G3YFE         59  14     0
QSO:  1888 PH 2014-10-25 0050 TM1A          59  14     TK9R          59  15     0
QSO:  7094 PH 2014-10-25 0050 TM1A          59  14     UT4UEG        59  16     0
QSO:  3685 PH 2014-10-25 0050 TM1A          59  14     DK3A          59  14     0
QSO:  7094 PH 2014-10-25 0051 TM1A          59  14     4O3A          59  15     0
QSO:  1888 PH 2014-10-25 0052 TM1A          59  14     PA0AGA        59  14     0
QSO: 14175 PH 2014-10-25 0052 TM1A          59  14     N2TX          59  05     0
QSO: 14172 PH 2014-10-25 0053 TM1A          59  14     KB1H          59  05     0
QSO: 21314 PH 2014-10-25 0053 TM1A          59  14     KH7XX         59  31     0
QSO:  3685 PH 2014-10-25 0053 TM1A          59  14     EC2DX         59  14     0
QSO: 21385 PH 2014-10-25 0054 TM1A          59  14     NK7U          59  03     0
QSO: 14168 PH 2014-10-25 0054 TM1A          59  14     W4RM          59  05     0
QSO:  3685 PH 2014-10-25 0054 TM1A          59  14     UR2M          59  16     0
QSO: 21420 PH 2014-10-25 0054 TM1A          59  14     K5NZ          59  04     0
QSO:  3685 PH 2014-10-25 0055 TM1A          59  14     ED1T          59  14     0
QSO: 21364 PH 2014-10-25 0056 TM1A          59  14     OH2PM         59  15     0
QSO: 14160 PH 2014-10-25 0056 TM1A          59  14     KM8Q          59  04     0
QSO:  3685 PH 2014-10-25 0057 TM1A          59  14     DJ6TB         59  14     0
QSO:  3685 PH 2014-10-25 0057 TM1A          59  14     DQ5X          59  14     0
QSO:  7094 PH 2014-10-25 0057 TM1A          59  14     YO4FZX        59  20     0
QSO:  3685 PH 2014-10-25 0057 TM1A          59  14     HA3DX         59  15     0
QSO:  7094 PH 2014-10-25 0057 TM1A          59  14     M4A           59  14     0
QSO:  3685 PH 2014-10-25 0057 TM1A          59  14     SP4SHD        59  15     0
QSO:  7094 PH 2014-10-25 0058 TM1A          59  14     UT5RB         59  16     0
QSO:  3685 PH 2014-10-25 0058 TM1A          59  14     HB9ZZ         59  14     0
QSO: 14153 PH 2014-10-25 0058 TM1A          59  14     WX3B          59  05     0
QSO:  3685 PH 2014-10-25 0058 TM1A          59  14     CT2GMH        59  14     0
QSO: 14150 PH 2014-10-25 0058 TM1A          59  14     K3LR          59  05     0
QSO:  3685 PH 2014-10-25 0059 TM1A          59  14     HG3M          59  15     0
QSO:  1841 PH 2014-10-25 0059 TM1A          59  14     EI3ENB        59  14     0
QSO: 14147 PH 2014-10-25 0059 TM1A          59  14     VE3JM         59  04     0
QSO:  7094 PH 2014-10-25 0059 TM1A          59  14     G2F           59  14     0
QSO:  3685 PH 2014-10-25 0059 TM1A          59  14     DB2B          59  14     0
QSO:  3685 PH 2014-10-25 0100 TM1A          59  14     TM7F          59  14     0
QSO:  1841 PH 2014-10-25 0100 TM1A          59  14     9A2EU         59  15     0
QSO:  7094 PH 2014-10-25 0101 TM1A          59  14     VE9ML         59  05     0
QSO:  3685 PH 2014-10-25 0102 TM1A          59  14     EB2ESS        59  14     0
QSO:  3685 PH 2014-10-25 0103 TM1A          59  14     YU1EL         59  15     0
QSO: 14173 PH 2014-10-25 0103 TM1A          59  14     HK1NA         59  09     0
QSO:  7094 PH 2014-10-25 0104 TM1A          59  14     M4D           59  14     0
QSO: 21240 PH 2014-10-25 0104 TM1A          59  14     N5MV          59  04     0
QSO:  3685 PH 2014-10-25 0104 TM1A          59  14     OM7AB         59  15     0
QSO:  7094 PH 2014-10-25 0104 TM1A          59  14     CT7ABP        59  14     0
QSO: 14183 PH 2014-10-25 0104 TM1A          59  14     OT8T          59  14     0
QSO:  7094 PH 2014-10-25 0104 TM1A          59  14     YO8PS         59  20     0
QSO: 14185 PH 2014-10-25 0105 TM1A          59  14     GJ2A          59  14     0
QSO:  7094 PH 2014-10-25 0105 TM1A          59  14     J43TR         59  20     0
QSO: 14191 PH 2014-10-25 0105 TM1A          59  14     AA1K          59  05     0
QSO:  7094 PH 2014-10-25 0106 TM1A          59  14     G0KUX         59  14     0
QSO: 14202 PH 2014-10-25 0107 TM1A          59  14     T48K          59  08     0
QSO: 14210 PH 2014-10-25 0108 TM1A          59  14     DP6T          59  14     0
QSO:  7094 PH 2014-10-25 0108 TM1A          59  14     IT9BYL        59  15     0
QSO: 14217 PH 2014-10-25 0109 TM1A          59  14     VE2IM         59  02     0
QSO:  7094 PH 2014-10-25 0109 TM1A          59  14     G8KEK/P       59  14     0
QSO: 14225 PH 2014-10-25 0111 TM1A          59  14     NA2U          59  05     0
QSO:  1841 PH 2014-10-25 0111 TM1A          59  14     DM1CM         59  14     0
QSO:  7174 PH 2014-10-25 0111 TM1A          59  14     W4AAA         59  05     0
QSO:  1841 PH 2014-10-25 0112 TM1A          59  14     S57O          59  15     0
QSO: 14232 PH 2014-10-25 0112 TM1A          59  14     DP7D          59  14     0
QSO:  3695 PH 2014-10-25 0112 TM1A          59  14     LX8M          59  14     0
QSO: 14239 PH 2014-10-25 0113 TM1A          59  14     TM6M          59  14     0
QSO:  7168 PH 2014-10-25 0116 TM1A          59  14     K3OO          59  05     0
QSO:  1841 PH 2014-10-25 0116 TM1A          59  14     YT0W          59  15     0
QSO:  3658 PH 2014-10-25 0117 TM1A          59  14     OK1DOY        59  15     0
QSO:  1841 PH 2014-10-25 0117 TM1A          59  14     9A3B          59  15     0
QSO:  7168 PH 2014-10-25 0118 TM1A          59  14     W1EBI         59  05     0
QSO: 14277 PH 2014-10-25 0118 TM1A          59  14     K2XR          59  05     0
QSO:  3685 PH 2014-10-25 0119 TM1A          59  14     PA0AA         59  14     0
QSO:  1841 PH 2014-10-25 0119 TM1A          59  14     DM4X          59  14     0
QSO:  3770 PH 2014-10-25 0120 TM1A          59  14     PA8F          59  14     0
QSO: 14281 PH 2014-10-25 0120 TM1A          59  14     SN7Q          59  15     0
QSO: 14284 PH 2014-10-25 0121 TM1A          59  14     CG3AT         59  04     0
QSO:  1841 PH 2014-10-25 0121 TM1A          59  14     SP9KAO        59  15     0
QSO:  3624 PH 2014-10-25 0121 TM1A          59  14     YP0C          59  20     0
QSO:  3685 PH 2014-10-25 0122 TM1A          59  14     DL1TRK        59  14     0
QSO: 14297 PH 2014-10-25 0122 TM1A          59  14     K3CR          59  05     0
QSO:  3739 PH 2014-10-25 0123 TM1A          59  14     5Q1A          59  14     0
QSO: 14303 PH 2014-10-25 0124 TM1A          59  14     GW4BLE        59  14     0
QSO:  1863 PH 2014-10-25 0124 TM1A          59  14     LZ9W          59  20     0
QSO:  3742 PH 2014-10-25 0125 TM1A          59  14     EW8DD         59  16     0
QSO: 14321 PH 2014-10-25 0125 TM1A          59  14     G5O           59  14     0
QSO:  1863 PH 2014-10-25 0125 TM1A          59  14     OK1W          59  15     0
QSO: 14334 PH 2014-10-25 0126 TM1A          59  14     TM2Y          59  14     0
QSO: 14340 PH 2014-10-25 0126 TM1A          59  14     K3WW          59  05     0
QSO:  1863 PH 2014-10-25 0127 TM1A          59  14     YU5R          59  15     0
QSO:  7135 PH 2014-10-25 0127 TM1A          59  14     HK1NA         59  09     0
QSO:  1863 PH 2014-10-25 0127 TM1A          59  14     DJ7WW         59  14     0
QSO:  1863 PH 2014-10-25 0128 TM1A          59  14     YT9M          59  15     0
QSO:  3754 PH 2014-10-25 0128 TM1A          59  14     C37NL         59  14     0
QSO:  1863 PH 2014-10-25 0128 TM1A          59  14     OL6P          59  15     0
QSO:  1863 PH 2014-10-25 0129 TM1A          59  14     SK3W          59  14     0
QSO:  3685 PH 2014-10-25 0129 TM1A          59  14     LN4C          59  14     0
QSO:  7148 PH 2014-10-25 0130 TM1A          59  14     VY2RX         59  05     0
QSO: 14325 PH 2014-10-25 0130 TM1A          59  14     P40L          59  09     0
QSO:  1863 PH 2014-10-25 0131 TM1A          59  14     OE3WMW        59  15     0
QSO: 21212 PH 2014-10-25 0131 TM1A          59  14     K3EST         59  03     0
QSO: 14318 PH 2014-10-25 0131 TM1A          59  14     W9RE          59  04     0
QSO: 14316 PH 2014-10-25 0131 TM1A          59  14     K9CT          59  04     0
QSO:  1863 PH 2014-10-25 0131 TM1A          59  14     SQ9IAU        59  15     0
QSO:  1863 PH 2014-10-25 0132 TM1A          59  14     DL0CS         59  14     0
QSO:  7180 PH 2014-10-25 0132 TM1A          59  14     FM5EB         59  08     0
QSO: 21224 PH 2014-10-25 0135 TM1A          59  14     SK3W          59  14     0
QSO:  7132 PH 2014-10-25 0135 TM1A          59  14     UP2L          59  17     0
QSO:  3685 PH 2014-10-25 0135 TM1A          59  14     F4VPX         59  14     0
QSO:  3685 PH 2014-10-25 0136 TM1A          59  14     OM7M          59  15     0
QSO:  7140 PH 2014-10-25 0136 TM1A          59  14     4L0A          59  21     0
QSO:  3685 PH 2014-10-25 0136 TM1A          59  14     EA2LMI        59  14     0
QSO: 14293 PH 2014-10-25 0136 TM1A          59  14     YV4NN         59  09     0
QSO:  3685 PH 2014-10-25 0137 TM1A          59  14     DM3VL         59  14     0
QSO:  3685 PH 2014-10-25 0137 TM1A          59  14     DK0RX         59  14     0
QSO:  7182 PH 2014-10-25 0137 TM1A          59  14     EI7M          59  14     0
QSO: 14285 PH 2014-10-25 0138 TM1A          59  14     RW1A          59  16     0
QSO:  3685 PH 2014-10-25 0138 TM1A          59  14     F4ERS         59  14     0
QSO:  3685 PH 2014-10-25 0138 TM1A          59  14     IW7EBE        59  15     0
QSO:  7146 PH 2014-10-25 0139 TM1A          59  14     W3UA          59  05     0
QSO:  7144 PH 2014-10-25 0140 TM1A          59  14     WX3B          59  05     0
QSO:  3685 PH 2014-10-25 0141 TM1A          59  14     GM2T          59  14     0
QSO:  3685 PH 2014-10-25 0141 TM1A          59  14     PI4COM        59  14     0
QSO:  3700 PH 2014-10-25 0142 TM1A          59  14     SV8/HA5OV     59  20     0
QSO:  7102 PH 2014-10-25 0143 TM1A          59  14     CN2R          59  33     0
QSO: 14248 PH 2014-10-25 0145 TM1A          59  14     PJ4DX         59  09     0
QSO:  3685 PH 2014-10-25 0146 TM1A          59  14     9A8M          59  15     0
QSO:  3685 PH 2014-10-25 0147 TM1A          59  14     G3VAO         59  14     0
QSO:  3685 PH 2014-10-25 0147 TM1A          59  14     EC4KW         59  14     0
QSO:  3685 PH 2014-10-25 0147 TM1A          59  14     EI9JA         59  14     0
QSO:  3685 PH 2014-10-25 0148 TM1A          59  14     5Q2T          59  14     0
QSO:  7066 PH 2014-10-25 0149 TM1A          59  14     UW7LL         59  16     0
QSO:  3685 PH 2014-10-25 0150 TM1A          59  14     ES5TI         59  15     0
QSO:  3685 PH 2014-10-25 0150 TM1A          59  14     YU5R          59  15     0
QSO:  7084 PH 2014-10-25 0151 TM1A          59  14     TK9R          59  15     0
QSO:  3685 PH 2014-10-25 0151 TM1A          59  14     II9K          59  15     0
QSO:  7086 PH 2014-10-25 0152 TM1A          59  14     A71CO         59  21     0
QSO:  1868 PH 2014-10-25 0152 TM1A          59  14     9A6V          59  15     0
QSO: 14283 PH 2014-10-25 0153 TM1A          59  14     TM5KD         59  14     0
QSO:  7118 PH 2014-10-25 0153 TM1A          59  14     OK6W          59  15     0
QSO:  3685 PH 2014-10-25 0153 TM1A          59  14     DO2IT         59  14     0
QSO: 14283 PH 2014-10-25 0153 TM1A          59  14     KC2TA         59  05     0
QSO:  3685 PH 2014-10-25 0153 TM1A          59  14     ED4R          59  14     0
QSO:  3685 PH 2014-10-25 0154 TM1A          59  14     MI0RRE        59  14     0
QSO:  1868 PH 2014-10-25 0154 TM1A          59  14     DC9ZP         59  14     0
QSO:  1868 PH 2014-10-25 0154 TM1A          59  14     DL2CC         59  14     0
QSO:  3685 PH 2014-10-25 0154 TM1A          59  14     K1BG          59  05     0
QSO:  3685 PH 2014-10-25 0155 TM1A          59  14     EW8ZO         59  16     0
QSO:  3685 PH 2014-10-25 0155 TM1A          59  14     DR5N          59  14     0
QSO: 14283 PH 2014-10-25 0155 TM1A          59  14     OZ7DK         59  14     0
QSO:  3685 PH 2014-10-25 0155 TM1A          59  14     F4BYB         59  14     0
QSO:  3685 PH 2014-10-25 0156 TM1A          59  14     DF9RD         59  14     0
QSO:  3685 PH 2014-10-25 0156 TM1A          59  14     DP7D          59  14     0
QSO:  3685 PH 2014-10-25 0156 TM1A          59  14     DL6NDW        59  14     0
QSO:  3685 PH 2014-10-25 0157 TM1A          59  14     I0LYO         59  15     0
QSO:  1868 PH 2014-10-25 0157 TM1A          59  14     UW5ZM         59  16     0
QSO: 14283 PH 2014-10-25 0157 TM1A          59  14     KB3WAH        59  05     0
QSO:  3685 PH 2014-10-25 0157 TM1A          59  14     OL1Z          59  15     0
QSO: 14283 PH 2014-10-25 0157 TM1A          59  14     KK4IXK        59  05     0
QSO:  3685 PH 2014-10-25 0158 TM1A          59  14     PI4DHV        59  14     0
QSO:  1868 PH 2014-10-25 0158 TM1A          59  14     SP6YAQ        59  15     0
QSO: 14283 PH 2014-10-25 0159 TM1A          59  14     N0NI          59  04     0
QSO:  1868 PH 2014-10-25 0159 TM1A          59  14     OH2BO         59  15     0
QSO:  1868 PH 2014-10-25 0159 TM1A          59  14     DR5N          59  14     0
QSO:  1868 PH 2014-10-25 0201 TM1A          59  14     S50XX         59  15     0
QSO:  1868 PH 2014-10-25 0202 TM1A          59  14     G4CWH         59  14     0
QSO:  7053 PH 2014-10-25 0202 TM1A          59  14     VP5T          59  08     0
QSO:  3690 PH 2014-10-25 0204 TM1A          59  14     HB9H          59  14     0
QSO:  3692 PH 2014-10-25 0204 TM1A          59  14     S58M          59  15     0
QSO: 14281 PH 2014-10-25 0204 TM1A          59  14     KK4TE         59  05     0
QSO:  1868 PH 2014-10-25 0206 TM1A          59  14     IK5PWN        59  15     0
QSO:  1868 PH 2014-10-25 0207 TM1A          59  14     DO6CC         59  14     0
QSO:  3698 PH 2014-10-25 0207 TM1A          59  14     YO3VU         59  20     0
QSO:  3713 PH 2014-10-25 0208 TM1A          59  14     OL4A          59  15     0
QSO: 21240 PH 2014-10-25 0208 TM1A          59  14     OK1CRM        59  15     0
QSO:  3718 PH 2014-10-25 0209 TM1A          59  14     9A4M          59  15     0
QSO:  3720 PH 2014-10-25 0209 TM1A          59  14     OH0V          59  15     0
QSO:  7051 PH 2014-10-25 0209 TM1A          59  14     A65BP         59  21     0
QSO:  1876 PH 2014-10-25 0209 TM1A          59  14     OZ5E          59  14     0
QSO:  3725 PH 2014-10-25 0210 TM1A          59  14     OK1WCF        59  15     0
QSO:  1876 PH 2014-10-25 0210 TM1A          59  14     DJ3WE         59  14     0
QSO:  1876 PH 2014-10-25 0211 TM1A          59  14     DK2AT         59  14     0
QSO:  1876 PH 2014-10-25 0211 TM1A          59  14     DL0WH         59  14     0
QSO: 14166 PH 2014-10-25 0211 TM1A          59  14     HK6SNJ        59  09     0
