START-OF-LOG:  3.0
CREATED-BY:    SD by EI5DI
CONTEST:       CQ-WW-SSB
CALLSIGN:      G0RXA
CATEGORY-OPERATOR:  SINGLE-OP
CATEGORY-ASSISTED:  NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER:  LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER:  ONE
CATEGORY-OVERLAY:  CLASSIC
LOCATION:      DX
CLAIMED-SCORE: 48832
NAME:          Nigel Roscoe
OPERATORS:     G0RXA
SOAPBOX:       First time attempt using minimal gear and ever reliable
SOAPBOX:       SD from EI5DI. A fun weekend topped off by working
SOAPBOX:       VE3EJ as my final QSO.
QSO: 28303 PH 2014-10-25 1106 G0RXA         59       14 EN0U         59       16
QSO: 28295 PH 2014-10-25 1107 G0RXA         59       14 4Z4DX        59       20
QSO: 28315 PH 2014-10-25 1109 G0RXA         59       14 OH5BM        59       15
QSO: 28321 PH 2014-10-25 1112 G0RXA         59       14 YP0C         59       20
QSO: 28322 PH 2014-10-25 1113 G0RXA         59       14 LZ1NG        59       20
QSO: 28327 PH 2014-10-25 1114 G0RXA         59       14 EC7AKV       59       14
QSO: 28330 PH 2014-10-25 1115 G0RXA         59       14 RL3A         59       16
QSO: 28334 PH 2014-10-25 1115 G0RXA         59       14 R3BA         59       16
QSO: 28339 PH 2014-10-25 1117 G0RXA         59       14 EE7X         59       14
QSO: 28342 PH 2014-10-25 1118 G0RXA         59       14 YT2R         59       15
QSO: 28352 PH 2014-10-25 1119 G0RXA         59       14 EE7Y         59       14
QSO: 28363 PH 2014-10-25 1120 G0RXA         59       14 R3AA         59       16
QSO: 28376 PH 2014-10-25 1126 G0RXA         59       14 W3EP         59       05
QSO: 28387 PH 2014-10-25 1127 G0RXA         59       14 PQ5B         59       11
QSO: 28390 PH 2014-10-25 1128 G0RXA         59       14 EE5M         59       14
QSO: 28406 PH 2014-10-25 1135 G0RXA         59       14 YT8WW        59       15
QSO: 28415 PH 2014-10-25 1137 G0RXA         59       14 CN2R         59       33
QSO: 28429 PH 2014-10-25 1138 G0RXA         59       14 P33W         59       20
QSO: 28441 PH 2014-10-25 1142 G0RXA         59       14 SV8/HA5OV    59       20
QSO: 28453 PH 2014-10-25 1143 G0RXA         59       14 UW5Q         59       16
QSO: 28456 PH 2014-10-25 1144 G0RXA         59       14 HG7T         59       15
QSO: 28470 PH 2014-10-25 1145 G0RXA         59       14 YL2SM        59       15
QSO: 28502 PH 2014-10-25 1149 G0RXA         59       14 RU3FM        59       16
QSO: 28508 PH 2014-10-25 1150 G0RXA         59       14 J43TR        59       20
QSO: 28516 PH 2014-10-25 1152 G0RXA         59       14 IB9T         59       15
QSO: 28527 PH 2014-10-25 1157 G0RXA         59       14 EE9K         59       33
QSO: 28557 PH 2014-10-25 1312 G0RXA         59       14 WK1Q         59       05
QSO: 28569 PH 2014-10-25 1314 G0RXA         59       14 CN2AA        59       33
QSO: 28615 PH 2014-10-25 1316 G0RXA         59       14 EA8/LY2IJ    59       33
QSO: 28631 PH 2014-10-25 1317 G0RXA         59       14 KB1H         59       05
QSO: 28640 PH 2014-10-25 1320 G0RXA         59       14 RV3RM        59       16
QSO: 28662 PH 2014-10-25 1321 G0RXA         59       14 IT9JOF       59       15
QSO: 28673 PH 2014-10-25 1324 G0RXA         59       14 K2SSS        59       05
QSO: 28687 PH 2014-10-25 1325 G0RXA         59       14 K1ZR         59       05
QSO: 28774 PH 2014-10-25 1329 G0RXA         59       14 OG7X         59       15
QSO: 28844 PH 2014-10-25 1333 G0RXA         59       14 K1IR         59       05
QSO: 28858 PH 2014-10-25 1334 G0RXA         59       14 UW5Y         59       16
QSO: 28902 PH 2014-10-25 1336 G0RXA         59       14 K3CR         59       05
QSO: 28913 PH 2014-10-25 1339 G0RXA         59       14 AB3CX        59       05
QSO: 28953 PH 2014-10-25 1340 G0RXA         59       14 Z35BY        59       15
QSO: 28960 PH 2014-10-25 1342 G0RXA         59       14 WP4WW        59       08
QSO: 28967 PH 2014-10-25 1343 G0RXA         59       14 W9RE         59       04
QSO: 28977 PH 2014-10-25 1346 G0RXA         59       14 KB1W         59       05
QSO: 28983 PH 2014-10-25 1346 G0RXA         59       14 YT6A         59       15
QSO: 29014 PH 2014-10-25 1348 G0RXA         59       14 W3MF         59       05
QSO: 29044 PH 2014-10-25 1349 G0RXA         59       14 NN1N         59       05
QSO: 28245 PH 2014-10-25 1352 G0RXA         59       14 VE3JM        59       04
QSO: 28270 PH 2014-10-25 1355 G0RXA         59       14 YT9W         59       15
QSO: 28317 PH 2014-10-25 1403 G0RXA         59       14 HA8JV        59       15
QSO: 28946 PH 2014-10-25 1409 G0RXA         59       14 W5PR         59       04
QSO: 28935 PH 2014-10-25 1409 G0RXA         59       14 YQ6A         59       20
QSO: 28925 PH 2014-10-25 1411 G0RXA         59       14 W3CF         59       05
QSO: 28909 PH 2014-10-25 1411 G0RXA         59       14 N6AR         59       05
QSO: 28419 PH 2014-10-25 1428 G0RXA         59       14 PW2D         59       11
QSO: 28349 PH 2014-10-25 1430 G0RXA         59       14 RX1CQ        59       16
QSO: 28287 PH 2014-10-25 1437 G0RXA         59       14 VC2T         59       05
QSO: 28908 PH 2014-10-25 1439 G0RXA         59       14 NR3X         59       05
QSO: 29077 PH 2014-10-25 1444 G0RXA         59       14 KD4D         59       05
QSO: 29074 PH 2014-10-25 1445 G0RXA         59       14 UV5U         59       16
QSO: 29024 PH 2014-10-25 1448 G0RXA         59       14 VE3PN        59       05
QSO: 29020 PH 2014-10-25 1449 G0RXA         59       14 YP7P         59       20
QSO: 29015 PH 2014-10-25 1451 G0RXA         59       14 W4OX         59       05
QSO: 29010 PH 2014-10-25 1452 G0RXA         59       14 K3ZM         59       05
QSO: 28981 PH 2014-10-25 1453 G0RXA         59       14 ED7R         59       14
QSO: 28974 PH 2014-10-25 1454 G0RXA         59       14 K0EJ         59       04
QSO: 28952 PH 2014-10-25 1456 G0RXA         59       14 EA8MT        59       33
QSO: 28943 PH 2014-10-25 1456 G0RXA         59       14 RA3RDW       59       16
QSO: 28921 PH 2014-10-25 1501 G0RXA         59       14 4O7CC        59       15
QSO: 28895 PH 2014-10-25 1506 G0RXA         59       14 NV9L         59       04
QSO: 28857 PH 2014-10-25 1507 G0RXA         59       14 W1GD         59       05
QSO: 28847 PH 2014-10-25 1508 G0RXA         59       14 K1KP         59       05
QSO: 28806 PH 2014-10-25 1513 G0RXA         59       14 N4PN         59       05
QSO: 28743 PH 2014-10-25 1518 G0RXA         59       14 P40L         59       09
QSO: 28733 PH 2014-10-25 1521 G0RXA         59       14 NP2X         59       08
QSO: 28711 PH 2014-10-25 1523 G0RXA         59       14 II9K         59       15
QSO: 28698 PH 2014-10-25 1524 G0RXA         59       14 K5ZD         59       05
QSO: 28684 PH 2014-10-25 1527 G0RXA         59       14 ED7P         59       14
QSO: 28636 PH 2014-10-25 1533 G0RXA         59       14 K8AZ         59       04
QSO: 28520 PH 2014-10-25 1538 G0RXA         59       14 A71CO        59       21
QSO: 28516 PH 2014-10-25 1541 G0RXA         59       14 CT7AIU       59       14
QSO: 28506 PH 2014-10-25 1543 G0RXA         59       14 SZ3P         59       20
QSO: 28479 PH 2014-10-25 1547 G0RXA         59       14 SX2V         59       20
QSO: 28429 PH 2014-10-25 1551 G0RXA         59       14 II9P         59       15
QSO: 28378 PH 2014-10-25 1555 G0RXA         59       14 ED9K         59       33
QSO: 28328 PH 2014-10-25 1558 G0RXA         59       14 W1AW/8       59       05
QSO: 28320 PH 2014-10-25 1559 G0RXA         59       14 CQ3L         59       33
QSO: 28313 PH 2014-10-25 1602 G0RXA         59       14 VE3EJ        59       04
QSO: 28293 PH 2014-10-25 1605 G0RXA         59       14 VE2IM        59       02
QSO: 28289 PH 2014-10-25 1608 G0RXA         59       14 CG3AT        59       04
QSO: 29132 PH 2014-10-25 1609 G0RXA         59       14 K1BX         59       05
QSO: 29092 PH 2014-10-25 1610 G0RXA         59       14 CT3HF        59       33
QSO: 29067 PH 2014-10-25 1613 G0RXA         59       14 K1HI         59       05
QSO: 29054 PH 2014-10-25 1614 G0RXA         59       14 AA9A         59       04
QSO: 28998 PH 2014-10-25 1731 G0RXA         59       14 AB1QB        59       05
QSO: 28904 PH 2014-10-25 1733 G0RXA         59       14 VE4EA        59       04
QSO: 28691 PH 2014-10-25 1735 G0RXA         59       14 W3BGN        59       05
QSO: 28648 PH 2014-10-25 1736 G0RXA         59       14 N3RS         59       05
QSO: 28473 PH 2014-10-25 1738 G0RXA         59       14 CU7MD        59       14
QSO: 28395 PH 2014-10-25 1739 G0RXA         59       14 KC1XX        59       05
QSO: 28391 PH 2014-10-25 1740 G0RXA         59       14 VC3V         59       04
QSO: 28627 PH 2014-10-25 1745 G0RXA         59       14 K3EL         59       05
QSO: 28635 PH 2014-10-25 1746 G0RXA         59       14 K1KI         59       05
QSO: 7190  PH 2014-10-25 1755 G0RXA         59       14 S52ZW        59       15
QSO: 7197  PH 2014-10-25 1756 G0RXA         59       14 LZ9W         59       20
QSO: 7163  PH 2014-10-25 1803 G0RXA         59       14 DF0HQ        59       14
QSO: 14155 PH 2014-10-25 1806 G0RXA         59       14 Z35W         59       15
QSO: 14135 PH 2014-10-25 1807 G0RXA         59       14 YP7P         59       20
QSO: 14116 PH 2014-10-25 1808 G0RXA         59       14 EE3K         59       14
QSO: 14125 PH 2014-10-25 1809 G0RXA         59       14 EE5M         59       14
QSO: 14137 PH 2014-10-25 1810 G0RXA         59       14 P3F          59       20
QSO: 14166 PH 2014-10-25 1813 G0RXA         59       14 IO7T         59       15
QSO: 14180 PH 2014-10-25 1814 G0RXA         59       14 ED4R         59       14
QSO: 14186 PH 2014-10-25 1817 G0RXA         59       14 HB9H         59       14
QSO: 14197 PH 2014-10-25 1818 G0RXA         59       14 LZ9W         59       20
QSO: 14200 PH 2014-10-25 1819 G0RXA         59       14 EA4KR        59       14
QSO: 14220 PH 2014-10-25 1822 G0RXA         59       14 UB7K         59       16
QSO: 14242 PH 2014-10-25 1823 G0RXA         59       14 LZ5R         59       20
QSO: 14246 PH 2014-10-25 1823 G0RXA         59       14 UT1US        59       16
QSO: 14258 PH 2014-10-25 1826 G0RXA         59       14 IB9T         59       15
