START-OF-LOG: 3.0
CONTEST: ARRL-160
LOCATION: VA
CALLSIGN: K4RDU
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: 160M
CATEGORY-TRANSMITTER: ONE
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CREATED-BY: EXPORTED BY LOGIC VERSION 9.0.50. LOGIC CABRILLO EXPORT VERSION 1.2.
OPERATORS: ONE
HQ-CATEGORY: Single Operator, High Power
HQ-GRID-LOCATOR: EM97xg
QSO: 1821 CW 2021-12-03 2235 K4RDU 599 VA NR4M 599 VA
QSO: 1821 CW 2021-12-03 2236 K4RDU 599 VA KC4D 599 VA
QSO: 1825 CW 2021-12-03 2239 K4RDU 599 VA NN3Q 599 EPA
QSO: 1825 CW 2021-12-03 2240 K4RDU 599 VA K3JO 599 WMA
QSO: 1827 CW 2021-12-03 2243 K4RDU 599 VA N4XD 599 NC
QSO: 1827 CW 2021-12-03 2245 K4RDU 599 VA NO3M 599 WPA
QSO: 1827 CW 2021-12-03 2246 K4RDU 599 VA K3CCR 599 MDC
QSO: 1828 CW 2021-12-03 2247 K4RDU 599 VA WA4JUK 599 VA
QSO: 1828 CW 2021-12-03 2248 K4RDU 599 VA K4XL 599 VA
QSO: 1828 CW 2021-12-03 2249 K4RDU 599 VA W2SC 599 MDC
QSO: 1829 CW 2021-12-03 2250 K4RDU 599 VA KR9U 599 IN
QSO: 1829 CW 2021-12-03 2252 K4RDU 599 VA VE3EJ 599 GTA
QSO: 1831 CW 2021-12-03 2253 K4RDU 599 VA N4AF 599 NC
QSO: 1833 CW 2021-12-03 2255 K4RDU 599 VA NA8V 599 MI
QSO: 1833 CW 2021-12-03 2257 K4RDU 599 VA AA5JF 599 GA
QSO: 1835 CW 2021-12-03 2301 K4RDU 599 VA W8FJ 599 EPA
QSO: 1837 CW 2021-12-03 2307 K4RDU 599 VA K3TEJ 599 EPA
QSO: 1837 CW 2021-12-03 2308 K4RDU 599 VA W2MKM 599 NNJ
QSO: 1838 CW 2021-12-03 2310 K4RDU 599 VA NO8C 599 OH
QSO: 1833 CW 2021-12-03 2316 K4RDU 599 VA W8MJ 599 MI
QSO: 1834 CW 2021-12-03 2318 K4RDU 599 VA C6AGU 599 C6
QSO: 1835 CW 2021-12-03 2321 K4RDU 599 VA K5CM 599 OK
QSO: 1836 CW 2021-12-03 2324 K4RDU 599 VA W1JQ 599 CT
QSO: 1837 CW 2021-12-03 2325 K4RDU 599 VA VA2WA 599 QC
