START-OF-LOG: 3.0
CREATED-BY: HMRA public 9A HRS HF Robot downloader
CONTEST: 9A-DX
CALLSIGN: ES2MC
OPERATORS: ES2MC
CATEGORY: B02
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: LOW
CLAIMED-SCORE: 336960
SOAPBOX: Recreated from 9A HRS HF Robot public QSO table for Croatian DX Contest 2024.
SOAPBOX: Public error-summary rows are ignored.
SOAPBOX: Source: https://www.hamradio.hr/hfrobot/hfcc_log.php?What=vloghtm&CID=2024-12-21&ID=ES2MC
SOAPBOX: Source category label: B02 - Single Operator, All Bands, Mixed, Low Power.
SOAPBOX: Published QSO count: 836.
QSO: 14023 CW 2024-12-21 1402 ES2MC         599 0001 29    YQ6A          599 0000 28   
QSO: 28039 CW 2024-12-21 1404 ES2MC         599 0002 29    N3AM          599 0000 08   
QSO: 28039 CW 2024-12-21 1404 ES2MC         599 0003 29    K3TN          599 0000 08   
QSO: 14038 CW 2024-12-21 1405 ES2MC         599 0004 29    PG2AA         599 0000 27   
QSO: 28039 CW 2024-12-21 1406 ES2MC         599 0005 29    W1GD          599 0000 08   
QSO: 28039 CW 2024-12-21 1406 ES2MC         599 0006 29    K2IRM         599 0000 08   
QSO: 28039 CW 2024-12-21 1407 ES2MC         599 0007 29    MW0UPH        599 0000 27   
QSO: 28039 CW 2024-12-21 1407 ES2MC         599 0008 29    KD0PO         599 0000 04   
QSO: 28039 CW 2024-12-21 1408 ES2MC         599 0009 29    WN4AFP        599 0000 08   
QSO: 14034 CW 2024-12-21 1409 ES2MC         599 0010 29    9A5W          599 0000 ZG   
QSO: 28039 CW 2024-12-21 1410 ES2MC         599 0011 29    CX5FK         599 0000 14   
QSO: 28039 CW 2024-12-21 1411 ES2MC         599 0012 29    N4OA          599 0000 05   
QSO: 14050 CW 2024-12-21 1413 ES2MC         599 0013 29    YT6X          599 0000 28   
QSO: 28039 CW 2024-12-21 1413 ES2MC         599 0014 29    9A3B          599 0000 OS   
QSO: 14010 CW 2024-12-21 1414 ES2MC         599 0015 29    9A4BA         599 0000 OS   
QSO: 28039 CW 2024-12-21 1415 ES2MC         599 0016 29    F5PAL         599 0000 27   
QSO: 14049 CW 2024-12-21 1418 ES2MC         599 0017 29    PA2A          599 0000 27   
