START-OF-LOG: 3.0
CREATED-BY: HMRA public 9A HRS HF Robot downloader
CONTEST: 9A-DX
CALLSIGN: SM5TOG
OPERATORS: SM5TOG
CATEGORY: B01
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: HIGH
CLAIMED-SCORE: 6357
SOAPBOX: Recreated from 9A HRS HF Robot public QSO table for Croatian DX Contest 2024.
SOAPBOX: Public error-summary rows are ignored.
SOAPBOX: Source: https://www.hamradio.hr/hfrobot/hfcc_log.php?What=vloghtm&CID=2024-12-21&ID=SM5TOG
SOAPBOX: Source category label: B01 - Single Operator, All Bands, Mixed, High Power.
SOAPBOX: Published QSO count: 47.
QSO: 07023 CW 2024-12-22 0828 SM5TOG        599 0001 18    OM5NL         599 0000 28   
QSO: 07008 CW 2024-12-22 0853 SM5TOG        599 0002 18    NA8V          599 0000 08   
QSO: 07012 CW 2024-12-22 0855 SM5TOG        599 0003 18    YL3FT         599 0000 29   
QSO: 07011 CW 2024-12-22 0856 SM5TOG        599 0004 18    OZ1AAR        599 0000 18   
QSO: 14015 CW 2024-12-22 0858 SM5TOG        599 0005 18    9A5W          599 0000 DU   
QSO: 14029 CW 2024-12-22 0859 SM5TOG        599 0006 18    9A0KG         599 0000 ST   
QSO: 14019 CW 2024-12-22 0903 SM5TOG        599 0007 18    9A4BA         599 0000 OS   
QSO: 14034 CW 2024-12-22 0905 SM5TOG        599 0008 18    F6HKA         599 0000 27   
QSO: 14028 CW 2024-12-22 0906 SM5TOG        599 0009 18    EA7Q          599 0000 37   
QSO: 14008 CW 2024-12-22 0907 SM5TOG        599 0010 18    EW2ZC         599 0000 29   
QSO: 14004 CW 2024-12-22 0908 SM5TOG        599 0011 18    RA9V          599 0000 30   
QSO: 14040 CW 2024-12-22 0910 SM5TOG        599 0012 18    9A3SM         599 0000 ZG   
QSO: 14005 CW 2024-12-22 0911 SM5TOG        599 0013 18    9A5X          599 0000 VZ   
QSO: 14034 CW 2024-12-22 0911 SM5TOG        599 0014 18    TA3D          599 0000 39   
QSO: 14026 CW 2024-12-22 0912 SM5TOG        599 0015 18    9A3MA         599 0000 SI   
QSO: 21027 CW 2024-12-22 0915 SM5TOG        599 0016 18    UT4LW         599 0000 29   
QSO: 21011 CW 2024-12-22 0916 SM5TOG        599 0017 18    9A1CAL        599 0000 CK   
QSO: 21021 CW 2024-12-22 0918 SM5TOG        599 0018 18    TA2DA         599 0000 39   
QSO: 21044 CW 2024-12-22 0919 SM5TOG        599 0019 18    9A8M          599 0000 NA   
QSO: 21012 CW 2024-12-22 0920 SM5TOG        599 0020 18    9A3SMS        599 0000 DU   
QSO: 21013 CW 2024-12-22 1029 SM5TOG        599 0021 18    9A4W          599 0000 ST   
QSO: 21014 CW 2024-12-22 1031 SM5TOG        599 0022 18    9A7DX         599 0000 DA   
QSO: 21025 CW 2024-12-22 1032 SM5TOG        599 0023 18    9A3SM         599 0000 ZG   
QSO: 21004 CW 2024-12-22 1032 SM5TOG        599 0024 18    9A2M          599 0000 VK   
QSO: 21021 CW 2024-12-22 1033 SM5TOG        599 0025 18    9A3MA         599 0000 SI   
QSO: 21014 CW 2024-12-22 1035 SM5TOG        599 0026 18    F8KCF         599 0000 27   
QSO: 21036 CW 2024-12-22 1036 SM5TOG        599 0027 18    OY1CT         599 0000 18   
QSO: 21049 CW 2024-12-22 1037 SM5TOG        599 0028 18    EB5A          599 0000 37   
QSO: 21241 PH 2024-12-22 1042 SM5TOG        59  0029 18    9A1CAL        59  0000 CK   
QSO: 21221 PH 2024-12-22 1044 SM5TOG        59  0030 18    UP0L          59  0000 30   
QSO: 21256 PH 2024-12-22 1045 SM5TOG        59  0031 18    SV3RPQ        59  0000 28   
QSO: 21277 PH 2024-12-22 1046 SM5TOG        59  0032 18    9A1MM         59  0000 VZ   
QSO: 21293 PH 2024-12-22 1047 SM5TOG        59  0033 18    ER3UA         59  0000 29   
QSO: 21237 PH 2024-12-22 1050 SM5TOG        59  0034 18    OQ5M          59  0000 27   
QSO: 21229 PH 2024-12-22 1051 SM5TOG        59  0035 18    UZ7C          59  0000 29   
QSO: 14197 PH 2024-12-22 1102 SM5TOG        59  0036 18    LY2BIS        59  0000 29   
QSO: 14202 PH 2024-12-22 1104 SM5TOG        59  0037 18    9A7V          59  0000 VZ   
QSO: 14209 PH 2024-12-22 1106 SM5TOG        59  0038 18    HA5MIG        59  0000 28   
QSO: 14210 PH 2024-12-22 1107 SM5TOG        59  0039 18    9A5X          59  0000 VZ   
QSO: 14215 PH 2024-12-22 1108 SM5TOG        59  0040 18    OM3CW         59  0000 28   
QSO: 14218 PH 2024-12-22 1111 SM5TOG        59  0041 18    9A0KG         59  0000 ST   
QSO: 14220 PH 2024-12-22 1113 SM5TOG        59  0042 18    II2RBUS       59  0000 28   
QSO: 14250 PH 2024-12-22 1116 SM5TOG        59  0043 18    ER3CT         59  0000 29   
QSO: 14252 PH 2024-12-22 1135 SM5TOG        59  0044 18    SP2QG         59  0000 28   
QSO: 14250 PH 2024-12-22 1140 SM5TOG        59  0045 18    UT0ZT         59  0000 29   
QSO: 21217 PH 2024-12-22 1149 SM5TOG        59  0046 18    DK8ZZ         59  0000 28   
QSO: 21220 PH 2024-12-22 1151 SM5TOG        59  0047 18    9A4M          59  0000 SK   
END-OF-LOG:
