START-OF-LOG: 2.0
ARRL-SECTION: 
CALLSIGN: EA2RCF
CATEGORY: MULTI-MULTI ALL HIGH 
CATEGORY-OVERLAY: MULTI-MULTI ALL
CLAIMED-SCORE: 237771
CLUB: EA CONTEST CLUB
CONTEST: EA PSK 63
CREATED-BY: MixW 2.17
NAME: RADIO CLUB FORONDA 
OPERATORS: EA2DDO EA2DOV EA2DLX EA2RU EA2VE
SOAPBOX: concurso entretenido 
QSO: 28121 RY 2015-03-14 1600 EA2RCF        599 VI     US6CQ         599 001    0
QSO: 28121 RY 2015-03-14 1609 EA2RCF        599 VI     LU9EHU        599 004    0
QSO: 28121 RY 2015-03-14 1611 EA2RCF        599 VI     RZ3DZ         599 005    0
QSO: 28121 RY 2015-03-14 1613 EA2RCF        599 VI     SM2BJS        599 004    0
QSO: 28121 RY 2015-03-14 1614 EA2RCF        599 VI     RA1ALC        599 015    0
QSO: 28121 RY 2015-03-14 1617 EA2RCF        599 VI     SE4E          599 009    0
QSO: 28121 RY 2015-03-14 1617 EA2RCF        599 VI     OH3EX         599 004    0
QSO: 28121 RY 2015-03-14 1618 EA2RCF        599 VI     VE2OCH        599 005    0
QSO: 28121 RY 2015-03-14 1619 EA2RCF        599 VI     EA8TH         599 TF     0
QSO: 28121 RY 2015-03-14 1620 EA2RCF        599 VI     RD3FV         599 002    0
QSO: 28121 RY 2015-03-14 1621 EA2RCF        599 VI     N5VMN         599 142    0
QSO: 28121 RY 2015-03-14 1623 EA2RCF        599 VI     UR5CN         599 021    0
QSO: 28121 RY 2015-03-14 1625 EA2RCF        599 VI     F1RCH         599 010    0
QSO: 28121 RY 2015-03-14 1628 EA2RCF        599 VI     UT8NT         599 002    0
QSO: 28121 RY 2015-03-14 1629 EA2RCF        599 VI     WB2COY        599 004    0
QSO: 28121 RY 2015-03-14 1633 EA2RCF        599 VI     EA8CSG        599 TF     0
QSO: 28121 RY 2015-03-14 1633 EA2RCF        599 VI     UR5FS         599 004    0
QSO: 28121 RY 2015-03-14 1634 EA2RCF        599 VI     UM2PT         599 011    0
QSO: 28121 RY 2015-03-14 1635 EA2RCF        599 VI     UY2IF         599 011    0
QSO: 28121 RY 2015-03-14 1635 EA2RCF        599 VI     UR3AC         599 014    0
QSO: 28121 RY 2015-03-14 1637 EA2RCF        599 VI     UR5SAU        599 008    0
QSO: 28121 RY 2015-03-14 1639 EA2RCF        599 VI     EA2BER        599 BI     0
QSO: 28121 RY 2015-03-14 1639 EA2RCF        599 VI     LZ2JA         599 012    0
QSO: 28121 RY 2015-03-14 1640 EA2RCF        599 VI     SP2CBS        599 013    0
QSO: 28121 RY 2015-03-14 1640 EA2RCF        599 VI     OH3EPC        599 002    0
QSO: 28121 RY 2015-03-14 1641 EA2RCF        599 VI     N3UA          599 014    0
QSO: 28121 RY 2015-03-14 1641 EA2RCF        599 VI     ED1B          599 O      0
QSO: 28121 RY 2015-03-14 1646 EA2RCF        599 VI     EA8PT         599 GC     0
QSO: 28121 RY 2015-03-14 1647 EA2RCF        599 VI     R2EA          599 021    0
QSO: 28121 RY 2015-03-14 1653 EA2RCF        599 VI     UR5ZDZ        599 015    0
QSO: 28121 RY 2015-03-14 1657 EA2RCF        599 VI     YL2NN         599 038    0
QSO: 28121 RY 2015-03-14 1657 EA2RCF        599 VI     SP3SLO        599 014    0
QSO: 28121 RY 2015-03-14 1658 EA2RCF        599 VI     RN4HGJ/1      599 017    0
QSO: 28121 RY 2015-03-14 1658 EA2RCF        599 VI     UT5UN         599 023    0
QSO: 28121 RY 2015-03-14 1659 EA2RCF        599 VI     HA6NL         599 001    0
QSO: 28121 RY 2015-03-14 1659 EA2RCF        599 VI     RN3ZMX        599 020    0
QSO: 28121 RY 2015-03-14 1701 EA2RCF        599 VI     EA5EV         599 MU     0
QSO: 28121 RY 2015-03-14 1702 EA2RCF        599 VI     SQ1EIC        599 013    0
QSO: 28121 RY 2015-03-14 1704 EA2RCF        599 VI     AC4ZM         599 011    0
QSO: 28121 RY 2015-03-14 1707 EA2RCF        599 VI     YU7NW         599 023    0
QSO: 28121 RY 2015-03-14 1712 EA2RCF        599 VI     SM4AZQ        599 012    0
QSO: 21072 RY 2015-03-14 1716 EA2RCF        599 VI     DO1HOF        599 002    0
QSO: 21072 RY 2015-03-14 1716 EA2RCF        599 VI     DL1JPF        599 035    0
QSO: 21072 RY 2015-03-14 1717 EA2RCF        599 VI     SQ3TGU        599 012    0
QSO: 21072 RY 2015-03-14 1718 EA2RCF        599 VI     EU2TT         599 020    0
QSO: 21072 RY 2015-03-14 1718 EA2RCF        599 VI     RA9AU         599 039    0
QSO: 21072 RY 2015-03-14 1719 EA2RCF        599 VI     SQ1EIC        599 020    0
QSO: 21072 RY 2015-03-14 1720 EA2RCF        599 VI     RK9AN         599 026    0
QSO: 21072 RY 2015-03-14 1720 EA2RCF        599 VI     YO3GNF        599 017    0
QSO: 21072 RY 2015-03-14 1721 EA2RCF        599 VI     LY2TS         599 007    0
QSO: 21072 RY 2015-03-14 1721 EA2RCF        599 VI     OK1FHI        599 031    0
QSO: 21072 RY 2015-03-14 1722 EA2RCF        599 VI     DO1LU         599 019    0
QSO: 21072 RY 2015-03-14 1723 EA2RCF        599 VI     R7AB          599 079    0
QSO: 21072 RY 2015-03-14 1723 EA2RCF        599 VI     SP9BNM        599 030    0
QSO: 21072 RY 2015-03-14 1724 EA2RCF        599 VI     YL3ID         599 032    0
QSO: 21072 RY 2015-03-14 1725 EA2RCF        599 VI     YO5NY         599 033    0
QSO: 21072 RY 2015-03-14 1725 EA2RCF        599 VI     SV2FLQ/A      599 024    0
QSO: 21072 RY 2015-03-14 1726 EA2RCF        599 VI     SP4CJA        599 061    0
QSO: 21072 RY 2015-03-14 1727 EA2RCF        599 VI     OM7OM         599 033    0
QSO: 21072 RY 2015-03-14 1727 EA2RCF        599 VI     EW8OM         599 023    0
QSO: 21072 RY 2015-03-14 1729 EA2RCF        599 VI     DG0CG         599 042    0
QSO: 21072 RY 2015-03-14 1730 EA2RCF        599 VI     SP8QC         599 051    0
QSO: 21072 RY 2015-03-14 1730 EA2RCF        599 VI     DL2AL         599 038    0
QSO: 21072 RY 2015-03-14 1730 EA2RCF        599 VI     S57YX         599 016    0
QSO: 21072 RY 2015-03-14 1731 EA2RCF        599 VI     OK1DEZ        599 008    0
QSO: 21072 RY 2015-03-14 1731 EA2RCF        599 VI     TA7JE         599 012    0
QSO: 21072 RY 2015-03-14 1734 EA2RCF        599 VI     PE1RWL        599 017    0
QSO: 21072 RY 2015-03-14 1734 EA2RCF        599 VI     EA8MT         599 TF     0
QSO: 21072 RY 2015-03-14 1734 EA2RCF        599 VI     OK2EA         599 029    0
QSO: 21072 RY 2015-03-14 1736 EA2RCF        599 VI     UA9AFS        599 025    0
QSO: 21072 RY 2015-03-14 1737 EA2RCF        599 VI     YO5BYV        599 046    0
QSO: 21072 RY 2015-03-14 1737 EA2RCF        599 VI     HA1SN         599 014    0
QSO: 21072 RY 2015-03-14 1738 EA2RCF        599 VI     R2EA          599 049    0
QSO: 21072 RY 2015-03-14 1739 EA2RCF        599 VI     SP1F          599 030    0
QSO: 21072 RY 2015-03-14 1740 EA2RCF        599 VI     OK5NW         599 018    0
QSO: 21072 RY 2015-03-14 1740 EA2RCF        599 VI     PB7Z          599 061    0
QSO: 21072 RY 2015-03-14 1741 EA2RCF        599 VI     YO3CBZ        599 025    0
QSO: 21072 RY 2015-03-14 1741 EA2RCF        599 VI     YO2LDU        599 031    0
QSO: 21072 RY 2015-03-14 1742 EA2RCF        599 VI     LY2EW         599 021    0
QSO: 21072 RY 2015-03-14 1744 EA2RCF        599 VI     N4AU          599 019    0
QSO: 21072 RY 2015-03-14 1745 EA2RCF        599 VI     YO5BLA        599 051    0
QSO: 21072 RY 2015-03-14 1746 EA2RCF        599 VI     SM7CIL        599 022    0
QSO: 21072 RY 2015-03-14 1747 EA2RCF        599 VI     DL3KVR        599 029    0
QSO: 21072 RY 2015-03-14 1748 EA2RCF        599 VI     GI4JTF        599 018    0
QSO: 21072 RY 2015-03-14 1749 EA2RCF        599 VI     RA3GZ         599 058    0
QSO: 21072 RY 2015-03-14 1750 EA2RCF        599 VI     OH2MQ         599 088    0
QSO: 21072 RY 2015-03-14 1751 EA2RCF        599 VI     UT3RS         599 060    0
QSO: 21072 RY 2015-03-14 1751 EA2RCF        599 VI     KE5LLM        599 006    0
QSO: 21072 RY 2015-03-14 1752 EA2RCF        599 VI     OK1BA         599 026    0
QSO: 21072 RY 2015-03-14 1752 EA2RCF        599 VI     W4UEF         599 031    0
QSO: 21072 RY 2015-03-14 1753 EA2RCF        599 VI     SP6JZP        599 040    0
QSO: 21072 RY 2015-03-14 1754 EA2RCF        599 VI     LA5LJA        599 014    0
QSO: 21072 RY 2015-03-14 1755 EA2RCF        599 VI     OK1GSB        599 010    0
QSO: 21072 RY 2015-03-14 1756 EA2RCF        599 VI     OK2FB         599 024    0
QSO: 21072 RY 2015-03-14 1756 EA2RCF        599 VI     RA1ALC        599 095    0
QSO: 21072 RY 2015-03-14 1757 EA2RCF        599 VI     SM7BHM        599 041    0
QSO: 21072 RY 2015-03-14 1757 EA2RCF        599 VI     9A1R          599 017    0
