START-OF-LOG: 3.0
CALLSIGN: PA1CW
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 229524
OPERATORS: PA1CW
NAME: Theo Koning
CREATED-BY: N1MM Logger V11.11.3
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO: 28032 CW 2011-11-26 1419 PA1CW         599 14     N3UM          599 05
QSO: 28032 CW 2011-11-26 1422 PA1CW         599 14     W2LE          599 05
QSO: 28032 CW 2011-11-26 1423 PA1CW         599 14     KA1IOR        599 05
QSO: 28032 CW 2011-11-26 1423 PA1CW         599 14     K3ONW         599 05
QSO: 28032 CW 2011-11-26 1426 PA1CW         599 14     K0EU          599 04
QSO: 28032 CW 2011-11-26 1427 PA1CW         599 14     W8JY          599 04
QSO: 28032 CW 2011-11-26 1428 PA1CW         599 14     AA4FU         599 05
QSO: 28032 CW 2011-11-26 1429 PA1CW         599 14     N3AM          599 05
QSO: 28032 CW 2011-11-26 1430 PA1CW         599 14     K1LD          599 05
QSO: 28032 CW 2011-11-26 1431 PA1CW         599 14     WB4ZBI        599 04
QSO: 28032 CW 2011-11-26 1432 PA1CW         599 14     K8MEG         599 04
QSO: 28032 CW 2011-11-26 1433 PA1CW         599 14     K4OGG         599 05
QSO: 28032 CW 2011-11-26 1433 PA1CW         599 14     K1HTV         599 05
QSO: 21021 CW 2011-11-26 1436 PA1CW         599 14     UT7L          599 16
QSO: 21021 CW 2011-11-26 1436 PA1CW         599 14     UA3TN         599 16
QSO: 21021 CW 2011-11-26 1436 PA1CW         599 14     YU2AA         599 15
QSO: 21021 CW 2011-11-26 1437 PA1CW         599 14     RU3U          599 16
QSO: 21021 CW 2011-11-26 1438 PA1CW         599 14     YO9HG         599 20
QSO: 21021 CW 2011-11-26 1438 PA1CW         599 14     RN4CA         599 16
QSO: 21021 CW 2011-11-26 1438 PA1CW         599 14     HA8WZ         599 15
QSO: 21021 CW 2011-11-26 1439 PA1CW         599 14     YO9CB         599 20
QSO: 21021 CW 2011-11-26 1439 PA1CW         599 14     UA4HIP        599 16
QSO: 21021 CW 2011-11-26 1440 PA1CW         599 14     UA9MRX/3      599 16
QSO: 21021 CW 2011-11-26 1441 PA1CW         599 14     RL3A          599 16
QSO: 21021 CW 2011-11-26 1441 PA1CW         599 14     RA3XCZ        599 16
QSO: 21021 CW 2011-11-26 1441 PA1CW         599 14     RA4S          599 16
QSO: 21021 CW 2011-11-26 1442 PA1CW         599 14     RV3FU         599 16
QSO: 21021 CW 2011-11-26 1442 PA1CW         599 14     RC3W          599 16
QSO: 21021 CW 2011-11-26 1443 PA1CW         599 14     YO3BAP        599 20
QSO: 21021 CW 2011-11-26 1443 PA1CW         599 14     UU3JU         599 16
QSO: 21021 CW 2011-11-26 1444 PA1CW         599 14     UU7JF         599 16
QSO: 21021 CW 2011-11-26 1444 PA1CW         599 14     RD3AD         599 16
QSO: 21021 CW 2011-11-26 1452 PA1CW         599 14     UX8ML         599 16
QSO: 21021 CW 2011-11-26 1453 PA1CW         599 14     RZ6HX         599 16
QSO: 21021 CW 2011-11-26 1454 PA1CW         599 14     UA1OMS        599 16
QSO: 21021 CW 2011-11-26 1455 PA1CW         599 14     UR8QR         599 16
QSO: 21021 CW 2011-11-26 1458 PA1CW         599 14     RA6FPV        599 16
QSO: 21021 CW 2011-11-26 1458 PA1CW         599 14     UA3R          599 16
QSO: 21021 CW 2011-11-26 1459 PA1CW         599 14     UT3I          599 16
QSO: 21021 CW 2011-11-26 1459 PA1CW         599 14     R7MT          599 16
QSO: 21021 CW 2011-11-26 1500 PA1CW         599 14     UU4JIM        599 16
QSO: 21021 CW 2011-11-26 1500 PA1CW         599 14     UA6YW         599 16
QSO: 21021 CW 2011-11-26 1501 PA1CW         599 14     UZ2Q          599 16
QSO: 21021 CW 2011-11-26 1502 PA1CW         599 14     UA1ZZ         599 16
QSO: 21021 CW 2011-11-26 1503 PA1CW         599 14     RU6DX         599 16
QSO: 21021 CW 2011-11-26 1503 PA1CW         599 14     EK3SA         599 21
QSO: 21021 CW 2011-11-26 1504 PA1CW         599 14     R3PA          599 16
QSO: 21021 CW 2011-11-26 1504 PA1CW         599 14     UA3DA         599 16
QSO: 21021 CW 2011-11-26 1505 PA1CW         599 14     RV6AA/P       599 16
QSO: 21021 CW 2011-11-26 1506 PA1CW         599 14     RA7Y          599 16
QSO: 21021 CW 2011-11-26 1507 PA1CW         599 14     UU2CW         599 16
QSO: 21021 CW 2011-11-26 1508 PA1CW         599 14     K9OM          599 05
QSO: 21021 CW 2011-11-26 1508 PA1CW         599 14     RA6EE         599 16
QSO: 21021 CW 2011-11-26 1510 PA1CW         599 14     RZ6HWA        599 16
QSO: 21021 CW 2011-11-26 1510 PA1CW         599 14     UA6HFI        599 16
QSO: 21021 CW 2011-11-26 1511 PA1CW         599 14     R7MM          599 16
QSO: 21021 CW 2011-11-26 1511 PA1CW         599 14     UU4JC         599 16
QSO: 21021 CW 2011-11-26 1512 PA1CW         599 14     VA3EC         599 04
QSO: 21021 CW 2011-11-26 1513 PA1CW         599 14     W5GN          599 04
QSO: 21021 CW 2011-11-26 1513 PA1CW         599 14     LZ2FQ         599 20
QSO: 21021 CW 2011-11-26 1515 PA1CW         599 14     W2NRA         599 05
QSO: 21021 CW 2011-11-26 1516 PA1CW         599 14     RF3T          599 16
QSO: 14028 CW 2011-11-26 1525 PA1CW         599 14     RM3M          599 16
QSO: 14028 CW 2011-11-26 1525 PA1CW         599 14     RW4PL         599 16
QSO: 14028 CW 2011-11-26 1525 PA1CW         599 14     RF3T          599 16
QSO: 14028 CW 2011-11-26 1526 PA1CW         599 14     W3LPL         599 05
QSO: 14028 CW 2011-11-26 1527 PA1CW         599 14     RW1AM         599 16
QSO: 14028 CW 2011-11-26 1527 PA1CW         599 14     EA3DWX        599 14
QSO: 14028 CW 2011-11-26 1527 PA1CW         599 14     RA4PI         599 16
QSO: 14028 CW 2011-11-26 1528 PA1CW         599 14     YB1AR         599 28
QSO: 14028 CW 2011-11-26 1529 PA1CW         599 14     UT2UB         599 16
QSO: 14028 CW 2011-11-26 1529 PA1CW         599 14     UT3I          599 16
QSO: 14028 CW 2011-11-26 1529 PA1CW         599 14     UR5EPV        599 16
QSO: 14028 CW 2011-11-26 1530 PA1CW         599 14     US6IKT        599 16
QSO: 14028 CW 2011-11-26 1530 PA1CW         599 14     RK4FM         599 16
QSO: 14028 CW 2011-11-26 1530 PA1CW         599 14     UA1AJ         599 16
QSO: 14028 CW 2011-11-26 1531 PA1CW         599 14     RF9C          599 17
QSO: 14028 CW 2011-11-26 1531 PA1CW         599 14     RV3F          599 16
QSO: 14028 CW 2011-11-26 1532 PA1CW         599 14     UA6LCJ        599 16
QSO: 14028 CW 2011-11-26 1533 PA1CW         599 14     RA3NC         599 16
QSO: 14028 CW 2011-11-26 1534 PA1CW         599 14     UX1QQ         599 16
QSO: 14028 CW 2011-11-26 1534 PA1CW         599 14     UT4UFU        599 16
QSO: 14028 CW 2011-11-26 1535 PA1CW         599 14     UT7HM         599 16
QSO: 14028 CW 2011-11-26 1535 PA1CW         599 14     UT3WJ         599 16
QSO: 14028 CW 2011-11-26 1536 PA1CW         599 14     US7IB         599 16
QSO: 14028 CW 2011-11-26 1536 PA1CW         599 14     UT3WX         599 16
QSO: 14028 CW 2011-11-26 1537 PA1CW         599 14     UA3QAM        599 16
QSO: 14028 CW 2011-11-26 1537 PA1CW         599 14     UW1WU         599 16
QSO: 14028 CW 2011-11-26 1537 PA1CW         599 14     UA3R          599 16
QSO: 14028 CW 2011-11-26 1538 PA1CW         599 14     UT7VR         599 16
QSO: 14028 CW 2011-11-26 1538 PA1CW         599 14     UU3JU         599 16
QSO: 14028 CW 2011-11-26 1539 PA1CW         599 14     UA1AFT        599 16
QSO: 14028 CW 2011-11-26 1539 PA1CW         599 14     EW2EG         599 16
QSO: 14028 CW 2011-11-26 1539 PA1CW         599 14     UY2ZG         599 16
QSO: 14028 CW 2011-11-26 1540 PA1CW         599 14     OH2VZ         599 15
QSO: 14028 CW 2011-11-26 1540 PA1CW         599 14     LZ1AQ         599 20
QSO: 14028 CW 2011-11-26 1541 PA1CW         599 14     LY2T          599 15
QSO: 14028 CW 2011-11-26 1541 PA1CW         599 14     UT8UL         599 16
QSO: 14028 CW 2011-11-26 1541 PA1CW         599 14     RT4F          599 16
QSO: 14028 CW 2011-11-26 1542 PA1CW         599 14     RA3BQ         599 16
QSO: 14028 CW 2011-11-26 1542 PA1CW         599 14     OH6DC         599 15
QSO: 14028 CW 2011-11-26 1542 PA1CW         599 14     RD3AD         599 16
QSO: 14028 CW 2011-11-26 1543 PA1CW         599 14     SM0Q          599 14
QSO: 14028 CW 2011-11-26 1544 PA1CW         599 14     YT0A/QRP      599 15
QSO: 14028 CW 2011-11-26 1544 PA1CW         599 14     UU0J          599 16
QSO: 14028 CW 2011-11-26 1545 PA1CW         599 14     EW7LEK        599 16
QSO: 14028 CW 2011-11-26 1546 PA1CW         599 14     LY4K          599 15
QSO: 14028 CW 2011-11-26 1546 PA1CW         599 14     US6CQ         599 16
QSO: 14028 CW 2011-11-26 1546 PA1CW         599 14     RA3D          599 16
QSO: 14028 CW 2011-11-26 1547 PA1CW         599 14     UR5ELN        599 16
QSO: 14028 CW 2011-11-26 1548 PA1CW         599 14     LY2BKT        599 15
QSO: 14028 CW 2011-11-26 1548 PA1CW         599 14     SP4AVG        599 15
QSO: 14028 CW 2011-11-26 1549 PA1CW         599 14     YU2AA         599 15
QSO: 14028 CW 2011-11-26 1550 PA1CW         599 14     RL4A          599 16
