START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.7.0
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: G4A
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
OPERATORS: G0OPB, G4TSH
NAME: c/o Justin Snow
SOAPBOX: No time for serious effort, could not find any multi's doing anything
SOAPBOX: so decided on a seriously non-serious playabout form a suburban QTH!  Bands were
SOAPBOX: in good shape and it has bben many yrs since 10m was so good, brought back
SOAPBOX: memories!
SOAPBOX: Some really great rates to be had even with our small tribander station.
SOAPBOX: Mult score handicapped by lack of mult station. (True Multi-Single really :)
SOAPBOX: Roll on next year, keep them sunspots coming!
SOAPBOX: Thanks for Tony for hosting at his QTH and XYL Arlene for the good food. Even the
SOAPBOX: living room floor was comfy :-)
QSO:  7000 CW 2011-11-26 0124 G4A           599 14     9A4WY         599 15     0
QSO:  7005 CW 2011-11-26 0127 G4A           599 14     W3UA          599 05     0
QSO:  7030 CW 2011-11-26 0129 G4A           599 14     SN7Q          599 15     0
QSO:  7031 CW 2011-11-26 0129 G4A           599 14     S59ABC        599 15     0
QSO:  7032 CW 2011-11-26 0130 G4A           599 14     S53MM         599 15     0
QSO:  7032 CW 2011-11-26 0130 G4A           599 14     YT7A          599 15     0
QSO:  7033 CW 2011-11-26 0131 G4A           599 14     K4ZW          599 05     0
QSO:  7034 CW 2011-11-26 0131 G4A           599 14     S58M          599 15     0
QSO:  7036 CW 2011-11-26 0134 G4A           599 14     K3ZO          599 05     0
QSO:  7037 CW 2011-11-26 0134 G4A           599 14     UZ2M          599 16     0
QSO:  7038 CW 2011-11-26 0135 G4A           599 14     K5ZD          599 05     0
QSO:  7041 CW 2011-11-26 0136 G4A           599 14     EF2A          599 14     0
QSO:  7042 CW 2011-11-26 0136 G4A           599 14     K2LE          599 05     0
QSO:  7042 CW 2011-11-26 0137 G4A           599 14     S57DX         599 15     0
QSO:  7043 CW 2011-11-26 0137 G4A           599 14     T70A          599 15     0
QSO:  7044 CW 2011-11-26 0138 G4A           599 14     S50R          599 15     0
QSO:  7045 CW 2011-11-26 0138 G4A           599 14     EF8M          599 33     0
QSO:  7045 CW 2011-11-26 0139 G4A           599 14     IO5O          599 15     0
QSO:  7046 CW 2011-11-26 0140 G4A           599 14     OM5NS         599 15     0
QSO:  7047 CW 2011-11-26 0141 G4A           599 14     K8PO          599 05     0
QSO:  7048 CW 2011-11-26 0142 G4A           599 14     N2NT          599 05     0
QSO:  7049 CW 2011-11-26 0144 G4A           599 14     A71EM         599 21     0
QSO:  7049 CW 2011-11-26 0144 G4A           599 14     VE3EJ         599 04     0
QSO:  7051 CW 2011-11-26 0146 G4A           599 14     S52ZW         599 15     0
QSO:  7052 CW 2011-11-26 0146 G4A           599 14     K0SR          599 04     0
QSO:  7053 CW 2011-11-26 0148 G4A           599 14     SJ2W          599 14     0
QSO:  7053 CW 2011-11-26 0148 G4A           599 14     K1TO          599 05     0
QSO:  7054 CW 2011-11-26 0149 G4A           599 14     K4SSU         599 05     0
QSO:  7054 CW 2011-11-26 0150 G4A           599 14     UU7J          599 16     0
QSO:  7055 CW 2011-11-26 0150 G4A           599 14     EE3T          599 14     0
QSO:  7055 CW 2011-11-26 0151 G4A           599 14     EA5URS        599 14     0
QSO:  7056 CW 2011-11-26 0151 G4A           599 14     HA7A          599 15     0
QSO:  7056 CW 2011-11-26 0151 G4A           599 14     IC8FBU        599 15     0
QSO:  7058 CW 2011-11-26 0152 G4A           599 14     YU0T          599 15     0
QSO:  7058 CW 2011-11-26 0152 G4A           599 14     OM7M          599 15     0
QSO:  7059 CW 2011-11-26 0153 G4A           599 14     YU5R          599 15     0
QSO:  7060 CW 2011-11-26 0153 G4A           599 14     9A8M          599 15     0
QSO:  7060 CW 2011-11-26 0154 G4A           599 14     YR1C          599 20     0
QSO:  7062 CW 2011-11-26 0155 G4A           599 14     OE3K          599 15     0
QSO:  3538 CW 2011-11-26 0158 G4A           599 14     MD2C          599 14     0
QSO:  3549 CW 2011-11-26 0200 G4A           599 14     GW3KDB        599 14     0
QSO:  3501 CW 2011-11-26 0201 G4A           599 14     VY2ZM         599 05     0
QSO:  3501 CW 2011-11-26 0201 G4A           599 14     K3LR          599 05     0
QSO:  3502 CW 2011-11-26 0202 G4A           599 14     K1LZ          599 05     0
QSO:  3503 CW 2011-11-26 0202 G4A           599 14     VY2TT         599 05     0
QSO:  3504 CW 2011-11-26 0203 G4A           599 14     W1MK          599 05     0
QSO:  3505 CW 2011-11-26 0203 G4A           599 14     OM6AL         599 15     0
QSO:  3505 CW 2011-11-26 0204 G4A           599 14     G6T           599 14     0
QSO:  3506 CW 2011-11-26 0205 G4A           599 14     W3LPL         599 05     0
QSO:  3507 CW 2011-11-26 0206 G4A           599 14     KC1XX         599 05     0
QSO:  3508 CW 2011-11-26 0207 G4A           599 14     EY3M          599 17     0
QSO:  3532 CW 2011-11-26 0208 G4A           599 14     LZ9W          599 20     0
QSO:  3585 CW 2011-11-26 0210 G4A           599 14     4L2M          599 21     0
QSO:  3555 CW 2011-11-26 0211 G4A           599 14     ED1R          599 14     0
QSO:  1837 CW 2011-11-26 0621 G4A           599 14     F6DDR         599 14     0
QSO:  1834 CW 2011-11-26 0623 G4A           599 14     DL4MCF        599 14     0
QSO:  1839 CW 2011-11-26 0625 G4A           599 14     OK1T          599 15     0
QSO:  1835 CW 2011-11-26 0626 G4A           599 14     DR1JA         599 14     0
QSO:  1830 CW 2011-11-26 0629 G4A           599 14     GW5R          599 14     0
QSO:  1827 CW 2011-11-26 0630 G4A           599 14     OK6W          599 15     0
QSO:  1826 CW 2011-11-26 0631 G4A           599 14     S58M          599 15     0
QSO:  1825 CW 2011-11-26 0632 G4A           599 14     SM6CPY        599 14     0
QSO:  1825 CW 2011-11-26 0633 G4A           599 14     CR3E          599 33     0
QSO:  1823 CW 2011-11-26 0635 G4A           599 14     HB9LCW        599 14     0
QSO:  1820 CW 2011-11-26 0637 G4A           599 14     EA6SX         599 14     0
QSO:  1818 CW 2011-11-26 0638 G4A           599 14     9A1A          599 15     0
QSO:  1816 CW 2011-11-26 0638 G4A           599 14     EI6IZ         599 14     0
QSO:  1815 CW 2011-11-26 0638 G4A           599 14     ED1R          599 14     0
QSO:  1813 CW 2011-11-26 0641 G4A           599 14     WF2W          599 05     0
QSO:  1818 CW 2011-11-26 0643 G4A           599 14     DO1MGN        599 14     0
QSO:  1818 CW 2011-11-26 0643 G4A           599 14     OZ1HX         599 14     0
QSO:  1818 CW 2011-11-26 0644 G4A           599 14     OH1MM         599 15     0
QSO:  1818 CW 2011-11-26 0644 G4A           599 14     G4DDL         599 14     0
QSO:  1818 CW 2011-11-26 0645 G4A           599 14     IK0XBX        599 15     0
QSO:  1818 CW 2011-11-26 0645 G4A           599 14     F6BLP         599 14     0
