START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: SP6PYP
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 161551
CLUB:
CONTEST: CQ-WW-CW
CREATED-BY: WriteLog V10.71C
NAME: Szkolny Klub Krotkofalowcow "Antenka"
OPERATORS: SP6T
SOAPBOX: 14 - 28: 5 el Yagi's (mono), 2 el Quad
SOAPBOX: 7: 2 el Yagi
SOAPBOX: 3,5: 1 el Q,
SOAPBOX: 1,8: inv V
SOAPBOX: trx K3 + PA
QSO:  3505 CW 2011-11-26 0452 SP6PYP        599     15 NN1N          599      5
QSO:  3571 CW 2011-11-26 0456 SP6PYP        599     15 KB1H          599      5
QSO:  7079 CW 2011-11-26 0530 SP6PYP        599     15 VP9/N3AD      599      5
QSO:  7064 CW 2011-11-26 0535 SP6PYP        599     15 9L0W          599     35
QSO:  7007 CW 2011-11-26 0543 SP6PYP        599     15 VP5CW         599      8
QSO:  7084 CW 2011-11-26 0555 SP6PYP        599     15 8P5A          599      8
QSO:  7023 CW 2011-11-26 0556 SP6PYP        599     15 KP2M          599      8
QSO:  7009 CW 2011-11-26 0559 SP6PYP        599     15 HK1X          599      9
QSO:  7072 CW 2011-11-26 0608 SP6PYP        599     15 TI5A          599      7
QSO:  7026 CW 2011-11-26 0617 SP6PYP        599     15 PJ4LS         599      9
QSO:  7046 CW 2011-11-26 0629 SP6PYP        599     15 CX9AU         599     13
QSO:  7089 CW 2011-11-26 0632 SP6PYP        599     15 PJ2T          599      9
QSO:  7080 CW 2011-11-26 0644 SP6PYP        599     15 PJ7I          599      8
QSO:  7069 CW 2011-11-26 0649 SP6PYP        599     15 PZ5T          599      9
QSO:  7098 CW 2011-11-26 0653 SP6PYP        599     15 IS0/K7QB      599     15
QSO:  7021 CW 2011-11-26 0655 SP6PYP        599     15 C5A           599     35
QSO:  7022 CW 2011-11-26 0706 SP6PYP        599     15 CN2R          599     33
QSO:  7044 CW 2011-11-26 0711 SP6PYP        599     15 ZF1A          599      8
QSO:  7060 CW 2011-11-26 0714 SP6PYP        599     15 XE1MM         599      6
QSO:  7039 CW 2011-11-26 0725 SP6PYP        599     15 HQ9R          599      7
QSO: 14020 CW 2011-11-26 0737 SP6PYP        599     15 VK2IM         599     30
QSO: 14079 CW 2011-11-26 0739 SP6PYP        599     15 J28AA         599     37
QSO: 14059 CW 2011-11-26 0821 SP6PYP        599     15 NH2T          599     27
QSO: 14058 CW 2011-11-26 0828 SP6PYP        599     15 RL9I          599     18
QSO: 14046 CW 2011-11-26 0833 SP6PYP        599     15 9L0W          599     35
QSO: 14013 CW 2011-11-26 0841 SP6PYP        599     15 C5A           599     35
QSO: 14059 CW 2011-11-26 0851 SP6PYP        599     15 FY5FY         599      9
QSO: 28002 CW 2011-11-26 0913 SP6PYP        599     15 JT5DX         599     23
QSO: 28033 CW 2011-11-26 0916 SP6PYP        599     15 D2QV          599     36
QSO: 28063 CW 2011-11-26 0926 SP6PYP        599     15 8Q7DV         599     22
QSO: 28001 CW 2011-11-26 0930 SP6PYP        599     15 J28RO         599     37
QSO: 28058 CW 2011-11-26 0933 SP6PYP        599     15 C91NW         599     37
QSO: 28054 CW 2011-11-26 1005 SP6PYP        599     15 4X2M          599     20
QSO: 28031 CW 2011-11-26 1007 SP6PYP        599     15 BA8IO         599     24
QSO: 21029 CW 2011-11-26 1010 SP6PYP        599     15 AH2R          599     27
QSO: 21070 CW 2011-11-26 1013 SP6PYP        599     15 9H9BH         599     15
QSO: 21033 CW 2011-11-26 1017 SP6PYP        599     15 5H3EE         599     37
QSO: 21029 CW 2011-11-26 1020 SP6PYP        599     15 FY5KE         599      9
QSO: 14002 CW 2011-11-26 1032 SP6PYP        599     15 B3C           599     24
QSO: 14074 CW 2011-11-26 1033 SP6PYP        599     15 AH0BT         599     27
QSO: 14077 CW 2011-11-26 1042 SP6PYP        599     15 TO7A          599      8
QSO: 14025 CW 2011-11-26 1043 SP6PYP        599     15 PJ4A          599      9
QSO: 14004 CW 2011-11-26 1047 SP6PYP        599     15 PJ2T          599      9
QSO: 14038 CW 2011-11-26 1050 SP6PYP        599     15 J6M           599      8
QSO: 14005 CW 2011-11-26 1054 SP6PYP        599     15 TK4W          599     15
QSO: 14047 CW 2011-11-26 1059 SP6PYP        599     15 UA2FL         599     15
QSO: 14061 CW 2011-11-26 1101 SP6PYP        599     15 V26K          599      8
QSO: 14052 CW 2011-11-26 1138 SP6PYP        599     15 KB1H          599      5
QSO: 28055 CW 2011-11-26 1201 SP6PYP        599     15 VP2EAT        599      8
