START-OF-LOG: 3.0
CALLSIGN: KA1IOR
CLUB: YANKEE CLIPPER CONTEST CLUB
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 2012324
OPERATORS: N1TB KA1IOR
NAME: Geoff Way
CREATED-BY: N1MM Logger V11.11.3
LOCATION: EMA
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-ASSISTED: ASSISTED
CATEGORY-STATION: FIXED
QSO:  7001 CW 2011-11-26 0108 KA1IOR        599 5      9A4WY         599 15     0
QSO:  7003 CW 2011-11-26 0113 KA1IOR        599 5      DF0HQ         599 14     0
QSO:  7004 CW 2011-11-26 0117 KA1IOR        599 5      PI4DX         599 14     0
QSO:  7005 CW 2011-11-26 0118 KA1IOR        599 5      CR3L          599 33     0
QSO:  7007 CW 2011-11-26 0120 KA1IOR        599 5      OM8A          599 15     0
QSO:  7008 CW 2011-11-26 0120 KA1IOR        599 5      EF5F          599 14     0
QSO:  7009 CW 2011-11-26 0124 KA1IOR        599 5      SN8R          599 15     0
QSO:  7010 CW 2011-11-26 0125 KA1IOR        599 5      LZ5K          599 20     0
QSO:  7010 CW 2011-11-26 0125 KA1IOR        599 5      UW4I          599 16     0
QSO:  7010 CW 2011-11-26 0126 KA1IOR        599 5      UW0K          599 16     0
QSO:  7011 CW 2011-11-26 0127 KA1IOR        599 5      OL3Z          599 15     0
QSO:  7011 CW 2011-11-26 0128 KA1IOR        599 5      IR4X          599 15     0
QSO:  7012 CW 2011-11-26 0130 KA1IOR        599 5      EF1A          599 14     0
QSO:  7012 CW 2011-11-26 0131 KA1IOR        599 5      YT7KM         599 15     0
QSO:  7013 CW 2011-11-26 0132 KA1IOR        599 5      EA5RS         599 14     0
QSO:  7013 CW 2011-11-26 0133 KA1IOR        599 5      RN3F          599 05     0
QSO:  7014 CW 2011-11-26 0135 KA1IOR        599 5      C4N           599 20     0
QSO:  7014 CW 2011-11-26 0136 KA1IOR        599 5      OK5W          599 15     0
QSO:  7015 CW 2011-11-26 0137 KA1IOR        599 5      YU1UN         599 15     0
QSO:  7015 CW 2011-11-26 0137 KA1IOR        599 5      4O3A          599 15     0
QSO:  7016 CW 2011-11-26 0139 KA1IOR        599 5      S57AL         599 15     0
QSO:  7017 CW 2011-11-26 0141 KA1IOR        599 5      ES9C          599 15     0
QSO:  7017 CW 2011-11-26 0142 KA1IOR        599 5      K5GO          599 04     0
QSO:  7018 CW 2011-11-26 0142 KA1IOR        599 5      ED1R          599 14     0
QSO:  7019 CW 2011-11-26 0143 KA1IOR        599 5      9A7A          599 15     0
QSO:  7020 CW 2011-11-26 0144 KA1IOR        599 5      PJ4A          599 09     0
QSO:  7020 CW 2011-11-26 0145 KA1IOR        599 5      CR6K          599 14     0
QSO:  7021 CW 2011-11-26 0146 KA1IOR        599 5      HG4I          599 15     0
QSO:  7021 CW 2011-11-26 0150 KA1IOR        599 5      C5A           599 35     0
QSO:  7022 CW 2011-11-26 0151 KA1IOR        599 5      EA2EA         599 14     0
QSO:  7025 CW 2011-11-26 0153 KA1IOR        599 5      TM6M          599 14     0
QSO:  7026 CW 2011-11-26 0154 KA1IOR        599 5      YP8T          599 20     0
QSO:  7027 CW 2011-11-26 0155 KA1IOR        599 5      ZF1A          599 08     0
