START-OF-LOG: 3.0
CALLSIGN: RK1AX
CLUB:
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 810369
OPERATORS: RK1AX
NAME: Yuri Mudritsky
CREATED-BY: N1MM Logger V11.11.1
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  7014 CW 2011-11-26 0000 RK1AX         599 16     C4N           599 20
QSO:  7013 CW 2011-11-26 0001 RK1AX         599 16     W2RE          599 05
QSO:  7013 CW 2011-11-26 0001 RK1AX         599 16     EA5RS         599 14
QSO:  7010 CW 2011-11-26 0003 RK1AX         599 16     UW4I          599 16
QSO:  7010 CW 2011-11-26 0003 RK1AX         599 16     RG6G          599 16
QSO:  7009 CW 2011-11-26 0004 RK1AX         599 16     YU1LA         599 15
QSO:  7035 CW 2011-11-26 0021 RK1AX         599 16     LA2AB         599 14
QSO:  7033 CW 2011-11-26 0024 RK1AX         599 16     S53MM         599 15
QSO:  7032 CW 2011-11-26 0024 RK1AX         599 16     E7DX          599 15
QSO:  7031 CW 2011-11-26 0025 RK1AX         599 16     IR4M          599 15
QSO:  7031 CW 2011-11-26 0027 RK1AX         599 16     SK3W          599 14
QSO:  3502 CW 2011-11-26 0031 RK1AX         599 16     R9FM          599 17
QSO:  3503 CW 2011-11-26 0033 RK1AX         599 16     VY2TT         599 05
QSO:  3505 CW 2011-11-26 0035 RK1AX         599 16     A65CA         599 21
QSO:  3506 CW 2011-11-26 0035 RK1AX         599 16     R1NA          599 16
QSO:  3506 CW 2011-11-26 0037 RK1AX         599 16     UW5U          599 16
QSO:  3507 CW 2011-11-26 0038 RK1AX         599 16     W3LPL         599 05
QSO:  3508 CW 2011-11-26 0038 RK1AX         599 16     EY3M          599 17
QSO:  3509 CW 2011-11-26 0040 RK1AX         599 16     UT7E          599 16
QSO:  3510 CW 2011-11-26 0044 RK1AX         599 16     HB9CA         599 14
QSO:  3511 CW 2011-11-26 0044 RK1AX         599 16     SQ5M          599 15
