START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: HP1WW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 10M
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 1166400
CLUB: CONTEST CLUB FINLAND
OPERATORS: OH0XX
NAME: OLLI RISSANEN
SOAPBOX: A BIG THANK YOU TO HP1XX, HP1JRA, HP1AC, HP1CQ AMONG OTHERS!
SOAPBOX: FT1000MP AND FORCE 12 @18M
QSO: 21000 CW 2011-11-26 0012 HP1WW         599 07     KH7M          599 31
QSO: 14000 CW 2011-11-26 0013 HP1WW         599 07     KH7M          599 31
QSO: 21000 CW 2011-11-26 1132 HP1WW         599 07     ZD8W          599 36
QSO: 14000 CW 2011-11-27 1435 HP1WW         599 07     PZ5T          599 11
QSO:  7000 CW 2011-11-27 2135 HP1WW         599 07     PZ5T          599 11
QSO: 21000 CW 2011-11-27 2135 HP1WW         599 07     PZ5T          599 11
QSO: 28015 CW 2011-11-26 0001 HP1WW         599 7      LU8YE         599 13     0
QSO: 28014 CW 2011-11-26 0004 HP1WW         599 7      VK2IM         599 30     0
QSO: 28008 CW 2011-11-26 0005 HP1WW         599 7      PP1CZ         599 11     0
QSO: 28018 CW 2011-11-26 0007 HP1WW         599 7      VK2EL         599 30     0
QSO: 28027 CW 2011-11-26 0011 HP1WW         599 7      KH6LC         599 31     0
QSO: 28042 CW 2011-11-26 0012 HP1WW         599 7      KH7M          599 31     0
QSO: 28029 CW 2011-11-26 0018 HP1WW         599 7      ZM1A          599 32     0
QSO: 28021 CW 2011-11-26 0022 HP1WW         599 7      KG6DX         599 27     0
QSO: 28048 CW 2011-11-26 0025 HP1WW         599 7      AY5F          599 13     0
QSO: 28055 CW 2011-11-26 0026 HP1WW         599 7      ZW5B          599 11     0
QSO: 28033 CW 2011-11-26 0029 HP1WW         599 7      HC2/KF6ZWD    599 10     0
QSO: 28087 CW 2011-11-26 0033 HP1WW         599 7      AY9F          599 13     0
QSO: 28086 CW 2011-11-26 0034 HP1WW         599 7      CW2A          599 13     0
QSO: 28072 CW 2011-11-26 0035 HP1WW         599 7      PY3MM         599 11     0
QSO: 28049 CW 2011-11-26 0036 HP1WW         599 7      PY2HL         599 11     0
QSO: 28033 CW 2011-11-26 0041 HP1WW         599 7      ZL3TE         599 32     0
QSO: 28022 CW 2011-11-26 0042 HP1WW         599 7      ZM4M          599 32     0
QSO: 28011 CW 2011-11-26 0046 HP1WW         599 7      E51MAN        599 32     0
QSO: 28020 CW 2011-11-26 0048 HP1WW         599 7      PU5AAD        599 11     0
QSO: 28020 CW 2011-11-26 0049 HP1WW         599 7      ZL4AX         599 32     0
QSO: 28020 CW 2011-11-26 0050 HP1WW         599 7      VK2NU         599 30     0
QSO: 28020 CW 2011-11-26 0051 HP1WW         599 7      LU1WI         599 13     0
QSO: 28020 CW 2011-11-26 0052 HP1WW         599 7      PY4FQ         599 11     0
QSO: 28020 CW 2011-11-26 0053 HP1WW         599 7      PU1MMZ        599 11     0
QSO: 28019 CW 2011-11-26 0057 HP1WW         599 7      CX9AU         599 13     0
QSO: 28006 CW 2011-11-26 0059 HP1WW         599 7      PY5ZHP        599 11     0
QSO: 28014 CW 2011-11-26 0100 HP1WW         599 7      PW2D          599 11     0
