START-OF-LOG: 3.0
LOCATION: UT
CALLSIGN: UT0AZA
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-ASSISTED: ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CLAIMED-SCORE:
CLUB:
NAME: UT0AZA
OPERATORS: UY1AW,UT2AB,UT5AZ,UT8AS,UT8AL,
QSO:  3500 CW 2011-11-26 0000 UT0AZA        599 16     EA7GSU        599 14
QSO:  3500 CW 2011-11-26 0001 UT0AZA        599 16     EW7KR         599 16
QSO:  3500 CW 2011-11-26 0001 UT0AZA        599 16     EU6RO         599 16
QSO:  3500 CW 2011-11-26 0002 UT0AZA        599 16     RT9YA         599 18
QSO:  3500 CW 2011-11-26 0004 UT0AZA        599 16     M0AEK         599 14
QSO:  3500 CW 2011-11-26 0004 UT0AZA        599 16     YU1XX         599 15
QSO:  3500 CW 2011-11-26 0005 UT0AZA        599 16     LZ9R          599 20
QSO:  3500 CW 2011-11-26 0006 UT0AZA        599 16     SP4YPB        599 15
QSO:  3500 CW 2011-11-26 0007 UT0AZA        599 16     UC0A          599 18
QSO:  3500 CW 2011-11-26 0008 UT0AZA        599 16     UA4ALI        599 16
QSO:  3500 CW 2011-11-26 0009 UT0AZA        599 16     UA1CEC        599 16
QSO:  3500 CW 2011-11-26 0010 UT0AZA        599 16     YO4KCC        599 20
QSO:  3500 CW 2011-11-26 0011 UT0AZA        599 16     UR5QA         599 16
QSO:  3500 CW 2011-11-26 0013 UT0AZA        599 16     EU1DZ         599 16
QSO:  3500 CW 2011-11-26 0015 UT0AZA        599 16     RM7M          599 16
QSO:  3500 CW 2011-11-26 0016 UT0AZA        599 16     RC7A          599 16
QSO:  3500 CW 2011-11-26 0016 UT0AZA        599 16     OL2U          599 15
QSO:  3500 CW 2011-11-26 0016 UT0AZA        599 16     RU9AZ         599 17
