START-OF-LOG: 3.0
CALLSIGN: KC6X
CLUB: Southern California Contest Club
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 1539132
OPERATORS: KC6X
NAME: Will Wolfshohl
SOAPBOX: Sunspots made for difficult choices. Sometimes 4 bands were
SOAPBOX: open at once. My highest CQWW score ever! I worked my first DX
SOAPBOX: on 160 ever using my 43' vertical and several new band/countries
SOAPBOX: on 10/40/80. Now if I can get them confirmed. Hihi.
CREATED-BY: N1MM Logger V11.11.3
LOCATION: LAX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO: 28038 CW 2011-11-26 0000 KC6X          599 3      JE1SGH        599 25
QSO: 21004 CW 2011-11-26 0105 KC6X          599 3      XV9DX         599 26
QSO: 21006 CW 2011-11-26 0106 KC6X          599 3      YE1ZAW        599 28
QSO: 21009 CW 2011-11-26 0107 KC6X          599 3      PY2YU         599 11
QSO: 21010 CW 2011-11-26 0108 KC6X          599 3      KH6/WJ2O      599 31
QSO: 21013 CW 2011-11-26 0111 KC6X          599 3      B1Z           599 24
QSO: 21016 CW 2011-11-26 0112 KC6X          599 3      HL2DC         599 25
QSO: 21019 CW 2011-11-26 0113 KC6X          599 3      ZM1A          599 32
QSO: 21021 CW 2011-11-26 0115 KC6X          599 3      XV2RZ         599 26
QSO: 21023 CW 2011-11-26 0116 KC6X          599 3      BA4VE         599 24
QSO: 21024 CW 2011-11-26 0116 KC6X          599 3      RU0FM         599 19
QSO: 21026 CW 2011-11-26 0118 KC6X          599 3      JF3BFS        599 25
QSO: 21027 CW 2011-11-26 0119 KC6X          599 3      B4TB          599 24
QSO: 21028 CW 2011-11-26 0119 KC6X          599 3      JA3YBK        599 25
QSO: 21011 CW 2011-11-26 0122 KC6X          599 3      AH0S/KH2      599 27
QSO: 21030 CW 2011-11-26 0123 KC6X          599 3      9M8/AI6V      599 28
QSO: 21031 CW 2011-11-26 0125 KC6X          599 3      JE1LFX        599 25
QSO: 21031 CW 2011-11-26 0126 KC6X          599 3      8J1ING        599 25
QSO: 21033 CW 2011-11-26 0127 KC6X          599 3      KH7M          599 31
QSO: 21034 CW 2011-11-26 0128 KC6X          599 3      PR5B          599 11
QSO: 21035 CW 2011-11-26 0128 KC6X          599 3      JN1NOP        599 25
QSO: 21036 CW 2011-11-26 0128 KC6X          599 3      JA5FDJ        599 25
QSO: 21036 CW 2011-11-26 0129 KC6X          599 3      JA7NVF        599 25
QSO: 21037 CW 2011-11-26 0130 KC6X          599 3      KH6LC         599 31
QSO: 21039 CW 2011-11-26 0131 KC6X          599 3      JA7BME        599 25
QSO: 21040 CW 2011-11-26 0131 KC6X          599 3      JA1PNA        599 25
QSO: 21041 CW 2011-11-26 0132 KC6X          599 3      RU0LL         599 19
QSO: 21043 CW 2011-11-26 0133 KC6X          599 3      AH7C          599 31
QSO: 21044 CW 2011-11-26 0134 KC6X          599 3      AH0BT         599 27
QSO: 21046 CW 2011-11-26 0136 KC6X          599 3      UA0DC         599 19
QSO: 21046 CW 2011-11-26 0137 KC6X          599 3      JR1MQT        599 25
QSO: 21047 CW 2011-11-26 0137 KC6X          599 3      JE1CKA        599 25
QSO: 21048 CW 2011-11-26 0138 KC6X          599 3      JA1JKG        599 25
QSO: 21050 CW 2011-11-26 0139 KC6X          599 3      K6MMM         599 03
QSO: 21050 CW 2011-11-26 0139 KC6X          599 3      BY5CD         599 24
QSO: 21051 CW 2011-11-26 0139 KC6X          599 3      NH2T          599 27
QSO: 21052 CW 2011-11-26 0140 KC6X          599 3      RW0CWA        599 19
QSO: 21053 CW 2011-11-26 0140 KC6X          599 3      JA6LCJ        599 25
QSO: 21054 CW 2011-11-26 0141 KC6X          599 3      JJ4CDW        599 25
QSO: 21056 CW 2011-11-26 0141 KC6X          599 3      JA1YPA        599 25
QSO: 21056 CW 2011-11-26 0142 KC6X          599 3      JA1BJI        599 25
QSO: 21058 CW 2011-11-26 0143 KC6X          599 3      JA8DIV        599 25
QSO: 21061 CW 2011-11-26 0145 KC6X          599 3      7K4XNN        599 25
QSO: 21062 CW 2011-11-26 0146 KC6X          599 3      JR3EOI        599 25
QSO: 21063 CW 2011-11-26 0146 KC6X          599 3      JH4UYB        599 25
QSO: 21064 CW 2011-11-26 0147 KC6X          599 3      JR1BTG        599 25
QSO: 21065 CW 2011-11-26 0147 KC6X          599 3      JR3BOT        599 25
QSO: 21045 CW 2011-11-26 0149 KC6X          599 3      NL7G          599 01
QSO: 21067 CW 2011-11-26 0149 KC6X          599 3      JE7YSS        599 25
QSO: 21069 CW 2011-11-26 0150 KC6X          599 3      JR3QHQ        599 25
QSO: 21069 CW 2011-11-26 0151 KC6X          599 3      JA2ZJW        599 25
QSO: 21070 CW 2011-11-26 0151 KC6X          599 3      JS1IFK        599 25
QSO: 21002 CW 2011-11-26 0152 KC6X          599 3      WH6R          599 31
QSO: 28020 CW 2011-11-26 0154 KC6X          599 3      ZM1A          599 32
QSO: 28022 CW 2011-11-26 0155 KC6X          599 3      ZM4M          599 32
QSO: 28034 CW 2011-11-26 0156 KC6X          599 3      TX8NC         599 32
QSO: 28032 CW 2011-11-26 0158 KC6X          599 3      ZK2V          599 32
QSO: 28015 CW 2011-11-26 0159 KC6X          599 3      E51MAN        599 32
QSO: 28029 CW 2011-11-26 0200 KC6X          599 3      VK4IU         599 30
QSO: 28026 CW 2011-11-26 0202 KC6X          599 3      KH6LC         599 31
QSO: 14001 CW 2011-11-26 0204 KC6X          599 3      C6AAW         599 08
QSO: 14002 CW 2011-11-26 0205 KC6X          599 3      WH6R          599 31
QSO: 14004 CW 2011-11-26 0207 KC6X          599 3      PR7AB         599 11
QSO: 14005 CW 2011-11-26 0208 KC6X          599 3      HT7A          599 07
QSO: 14009 CW 2011-11-26 0212 KC6X          599 3      C5A           599 35
QSO: 14012 CW 2011-11-26 0212 KC6X          599 3      HI3A          599 08
QSO: 14016 CW 2011-11-26 0215 KC6X          599 3      KL7RA         599 01
QSO: 14015 CW 2011-11-26 0216 KC6X          599 3      NL7G          599 01
QSO: 14020 CW 2011-11-26 0219 KC6X          599 3      JE1CTM        599 25
QSO: 14020 CW 2011-11-26 0220 KC6X          599 3      JA2VHO        599 25
QSO: 14020 CW 2011-11-26 0221 KC6X          599 3      7K4QOK        599 25
QSO: 14020 CW 2011-11-26 0221 KC6X          599 3      JA8DIV        599 25
QSO: 14022 CW 2011-11-26 0222 KC6X          599 3      KH7X          599 31
QSO: 14026 CW 2011-11-26 0223 KC6X          599 3      PJ2T          599 09
QSO: 14027 CW 2011-11-26 0224 KC6X          599 3      6Y3M          599 08
QSO: 14029 CW 2011-11-26 0224 KC6X          599 3      JF1NHD        599 25
QSO: 14030 CW 2011-11-26 0226 KC6X          599 3      ES9C          599 15
QSO: 14032 CW 2011-11-26 0226 KC6X          599 3      RU1A          599 16
QSO: 14032 CW 2011-11-26 0227 KC6X          599 3      SK3W          599 14
QSO: 14033 CW 2011-11-26 0228 KC6X          599 3      OH8L          599 15
QSO: 14034 CW 2011-11-26 0228 KC6X          599 3      RL3A          599 16
QSO: 14035 CW 2011-11-26 0229 KC6X          599 3      EF8R          599 33
QSO: 14036 CW 2011-11-26 0232 KC6X          599 3      UA9OG         599 18
QSO: 14037 CW 2011-11-26 0232 KC6X          599 3      RM9I          599 18
QSO: 14037 CW 2011-11-26 0232 KC6X          599 3      CW5W          599 13
QSO: 14038 CW 2011-11-26 0237 KC6X          599 3      6V7V          599 35
QSO: 14039 CW 2011-11-26 0237 KC6X          599 3      LU8YE         599 13
QSO: 14039 CW 2011-11-26 0238 KC6X          599 3      II9T          599 15
QSO: 14043 CW 2011-11-26 0240 KC6X          599 3      PV8DX         599 11
QSO: 14043 CW 2011-11-26 0240 KC6X          599 3      OH2BH         599 15
QSO: 14045 CW 2011-11-26 0241 KC6X          599 3      CT3KN         599 33
QSO: 14046 CW 2011-11-26 0242 KC6X          599 3      JA1JKG        599 25
QSO: 14048 CW 2011-11-26 0243 KC6X          599 3      C91NW         599 37
QSO: 14050 CW 2011-11-26 0243 KC6X          599 3      CR6T          599 14
QSO: 14053 CW 2011-11-26 0245 KC6X          599 3      JA3YBK        599 25
QSO: 14057 CW 2011-11-26 0245 KC6X          599 3      OH0Z          599 15
QSO: 14060 CW 2011-11-26 0246 KC6X          599 3      LS1D          599 13
QSO: 14063 CW 2011-11-26 0247 KC6X          599 3      CR6K          599 14
QSO: 14064 CW 2011-11-26 0249 KC6X          599 3      5B/RN3QO      599 20
QSO: 14065 CW 2011-11-26 0249 KC6X          599 3      RA0FF         599 19
QSO: 14068 CW 2011-11-26 0250 KC6X          599 3      PY2YU         599 11
QSO: 14070 CW 2011-11-26 0251 KC6X          599 3      HC2/KF6ZWD    599 10
QSO: 14073 CW 2011-11-26 0252 KC6X          599 3      JH4UYB        599 25
QSO: 14079 CW 2011-11-26 0253 KC6X          599 3      LU9DPM        599 13
QSO: 14081 CW 2011-11-26 0254 KC6X          599 3      OG6N          599 15
QSO: 21007 CW 2011-11-26 0256 KC6X          599 3      ZK2V          599 32
QSO: 21012 CW 2011-11-26 0256 KC6X          599 3      VK4KW         599 30
QSO: 21042 CW 2011-11-26 0258 KC6X          599 3      VK6AA         599 29
QSO: 21041 CW 2011-11-26 0302 KC6X          599 3      VK8GM         599 29
QSO: 14008 CW 2011-11-26 0306 KC6X          599 3      UA0IT         599 19
QSO: 14014 CW 2011-11-26 0308 KC6X          599 3      KB6A          599 03
QSO: 14014 CW 2011-11-26 0308 KC6X          599 3      JH1EAQ        599 25
QSO: 14014 CW 2011-11-26 0309 KC6X          599 3      JI1RXQ        599 25
QSO: 14014 CW 2011-11-26 0310 KC6X          599 3      JO4CFV        599 25
QSO: 14014 CW 2011-11-26 0311 KC6X          599 3      KL7NC         599 01
QSO: 14014 CW 2011-11-26 0316 KC6X          599 3      JA3BLN        599 25
QSO: 14014 CW 2011-11-26 0317 KC6X          599 3      JH1EVD        599 25
QSO: 14014 CW 2011-11-26 0318 KC6X          599 3      JO4CTB        599 25
QSO: 14014 CW 2011-11-26 0318 KC6X          599 3      JO1AEC        599 25
QSO: 14014 CW 2011-11-26 0318 KC6X          599 3      JH1IVD        599 25
QSO: 14014 CW 2011-11-26 0319 KC6X          599 3      JA7ACM        599 25
QSO: 14014 CW 2011-11-26 0319 KC6X          599 3      JA1RPK        599 25
QSO: 14014 CW 2011-11-26 0320 KC6X          599 3      RZ0CWN        599 19
QSO: 14014 CW 2011-11-26 0320 KC6X          599 3      JA1MJN        599 25
QSO: 14014 CW 2011-11-26 0322 KC6X          599 3      UC0A          599 18
QSO: 14014 CW 2011-11-26 0323 KC6X          599 3      JF2OZH        599 25
QSO: 14009 CW 2011-11-26 0328 KC6X          599 3      BY1OK         599 24
QSO: 14011 CW 2011-11-26 0329 KC6X          599 3      JA5FDJ        599 25
QSO: 14012 CW 2011-11-26 0330 KC6X          599 3      KH6/WJ2O      599 31
QSO: 14013 CW 2011-11-26 0331 KC6X          599 3      JH3CUL        599 25
QSO: 14013 CW 2011-11-26 0331 KC6X          599 3      RW0CWA        599 19
QSO: 14030 CW 2011-11-26 0333 KC6X          599 3      LP1H          599 13
QSO: 14039 CW 2011-11-26 0334 KC6X          599 3      B3C           599 24
QSO:  7099 CW 2011-11-26 0344 KC6X          599 3      OE4S          599 15
QSO:  7098 CW 2011-11-26 0345 KC6X          599 3      CO6CAC        599 08
QSO:  7096 CW 2011-11-26 0347 KC6X          599 3      VO1TA         599 05
QSO:  7095 CW 2011-11-26 0347 KC6X          599 3      VE7VR         599 03
QSO:  7092 CW 2011-11-26 0349 KC6X          599 3      P3Z           599 20
QSO:  7086 CW 2011-11-26 0352 KC6X          599 3      TC7B          599 20
QSO:  7084 CW 2011-11-26 0354 KC6X          599 3      HG4I          599 15
QSO:  7082 CW 2011-11-26 0356 KC6X          599 3      P33W          599 20
QSO:  7078 CW 2011-11-26 0359 KC6X          599 3      OE3K          599 15
QSO:  7074 CW 2011-11-26 0401 KC6X          599 3      RC3W          599 16
QSO:  7071 CW 2011-11-26 0403 KC6X          599 3      HA3FTA        599 15
QSO:  7069 CW 2011-11-26 0405 KC6X          599 3      PW7T          599 11
QSO:  7067 CW 2011-11-26 0406 KC6X          599 3      DP5W          599 14
QSO:  7067 CW 2011-11-26 0407 KC6X          599 3      HB9CA         599 14
QSO:  7064 CW 2011-11-26 0409 KC6X          599 3      OH0V          599 15
QSO:  7063 CW 2011-11-26 0411 KC6X          599 3      LZ8E          599 20
QSO:  7065 CW 2011-11-26 0412 KC6X          599 3      TM4Q          599 14
QSO:  7061 CW 2011-11-26 0414 KC6X          599 3      R8MC          599 17
QSO:  7059 CW 2011-11-26 0414 KC6X          599 3      UA5A          599 16
QSO:  7058 CW 2011-11-26 0415 KC6X          599 3      OM7M          599 15
QSO:  7058 CW 2011-11-26 0416 KC6X          599 3      S51F          599 15
QSO:  7062 CW 2011-11-26 0417 KC6X          599 3      E73M          599 15
QSO:  7058 CW 2011-11-26 0417 KC6X          599 3      YT9X          599 15
QSO:  7057 CW 2011-11-26 0418 KC6X          599 3      OL8M          599 15
QSO:  7057 CW 2011-11-26 0419 KC6X          599 3      HA8QZ         599 15
QSO:  7056 CW 2011-11-26 0420 KC6X          599 3      ED8A          599 33
QSO:  7056 CW 2011-11-26 0421 KC6X          599 3      HA7A          599 15
QSO:  7056 CW 2011-11-26 0421 KC6X          599 3      EA5URS        599 14
QSO:  7055 CW 2011-11-26 0423 KC6X          599 3      EE3T          599 14
QSO:  7051 CW 2011-11-26 0424 KC6X          599 3      S52ZW         599 15
QSO:  7051 CW 2011-11-26 0427 KC6X          599 3      EF8R          599 33
QSO:  7049 CW 2011-11-26 0430 KC6X          599 3      RX3DBH        599 16
QSO:  7049 CW 2011-11-26 0431 KC6X          599 3      RG6G          599 16
QSO: 14023 CW 2011-11-26 0436 KC6X          599 3      ZL2J          599 32
QSO: 14022 CW 2011-11-26 0441 KC6X          599 3      VK2IM         599 30
QSO:  7047 CW 2011-11-26 0446 KC6X          599 3      C6AAW         599 08
QSO:  7045 CW 2011-11-26 0448 KC6X          599 3      UA3R          599 16
QSO:  7045 CW 2011-11-26 0450 KC6X          599 3      R3CM          599 16
QSO:  7044 CW 2011-11-26 0452 KC6X          599 3      UZ2M          599 16
QSO:  7041 CW 2011-11-26 0454 KC6X          599 3      EF2A          599 14
QSO:  7040 CW 2011-11-26 0455 KC6X          599 3      OL1C          599 15
QSO:  7040 CW 2011-11-26 0457 KC6X          599 3      LY5R          599 15
QSO:  7038 CW 2011-11-26 0458 KC6X          599 3      DL5RMH        599 14
QSO:  7036 CW 2011-11-26 0459 KC6X          599 3      RL3A          599 16
QSO:  7036 CW 2011-11-26 0502 KC6X          599 3      OH2BH         599 15
QSO:  7035 CW 2011-11-26 0502 KC6X          599 3      YU7KW         599 15
QSO:  7035 CW 2011-11-26 0503 KC6X          599 3      S58M          599 15
QSO:  7033 CW 2011-11-26 0505 KC6X          599 3      YP8T          599 20
QSO:  7032 CW 2011-11-26 0507 KC6X          599 3      S53MM         599 15
QSO:  7032 CW 2011-11-26 0508 KC6X          599 3      RF9C          599 17
QSO:  7031 CW 2011-11-26 0511 KC6X          599 3      EL2A          599 35
QSO:  7029 CW 2011-11-26 0515 KC6X          599 3      LZ9W          599 20
QSO:  7028 CW 2011-11-26 0515 KC6X          599 3      DR1A          599 14
QSO:  7028 CW 2011-11-26 0516 KC6X          599 3      HA7RY         599 15
QSO:  7027 CW 2011-11-26 0518 KC6X          599 3      9A1A          599 15
QSO:  7031 CW 2011-11-26 0521 KC6X          599 3      9H9BH         599 15
QSO:  7021 CW 2011-11-26 0529 KC6X          599 3      EA5CW         599 14
QSO:  7020 CW 2011-11-26 0530 KC6X          599 3      SE0X          599 14
QSO:  7018 CW 2011-11-26 0533 KC6X          599 3      ED1R          599 14
QSO:  7016 CW 2011-11-26 0537 KC6X          599 3      ZL2J          599 32
QSO:  7010 CW 2011-11-26 0539 KC6X          599 3      OL3Z          599 15
QSO:  7005 CW 2011-11-26 0543 KC6X          599 3      CR3L          599 33
QSO:  7052 CW 2011-11-26 0558 KC6X          599 3      K0ALT         599 04
QSO:  7099 CW 2011-11-26 0600 KC6X          599 3      CT3KN         599 33
QSO:  7096 CW 2011-11-26 0603 KC6X          599 3      HC2/KF6ZWD    599 10
QSO:  7090 CW 2011-11-26 0606 KC6X          599 3      D4C           599 35
QSO:  7084 CW 2011-11-26 0611 KC6X          599 3      8P5A          599 08
QSO:  7045 CW 2011-11-26 0613 KC6X          599 3      KH6LC         599 31
QSO:  7046 CW 2011-11-26 0613 KC6X          599 3      F6KNB         599 14
QSO:  7049 CW 2011-11-26 0615 KC6X          599 3      SN3R          599 15
QSO:  7053 CW 2011-11-26 0616 KC6X          599 3      SJ2W          599 14
QSO:  7053 CW 2011-11-26 0616 KC6X          599 3      EA7TG         599 14
QSO:  7056 CW 2011-11-26 0618 KC6X          599 3      DD1A          599 14
QSO:  7057 CW 2011-11-26 0618 KC6X          599 3      EU1A          599 16
QSO:  7061 CW 2011-11-26 0620 KC6X          599 3      EE2K          599 14
QSO:  7064 CW 2011-11-26 0621 KC6X          599 3      9L0W          599 35
QSO:  7065 CW 2011-11-26 0622 KC6X          599 3      ER4A          599 16
QSO:  7076 CW 2011-11-26 0625 KC6X          599 3      OK5W          599 15
QSO:  7079 CW 2011-11-26 0626 KC6X          599 3      VP9/N3AD      599 05
QSO:  7080 CW 2011-11-26 0627 KC6X          599 3      VE2SG         599 05
QSO:  7080 CW 2011-11-26 0629 KC6X          599 3      PJ7I          599 08
QSO:  7089 CW 2011-11-26 0631 KC6X          599 3      PJ2T          599 09
QSO:  7091 CW 2011-11-26 0632 KC6X          599 3      HG7T          599 15
QSO:  7094 CW 2011-11-26 0633 KC6X          599 3      IK1RYY        599 15
QSO:  7008 CW 2011-11-26 0657 KC6X          599 3      S57AL         599 15
QSO:  7010 CW 2011-11-26 0700 KC6X          599 3      EI6DX         599 14
QSO:  7011 CW 2011-11-26 0700 KC6X          599 3      KH6/WJ2O      599 31
QSO:  7013 CW 2011-11-26 0701 KC6X          599 3      EA5RS         599 14
QSO:  7017 CW 2011-11-26 0704 KC6X          599 3      IH9R          599 33
QSO:  7017 CW 2011-11-26 0704 KC6X          599 3      DL1A          599 14
QSO:  7018 CW 2011-11-26 0705 KC6X          599 3      VE3EJ         599 04
QSO:  7020 CW 2011-11-26 0708 KC6X          599 3      YU1LA         599 15
QSO:  7021 CW 2011-11-26 0710 KC6X          599 3      C5A           599 35
QSO:  7023 CW 2011-11-26 0713 KC6X          599 3      KP2M          599 08
QSO:  7025 CW 2011-11-26 0717 KC6X          599 3      YL2SM         599 15
QSO:  7025 CW 2011-11-26 0720 KC6X          599 3      LN5O          599 14
QSO:  7026 CW 2011-11-26 0722 KC6X          599 3      DL5XJ         599 14
QSO:  3510 CW 2011-11-26 0725 KC6X          599 3      PJ4A          599 09
QSO:  3519 CW 2011-11-26 0730 KC6X          599 3      VP2MWG        599 08
QSO:  3520 CW 2011-11-26 0734 KC6X          599 3      VE6EX         599 04
QSO:  3521 CW 2011-11-26 0735 KC6X          599 3      VE3OI         599 04
QSO:  3513 CW 2011-11-26 0737 KC6X          599 3      VP5CW         599 08
QSO:  3524 CW 2011-11-26 0738 KC6X          599 3      P40L          599 09
QSO:  3525 CW 2011-11-26 0741 KC6X          599 3      V26K          599 08
QSO:  3526 CW 2011-11-26 0741 KC6X          599 3      EF8S          599 33
QSO:  3528 CW 2011-11-26 0742 KC6X          599 3      KH6LC         599 31
QSO:  3533 CW 2011-11-26 0743 KC6X          599 3      KH6ZM         599 31
QSO:  3534 CW 2011-11-26 0745 KC6X          599 3      FM5CD         599 08
QSO:  3537 CW 2011-11-26 0746 KC6X          599 3      CR3L          599 33
QSO:  3538 CW 2011-11-26 0747 KC6X          599 3      NP4Z          599 08
QSO:  3542 CW 2011-11-26 0748 KC6X          599 3      PJ2T          599 09
QSO:  3544 CW 2011-11-26 0749 KC6X          599 3      C6AAW         599 08
QSO:  3530 CW 2011-11-26 0751 KC6X          599 3      KH7X          599 31
QSO:  3550 CW 2011-11-26 0752 KC6X          599 3      HK1MW         599 09
QSO:  3553 CW 2011-11-26 0755 KC6X          599 3      PZ5T          599 09
QSO:  3554 CW 2011-11-26 0757 KC6X          599 3      VP9/N3AD      599 05
QSO:  3506 CW 2011-11-26 0759 KC6X          599 3      VE7CC         599 03
QSO:  3508 CW 2011-11-26 0800 KC6X          599 3      CO8ZZ         599 08
QSO:  3512 CW 2011-11-26 0806 KC6X          599 3      D4C           599 35
QSO:  3529 CW 2011-11-26 0807 KC6X          599 3      KP2MM         599 08
QSO:  3532 CW 2011-11-26 0808 KC6X          599 3      J6M           599 08
QSO:  7009 CW 2011-11-26 0832 KC6X          599 3      HK1X          599 09
QSO:  7017 CW 2011-11-26 0834 KC6X          599 3      VK4UC         599 30
QSO:  7019 CW 2011-11-26 0836 KC6X          599 3      RA0FF         599 19
QSO:  7026 CW 2011-11-26 0836 KC6X          599 3      VP2MWG        599 08
QSO:  7033 CW 2011-11-26 0837 KC6X          599 3      ZK2V          599 32
QSO:  7065 CW 2011-11-26 0845 KC6X          599 3      9Y4W          599 09
QSO:  7052 CW 2011-11-26 0846 KC6X          599 3      VY2TT         599 05
QSO:  7049 CW 2011-11-26 0847 KC6X          599 3      EA2DK         599 14
QSO:  7038 CW 2011-11-26 0848 KC6X          599 3      HI3A          599 08
QSO:  7038 CW 2011-11-26 0849 KC6X          599 3      P40W          599 09
QSO:  7034 CW 2011-11-26 0849 KC6X          599 3      TO3A          599 08
QSO:  7016 CW 2011-11-26 0903 KC6X          599 3      JN1ILK        599 25
QSO:  7026 CW 2011-11-26 0905 KC6X          599 3      RU0FM         599 19
QSO:  7029 CW 2011-11-26 0907 KC6X          599 3      LP1H          599 13
QSO:  7030 CW 2011-11-26 0907 KC6X          599 3      JA1BPA        599 25
QSO:  7040 CW 2011-11-26 0910 KC6X          599 3      KH7M          599 31
QSO:  7046 CW 2011-11-26 0913 KC6X          599 3      ZM4T          599 32
QSO:  7056 CW 2011-11-26 0917 KC6X          599 3      VE3EK         599 04
QSO:  7058 CW 2011-11-26 0918 KC6X          599 3      PJ4A          599 09
QSO:  7059 CW 2011-11-26 0918 KC6X          599 3      PZ5T          599 09
QSO:  7063 CW 2011-11-26 0920 KC6X          599 3      ZM1A          599 32
QSO:  3502 CW 2011-11-26 0923 KC6X          599 3      JH1AEP        599 25
QSO:  3523 CW 2011-11-26 0927 KC6X          599 3      JA5FDJ        599 25
QSO:  3512 CW 2011-11-26 0931 KC6X          599 3      UA0ZAM        599 19
QSO:  3529 CW 2011-11-26 0932 KC6X          599 3      VA7ST         599 03
QSO:  3530 CW 2011-11-26 0933 KC6X          599 3      ZF1A          599 08
QSO:  3536 CW 2011-11-26 0933 KC6X          599 3      VA7KO         599 03
QSO:  3553 CW 2011-11-26 0935 KC6X          599 3      P40W          599 09
QSO:  3511 CW 2011-11-26 0937 KC6X          599 3      K0RF          599 04
QSO:  3525 CW 2011-11-26 0940 KC6X          599 3      JA3YBK        599 25
QSO:  3536 CW 2011-11-26 0940 KC6X          599 3      8P5A          599 08
QSO:  1811 CW 2011-11-26 0943 KC6X          599 3      K5RX          599 04
QSO:  1837 CW 2011-11-26 0945 KC6X          599 3      VE3ZI         599 04
