START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.229 [RUS]
CALLSIGN: UN9L
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 5702481
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: HIGH
NAME: Pavel Kukushkin
CATEGORY-TRANSMITTER: ONE
QSO:  3545 CW 2011-11-26 0033 UN9L          599 17     RW0AJ         599 18
QSO:  3545 CW 2011-11-26 0034 UN9L          599 17     RU9AZ         599 17
QSO:  3545 CW 2011-11-26 0036 UN9L          599 17     UN7FW         599 17
QSO:  3545 CW 2011-11-26 0036 UN9L          599 17     SQ9UM         599 15
QSO:  3545 CW 2011-11-26 0037 UN9L          599 17     UA8WAA        599 16
QSO:  3545 CW 2011-11-26 0038 UN9L          599 17     S50XX         599 15
QSO:  3545 CW 2011-11-26 0038 UN9L          599 17     UP1G          599 17
QSO:  3545 CW 2011-11-26 0039 UN9L          599 17     IO5O          599 15
QSO:  3545 CW 2011-11-26 0039 UN9L          599 17     R3QA          599 16
QSO:  3545 CW 2011-11-26 0039 UN9L          599 17     EU6RO         599 16
QSO:  3545 CW 2011-11-26 0039 UN9L          599 17     LY6A          599 15
QSO:  1836 CW 2011-11-26 0045 UN9L          599 17     F6DDR         599 14
QSO:  7023 CW 2011-11-26 0047 UN9L          599 17     RN3F          599 16
QSO:  7023 CW 2011-11-26 0047 UN9L          599 17     RN3A          599 16
QSO:  7023 CW 2011-11-26 0048 UN9L          599 17     UZ2M          599 16
QSO:  7023 CW 2011-11-26 0048 UN9L          599 17     E74Y          599 15
QSO:  7043 CW 2011-11-26 0049 UN9L          599 17     T70A          599 15
QSO:  7044 CW 2011-11-26 0050 UN9L          599 17     RT5G          599 16
QSO:  7045 CW 2011-11-26 0051 UN9L          599 17     IO5O          599 15
QSO:  7047 CW 2011-11-26 0051 UN9L          599 17     N2NT          599 5
QSO:  7048 CW 2011-11-26 0055 UN9L          599 17     ED9M          599 33
QSO:  7051 CW 2011-11-26 0056 UN9L          599 17     R3KM          599 16
QSO:  7051 CW 2011-11-26 0056 UN9L          599 17     UA5A          599 16
QSO:  7052 CW 2011-11-26 0057 UN9L          599 17     RX3ZX         599 16
QSO:  7052 CW 2011-11-26 0057 UN9L          599 17     LY8O          599 15
