START-OF-LOG: 3.0
CREATED-BY:    SD V13.35 and SDCHECK V13.35
CONTEST:       CQ-WW-CW
CALLSIGN:      OK1GS
CLAIMED-SCORE: 643356
NAME:          Miroslav Masin
OPERATORS:     OK1GS
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
QSO:  1800 CW 2011-11-26 0154 OK1GS         599 15     SO7L          599 15
QSO:  1800 CW 2011-11-26 0157 OK1GS         599 15     HB9STEVE      599 14
QSO:  1800 CW 2011-11-26 0158 OK1GS         599 15     S53O          599 15
QSO:  1800 CW 2011-11-26 0159 OK1GS         599 15     9A1A          599 15
QSO:  1800 CW 2011-11-26 0200 OK1GS         599 15     SK3W          599 14
QSO:  1800 CW 2011-11-26 0201 OK1GS         599 15     ON4WW         599 14
QSO:  1800 CW 2011-11-26 0203 OK1GS         599 15     DL5YM         599 14
QSO:  1800 CW 2011-11-26 0204 OK1GS         599 15     DF0HQ         599 14
QSO:  1800 CW 2011-11-26 0204 OK1GS         599 15     HA8BE         599 15
QSO:  1800 CW 2011-11-26 0207 OK1GS         599 15     YL6W          599 15
QSO:  1800 CW 2011-11-26 0208 OK1GS         599 15     HA8VK         599 15
QSO:  1800 CW 2011-11-26 0209 OK1GS         599 15     OK6W          599 15
QSO:  1800 CW 2011-11-26 0211 OK1GS         599 15     GM4AFF        599 14
QSO:  1800 CW 2011-11-26 0212 OK1GS         599 15     DL1ET         599 14
QSO:  1800 CW 2011-11-26 0212 OK1GS         599 15     R3DX          599 16
QSO:  1800 CW 2011-11-26 0213 OK1GS         599 15     LY7A          599 15
QSO:  1800 CW 2011-11-26 0214 OK1GS         599 15     OH6MW         599 15
QSO:  1800 CW 2011-11-26 0215 OK1GS         599 15     S57M          599 15
QSO:  1800 CW 2011-11-26 0216 OK1GS         599 15     DL2F          599 14
QSO:  1800 CW 2011-11-26 0217 OK1GS         599 15     DF5ZV         599 14
QSO:  1800 CW 2011-11-26 0219 OK1GS         599 15     SE0X          599 14
QSO:  1800 CW 2011-11-26 0222 OK1GS         599 15     HG1S          599 15
QSO:  1800 CW 2011-11-26 0222 OK1GS         599 15     S59A          599 15
QSO:  1800 CW 2011-11-26 0223 OK1GS         599 15     IZ3NVR        599 15
QSO:  1800 CW 2011-11-26 0224 OK1GS         599 15     SP1AEN        599 15
QSO:  1800 CW 2011-11-26 0225 OK1GS         599 15     E77CFG        599 15
QSO:  1800 CW 2011-11-26 0226 OK1GS         599 15     DJ0MDR        599 14
QSO:  1800 CW 2011-11-26 0227 OK1GS         599 15     OZ5E          599 14
QSO:  1800 CW 2011-11-26 0228 OK1GS         599 15     F6DDR         599 14
QSO:  1800 CW 2011-11-26 0229 OK1GS         599 15     DJ8OG         599 14
QSO:  1800 CW 2011-11-26 0231 OK1GS         599 15     YO3APJ        599 20
QSO:  1800 CW 2011-11-26 0234 OK1GS         599 15     DB0RC         599 14
QSO:  1800 CW 2011-11-26 0235 OK1GS         599 15     PA3AAV        599 14
QSO:  1800 CW 2011-11-26 0237 OK1GS         599 15     LZ9W          599 20
QSO:  1800 CW 2011-11-26 0238 OK1GS         599 15     LY7M          599 15
QSO:  1800 CW 2011-11-26 0239 OK1GS         599 15     UR7R          599 16
QSO:  1800 CW 2011-11-26 0241 OK1GS         599 15     EW1DO         599 16
QSO:  1800 CW 2011-11-26 0243 OK1GS         599 15     UT0AZA        599 16
QSO:  1800 CW 2011-11-26 0244 OK1GS         599 15     OM4KW         599 15
QSO:  1800 CW 2011-11-26 0245 OK1GS         599 15     SN6F          599 15
