START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.180 [RUS]
CALLSIGN: UN7LAN
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 2189527
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
LOCATION: DX
NAME: Alex Sytov
SOAPBOX: RIG(s): TS-450; ANTENNA(s): Vertical, IV
QSO:  3500 CW 2011-11-26 0001 UN7LAN        599 17     R1NA          599 16
QSO:  3500 CW 2011-11-26 0003 UN7LAN        599 17     G3RAU         599 14
QSO:  3500 CW 2011-11-26 0006 UN7LAN        599 17     RA9UN         599 18
QSO:  3500 CW 2011-11-26 0006 UN7LAN        599 17     UU2J          599 16
QSO:  3500 CW 2011-11-26 0007 UN7LAN        599 17     RK6CM         599 16
QSO:  3500 CW 2011-11-26 0011 UN7LAN        599 17     RM3Q          599 16
QSO:  3500 CW 2011-11-26 0012 UN7LAN        599 17     RA3FD         599 16
QSO:  3500 CW 2011-11-26 0013 UN7LAN        599 17     IR0Y          599 15
QSO:  3500 CW 2011-11-26 0014 UN7LAN        599 17     RZ3AMW        599 16
QSO:  3500 CW 2011-11-26 0017 UN7LAN        599 17     OK2PTS        599 15
QSO:  3500 CW 2011-11-26 0018 UN7LAN        599 17     SQ9UM         599 15
QSO:  3500 CW 2011-11-26 0020 UN7LAN        599 17     UW5M          599 16
QSO:  3500 CW 2011-11-26 0021 UN7LAN        599 17     EA7GSU        599 14
QSO:  3500 CW 2011-11-26 0023 UN7LAN        599 17     G3XVR         599 14
QSO:  3500 CW 2011-11-26 0026 UN7LAN        599 17     DR1D          599 14
QSO:  3500 CW 2011-11-26 0027 UN7LAN        599 17     UN8PT         599 17
QSO:  3500 CW 2011-11-26 0028 UN7LAN        599 17     OK2BXE        599 15
QSO:  3500 CW 2011-11-26 0029 UN7LAN        599 17     RW3VA         599 16
QSO:  3500 CW 2011-11-26 0030 UN7LAN        599 17     EU6RO         599 16
