START-OF-LOG: 3.0
CALLSIGN: OR7B/P
CLUB:
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 605540
OPERATORS: ON3WP,ON4KEP,ON5JT,ON5HY,ON5SV,ON6MG,ON6LS,ON7MJ
NAME: Mouton
CREATED-BY: N1MM Logger V11.11.3
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-ASSISTED: ASSISTED
CATEGORY-STATION: FIXED
QSO:  7000 CW 2011-11-26 0028 OR7B/P        599 14     RZ7G          599 17     0
QSO:  7000 CW 2011-11-26 0102 OR7B/P        599 14     9A4WY         599 15     0
QSO:  7002 CW 2011-11-26 0112 OR7B/P        599 14     K4VV          599 05     0
QSO:  7004 CW 2011-11-26 0115 OR7B/P        599 14     NY4A          599 05     0
QSO:  7004 CW 2011-11-26 0118 OR7B/P        599 14     EV1R          599 16     0
QSO:  7005 CW 2011-11-26 0123 OR7B/P        599 14     W3UA          599 05     0
QSO:  7006 CW 2011-11-26 0124 OR7B/P        599 14     WC1M          599 05     0
QSO:  7006 CW 2011-11-26 0125 OR7B/P        599 14     W2PV          599 05     0
QSO:  7006 CW 2011-11-26 0126 OR7B/P        599 14     R3KM          599 16     0
QSO:  7007 CW 2011-11-26 0127 OR7B/P        599 14     OM7A          599 15     0
QSO:  7007 CW 2011-11-26 0129 OR7B/P        599 14     UW3U          599 16     0
QSO:  7009 CW 2011-11-26 0136 OR7B/P        599 14     YU1LA         599 15     0
QSO:  7010 CW 2011-11-26 0139 OR7B/P        599 14     LZ5K          599 20     0
QSO:  7011 CW 2011-11-26 0140 OR7B/P        599 14     UW0K          599 16     0
QSO:  7011 CW 2011-11-26 0142 OR7B/P        599 14     RM9X          599 17     0
QSO:  7013 CW 2011-11-26 0144 OR7B/P        599 14     EA5RS         599 14     0
QSO:  7013 CW 2011-11-26 0146 OR7B/P        599 14     LZ5R          599 20     0
QSO:  7014 CW 2011-11-26 0150 OR7B/P        599 14     YU1UN         599 15     0
QSO:  7015 CW 2011-11-26 0151 OR7B/P        599 14     K1RX          599 05     0
QSO:  7017 CW 2011-11-26 0159 OR7B/P        599 14     IH9R          599 33     0
QSO:  7018 CW 2011-11-26 0201 OR7B/P        599 14     ED1R          599 14     0
QSO:  7019 CW 2011-11-26 0203 OR7B/P        599 14     K9FY          599 04     0
QSO:  7020 CW 2011-11-26 0204 OR7B/P        599 14     YQ5Q          599 20     0
QSO:  7020 CW 2011-11-26 0212 OR7B/P        599 14     HG4I          599 15     0
QSO:  7021 CW 2011-11-26 0213 OR7B/P        599 14     W5MX          599 04     0
QSO:  7022 CW 2011-11-26 0217 OR7B/P        599 14     EF3A          599 14     0
QSO:  7024 CW 2011-11-26 0219 OR7B/P        599 14     YT6T          599 15     0
QSO:  7025 CW 2011-11-26 0222 OR7B/P        599 14     KW9N          599 04     0
QSO:  7025 CW 2011-11-26 0224 OR7B/P        599 14     R8MC          599 17     0
QSO:  7026 CW 2011-11-26 0228 OR7B/P        599 14     UA3MIF        599 16     0
QSO:  7027 CW 2011-11-26 0328 OR7B/P        599 14     9A1A          599 15     0
QSO:  7029 CW 2011-11-26 0333 OR7B/P        599 14     LZ9W          599 20     0
QSO:  7030 CW 2011-11-26 0335 OR7B/P        599 14     EA4DRV        599 14     0
QSO:  7031 CW 2011-11-26 0336 OR7B/P        599 14     IR4M          599 15     0
QSO:  7032 CW 2011-11-26 0338 OR7B/P        599 14     E7DX          599 15     0
QSO:  7035 CW 2011-11-26 0341 OR7B/P        599 14     YU7KW         599 15     0
QSO:  7036 CW 2011-11-26 0342 OR7B/P        599 14     YU2A          599 15     0
QSO:  7036 CW 2011-11-26 0343 OR7B/P        599 14     RL3A          599 16     0
QSO:  7040 CW 2011-11-26 0351 OR7B/P        599 14     LY5R          599 15     0
QSO:  7041 CW 2011-11-26 0354 OR7B/P        599 14     EF2A          599 14     0
QSO:  7043 CW 2011-11-26 0357 OR7B/P        599 14     T70A          599 15     0
QSO:  7044 CW 2011-11-26 0359 OR7B/P        599 14     HG7T          599 15     0
QSO:  7046 CW 2011-11-26 0403 OR7B/P        599 14     UA3R          599 16     0
QSO:  7046 CW 2011-11-26 0404 OR7B/P        599 14     RT6A          599 16     0
QSO:  7047 CW 2011-11-26 0407 OR7B/P        599 14     PV0L          599 11     0
QSO:  7047 CW 2011-11-26 0408 OR7B/P        599 14     K8PO          599 05     0
QSO:  7048 CW 2011-11-26 0409 OR7B/P        599 14     RZ6HWA        599 16     0
QSO:  7049 CW 2011-11-26 0410 OR7B/P        599 14     RX3DBH        599 16     0
QSO:  7050 CW 2011-11-26 0411 OR7B/P        599 14     RM5A          599 16     0
QSO:  7050 CW 2011-11-26 0412 OR7B/P        599 14     IR9Y          599 15     0
QSO:  7051 CW 2011-11-26 0414 OR7B/P        599 14     UT0RM         599 16     0
QSO:  7052 CW 2011-11-26 0415 OR7B/P        599 14     K0SR          599 04     0
QSO:  7052 CW 2011-11-26 0416 OR7B/P        599 14     TC3A          599 20     0
QSO:  7055 CW 2011-11-26 0418 OR7B/P        599 14     EE3T          599 14     0
QSO:  7056 CW 2011-11-26 0421 OR7B/P        599 14     EA5URS        599 14     0
QSO:  7056 CW 2011-11-26 0426 OR7B/P        599 14     ED8A          599 33     0
QSO:  7057 CW 2011-11-26 0427 OR7B/P        599 14     EU1A          599 16     0
QSO:  7059 CW 2011-11-26 0431 OR7B/P        599 14     UA5A          599 16     0
QSO:  7060 CW 2011-11-26 0433 OR7B/P        599 14     SV3HRT        599 20     0
QSO:  7062 CW 2011-11-26 0435 OR7B/P        599 14     E73M          599 15     0
QSO:  7063 CW 2011-11-26 0453 OR7B/P        599 14     YT2ISM        599 15     0
QSO:  7066 CW 2011-11-26 0457 OR7B/P        599 14     FM5CB         599 08     0
QSO:  7066 CW 2011-11-26 0457 OR7B/P        599 14     G3RXP         599 14     0
QSO:  7071 CW 2011-11-26 0504 OR7B/P        599 14     TC2A          599 20     0
QSO:  7072 CW 2011-11-26 0508 OR7B/P        599 14     RA9A          599 17     0
QSO:  7075 CW 2011-11-26 0510 OR7B/P        599 14     UW3ZO         599 16     0
QSO:  3500 CW 2011-11-26 0515 OR7B/P        599 14     TC2X          599 20     0
