START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-CW
LOCATION: NH
CALLSIGN: K1AR
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 7866603
OPERATORS:
CLUB: Yankee Clipper Contest Club
NAME: John Dorr
SOAPBOX:
QSO:  7041 CW 2011-11-26 0000 K1AR          599 5      EF2A          599 14     0
QSO:  7042 CW 2011-11-26 0001 K1AR          599 5      S57DX         599 15     0
QSO:  7043 CW 2011-11-26 0001 K1AR          599 5      K8AZ          599 04     0
QSO:  7049 CW 2011-11-26 0002 K1AR          599 5      EE2K          599 14     0
QSO:  7050 CW 2011-11-26 0003 K1AR          599 5      LY5I          599 15     0
QSO:  7050 CW 2011-11-26 0003 K1AR          599 5      IR2C          599 15     0
QSO:  7050 CW 2011-11-26 0003 K1AR          599 5      DL1LOD        599 14     0
QSO:  7050 CW 2011-11-26 0003 K1AR          599 5      DJ5QV         599 14     0
QSO:  7050 CW 2011-11-26 0003 K1AR          599 5      OL6P          599 15     0
QSO:  7050 CW 2011-11-26 0004 K1AR          599 5      I1NVU         599 15     0
QSO:  7050 CW 2011-11-26 0004 K1AR          599 5      YU1WC         599 15     0
QSO:  7050 CW 2011-11-26 0004 K1AR          599 5      SO2O          599 15     0
QSO:  7050 CW 2011-11-26 0005 K1AR          599 5      UA6AKD        599 16     0
QSO:  7050 CW 2011-11-26 0005 K1AR          599 5      VA3NR         599 04     0
QSO:  7045 CW 2011-11-26 0006 K1AR          599 5      IO5O          599 15     0
QSO:  7041 CW 2011-11-26 0008 K1AR          599 5      OH0V          599 15     0
QSO:  7005 CW 2011-11-26 0009 K1AR          599 5      W3UA          599 05     0
QSO:  7016 CW 2011-11-26 0010 K1AR          599 5      IH9R          599 33     0
QSO:  7039 CW 2011-11-26 0011 K1AR          599 5      OQ5M          599 14     0
QSO:  7013 CW 2011-11-26 0011 K1AR          599 5      HA9RT         599 15     0
QSO:  7017 CW 2011-11-26 0011 K1AR          599 5      ES9C          599 15     0
QSO:  7029 CW 2011-11-26 0012 K1AR          599 5      EI6DX         599 14     0
QSO:  7020 CW 2011-11-26 0012 K1AR          599 5      CR6K          599 14     0
QSO:  7018 CW 2011-11-26 0012 K1AR          599 5      LX7I          599 14     0
QSO:  7002 CW 2011-11-26 0013 K1AR          599 5      TK4W          599 15     0
QSO:  7017 CW 2011-11-26 0013 K1AR          599 5      PA3BWK        599 14     0
QSO:  7009 CW 2011-11-26 0013 K1AR          599 5      RG6G          599 16     0
QSO:  7033 CW 2011-11-26 0014 K1AR          599 5      VP2V/N3DXX    599 08     0
QSO:  7034 CW 2011-11-26 0015 K1AR          599 5      LA2AB         599 14     0
QSO:  7032 CW 2011-11-26 0015 K1AR          599 5      YT7A          599 15     0
QSO:  7034 CW 2011-11-26 0015 K1AR          599 5      S58M          599 15     0
QSO:  7038 CW 2011-11-26 0016 K1AR          599 5      EA5URS        599 14     0
QSO:  7038 CW 2011-11-26 0017 K1AR          599 5      HA3FTA        599 15     0
QSO:  7038 CW 2011-11-26 0017 K1AR          599 5      DM3F          599 14     0
QSO:  7038 CW 2011-11-26 0017 K1AR          599 5      DL1NKS        599 14     0
QSO:  7038 CW 2011-11-26 0017 K1AR          599 5      K9UIY         599 04     0
