START-OF-LOG: 3.0
CALLSIGN: LZ1QV
CLUB:
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 204063
OPERATORS: LZ1QV
NAME: Dechko Zlatanov
CREATED-BY: N1MM Logger V11.11.1
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  7051 CW 2011-11-26 1955 LZ1QV         599 20     KC1XX         599 05
QSO:  7020 CW 2011-11-26 2003 LZ1QV         599 20     RW0CWA        599 19
QSO:  7021 CW 2011-11-26 2004 LZ1QV         599 20     OK7AW         599 15
QSO:  7014 CW 2011-11-26 2005 LZ1QV         599 20     R3KM          599 16
QSO:  7014 CW 2011-11-26 2006 LZ1QV         599 20     JA5FDJ        599 25
QSO:  7019 CW 2011-11-26 2011 LZ1QV         599 20     HB9CA         599 14
QSO:  7017 CW 2011-11-26 2011 LZ1QV         599 20     IH9R          599 33
QSO:  7032 CW 2011-11-26 2013 LZ1QV         599 20     YU1LA         599 15
QSO:  7044 CW 2011-11-26 2014 LZ1QV         599 20     IR4X          599 15
QSO:  7042 CW 2011-11-26 2014 LZ1QV         599 20     HG1S          599 15
QSO:  7066 CW 2011-11-26 2016 LZ1QV         599 20     4K7Z          599 21
QSO:  7067 CW 2011-11-26 2016 LZ1QV         599 20     LX5T          599 14
QSO:  7067 CW 2011-11-26 2017 LZ1QV         599 20     EW8DJ         599 16
QSO:  7070 CW 2011-11-26 2019 LZ1QV         599 20     ET3AA         599 37
QSO:  7075 CW 2011-11-26 2028 LZ1QV         599 20     AH2R          599 27
QSO:  7052 CW 2011-11-26 2035 LZ1QV         599 20     UU7J          599 16
QSO:  7009 CW 2011-11-26 2036 LZ1QV         599 20     SN8R          599 15
QSO:  7010 CW 2011-11-26 2048 LZ1QV         599 20     8Q7DV         599 22
QSO:  7022 CW 2011-11-26 2100 LZ1QV         599 20     9A1A          599 15
QSO:  7027 CW 2011-11-26 2101 LZ1QV         599 20     F5KIN         599 14
QSO:  7076 CW 2011-11-26 2105 LZ1QV         599 20     PA3AAV        599 14
QSO:  7073 CW 2011-11-26 2106 LZ1QV         599 20     UB0A          599 18
QSO:  7069 CW 2011-11-26 2108 LZ1QV         599 20     A45XR         599 21
QSO:  7068 CW 2011-11-26 2108 LZ1QV         599 20     EI6DX         599 14
QSO:  7068 CW 2011-11-26 2109 LZ1QV         599 20     LZ1ZM         599 20
QSO:  7065 CW 2011-11-26 2110 LZ1QV         599 20     G5O           599 14
QSO:  7063 CW 2011-11-26 2111 LZ1QV         599 20     SJ2W          599 14
QSO:  7062 CW 2011-11-26 2111 LZ1QV         599 20     EA6SX         599 14
QSO:  7062 CW 2011-11-26 2114 LZ1QV         599 20     RT9J          599 17
QSO:  7061 CW 2011-11-26 2115 LZ1QV         599 20     K1ZR          599 05
QSO:  7059 CW 2011-11-26 2117 LZ1QV         599 20     UA9MA         599 17
QSO:  7055 CW 2011-11-26 2122 LZ1QV         599 20     LY7A          599 15
QSO:  7048 CW 2011-11-26 2125 LZ1QV         599 20     C5A           599 35
QSO:  7044 CW 2011-11-26 2126 LZ1QV         599 20     DK0XB         599 14
QSO:  7033 CW 2011-11-26 2129 LZ1QV         599 20     BY5CD         599 24
QSO:  7032 CW 2011-11-26 2131 LZ1QV         599 20     JA1YPA        599 25
QSO:  7028 CW 2011-11-26 2133 LZ1QV         599 20     VA2EW         599 05
QSO:  7026 CW 2011-11-26 2134 LZ1QV         599 20     KB1W          599 05
QSO:  7024 CW 2011-11-26 2135 LZ1QV         599 20     N3RS          599 05
QSO:  7021 CW 2011-11-26 2136 LZ1QV         599 20     LZ1QN         599 20
QSO:  7013 CW 2011-11-26 2139 LZ1QV         599 20     CR3L          599 33
QSO:  1828 CW 2011-11-26 2145 LZ1QV         599 20     S59ABC        599 15
QSO:  1826 CW 2011-11-26 2145 LZ1QV         599 20     GM6Z          599 14
QSO:  1824 CW 2011-11-26 2147 LZ1QV         599 20     OK6W          599 15
QSO:  1829 CW 2011-11-26 2151 LZ1QV         599 20     LY7M          599 15
QSO:  1835 CW 2011-11-26 2152 LZ1QV         599 20     HA7BE         599 15
QSO:  1853 CW 2011-11-26 2154 LZ1QV         599 20     YO4KCC        599 20
QSO:  1816 CW 2011-11-26 2209 LZ1QV         599 20     Z36W          599 15
QSO:  1813 CW 2011-11-26 2210 LZ1QV         599 20     RK3ZZ         599 16
QSO:  3502 CW 2011-11-26 2211 LZ1QV         599 20     YT4T          599 15
QSO:  3503 CW 2011-11-26 2212 LZ1QV         599 20     E71A          599 15
QSO:  3504 CW 2011-11-26 2212 LZ1QV         599 20     UA6LCN        599 16
QSO:  3506 CW 2011-11-26 2213 LZ1QV         599 20     YR5N          599 20
QSO:  3510 CW 2011-11-26 2215 LZ1QV         599 20     HG7T          599 15
QSO:  3512 CW 2011-11-26 2215 LZ1QV         599 20     OL4W          599 15
QSO:  3513 CW 2011-11-26 2216 LZ1QV         599 20     UR7GO         599 16
QSO:  3514 CW 2011-11-26 2217 LZ1QV         599 20     9A7A          599 15
QSO:  3515 CW 2011-11-26 2217 LZ1QV         599 20     OE3GSA        599 15
QSO:  3516 CW 2011-11-26 2217 LZ1QV         599 20     LY2W          599 15
QSO:  3516 CW 2011-11-26 2218 LZ1QV         599 20     OH3OJ         599 15
QSO:  3517 CW 2011-11-26 2219 LZ1QV         599 20     ES9C          599 15
QSO:  3536 CW 2011-11-26 2221 LZ1QV         599 20     UP2L          599 17
QSO:  3535 CW 2011-11-26 2222 LZ1QV         599 20     DL1A          599 14
QSO:  3536 CW 2011-11-26 2222 LZ1QV         599 20     SP9LAS        599 15
QSO:  3538 CW 2011-11-26 2223 LZ1QV         599 20     LN9Z          599 14
QSO:  3539 CW 2011-11-26 2224 LZ1QV         599 20     LZ9W          599 20
QSO:  3541 CW 2011-11-26 2224 LZ1QV         599 20     OZ2TF         599 14
QSO:  3546 CW 2011-11-26 2225 LZ1QV         599 20     PA4PS         599 14
QSO:  3548 CW 2011-11-26 2227 LZ1QV         599 20     RG9A          599 17
QSO:  1812 CW 2011-11-26 2229 LZ1QV         599 20     E7DX          599 15
QSO:  1814 CW 2011-11-26 2231 LZ1QV         599 20     9A1A          599 15
QSO:  1827 CW 2011-11-26 2235 LZ1QV         599 20     TC3A          599 20
QSO:  1825 CW 2011-11-26 2236 LZ1QV         599 20     LZ9W          599 20
QSO:  1819 CW 2011-11-26 2238 LZ1QV         599 20     SP8LBK        599 15
QSO:  3545 CW 2011-11-26 2244 LZ1QV         599 20     EE2K          599 14
QSO:  3546 CW 2011-11-26 2244 LZ1QV         599 20     OM3KWZ        599 15
QSO:  3540 CW 2011-11-26 2246 LZ1QV         599 20     II1A          599 15
QSO:  1817 CW 2011-11-26 2249 LZ1QV         599 20     EW8DX         599 16
QSO:  7010 CW 2011-11-26 2250 LZ1QV         599 20     OZ5E          599 14
QSO:  7065 CW 2011-11-26 2252 LZ1QV         599 20     EF8M          599 33
QSO:  7072 CW 2011-11-26 2254 LZ1QV         599 20     GW6W          599 14
QSO:  7002 CW 2011-11-26 2254 LZ1QV         599 20     TK4W          599 15
