START-OF-LOG:  3.0
CREATED-BY: DJ3KR 2009
CONTEST:  CQ-WW-CW
CALLSIGN:  BW/DJ3KR
CATEGORY-OPERATOR:  SINGLE-OP
CATEGORY-TRANSMITTER:  ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER:  LOW
CATEGORY-STATION:  FIXED
CATEGORY-BAND:  ALL
CATEGORY-MODE:  CW
OPERATORS:  DJ3KR
NAME: JUERGEN ROETTGER
SOAPBOX:  NOTE MY CALL BW/DJ3KR ISNOW DIFFERENT TO LAST YEAR (BW3)
QSO: 21000 CW 2011-11-26 0038 BW/DJ3KR      599  24    XU2RZ         599 26
QSO: 28000 CW 2011-11-26 0101 BW/DJ3KR      599  24    JH1DGQ        599 25
QSO: 28000 CW 2011-11-26 0106 BW/DJ3KR      599  24    JA1BNW        599 25
QSO: 28000 CW 2011-11-26 0107 BW/DJ3KR      599  24    JA2JTN        599 25
QSO: 28000 CW 2011-11-26 0110 BW/DJ3KR      599  24    JA1WQX        599 25
QSO: 28000 CW 2011-11-26 0111 BW/DJ3KR      599  24    JJ1OSP        599 25
QSO: 28000 CW 2011-11-26 0114 BW/DJ3KR      599  24    UA0ZAM        599 19
QSO: 28000 CW 2011-11-26 0116 BW/DJ3KR      599  24    KN7K          599 3
QSO: 28000 CW 2011-11-26 0117 BW/DJ3KR      599  24    PW2D          599 11
QSO: 28000 CW 2011-11-26 0121 BW/DJ3KR      599  24    W6YA          599 3
QSO: 28000 CW 2011-11-26 0123 BW/DJ3KR      599  24    W6RK          599 3
QSO: 28000 CW 2011-11-26 0135 BW/DJ3KR      599  24    KH6LC         599 31
QSO: 28000 CW 2011-11-26 0137 BW/DJ3KR      599  24    KL7RA         599 1
QSO: 28000 CW 2011-11-26 0148 BW/DJ3KR      599  24    9M6A          599 28
QSO: 28000 CW 2011-11-26 0150 BW/DJ3KR      599  24    JA1ZGP        599 25
QSO: 28000 CW 2011-11-26 0151 BW/DJ3KR      599  24    ZW5B          599 11
QSO: 28000 CW 2011-11-26 0153 BW/DJ3KR      599  24    JA3YBK        599 25
QSO: 28000 CW 2011-11-26 0156 BW/DJ3KR      599  24    JT1CD         599 23
QSO: 21000 CW 2011-11-26 0249 BW/DJ3KR      599  24    XV2RZ         599 26
QSO: 21000 CW 2011-11-26 0250 BW/DJ3KR      599  24    ZM1A          599 32
QSO: 21000 CW 2011-11-26 0252 BW/DJ3KR      599  24    BA8AT         599 24
QSO: 21000 CW 2011-11-26 0253 BW/DJ3KR      599  24    BY1CW         599 24
QSO: 21000 CW 2011-11-26 0255 BW/DJ3KR      599  24    KH6/WJ2O      599 31
QSO: 21000 CW 2011-11-26 0259 BW/DJ3KR      599  24    YE1ZAW        599 28
QSO: 21000 CW 2011-11-26 0300 BW/DJ3KR      599  24    EY8MM         599 17
QSO: 21000 CW 2011-11-26 0305 BW/DJ3KR      599  24    XU7ACY        599 26
QSO: 21000 CW 2011-11-26 0307 BW/DJ3KR      599  24    XV9DX         599 26
QSO: 14000 CW 2011-11-26 0310 BW/DJ3KR      599  24    D7G           599 25
QSO: 14000 CW 2011-11-26 0314 BW/DJ3KR      599  24    B1Z           599 24
QSO: 21000 CW 2011-11-26 0400 BW/DJ3KR      599  24    AH0S/KH2      599 27
QSO: 21000 CW 2011-11-26 0402 BW/DJ3KR      599  24    JT1F          599 23
QSO: 21000 CW 2011-11-26 0403 BW/DJ3KR      599  24    RU0FM         599 19
QSO: 21000 CW 2011-11-26 0405 BW/DJ3KR      599  24    R0AA          599 18
QSO: 21000 CW 2011-11-26 0408 BW/DJ3KR      599  24    JA3YBK        599 25
QSO: 21000 CW 2011-11-26 0411 BW/DJ3KR      599  24    VK6AA         599 29
QSO: 28000 CW 2011-11-26 0416 BW/DJ3KR      599  24    YE1ZAW        599 28
QSO: 28000 CW 2011-11-26 0421 BW/DJ3KR      599  24    RC9O          599 18
QSO: 28000 CW 2011-11-26 0422 BW/DJ3KR      599  24    9M6NA         599 28
QSO: 28000 CW 2011-11-26 0657 BW/DJ3KR      599  24    9A7A          599 15
QSO: 28000 CW 2011-11-26 0659 BW/DJ3KR      599  24    SJ2W          599 14
QSO: 28000 CW 2011-11-26 0700 BW/DJ3KR      599  24    LZ5R          599 20
QSO: 28000 CW 2011-11-26 0703 BW/DJ3KR      599  24    E77A          599 15
QSO: 28000 CW 2011-11-26 0704 BW/DJ3KR      599  24    RM3Q          599 16
QSO: 28000 CW 2011-11-26 0706 BW/DJ3KR      599  24    IO3P          599 15
QSO: 28000 CW 2011-11-26 0706 BW/DJ3KR      599  24    LY7A          599 15
QSO: 28000 CW 2011-11-26 0712 BW/DJ3KR      599  24    HG9T          599 15
QSO: 28000 CW 2011-11-26 0713 BW/DJ3KR      599  24    RF4C          599 16
QSO: 28000 CW 2011-11-26 0714 BW/DJ3KR      599  24    9A3IH         599 15
QSO: 28000 CW 2011-11-26 0717 BW/DJ3KR      599  24    RT4F          599 16
QSO: 28000 CW 2011-11-26 0720 BW/DJ3KR      599  24    OG5B          599 15
QSO: 28000 CW 2011-11-26 0723 BW/DJ3KR      599  24    RU1A          599 16
QSO: 28000 CW 2011-11-26 0726 BW/DJ3KR      599  24    XV1X          599 26
QSO: 28000 CW 2011-11-26 0728 BW/DJ3KR      599  24    9A1AA         599 15
QSO: 28000 CW 2011-11-26 0731 BW/DJ3KR      599  24    DL1DVE        599 14
QSO: 28000 CW 2011-11-26 0734 BW/DJ3KR      599  24    VO3A          599 5
QSO: 28000 CW 2011-11-26 0739 BW/DJ3KR      599  24    UP0L          599 17
QSO: 28000 CW 2011-11-26 0741 BW/DJ3KR      599  24    OM7M          599 15
QSO: 28000 CW 2011-11-26 0744 BW/DJ3KR      599  24    0H2BAH        599 15
QSO: 28000 CW 2011-11-26 0746 BW/DJ3KR      599  24    EW4AA         599 16
QSO: 28000 CW 2011-11-26 0749 BW/DJ3KR      599  24    HA1A          599 15
QSO: 28000 CW 2011-11-26 0750 BW/DJ3KR      599  24    SN7Q          599 15
QSO: 28000 CW 2011-11-26 0753 BW/DJ3KR      599  24    LN3Z          599 14
QSO: 28000 CW 2011-11-26 0756 BW/DJ3KR      599  24    DL3YM         599 14
QSO: 28000 CW 2011-11-26 0811 BW/DJ3KR      599  24    M2G           599 15
QSO: 28000 CW 2011-11-26 0812 BW/DJ3KR      599  24    IR4X          599 15
QSO: 28000 CW 2011-11-26 0818 BW/DJ3KR      599  24    RK9QWM        599 17
QSO: 28000 CW 2011-11-26 0821 BW/DJ3KR      599  24    ZM4T          599 32
QSO: 21000 CW 2011-11-26 0825 BW/DJ3KR      599  24    JA1ZGP        599 25
QSO: 21000 CW 2011-11-26 0827 BW/DJ3KR      599  24    UA0CNX        599 19
QSO: 21000 CW 2011-11-26 0832 BW/DJ3KR      599  24    OM8A          599 15
QSO: 21000 CW 2011-11-26 0834 BW/DJ3KR      599  24    JE1CKA        599 25
QSO: 21000 CW 2011-11-26 0836 BW/DJ3KR      599  24    DF0HQ         599 14
QSO: 21000 CW 2011-11-26 0839 BW/DJ3KR      599  24    9A7A          599 15
QSO: 21000 CW 2011-11-26 0841 BW/DJ3KR      599  24    OL3Z          599 15
QSO: 21000 CW 2011-11-26 0843 BW/DJ3KR      599  24    AH2R          599 27
QSO: 21000 CW 2011-11-26 0844 BW/DJ3KR      599  24    DM8D          599 14
QSO: 21000 CW 2011-11-26 0850 BW/DJ3KR      599  24    VK4IU         599 30
QSO: 21000 CW 2011-11-26 0853 BW/DJ3KR      599  24    DL0GL         599 14
QSO: 21000 CW 2011-11-26 0854 BW/DJ3KR      599  24    HG1S          599 15
QSO: 21000 CW 2011-11-26 0856 BW/DJ3KR      599  24    RT4F          599 16
QSO: 21000 CW 2011-11-26 0857 BW/DJ3KR      599  24    9A1P          599 15
QSO: 21000 CW 2011-11-26 0900 BW/DJ3KR      599  24    YL2SM         599 15
QSO: 28000 CW 2011-11-26 0913 BW/DJ3KR      599  24    UP2L          599 17
QSO: 28000 CW 2011-11-26 0914 BW/DJ3KR      599  24    IR8R          599 15
QSO: 28000 CW 2011-11-26 0915 BW/DJ3KR      599  24    VK6BN         599 29
QSO: 14000 CW 2011-11-26 0924 BW/DJ3KR      599  24    DL1A          599 14
QSO: 14000 CW 2011-11-26 0926 BW/DJ3KR      599  24    SE0X          599 14
QSO: 14000 CW 2011-11-26 0930 BW/DJ3KR      599  24    RU1A          599 16
QSO:  7000 CW 2011-11-26 0934 BW/DJ3KR      599  24    JR3BOT        599 25
QSO:  7000 CW 2011-11-26 0935 BW/DJ3KR      599  24    BG5RSO        599 24
QSO:  7000 CW 2011-11-26 0936 BW/DJ3KR      599  24    JA6FOF        599 25
QSO:  7000 CW 2011-11-26 0937 BW/DJ3KR      599  24    JA7XRH        599 25
QSO:  7000 CW 2011-11-26 0943 BW/DJ3KR      599  24    JA1BJI        599 25
QSO:  7000 CW 2011-11-26 0944 BW/DJ3KR      599  24    JA9PAK        599 25
QSO:  7000 CW 2011-11-26 0945 BW/DJ3KR      599  24    JR3BEX        599 25
QSO:  7000 CW 2011-11-26 0946 BW/DJ3KR      599  24    W2VJN         599 3
QSO:  7000 CW 2011-11-26 0946 BW/DJ3KR      599  24    JA3YBK        599 25
QSO:  7000 CW 2011-11-26 0947 BW/DJ3KR      599  24    JH1CCN        599 25
QSO:  7000 CW 2011-11-26 0949 BW/DJ3KR      599  24    JH1SVO        599 25
QSO:  7000 CW 2011-11-26 0950 BW/DJ3KR      599  24    JE1LFX        599 25
QSO:  7000 CW 2011-11-26 0952 BW/DJ3KR      599  24    JH1EAQ        599 25
QSO:  7000 CW 2011-11-26 0952 BW/DJ3KR      599  24    BD4EZ         599 24
QSO:  7000 CW 2011-11-26 0953 BW/DJ3KR      599  24    JA7AEM        599 25
QSO:  7000 CW 2011-11-26 0953 BW/DJ3KR      599  24    JA2KVB        599 25
QSO:  7000 CW 2011-11-26 0955 BW/DJ3KR      599  24    JE4MHL        599 25
QSO:  7000 CW 2011-11-26 0955 BW/DJ3KR      599  24    JA2HNP        599 25
QSO:  7000 CW 2011-11-26 1001 BW/DJ3KR      599  24    JA3KKE        599 25
QSO:  7000 CW 2011-11-26 1004 BW/DJ3KR      599  24    D9G           599 25
QSO:  7000 CW 2011-11-26 1005 BW/DJ3KR      599  24    K0RF          599 3
QSO:  7000 CW 2011-11-26 1009 BW/DJ3KR      599  24    KL7RA         599 1
QSO:  7000 CW 2011-11-26 1011 BW/DJ3KR      599  24    K07AA         599 3
QSO:  7000 CW 2011-11-26 1013 BW/DJ3KR      599  24    JO3VSR        599 25
QSO:  7000 CW 2011-11-26 1014 BW/DJ3KR      599  24    JA8DIV        599 25
QSO:  7000 CW 2011-11-26 1015 BW/DJ3KR      599  24    JA7IC         599 25
QSO:  7000 CW 2011-11-26 1016 BW/DJ3KR      599  24    JG1TVK        599 25
QSO:  7000 CW 2011-11-26 1019 BW/DJ3KR      599  24    JH1QDB        599 25
QSO:  3500 CW 2011-11-26 1050 BW/DJ3KR      599  24    N9RV          599 4
QSO:  3500 CW 2011-11-26 1055 BW/DJ3KR      599  24    JA6AVT        599 25
QSO:  3500 CW 2011-11-26 1056 BW/DJ3KR      599  24    JA1BPA        599 25
QSO:  3500 CW 2011-11-26 1059 BW/DJ3KR      599  24    JE4MHL        599 25
QSO:  3500 CW 2011-11-26 1101 BW/DJ3KR      599  24    JH1AEP        599 25
QSO:  1800 CW 2011-11-26 1112 BW/DJ3KR      599  24    BA7CK         599 24
QSO:  1800 CW 2011-11-26 1117 BW/DJ3KR      599  24    JA3YBK        599 25
QSO: 14000 CW 2011-11-26 1125 BW/DJ3KR      599  24    SN7Q          599 15
QSO: 14000 CW 2011-11-26 1129 BW/DJ3KR      599  24    UZ2M          599 16
QSO: 14000 CW 2011-11-26 1134 BW/DJ3KR      599  24    YE2S          599 28
QSO: 14000 CW 2011-11-26 1137 BW/DJ3KR      599  24    B1Z           599 24
QSO: 14000 CW 2011-11-26 1143 BW/DJ3KR      599  24    RT5G          599 16
