START-OF-LOG: 3.0
CREATED-BY:    SD by EI5DI
LOCATION:
CONTEST:       CQ-WW-CW
CALLSIGN:      G4DDL
CLAIMED-SCORE: 645354
NAME:          Mike Pemberton
CLUB:          Bracknell AMATEUR RADIO CLUB
OPERATORS:     G4DDL
SOAPBOX:       Really good conditions made this great fun.
SOAPBOX:       Once again my best ever totals.
SOAPBOX:       My first time over 1000 QSOs too in only 30 hours
SOAPBOX:       Great contest with some good DX.
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
QSO:  3500 CW 2011-11-26 0550 G4DDL         599 14     CR3E          599 33
QSO:  3504 CW 2011-11-26 0552 G4DDL         599 14     NR4M          599 05
QSO:  3508 CW 2011-11-26 0553 G4DDL         599 14     TM6M          599 14
QSO:  3509 CW 2011-11-26 0554 G4DDL         599 14     KC1XX         599 05
QSO:  3512 CW 2011-11-26 0556 G4DDL         599 14     CF3A          599 04
QSO:  3513 CW 2011-11-26 0556 G4DDL         599 14     E7DX          599 15
QSO:  3516 CW 2011-11-26 0558 G4DDL         599 14     VE3EJ         599 04
QSO:  3517 CW 2011-11-26 0559 G4DDL         599 14     G4AMT         599 14
QSO:  3519 CW 2011-11-26 0601 G4DDL         599 14     VY2ZM         599 05
QSO:  3520 CW 2011-11-26 0601 G4DDL         599 14     EA5CW         599 14
QSO:  3521 CW 2011-11-26 0603 G4DDL         599 14     PI4DX         599 14
QSO:  3523 CW 2011-11-26 0603 G4DDL         599 14     DL7ON         599 14
QSO:  3523 CW 2011-11-26 0604 G4DDL         599 14     S57U          599 15
QSO:  3525 CW 2011-11-26 0605 G4DDL         599 14     HF3R          599 15
QSO:  3527 CW 2011-11-26 0605 G4DDL         599 14     OH2BH         599 15
QSO:  3527 CW 2011-11-26 0606 G4DDL         599 14     SO8A          599 15
QSO:  3528 CW 2011-11-26 0606 G4DDL         599 14     IR2C          599 15
QSO:  3531 CW 2011-11-26 0607 G4DDL         599 14     9A1A          599 15
QSO:  3534 CW 2011-11-26 0608 G4DDL         599 14     HA3LI         599 15
QSO:  3538 CW 2011-11-26 0609 G4DDL         599 14     LY7A          599 15
QSO:  3538 CW 2011-11-26 0609 G4DDL         599 14     EF3A          599 14
QSO:  3544 CW 2011-11-26 0612 G4DDL         599 14     DC4A          599 14
QSO:  3547 CW 2011-11-26 0613 G4DDL         599 14     LY2W          599 15
QSO:  3553 CW 2011-11-26 0615 G4DDL         599 14     DL5RMH        599 14
QSO:  3559 CW 2011-11-26 0616 G4DDL         599 14     M2A           599 14
QSO:  3561 CW 2011-11-26 0617 G4DDL         599 14     N2NT          599 05
QSO:  3563 CW 2011-11-26 0618 G4DDL         599 14     OK1HX         599 15
QSO:  3564 CW 2011-11-26 0619 G4DDL         599 14     HG1S          599 15
QSO:  3566 CW 2011-11-26 0619 G4DDL         599 14     HB9STEVE      599 14
QSO:  3568 CW 2011-11-26 0620 G4DDL         599 14     EF2A          599 14
QSO:  3570 CW 2011-11-26 0621 G4DDL         599 14     IW1ARB        599 15
QSO:  3572 CW 2011-11-26 0621 G4DDL         599 14     SQ9UM         599 15
QSO:  3575 CW 2011-11-26 0622 G4DDL         599 14     S58MU         599 15
QSO:  3578 CW 2011-11-26 0623 G4DDL         599 14     DL5KUT        599 14
QSO:  3580 CW 2011-11-26 0624 G4DDL         599 14     MI6GTY        599 14
QSO:  3586 CW 2011-11-26 0624 G4DDL         599 14     SP3GTS        599 15
QSO:  1810 CW 2011-11-26 0625 G4DDL         599 14     F5IN          599 14
QSO:  1844 CW 2011-11-26 0631 G4DDL         599 14     OK2W          599 15
QSO:  1844 CW 2011-11-26 0632 G4DDL         599 14     F6DDR         599 14
QSO:  1835 CW 2011-11-26 0636 G4DDL         599 14     DR1A          599 14
QSO:  1830 CW 2011-11-26 0638 G4DDL         599 14     DF0HQ         599 14
QSO:  1826 CW 2011-11-26 0639 G4DDL         599 14     SK3W          599 14
QSO:  1818 CW 2011-11-26 0644 G4DDL         599 14     G4A           599 14
