START-OF-LOG: 3.0
CREATED-BY: TR Log POST Version 6.76
CALLSIGN: KJ9C
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 2107280
CLUB: Society of Midwest Contesters
NAME: Mel Crichton
OPERATORS: KJ9C
SOAPBOX: Usually do LP in CW tests, but wanted to watch football this
SOAPBOX: weekend and had family functions as well. So an abbreviated
QSO:  7000 CW 2011-11-26 0252 KJ9C          599 4      UW4I          599 16
QSO:  7000 CW 2011-11-26 0253 KJ9C          599 4      K0RF          599 04
QSO:  7000 CW 2011-11-26 0254 KJ9C          599 4      OL3Z          599 15
QSO:  7000 CW 2011-11-26 0254 KJ9C          599 4      IR4X          599 15
QSO:  7000 CW 2011-11-26 0256 KJ9C          599 4      YT7KM         599 15
QSO:  7000 CW 2011-11-26 0256 KJ9C          599 4      EA5RS         599 14
QSO:  7000 CW 2011-11-26 0259 KJ9C          599 4      YL2BJ         599 15
QSO:  7000 CW 2011-11-26 0259 KJ9C          599 4      LZ5R          599 20
QSO:  7000 CW 2011-11-26 0300 KJ9C          599 4      DL8SCG        599 14
QSO:  7000 CW 2011-11-26 0300 KJ9C          599 4      OK5W          599 15
QSO:  7000 CW 2011-11-26 0301 KJ9C          599 4      YU1UN         599 15
QSO:  7000 CW 2011-11-26 0303 KJ9C          599 4      4O3A          599 15
QSO:  7000 CW 2011-11-26 0303 KJ9C          599 4      II1A          599 15
QSO:  7000 CW 2011-11-26 0303 KJ9C          599 4      KP2M          599 08
QSO:  7000 CW 2011-11-26 0304 KJ9C          599 4      S57AL         599 15
QSO:  7000 CW 2011-11-26 0305 KJ9C          599 4      IH9R          599 33
QSO:  7000 CW 2011-11-26 0308 KJ9C          599 4      ED1R          599 14
QSO:  7000 CW 2011-11-26 0309 KJ9C          599 4      LX7I          599 14
QSO:  7000 CW 2011-11-26 0310 KJ9C          599 4      OH8A          599 15
QSO:  7000 CW 2011-11-26 0310 KJ9C          599 4      PJ4A          599 09
QSO:  7000 CW 2011-11-26 0312 KJ9C          599 4      YO4DW         599 20
QSO:  7000 CW 2011-11-26 0314 KJ9C          599 4      C5A           599 35
QSO:  7000 CW 2011-11-26 0315 KJ9C          599 4      EA2EA         599 14
QSO:  7000 CW 2011-11-26 0316 KJ9C          599 4      EF3A          599 14
QSO:  7000 CW 2011-11-26 0316 KJ9C          599 4      IB3X          599 15
QSO:  7000 CW 2011-11-26 0317 KJ9C          599 4      OZ5E          599 14
QSO:  7000 CW 2011-11-26 0317 KJ9C          599 4      S52OP         599 15
QSO:  7000 CW 2011-11-26 0320 KJ9C          599 4      RT9J          599 17
QSO:  7000 CW 2011-11-26 0321 KJ9C          599 4      9A1P          599 15
QSO:  7000 CW 2011-11-26 0322 KJ9C          599 4      CR3E          599 33
QSO:  7000 CW 2011-11-26 0322 KJ9C          599 4      TM6M          599 14
QSO:  7000 CW 2011-11-26 0323 KJ9C          599 4      SO9Q          599 15
QSO:  7000 CW 2011-11-26 0325 KJ9C          599 4      OK7MT         599 15
QSO:  7000 CW 2011-11-26 0326 KJ9C          599 4      DP9A          599 14
QSO:  7000 CW 2011-11-26 0331 KJ9C          599 4      ZF1A          599 08
QSO:  7000 CW 2011-11-26 0333 KJ9C          599 4      HA7RY         599 15
QSO:  7000 CW 2011-11-26 0334 KJ9C          599 4      DL1A          599 14
QSO:  7000 CW 2011-11-26 0334 KJ9C          599 4      DR1A          599 14
QSO:  7000 CW 2011-11-26 0335 KJ9C          599 4      HG1S          599 15
QSO:  7000 CW 2011-11-26 0335 KJ9C          599 4      SO8A          599 15
QSO:  7000 CW 2011-11-26 0336 KJ9C          599 4      EI6DX         599 14
QSO:  7000 CW 2011-11-26 0336 KJ9C          599 4      DR1D          599 14
QSO:  7000 CW 2011-11-26 0338 KJ9C          599 4      YO7FB         599 20
QSO:  7000 CW 2011-11-26 0340 KJ9C          599 4      EA4DRV        599 14
QSO:  7000 CW 2011-11-26 0341 KJ9C          599 4      RK3ER         599 16
QSO:  7000 CW 2011-11-26 0343 KJ9C          599 4      EL2A          599 35
QSO:  7000 CW 2011-11-26 0344 KJ9C          599 4      IR4M          599 15
QSO:  7000 CW 2011-11-26 0344 KJ9C          599 4      E7DX          599 15
QSO:  7000 CW 2011-11-26 0345 KJ9C          599 4      S53MM         599 15
QSO:  7000 CW 2011-11-26 0345 KJ9C          599 4      DM8D          599 14
QSO:  7000 CW 2011-11-26 0346 KJ9C          599 4      YT7A          599 15
QSO:  7000 CW 2011-11-26 0348 KJ9C          599 4      J6M           599 08
QSO:  7000 CW 2011-11-26 0348 KJ9C          599 4      IR4E          599 15
QSO:  7000 CW 2011-11-26 0351 KJ9C          599 4      VP2V/N3DXX    599 08
QSO:  7000 CW 2011-11-26 0352 KJ9C          599 4      G3XVR         599 14
QSO:  7000 CW 2011-11-26 0353 KJ9C          599 4      YO4AB         599 20
QSO:  7000 CW 2011-11-26 0353 KJ9C          599 4      9A3GI         599 15
QSO:  7000 CW 2011-11-26 0354 KJ9C          599 4      RL6M          599 16
QSO:  7000 CW 2011-11-26 0354 KJ9C          599 4      IK3ORD        599 15
QSO:  7000 CW 2011-11-26 0355 KJ9C          599 4      M0CTR         599 14
QSO:  7000 CW 2011-11-26 0355 KJ9C          599 4      DJ1MM         599 14
QSO:  7000 CW 2011-11-26 0356 KJ9C          599 4      OK1ITK        599 15
QSO:  7000 CW 2011-11-26 0356 KJ9C          599 4      W6TK          599 03
QSO:  7000 CW 2011-11-26 0356 KJ9C          599 4      SP6ZC         599 15
QSO:  7000 CW 2011-11-26 0359 KJ9C          599 4      S58M          599 15
QSO:  7000 CW 2011-11-26 0359 KJ9C          599 4      YU7KW         599 15
QSO:  7000 CW 2011-11-26 0410 KJ9C          599 4      OH2BH         599 15
QSO:  7000 CW 2011-11-26 0411 KJ9C          599 4      RL3A          599 16
QSO:  7000 CW 2011-11-26 0412 KJ9C          599 4      VP2MWG        599 08
QSO:  7000 CW 2011-11-26 0415 KJ9C          599 4      DL5RMH        599 14
QSO:  7000 CW 2011-11-26 0418 KJ9C          599 4      KL7SB         599 01
QSO:  7000 CW 2011-11-26 0418 KJ9C          599 4      HQ9R          599 07
QSO:  7000 CW 2011-11-26 0419 KJ9C          599 4      SO4M          599 15
QSO:  7000 CW 2011-11-26 0420 KJ9C          599 4      UN0L          599 17
QSO:  7000 CW 2011-11-26 0421 KJ9C          599 4      LY5R          599 15
QSO:  7000 CW 2011-11-26 0421 KJ9C          599 4      OL1C          599 15
QSO:  7000 CW 2011-11-26 0422 KJ9C          599 4      EF2A          599 14
QSO:  7000 CW 2011-11-26 0423 KJ9C          599 4      EA2DK         599 14
QSO:  7000 CW 2011-11-26 0423 KJ9C          599 4      RU1A          599 16
QSO:  7000 CW 2011-11-26 0424 KJ9C          599 4      RV3ZN         599 16
QSO:  7000 CW 2011-11-26 0425 KJ9C          599 4      S57DX         599 15
QSO:  7000 CW 2011-11-26 0426 KJ9C          599 4      HG7T          599 15
QSO:  7000 CW 2011-11-26 0427 KJ9C          599 4      I3VJW         599 15
QSO:  7000 CW 2011-11-26 0428 KJ9C          599 4      TO3A          599 08
QSO:  7000 CW 2011-11-26 0429 KJ9C          599 4      PI4CC         599 14
QSO:  7000 CW 2011-11-26 0430 KJ9C          599 4      UA3R          599 16
QSO:  7000 CW 2011-11-26 0430 KJ9C          599 4      OK7FL         599 15
QSO:  7000 CW 2011-11-26 0430 KJ9C          599 4      RT6A          599 16
QSO:  7000 CW 2011-11-26 0433 KJ9C          599 4      C6AAW         599 08
QSO:  7000 CW 2011-11-26 0434 KJ9C          599 4      DF3CB         599 14
QSO:  7000 CW 2011-11-26 0435 KJ9C          599 4      CO2JD         599 08
QSO:  7000 CW 2011-11-26 0436 KJ9C          599 4      RG6G          599 16
QSO:  7000 CW 2011-11-26 0437 KJ9C          599 4      KH6LC         599 31
QSO:  7000 CW 2011-11-26 0437 KJ9C          599 4      LY7A          599 15
QSO:  7000 CW 2011-11-26 0438 KJ9C          599 4      RM5A          599 16
QSO:  7000 CW 2011-11-26 0442 KJ9C          599 4      EF8R          599 33
QSO:  7000 CW 2011-11-26 0444 KJ9C          599 4      OH8L          599 15
QSO:  7000 CW 2011-11-26 0444 KJ9C          599 4      S52ZW         599 15
QSO:  7000 CW 2011-11-26 0449 KJ9C          599 4      ON7BJ         599 14
QSO:  7000 CW 2011-11-26 0450 KJ9C          599 4      IZ3DVU        599 15
QSO:  7000 CW 2011-11-26 0450 KJ9C          599 4      P40L          599 09
QSO:  7000 CW 2011-11-26 0450 KJ9C          599 4      SJ2W          599 14
QSO:  7000 CW 2011-11-26 0453 KJ9C          599 4      UR7GO         599 16
QSO:  7000 CW 2011-11-26 0453 KJ9C          599 4      EE3T          599 14
QSO:  7000 CW 2011-11-26 0454 KJ9C          599 4      EA5URS        599 14
QSO:  7000 CW 2011-11-26 0454 KJ9C          599 4      HA7A          599 15
QSO:  7000 CW 2011-11-26 0455 KJ9C          599 4      ED8A          599 33
QSO:  7000 CW 2011-11-26 0456 KJ9C          599 4      IR9Y          599 15
QSO:  7000 CW 2011-11-26 0456 KJ9C          599 4      HA8QZ         599 15
QSO:  7000 CW 2011-11-26 0456 KJ9C          599 4      EU1A          599 16
QSO:  7000 CW 2011-11-26 0458 KJ9C          599 4      LY2W          599 15
QSO:  7000 CW 2011-11-26 0458 KJ9C          599 4      OM7M          599 15
QSO:  7000 CW 2011-11-26 0459 KJ9C          599 4      CT8/W1NN      599 14
QSO:  7000 CW 2011-11-26 0500 KJ9C          599 4      UA5A          599 16
QSO:  7000 CW 2011-11-26 0501 KJ9C          599 4      OM5NS         599 15
QSO:  7000 CW 2011-11-26 0502 KJ9C          599 4      SP6OJE        599 15
QSO:  7000 CW 2011-11-26 0502 KJ9C          599 4      R8MC          599 17
QSO:  7000 CW 2011-11-26 0502 KJ9C          599 4      I2WIJ         599 15
QSO:  7000 CW 2011-11-26 0503 KJ9C          599 4      E73M          599 15
QSO:  7000 CW 2011-11-26 0506 KJ9C          599 4      OH0V          599 15
QSO:  7000 CW 2011-11-26 0507 KJ9C          599 4      9L0W          599 35
QSO:  7000 CW 2011-11-26 0508 KJ9C          599 4      KH7X          599 31
QSO:  7000 CW 2011-11-26 0508 KJ9C          599 4      SV1ENG        599 20
QSO:  7000 CW 2011-11-26 0511 KJ9C          599 4      XE1MM         599 06
QSO:  7000 CW 2011-11-26 0512 KJ9C          599 4      YU1WC         599 15
QSO:  7000 CW 2011-11-26 0513 KJ9C          599 4      KL7RA         599 01
QSO:  7000 CW 2011-11-26 0514 KJ9C          599 4      J79ME         599 08
QSO:  7000 CW 2011-11-26 0515 KJ9C          599 4      TM4Q          599 14
QSO:  7000 CW 2011-11-26 0517 KJ9C          599 4      FM5CD         599 08
QSO:  7000 CW 2011-11-26 0519 KJ9C          599 4      HB9CA         599 14
QSO:  7000 CW 2011-11-26 0522 KJ9C          599 4      LP1H          599 13
QSO:  7000 CW 2011-11-26 0523 KJ9C          599 4      US0HZ         599 16
QSO:  7000 CW 2011-11-26 0523 KJ9C          599 4      F5NGA         599 14
QSO:  7000 CW 2011-11-26 0525 KJ9C          599 4      TC2A          599 20
QSO:  7000 CW 2011-11-26 0525 KJ9C          599 4      C6AQQ         599 08
QSO:  7000 CW 2011-11-26 0527 KJ9C          599 4      G5O           599 14
QSO:  7000 CW 2011-11-26 0527 KJ9C          599 4      6Y3M          599 08
QSO:  7000 CW 2011-11-26 0528 KJ9C          599 4      P40F          599 09
QSO:  7000 CW 2011-11-26 0529 KJ9C          599 4      LY8O          599 15
QSO:  7000 CW 2011-11-26 0531 KJ9C          599 4      VP9/N3AD      599 05
QSO:  7000 CW 2011-11-26 0531 KJ9C          599 4      I1NVU         599 15
QSO:  7000 CW 2011-11-26 0532 KJ9C          599 4      OL60DG        599 15
QSO:  7000 CW 2011-11-26 0533 KJ9C          599 4      CR2X          599 14
QSO:  7000 CW 2011-11-26 0533 KJ9C          599 4      TC7B          599 20
QSO:  7000 CW 2011-11-26 0534 KJ9C          599 4      9A2L          599 15
QSO:  7000 CW 2011-11-26 0535 KJ9C          599 4      8P5A          599 08
QSO:  7000 CW 2011-11-26 0539 KJ9C          599 4      IK3UNA/1      599 15
QSO:  7000 CW 2011-11-26 0539 KJ9C          599 4      VA1MM         599 05
QSO:  7000 CW 2011-11-26 0540 KJ9C          599 4      IT9INO        599 15
QSO:  7000 CW 2011-11-26 0542 KJ9C          599 4      PJ2T          599 09
QSO:  7000 CW 2011-11-26 0544 KJ9C          599 4      TI5A          599 07
QSO:  7000 CW 2011-11-26 0544 KJ9C          599 4      UR8IW         599 16
QSO:  7000 CW 2011-11-26 0545 KJ9C          599 4      LX5T          599 14
QSO:  7000 CW 2011-11-26 0546 KJ9C          599 4      LY3ID         599 15
QSO:  7000 CW 2011-11-26 0547 KJ9C          599 4      SQ9UM         599 15
QSO:  7000 CW 2011-11-26 0547 KJ9C          599 4      VE3EK         599 04
QSO:  7000 CW 2011-11-26 0550 KJ9C          599 4      PJ5G          599 08
QSO:  7000 CW 2011-11-26 0554 KJ9C          599 4      CO6YAC        599 08
QSO:  7000 CW 2011-11-26 0554 KJ9C          599 4      CT3KN         599 33
QSO:  7000 CW 2011-11-26 0555 KJ9C          599 4      PJ7I          599 08
QSO:  3500 CW 2011-11-26 0600 KJ9C          599 4      SP7HOA        599 15
QSO:  3500 CW 2011-11-26 0603 KJ9C          599 4      SQ5M          599 15
QSO:  3500 CW 2011-11-26 0604 KJ9C          599 4      E71A          599 15
QSO:  3500 CW 2011-11-26 0607 KJ9C          599 4      DP9A          599 14
QSO:  3500 CW 2011-11-26 0607 KJ9C          599 4      CF3A          599 04
QSO:  3500 CW 2011-11-26 0608 KJ9C          599 4      PV8DX         599 11
QSO:  3500 CW 2011-11-26 0611 KJ9C          599 4      HK1MW         599 09
QSO:  3500 CW 2011-11-26 0612 KJ9C          599 4      S57DX         599 15
QSO:  3500 CW 2011-11-26 0613 KJ9C          599 4      OZ5E          599 14
QSO:  3500 CW 2011-11-26 0613 KJ9C          599 4      SP5ELA        599 15
QSO:  3500 CW 2011-11-26 0614 KJ9C          599 4      VA7ST         599 03
QSO:  3500 CW 2011-11-26 0614 KJ9C          599 4      DL5RMH        599 14
QSO:  3500 CW 2011-11-26 0615 KJ9C          599 4      VP9/N3AD      599 05
QSO:  3500 CW 2011-11-26 0617 KJ9C          599 4      C5A           599 35
QSO:  3500 CW 2011-11-26 0618 KJ9C          599 4      W8AV          599 04
QSO:  3500 CW 2011-11-26 0620 KJ9C          599 4      OQ5M          599 14
QSO:  3500 CW 2011-11-26 0621 KJ9C          599 4      ED8A          599 33
QSO:  3500 CW 2011-11-26 0623 KJ9C          599 4      G5O           599 14
QSO:  3500 CW 2011-11-26 0624 KJ9C          599 4      IZ3NVR        599 15
QSO:  3500 CW 2011-11-26 0624 KJ9C          599 4      EF2A          599 14
QSO:  3500 CW 2011-11-26 0625 KJ9C          599 4      PW7T          599 11
QSO:  3500 CW 2011-11-26 0626 KJ9C          599 4      S58MU         599 15
QSO:  3500 CW 2011-11-26 0627 KJ9C          599 4      DL5KUT        599 14
QSO:  3500 CW 2011-11-26 0628 KJ9C          599 4      MI6GTY        599 14
QSO:  3500 CW 2011-11-26 0630 KJ9C          599 4      ZF1A          599 08
QSO:  3500 CW 2011-11-26 0631 KJ9C          599 4      SO4M          599 15
QSO:  3500 CW 2011-11-26 0632 KJ9C          599 4      9A1A          599 15
QSO:  3500 CW 2011-11-26 0634 KJ9C          599 4      FM5CD         599 08
QSO:  3500 CW 2011-11-26 0638 KJ9C          599 4      VE7IO         599 03
QSO:  3500 CW 2011-11-26 0638 KJ9C          599 4      S53MM         599 15
QSO:  3500 CW 2011-11-26 0639 KJ9C          599 4      CR3L          599 33
QSO:  3500 CW 2011-11-26 0639 KJ9C          599 4      V26K          599 08
QSO:  3500 CW 2011-11-26 0641 KJ9C          599 4      P40W          599 09
QSO:  3500 CW 2011-11-26 0641 KJ9C          599 4      9A2U          599 15
QSO:  3500 CW 2011-11-26 0642 KJ9C          599 4      DL2MDU        599 14
QSO:  3500 CW 2011-11-26 0643 KJ9C          599 4      PJ2T          599 09
QSO:  3500 CW 2011-11-26 0644 KJ9C          599 4      DL3YM         599 14
QSO:  3500 CW 2011-11-26 0644 KJ9C          599 4      CT8/W1NN      599 14
QSO:  3500 CW 2011-11-26 0645 KJ9C          599 4      DC4A          599 14
QSO:  3500 CW 2011-11-26 0646 KJ9C          599 4      VE2EKA        599 02
QSO:  3500 CW 2011-11-26 0647 KJ9C          599 4      TO7A          599 08
QSO:  3500 CW 2011-11-26 0648 KJ9C          599 4      OL1C          599 15
QSO:  1800 CW 2011-11-26 0651 KJ9C          599 4      F5NTV         599 14
QSO:  1800 CW 2011-11-26 0656 KJ9C          599 4      VE7UF         599 03
QSO:  1800 CW 2011-11-26 0700 KJ9C          599 4      CE1/K7CA      599 12
QSO:  1800 CW 2011-11-26 0701 KJ9C          599 4      VE3YAA        599 04
QSO:  1800 CW 2011-11-26 0704 KJ9C          599 4      PJ2T          599 09
QSO:  1800 CW 2011-11-26 0705 KJ9C          599 4      CF3A          599 04
QSO:  1800 CW 2011-11-26 0706 KJ9C          599 4      J6M           599 08
QSO:  1800 CW 2011-11-26 0711 KJ9C          599 4      WF2W          599 05
QSO:  1800 CW 2011-11-26 0711 KJ9C          599 4      8P5A          599 08
QSO:  1800 CW 2011-11-26 0713 KJ9C          599 4      KL7RA         599 01
QSO:  1800 CW 2011-11-26 0713 KJ9C          599 4      VE3ZI         599 04
QSO:  1800 CW 2011-11-26 0717 KJ9C          599 4      KV4FZ         599 08
QSO:  1800 CW 2011-11-26 0718 KJ9C          599 4      C6AAW         599 08
QSO:  3500 CW 2011-11-26 0730 KJ9C          599 4      PJ4A          599 09
QSO:  3500 CW 2011-11-26 0734 KJ9C          599 4      VP5CW         599 08
QSO:  3500 CW 2011-11-26 0735 KJ9C          599 4      KL7RA         599 01
QSO:  3500 CW 2011-11-26 0737 KJ9C          599 4      G4AMT         599 14
QSO:  3500 CW 2011-11-26 0738 KJ9C          599 4      F6HKA         599 14
QSO:  3500 CW 2011-11-26 0741 KJ9C          599 4      VE6EX         599 04
QSO:  3500 CW 2011-11-26 0742 KJ9C          599 4      GW3KDB        599 14
QSO:  3500 CW 2011-11-26 0744 KJ9C          599 4      AL7TC         599 01
QSO:  3500 CW 2011-11-26 0748 KJ9C          599 4      P40L          599 09
QSO:  3500 CW 2011-11-26 0751 KJ9C          599 4      DR1A          599 14
QSO:  3500 CW 2011-11-26 0752 KJ9C          599 4      LN9Z          599 14
QSO:  3500 CW 2011-11-26 0754 KJ9C          599 4      KP2MM         599 08
QSO:  3500 CW 2011-11-26 0755 KJ9C          599 4      CR6K          599 14
QSO:  3500 CW 2011-11-26 0757 KJ9C          599 4      KH7X          599 31
QSO:  7000 CW 2011-11-26 1337 KJ9C          599 4      ZM4T          599 32
QSO:  7000 CW 2011-11-26 1340 KJ9C          599 4      JS3CTQ        599 25
QSO: 14000 CW 2011-11-26 1344 KJ9C          599 4      HA8IH         599 15
QSO: 14000 CW 2011-11-26 1347 KJ9C          599 4      OK1NR         599 15
QSO: 14000 CW 2011-11-26 1348 KJ9C          599 4      K3IT          599 05
QSO: 14000 CW 2011-11-26 1348 KJ9C          599 4      PA0PFW        599 14
QSO: 14000 CW 2011-11-26 1349 KJ9C          599 4      UY0CA         599 16
QSO: 14000 CW 2011-11-26 1350 KJ9C          599 4      ON4LEX        599 14
QSO: 14000 CW 2011-11-26 1351 KJ9C          599 4      DL5DBS        599 14
QSO: 14000 CW 2011-11-26 1353 KJ9C          599 4      UP0L          599 17
QSO: 14000 CW 2011-11-26 1356 KJ9C          599 4      C5A           599 35
QSO: 14000 CW 2011-11-26 1400 KJ9C          599 4      EF2A          599 14
QSO: 14000 CW 2011-11-26 1400 KJ9C          599 4      OL9Z          599 15
QSO: 14000 CW 2011-11-26 1401 KJ9C          599 4      UT5R          599 16
QSO: 14000 CW 2011-11-26 1402 KJ9C          599 4      RT5G          599 16
QSO: 14000 CW 2011-11-26 1403 KJ9C          599 4      OM3ED         599 15
QSO: 14000 CW 2011-11-26 1403 KJ9C          599 4      DK0ED         599 14
QSO: 14000 CW 2011-11-26 1404 KJ9C          599 4      YO9BPX        599 20
QSO: 14000 CW 2011-11-26 1404 KJ9C          599 4      HG7T          599 15
QSO: 14000 CW 2011-11-26 1408 KJ9C          599 4      F8UFT         599 14
QSO: 14000 CW 2011-11-26 1408 KJ9C          599 4      DM4IM         599 14
QSO: 14000 CW 2011-11-26 1410 KJ9C          599 4      PJ2T          599 09
QSO: 14000 CW 2011-11-26 1411 KJ9C          599 4      RF9C          599 17
QSO: 14000 CW 2011-11-26 1412 KJ9C          599 4      EW8EW         599 16
QSO: 14000 CW 2011-11-26 1414 KJ9C          599 4      DJ1MM         599 14
QSO: 14000 CW 2011-11-26 1414 KJ9C          599 4      HB9STEVE      599 14
QSO: 14000 CW 2011-11-26 1415 KJ9C          599 4      DR1A          599 14
QSO: 14000 CW 2011-11-26 1415 KJ9C          599 4      YT1T          599 15
QSO: 14000 CW 2011-11-26 1416 KJ9C          599 4      9A1A          599 15
QSO: 14000 CW 2011-11-26 1417 KJ9C          599 4      OL3Z          599 15
