START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: VU2NXM
CLAIMED-SCORE:	   42522
NAME:	 BASAPPA  ARABOLE
SOAPBOX: RIG- TENTEC 540
SOAPBOX: POWER OUTPUT 60 WATTS
SOAPBOX: INVERTED VEE AND LONG WIRE WITH ATU MFJ 901-B
SOAPBOX:
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO: 3500  CW 2011-11-26 0002 VU2NXM	    599 22     RF9C	     599 17
QSO: 3500  CW 2011-11-26 0018 VU2NXM	    599 22     8Q7DV	     599 22
QSO: 3500  CW 2011-11-26 0021 VU2NXM	    599 22     VU2JOS	     599 22
QSO: 3500  CW 2011-11-26 0100 VU2NXM	    599 22     VU2PTT	     599 22
QSO: 3500  CW 2011-11-26 0116 VU2NXM	    599 22     UA1OMS	     599 16
QSO: 3500  CW 2011-11-26 0121 VU2NXM	    599 22     HF3R	     599 15
QSO: 7000  CW 2011-11-26 0144 VU2NXM	    599 22     VU2MTT	     599 22
QSO: 14000 CW 2011-11-26 0211 VU2NXM	    599 22     N7AT	     599 03
QSO: 14000 CW 2011-11-26 0310 VU2NXM	    599 22     8Q7DV	     599 22
QSO: 28000 CW 2011-11-26 0313 VU2NXM	    599 22     HS0AC	     599 16
QSO: 28000 CW 2011-11-26 0314 VU2NXM	    599 22     HS0ZGQ	     599 26
QSO: 28000 CW 2011-11-26 0322 VU2NXM	    599 22     E27EK	     599 26
QSO: 28000 CW 2011-11-26 0325 VU2NXM	    599 22     UA4LU	     599 16
QSO: 28000 CW 2011-11-26 0328 VU2NXM	    599 22     JA5FDJ	     599 25
QSO: 28000 CW 2011-11-26 0329 VU2NXM	    599 22     A73A	     599 21
QSO: 28000 CW 2011-11-26 0331 VU2NXM	    599 22     9K2RA	     599 21
QSO: 28000 CW 2011-11-26 0331 VU2NXM	    599 22     VU2HFR	     599 22
QSO: 14000 CW 2011-11-26 0334 VU2NXM	    599 22     VU2PTT	     599 22
QSO: 28000 CW 2011-11-26 0336 VU2NXM	    599 22     RT9T	     599 16
QSO: 21000 CW 2011-11-26 0547 VU2NXM	    599 22     RG9A	     599 17
QSO: 21000 CW 2011-11-26 0548 VU2NXM	    599 22     E73W	     599 15
QSO: 21000 CW 2011-11-26 0550 VU2NXM	    599 22     HS0ZGQ	     599 26
QSO: 21000 CW 2011-11-26 0550 VU2NXM	    599 22     UT1IF	     599 16
QSO: 21000 CW 2011-11-26 0551 VU2NXM	    599 22     OH1F	     599 15
QSO: 21000 CW 2011-11-26 0554 VU2NXM	    599 22     9M8/AI6V      599 28
QSO: 21000 CW 2011-11-26 0557 VU2NXM	    599 22     AH2R	     599 27
QSO: 21000 CW 2011-11-26 0601 VU2NXM	    599 22     UA3ABJ	     599 16
QSO: 21000 CW 2011-11-26 0602 VU2NXM	    599 22     UV0I	     599 16
QSO: 21000 CW 2011-11-26 0605 VU2NXM	    599 22     UR7HA	     599 16
QSO: 21000 CW 2011-11-26 0609 VU2NXM	    599 22     RT4F	     599 16
QSO: 28000 CW 2011-11-26 0615 VU2NXM	    599 22     EA9AE	     599 17
QSO: 28000 CW 2011-11-26 0616 VU2NXM	    599 22     LZ7J	     599 20
QSO: 28000 CW 2011-11-26 0621 VU2NXM	    599 22     EY7BJ	     599 17
QSO: 21000 CW 2011-11-26 0701 VU2NXM	    599 22     UA2KW	     599 15
QSO: 21000 CW 2011-11-26 0708 VU2NXM	    599 22     RK3ER	     599 16
QSO: 21000 CW 2011-11-26 0709 VU2NXM	    599 22     9M6NA	     599 28
QSO: 21000 CW 2011-11-26 0710 VU2NXM	    599 22     EA5CW	     599 14
QSO: 21000 CW 2011-11-26 0712 VU2NXM	    599 22     UA4NCI	     599 16
QSO: 21000 CW 2011-11-26 0754 VU2NXM	    599 22     BA7JS	     599 24
QSO: 21000 CW 2011-11-26 0755 VU2NXM	    599 22     LY7A	     599 15
QSO: 21000 CW 2011-11-26 0756 VU2NXM	    599 22     PY7YU	     599 11
QSO: 21000 CW 2011-11-26 0758 VU2NXM	    599 22     B1C	     599 24
QSO: 21000 CW 2011-11-26 0800 VU2NXM	    599 22     R8MC	     599 17
QSO: 21000 CW 2011-11-26 0806 VU2NXM	    599 22     B4R	     599 24
QSO: 21000 CW 2011-11-26 0809 VU2NXM	    599 22     UT7L	     599 16
QSO: 21000 CW 2011-11-26 0811 VU2NXM	    599 22     RA3DNC	     599 15
QSO: 21000 CW 2011-11-26 0815 VU2NXM	    599 22     A45XR	     599 21
QSO: 21000 CW 2011-11-26 0818 VU2NXM	    599 22     BX100	     599 24
