START-OF-LOG: 3.0
LOCATION: CO
CALLSIGN: W0ETT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 24-HOURS
CLAIMED-SCORE: 915120
CLUB: Grand Mesa Contesters of Colorado
CONTEST: CQ-WW-CW
CREATED-BY: WriteLog V10.82A
NAME: Mark Anderson, and Ken Anderson
OPERATORS: W0ETT
SOAPBOX: Hard to say which band was better as I worked about
SOAPBOX: the same number on 10m thru 40m.  80m/160m were pretty
SOAPBOX: noisy.   Special thanks to those DX ops who sent their
SOAPBOX: callsign after every QSO or every other QSO!  - W0ETT
SOAPBOX:
SOAPBOX: Rig:  IC756pro3 with 100w to HF yagis and verticals.
QSO:  7000 CW 2011-11-26 0005 W0ETT         599     04 S57AL         599     15
QSO: 28000 CW 2011-11-26 0008 W0ETT         599     04 ZK2V          599     32
QSO: 28000 CW 2011-11-26 0009 W0ETT         599     04 VK4KW         599     30
QSO: 28000 CW 2011-11-26 0010 W0ETT         599     04 KG6DX         599     27
QSO: 28000 CW 2011-11-26 0012 W0ETT         599     04 VK2IM         599     30
QSO: 28000 CW 2011-11-26 0013 W0ETT         599     04 ZL2J          599     32
QSO: 28000 CW 2011-11-26 0014 W0ETT         599     04 WH6R          599     31
QSO: 28000 CW 2011-11-26 0017 W0ETT         599     04 AH0BT         599     27
QSO: 28000 CW 2011-11-26 0018 W0ETT         599     04 JJ1LBJ        599     25
QSO: 28000 CW 2011-11-26 0022 W0ETT         599     04 JH1EAQ        599     25
QSO: 28000 CW 2011-11-26 0023 W0ETT         599     04 JE1LFX        599     25
QSO: 28000 CW 2011-11-26 0025 W0ETT         599     04 JF1NHD        599     25
QSO: 28000 CW 2011-11-26 0026 W0ETT         599     04 KH6/WJ2O      599     31
QSO: 28000 CW 2011-11-26 0027 W0ETT         599     04 KH7M          599     31
QSO: 28000 CW 2011-11-26 0030 W0ETT         599     04 AH0KT         599     27
QSO: 28000 CW 2011-11-26 0030 W0ETT         599     04 AH2R          599     27
QSO: 28000 CW 2011-11-26 0032 W0ETT         599     04 ZL3TE         599     32
QSO: 28000 CW 2011-11-26 0035 W0ETT         599     04 ZM1A          599     32
QSO: 28000 CW 2011-11-26 0035 W0ETT         599     04 ZM4M          599     32
QSO: 28000 CW 2011-11-26 0037 W0ETT         599     04 VK2AYD        599     30
QSO: 21000 CW 2011-11-26 0043 W0ETT         599     04 UA0ZAM        599     19
QSO: 21000 CW 2011-11-26 0044 W0ETT         599     04 YE1ZAW        599     28
QSO: 21000 CW 2011-11-26 0045 W0ETT         599     04 XV9DX         599     26
QSO: 21000 CW 2011-11-26 0046 W0ETT         599     04 JA1BPA        599     25
QSO: 21000 CW 2011-11-26 0047 W0ETT         599     04 KH7X          599     31
QSO: 21000 CW 2011-11-26 0048 W0ETT         599     04 ZM4T          599     32
QSO: 21000 CW 2011-11-26 0050 W0ETT         599     04 CE3AA         599     12
QSO: 21000 CW 2011-11-26 0053 W0ETT         599     04 JT1F          599     23
QSO: 21000 CW 2011-11-26 0056 W0ETT         599     04 XV2RZ         599     26
QSO: 21000 CW 2011-11-26 0058 W0ETT         599     04 RU0FM         599     19
QSO: 21000 CW 2011-11-26 0100 W0ETT         599     04 JA3YBK        599     25
