START-OF-LOG: 3.0
CREATED-BY:    CT Version 10.02.008
CALLSIGN:      K9UQN
NAME:          Don Backys
CLUB:
CLAIMED-SCORE: 440895
CONTEST:       CQ-WW-CW
OPERATORS:
OPERATORS:
SOAPBOX:
SOAPBOX:
SOAPBOX:
SOAPBOX:
LOCATION: TN
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  7000 CW 2011-11-26 0005 K9UQN         599 4      IR9Y          599 15     1
QSO:  7000 CW 2011-11-26 0006 K9UQN         599 4      CF3A          599 4      1
QSO:  7000 CW 2011-11-26 0008 K9UQN         599 4      DR1D          599 14     1
QSO:  7000 CW 2011-11-26 0009 K9UQN         599 4      DL1A          599 14     1
QSO:  7000 CW 2011-11-26 0010 K9UQN         599 4      ZF1A          599 8      1
QSO:  7000 CW 2011-11-26 0012 K9UQN         599 4      SO9Q          599 15     1
QSO:  7000 CW 2011-11-26 0013 K9UQN         599 4      DF9LJ         599 14     1
QSO:  7000 CW 2011-11-26 0014 K9UQN         599 4      TM6M          599 14     1
QSO:  7000 CW 2011-11-26 0017 K9UQN         599 4      EA2EA         599 14     1
QSO:  7000 CW 2011-11-26 0021 K9UQN         599 4      DF0HQ         599 14     1
QSO:  7000 CW 2011-11-26 0024 K9UQN         599 4      EF5F          599 14     1
QSO:  7000 CW 2011-11-26 0029 K9UQN         599 4      EA5RS         599 14     1
QSO:  7000 CW 2011-11-26 0029 K9UQN         599 4      YU1UN         599 15     1
QSO:  7000 CW 2011-11-26 0035 K9UQN         599 4      DR1A          599 14     1
QSO:  7000 CW 2011-11-26 0036 K9UQN         599 4      SO8A          599 15     1
QSO:  7000 CW 2011-11-26 0036 K9UQN         599 4      LZ9W          599 20     1
QSO:  7000 CW 2011-11-26 0037 K9UQN         599 4      IR4M          599 15     1
QSO:  7000 CW 2011-11-26 0050 K9UQN         599 4      TO7A          599 8      1
QSO:  7000 CW 2011-11-26 0051 K9UQN         599 4      S57DX         599 15     1
QSO:  7000 CW 2011-11-26 0059 K9UQN         599 4      ED8A          599 33     1
QSO:  7000 CW 2011-11-26 0100 K9UQN         599 4      VE3EJ         599 4      1
