START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.241
CALLSIGN: YO3GNF
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 91120
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
LOCATION: KN34al
NAME: Gheorghe Jack Ursulean
QSO:  3525 CW 2011-11-26 1702 YO3GNF        599 20     UW5U          599 16
QSO:  3520 CW 2011-11-26 1705 YO3GNF        599 20     E71A          599 15
QSO:  3512 CW 2011-11-26 1706 YO3GNF        599 20     E74WN         599 15
QSO:  3511 CW 2011-11-26 1708 YO3GNF        599 20     9A2U          599 15
QSO:  3507 CW 2011-11-26 1709 YO3GNF        599 20     YR5N          599 20
QSO:  3540 CW 2011-11-26 1718 YO3GNF        599 20     LY7A          599 15
QSO:  3528 CW 2011-11-26 1721 YO3GNF        599 20     LZ9W          599 20
QSO:  3537 CW 2011-11-26 1723 YO3GNF        599 20     YT4A          599 15
QSO:  3515 CW 2011-11-26 1725 YO3GNF        599 20     ER4A          599 16
QSO:  3510 CW 2011-11-26 1726 YO3GNF        599 20     YT4T          599 15
QSO:  3507 CW 2011-11-26 1728 YO3GNF        599 20     UA6LCN        599 16
QSO:  3511 CW 2011-11-26 1733 YO3GNF        599 20     DL7ON         599 14
QSO:  3526 CW 2011-11-26 1734 YO3GNF        599 20     9A1A          599 15
QSO:  3547 CW 2011-11-26 1735 YO3GNF        599 20     TC2X          599 20
QSO:  3505 CW 2011-11-26 1744 YO3GNF        599 20     UA5A          599 16
QSO:  3536 CW 2011-11-26 1748 YO3GNF        599 20     LZ5R          599 20
QSO:  3548 CW 2011-11-26 1749 YO3GNF        599 20     YO9AGI        599 20
QSO:  3543 CW 2011-11-26 1750 YO3GNF        599 20     LZ7S          599 20
QSO:  3516 CW 2011-11-26 1754 YO3GNF        599 20     HG1S          599 15
QSO:  3509 CW 2011-11-26 1844 YO3GNF        599 20     DP9A          599 14
QSO:  3508 CW 2011-11-26 1846 YO3GNF        599 20     4L5O          599 21
QSO:  3528 CW 2011-11-26 1852 YO3GNF        599 20     LZ5K          599 20
QSO:  3513 CW 2011-11-26 1858 YO3GNF        599 20     IR4X          599 15
QSO:  3514 CW 2011-11-26 1901 YO3GNF        599 20     OM3DX         599 15
QSO:  3526 CW 2011-11-26 1905 YO3GNF        599 20     HF3R          599 15
QSO:  3541 CW 2011-11-26 1911 YO3GNF        599 20     RC9O          599 18
QSO:  3558 CW 2011-11-26 1916 YO3GNF        599 20     Z33A          599 15
QSO:  3565 CW 2011-11-26 1922 YO3GNF        599 20     YU5T          599 15
QSO:  3510 CW 2011-11-26 1927 YO3GNF        599 20     TC3A          599 20
QSO:  3549 CW 2011-11-26 1935 YO3GNF        599 20     SN6F          599 15
QSO:  3549 CW 2011-11-27 0302 YO3GNF        599 20     9A1P          599 15
QSO:  3541 CW 2011-11-27 0305 YO3GNF        599 20     UU7J          599 16
QSO:  3528 CW 2011-11-27 0310 YO3GNF        599 20     DR1A          599 14
QSO:  3526 CW 2011-11-27 0312 YO3GNF        599 20     OK7MT         599 15
QSO:  3523 CW 2011-11-27 0318 YO3GNF        599 20     DF0HQ         599 14
QSO:  3523 CW 2011-11-27 0320 YO3GNF        599 20     I1EIS         599 15
QSO:  3522 CW 2011-11-27 0324 YO3GNF        599 20     OK5W          599 15
QSO:  3519 CW 2011-11-27 0327 YO3GNF        599 20     E73M          599 15
QSO:  3518 CW 2011-11-27 0329 YO3GNF        599 20     HB9CA         599 14
QSO:  3506 CW 2011-11-27 0334 YO3GNF        599 20     UT7EZ         599 16
QSO:  3505 CW 2011-11-27 0337 YO3GNF        599 20     HA7LW         599 15
QSO:  3501 CW 2011-11-27 0339 YO3GNF        599 20     9A8M          599 15
QSO:  3510 CW 2011-11-27 0344 YO3GNF        599 20     S50A          599 15
QSO:  3512 CW 2011-11-27 0347 YO3GNF        599 20     ER5AA         599 16
QSO:  3514 CW 2011-11-27 0348 YO3GNF        599 20     S50R          599 15
QSO:  3514 CW 2011-11-27 0350 YO3GNF        599 20     YU2A          599 15
QSO:  3518 CW 2011-11-27 0356 YO3GNF        599 20     DJ5EU         599 14
QSO:  3528 CW 2011-11-27 0359 YO3GNF        599 20     LN9Z          599 14
QSO:  3533 CW 2011-11-27 0405 YO3GNF        599 20     9A7A          599 15
QSO:  3539 CW 2011-11-27 0407 YO3GNF        599 20     YO3FRI        599 20
QSO:  3549 CW 2011-11-27 0409 YO3GNF        599 20     SP3GTS        599 15
QSO:  3551 CW 2011-11-27 0410 YO3GNF        599 20     9A3W          599 15
QSO:  3555 CW 2011-11-27 0416 YO3GNF        599 20     OK1DQT        599 15
QSO:  3574 CW 2011-11-27 0422 YO3GNF        599 20     SP6GCU        599 15
QSO:  7035 CW 2011-11-26 0826 YO3GNF        599 20     LZ9W          599 20
QSO:  7015 CW 2011-11-26 0828 YO3GNF        599 20     YR8I          599 20
QSO:  7007 CW 2011-11-26 0831 YO3GNF        599 20     YU1LA         599 15
QSO:  7004 CW 2011-11-26 0832 YO3GNF        599 20     9A0AA         599 15
QSO:  7009 CW 2011-11-26 0835 YO3GNF        599 20     YQ5Q          599 20
QSO:  7018 CW 2011-11-26 0839 YO3GNF        599 20     SP9JZT        599 15
QSO:  7016 CW 2011-11-26 0844 YO3GNF        599 20     IH9R          599 33
QSO:  7021 CW 2011-11-26 0845 YO3GNF        599 20     OM5NS         599 15
QSO:  7025 CW 2011-11-26 0848 YO3GNF        599 20     EW7LO         599 16
QSO:  7029 CW 2011-11-26 0851 YO3GNF        599 20     Z37Y          599 15
QSO:  7033 CW 2011-11-26 0944 YO3GNF        599 20     YT7A          599 15
QSO:  7018 CW 2011-11-26 0949 YO3GNF        599 20     9A1A          599 15
QSO:  7007 CW 2011-11-26 0951 YO3GNF        599 20     SN8R          599 15
QSO:  7015 CW 2011-11-26 0954 YO3GNF        599 20     EU1TX         599 16
QSO:  7007 CW 2011-11-26 0959 YO3GNF        599 20     SN8C          599 15
QSO:  7013 CW 2011-11-26 1002 YO3GNF        599 20     UR6GWZ        599 16
