START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.7.0
CONTEST: CQ-WW-CW
LOCATION: DX
CALLSIGN: DF2TT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 788304
OPERATORS: DF2TT
CLUB: Bavarian Contest Club
NAME: Gerd Ulrich
SOAPBOX:
QSO:  3500 CW 2011-11-26 0336 DF2TT         599 14     E71A          599 15     0
QSO:  3500 CW 2011-11-26 0342 DF2TT         599 14     TC2X          599 20     0
QSO:  3518 CW 2011-11-26 0346 DF2TT         599 14     S50R          599 15     0
QSO:  3519 CW 2011-11-26 0346 DF2TT         599 14     OM1BM         599 15     0
QSO:  3524 CW 2011-11-26 0348 DF2TT         599 14     UA3QGT        599 16     0
QSO:  3523 CW 2011-11-26 0348 DF2TT         599 14     RF9C          599 17     0
QSO:  3523 CW 2011-11-26 0350 DF2TT         599 14     3Z5W          599 15     0
QSO:  3501 CW 2011-11-26 0351 DF2TT         599 14     EF1A          599 14     0
QSO:  3502 CW 2011-11-26 0352 DF2TT         599 14     EI6IZ         599 14     0
QSO:  3502 CW 2011-11-26 0353 DF2TT         599 14     UT7X          599 16     0
QSO:  3503 CW 2011-11-26 0356 DF2TT         599 14     W1MK          599 05     0
QSO:  3504 CW 2011-11-26 0356 DF2TT         599 14     NR4M          599 05     0
QSO:  3505 CW 2011-11-26 0357 DF2TT         599 14     EV1R          599 16     0
QSO:  3505 CW 2011-11-26 0358 DF2TT         599 14     F5NGA         599 14     0
QSO:  3506 CW 2011-11-26 0359 DF2TT         599 14     UT3L          599 16     0
QSO:  3507 CW 2011-11-26 0401 DF2TT         599 14     KC1XX         599 05     0
QSO:  3508 CW 2011-11-26 0402 DF2TT         599 14     LY2W          599 15     0
