START-OF-LOG: 3.0
CREATED-BY: HMRA public 9A HRS HF Robot downloader
CONTEST: 9A-DX
CALLSIGN: DL6DVU
OPERATORS: DL6DVU
CATEGORY: B01
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: HIGH
CLAIMED-SCORE: 7828
SOAPBOX: Recreated from 9A HRS HF Robot public QSO table for Croatian DX Contest 2025.
SOAPBOX: Public error-summary rows are ignored.
SOAPBOX: Source: https://www.hamradio.hr/hfrobot/hfcc_log.php?What=vloghtm&CID=2025-12-20&ID=DL6DVU
SOAPBOX: Source category label: B01 - Single Operator, All Bands, Mixed, High Power.
SOAPBOX: Published QSO count: 82.
QSO: 14033 CW 2025-12-20 1748 DL6DVU        599 0001 28    VA2RAC        599 0000 QC   
QSO: 14021 CW 2025-12-20 1751 DL6DVU        599 0002 28    9A7V          599 0000 VZ   
QSO: 14015 CW 2025-12-20 1753 DL6DVU        599 0003 28    K2SSS         599 0000 08   
QSO: 07032 CW 2025-12-20 1758 DL6DVU        599 0004 28    F5NBX         599 0000 27   
QSO: 07031 CW 2025-12-20 1759 DL6DVU        599 0005 28    LZ8T          599 0000 28   
QSO: 07027 CW 2025-12-20 1800 DL6DVU        599 0006 28    YT6W          599 0000 28   
QSO: 07021 CW 2025-12-20 1804 DL6DVU        599 0007 28    LZ1ZJ         599 0000 28   
QSO: 07010 CW 2025-12-20 1815 DL6DVU        599 0008 28    RG9A          599 0000 30   
QSO: 07016 CW 2025-12-20 1819 DL6DVU        599 0009 28    HA2KMR        599 0000 28   
QSO: 07018 CW 2025-12-20 1820 DL6DVU        599 0010 28    LZ3QE         599 0000 28   
QSO: 07029 CW 2025-12-20 1833 DL6DVU        599 0011 28    SV1AZL        599 0000 28   
QSO: 07166 PH 2025-12-20 1840 DL6DVU        59  0012 28    SJ2W          59  0000 18   
QSO: 03541 CW 2025-12-20 1847 DL6DVU        599 0013 28    9A2L          599 0000 VZ   
QSO: 03537 CW 2025-12-20 1848 DL6DVU        599 0014 28    OM5NL         599 0000 28   
QSO: 03537 CW 2025-12-20 1848 DL6DVU        599 0015 28    LZ1ZJ         599 0000 28   
QSO: 03540 CW 2025-12-20 1849 DL6DVU        599 0016 28    HA3HX         599 0000 28   
QSO: 03542 CW 2025-12-20 1851 DL6DVU        599 0017 28    TA3X          599 0000 39   
QSO: 03543 CW 2025-12-20 1852 DL6DVU        599 0018 28    F8ATS         599 0000 27   
QSO: 03550 CW 2025-12-20 1852 DL6DVU        599 0019 28    EG1SANTA      599 0000 37   
QSO: 03708 PH 2025-12-20 1901 DL6DVU        59  0020 28    ER3CT         59  0000 29   
QSO: 03712 PH 2025-12-20 1902 DL6DVU        59  0021 28    YO5QDI        59  0000 28   
QSO: 03715 PH 2025-12-20 1903 DL6DVU        59  0022 28    DA0BCC        59  0000 28   
QSO: 03740 PH 2025-12-20 1903 DL6DVU        59  0023 28    HA4FB         59  0000 28   
QSO: 03750 PH 2025-12-20 1905 DL6DVU        59  0024 28    YU4IZZ        59  0000 28   
QSO: 03795 PH 2025-12-20 1906 DL6DVU        59  0025 28    4X8NER        59  0000 39   
QSO: 03788 PH 2025-12-20 1907 DL6DVU        59  0026 28    HB9NE         59  0000 28   
QSO: 01821 CW 2025-12-20 1913 DL6DVU        599 0027 28    OZ1AAR        599 0000 18   
QSO: 01820 CW 2025-12-20 1914 DL6DVU        599 0028 28    SP8EWM        599 0000 28   
QSO: 01832 CW 2025-12-20 1916 DL6DVU        599 0029 28    9A4V          599 0000 VK   
QSO: 01823 CW 2025-12-20 1921 DL6DVU        599 0030 28    S52ZW         599 0000 28   
QSO: 01827 CW 2025-12-20 1922 DL6DVU        599 0031 28    LY5W          599 0000 29   
QSO: 01833 CW 2025-12-20 1923 DL6DVU        599 0032 28    YT5A          599 0000 28   
QSO: 01818 CW 2025-12-20 1925 DL6DVU        599 0033 28    LZ6E          599 0000 28   
QSO: 07008 CW 2025-12-20 1927 DL6DVU        599 0034 28    OQ5M          599 0000 27   
QSO: 07018 CW 2025-12-20 1930 DL6DVU        599 0035 28    F6HKA         599 0000 27   
QSO: 07032 CW 2025-12-20 1932 DL6DVU        599 0036 28    YT6W          599 0000 28   
QSO: 03538 CW 2025-12-20 1933 DL6DVU        599 0037 28    SM0Q          599 0000 18   
QSO: 03539 CW 2025-12-20 1933 DL6DVU        599 0038 28    EW8DX         599 0000 29   
QSO: 03540 CW 2025-12-20 1935 DL6DVU        599 0039 28    PA4O          599 0000 27   
QSO: 03543 CW 2025-12-20 1937 DL6DVU        599 0040 28    9A2UN         599 0000 ST   
QSO: 03544 CW 2025-12-20 1937 DL6DVU        599 0041 28    ES7A          599 0000 29   
QSO: 03547 CW 2025-12-20 1938 DL6DVU        599 0042 28    9A2CT         599 0000 ZG   
QSO: 03711 PH 2025-12-20 1941 DL6DVU        59  0043 28    H25A          59  0000 39   
QSO: 03750 PH 2025-12-20 1941 DL6DVU        59  0044 28    SQ2RAD        59  0000 28   
QSO: 03755 PH 2025-12-20 1943 DL6DVU        59  0045 28    9A6TT         59  0000 ZG   
QSO: 03727 PH 2025-12-20 1944 DL6DVU        59  0046 28    YT8A          59  0000 28   
QSO: 14001 CW 2025-12-21 1110 DL6DVU        599 0047 28    K1LZ          599 0000 08   
QSO: 14005 CW 2025-12-21 1113 DL6DVU        599 0048 28    9A1AA         599 0000 OS   
QSO: 14004 CW 2025-12-21 1114 DL6DVU        599 0049 28    YT6W          599 0000 28   
QSO: 14006 CW 2025-12-21 1114 DL6DVU        599 0050 28    YR8R          599 0000 28   
QSO: 14007 CW 2025-12-21 1114 DL6DVU        599 0051 28    E70Y          599 0000 28   
QSO: 14008 CW 2025-12-21 1115 DL6DVU        599 0052 28    EB5A          599 0000 37   
QSO: 14009 CW 2025-12-21 1116 DL6DVU        599 0053 28    F5PAL         599 0000 27   
QSO: 14011 CW 2025-12-21 1121 DL6DVU        599 0054 28    E7DX          599 0000 28   
QSO: 14012 CW 2025-12-21 1122 DL6DVU        599 0055 28    IT9KCD        599 0000 28   
QSO: 14013 CW 2025-12-21 1122 DL6DVU        599 0056 28    YO4NT         599 0000 28   
QSO: 14014 CW 2025-12-21 1123 DL6DVU        599 0057 28    SP9WZJ        599 0000 28   
QSO: 14015 CW 2025-12-21 1123 DL6DVU        599 0058 28    EC3A          599 0000 37   
QSO: 14020 CW 2025-12-21 1125 DL6DVU        599 0059 28    HG6O          599 0000 28   
QSO: 14021 CW 2025-12-21 1127 DL6DVU        599 0060 28    HA7RY         599 0000 28   
QSO: 14023 CW 2025-12-21 1128 DL6DVU        599 0061 28    YU2M          599 0000 28   
QSO: 14029 CW 2025-12-21 1130 DL6DVU        599 0062 28    EC7R          599 0000 37   
QSO: 14030 CW 2025-12-21 1130 DL6DVU        599 0063 28    YP8T          599 0000 28   
QSO: 14032 CW 2025-12-21 1131 DL6DVU        599 0064 28    OE5TXF        599 0000 28   
QSO: 14034 CW 2025-12-21 1132 DL6DVU        599 0065 28    S54O          599 0000 28   
QSO: 14037 CW 2025-12-21 1133 DL6DVU        599 0066 28    9A5W          599 0000 ZG   
QSO: 14040 CW 2025-12-21 1134 DL6DVU        599 0067 28    YO8FC         599 0000 28   
QSO: 14043 CW 2025-12-21 1135 DL6DVU        599 0068 28    EA2AZ         599 0000 37   
QSO: 14049 CW 2025-12-21 1136 DL6DVU        599 0069 28    YL3GQ         599 0000 29   
