START-OF-LOG: 3.0
CREATED-BY: HMRA public 9A HRS HF Robot downloader
CONTEST: 9A-DX
CALLSIGN: BD3TE
OPERATORS: BD3TE
CATEGORY: B09
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: HIGH
CLAIMED-SCORE: 2227
SOAPBOX: Recreated from 9A HRS HF Robot public QSO table for Croatian DX Contest 2025.
SOAPBOX: Public error-summary rows are ignored.
SOAPBOX: Source: https://www.hamradio.hr/hfrobot/hfcc_log.php?What=vloghtm&CID=2025-12-20&ID=BD3TE
SOAPBOX: Source category label: B09 - Single Operator, Two Bands, Mixed, High Power.
SOAPBOX: Published QSO count: 51.
QSO: 21017 CW 2025-12-21 0642 BD3TE         599 0001 44    IT9WDC        599 0000 28   
QSO: 21017 CW 2025-12-21 0643 BD3TE         599 0002 44    JJ2QXI        599 0000 45   
QSO: 21297 PH 2025-12-21 0734 BD3TE         59  0003 44    RG9A          59  0000 30   
QSO: 21017 CW 2025-12-21 0740 BD3TE         599 0004 44    R7AT          599 0000 29   
QSO: 21017 CW 2025-12-21 0740 BD3TE         599 0005 44    UA4C          599 0000 29   
QSO: 21017 CW 2025-12-21 0741 BD3TE         599 0006 44    ES7A          599 0000 29   
QSO: 21017 CW 2025-12-21 0743 BD3TE         599 0007 44    UA4FCO        599 0000 29   
QSO: 21017 CW 2025-12-21 0743 BD3TE         599 0008 44    UA4WW         599 0000 30   
QSO: 21017 CW 2025-12-21 0743 BD3TE         599 0009 44    9A5Y          599 0000 DA   
QSO: 21017 CW 2025-12-21 0745 BD3TE         599 0010 44    RT1L          599 0000 29   
QSO: 21017 CW 2025-12-21 0746 BD3TE         599 0011 44    RN1AO         599 0000 29   
QSO: 21017 CW 2025-12-21 0747 BD3TE         599 0012 44    RG2A          599 0000 29   
QSO: 21017 CW 2025-12-21 0747 BD3TE         599 0013 44    R9XS          599 0000 20   
QSO: 21017 CW 2025-12-21 0748 BD3TE         599 0014 44    YL2KO         599 0000 29   
QSO: 21017 CW 2025-12-21 0753 BD3TE         599 0015 44    DL2NBY        599 0000 28   
QSO: 21017 CW 2025-12-21 0753 BD3TE         599 0016 44    RA9DZ         599 0000 30   
QSO: 21017 CW 2025-12-21 0756 BD3TE         599 0017 44    YT5L          599 0000 28   
QSO: 21017 CW 2025-12-21 0757 BD3TE         599 0018 44    UN7CN         599 0000 30   
QSO: 21017 CW 2025-12-21 0758 BD3TE         599 0019 44    RT4M          599 0000 29   
QSO: 21017 CW 2025-12-21 0759 BD3TE         599 0020 44    RG8U          599 0000 31   
QSO: 21017 CW 2025-12-21 0800 BD3TE         599 0021 44    RD4F          599 0000 29   
QSO: 21017 CW 2025-12-21 0801 BD3TE         599 0022 44    R9CX          599 0000 30   
QSO: 21017 CW 2025-12-21 0802 BD3TE         599 0023 44    E7CW          599 0000 28   
QSO: 21017 CW 2025-12-21 0805 BD3TE         599 0024 44    UA9JNT        599 0000 21   
QSO: 21017 CW 2025-12-21 0807 BD3TE         599 0025 44    RC0AT         599 0000 32   
QSO: 21017 CW 2025-12-21 0808 BD3TE         599 0026 44    S53R          599 0000 28   
QSO: 21017 CW 2025-12-21 0808 BD3TE         599 0027 44    RU9AC         599 0000 30   
QSO: 21017 CW 2025-12-21 0808 BD3TE         599 0028 44    HG6O          599 0000 28   
QSO: 21017 CW 2025-12-21 0809 BD3TE         599 0029 44    OG3B          599 0000 18   
QSO: 21017 CW 2025-12-21 0810 BD3TE         599 0030 44    E7DX          599 0000 28   
QSO: 21017 CW 2025-12-21 0811 BD3TE         599 0031 44    UA3LID        599 0000 29   
QSO: 21017 CW 2025-12-21 0812 BD3TE         599 0032 44    UN7LAN        599 0000 30   
QSO: 21017 CW 2025-12-21 0812 BD3TE         599 0033 44    EU8U          599 0000 29   
QSO: 21017 CW 2025-12-21 0813 BD3TE         599 0034 44    BI8CZM        599 0000 43   
QSO: 21017 CW 2025-12-21 0814 BD3TE         599 0035 44    BG0ETY        599 0000 42   
QSO: 21017 CW 2025-12-21 0816 BD3TE         599 0036 44    BU2EP         599 0000 44   
QSO: 21017 CW 2025-12-21 0819 BD3TE         599 0037 44    YL5T          599 0000 29   
QSO: 21017 CW 2025-12-21 0820 BD3TE         599 0038 44    DK8ZB         599 0000 28   
QSO: 21017 CW 2025-12-21 0822 BD3TE         599 0039 44    SM6F          599 0000 18   
QSO: 21017 CW 2025-12-21 0824 BD3TE         599 0040 44    R4AY          599 0000 29   
QSO: 21017 CW 2025-12-21 0826 BD3TE         599 0041 44    LZ4AE         599 0000 28   
QSO: 21017 CW 2025-12-21 0828 BD3TE         599 0042 44    ES2MC         599 0000 29   
QSO: 21017 CW 2025-12-21 0829 BD3TE         599 0043 44    UZ7E          599 0000 29   
QSO: 21017 CW 2025-12-21 0830 BD3TE         599 0044 44    SD3A          599 0000 18   
QSO: 21017 CW 2025-12-21 0831 BD3TE         599 0045 44    OQ5M          599 0000 27   
QSO: 21017 CW 2025-12-21 0832 BD3TE         599 0046 44    UA3MIF        599 0000 29   
QSO: 21017 CW 2025-12-21 0832 BD3TE         599 0047 44    LZ5R          599 0000 28   
QSO: 21017 CW 2025-12-21 0833 BD3TE         599 0048 44    BG7DSU        599 0000 43   
QSO: 21250 PH 2025-12-21 0841 BD3TE         59  0049 44    LZ2ZY         59  0000 28   
QSO: 21029 CW 2025-12-21 0851 BD3TE         599 0050 44    OR4M          599 0000 27   
QSO: 14024 CW 2025-12-21 0901 BD3TE         599 0051 44    9A1LAF        599 0000 SK   
END-OF-LOG:
