START-OF-LOG: 3.0
CREATED-BY: HMRA public 9A HRS HF Robot downloader
CONTEST: 9A-DX
CALLSIGN: OK1IGR
OPERATORS: OK1IGR
CATEGORY: B02
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: LOW
CLAIMED-SCORE: 2832
SOAPBOX: Recreated from 9A HRS HF Robot public QSO table for Croatian DX Contest 2025.
SOAPBOX: Public error-summary rows are ignored.
SOAPBOX: Source: https://www.hamradio.hr/hfrobot/hfcc_log.php?What=vloghtm&CID=2025-12-20&ID=OK1IGR
SOAPBOX: Source category label: B02 - Single Operator, All Bands, Mixed, Low Power.
SOAPBOX: Published QSO count: 61.
QSO: 14228 PH 2025-12-20 1403 OK1IGR        59  0001 28    RG2A          59  0000 29   
QSO: 14223 PH 2025-12-20 1405 OK1IGR        59  0002 28    EA3AQ         59  0000 37   
QSO: 14233 PH 2025-12-20 1410 OK1IGR        59  0003 28    LB6VI         59  0000 18   
QSO: 14222 PH 2025-12-20 1411 OK1IGR        59  0004 28    ER3CT         59  0000 29   
QSO: 14238 PH 2025-12-20 1414 OK1IGR        59  0005 28    RZ3Z          59  0000 29   
QSO: 14259 PH 2025-12-20 1416 OK1IGR        59  0006 28    IW0HLZ        59  0000 28   
QSO: 14290 PH 2025-12-20 1425 OK1IGR        59  0007 28    EI9HX         59  0000 27   
QSO: 14196 PH 2025-12-20 1431 OK1IGR        59  0008 28    R5BD          59  0000 29   
QSO: 14250 PH 2025-12-20 1434 OK1IGR        59  0009 28    IT9FIQ        59  0000 28   
QSO: 14015 CW 2025-12-20 1445 OK1IGR        599 0010 28    G3P           599 0000 27   
QSO: 14219 PH 2025-12-20 1450 OK1IGR        59  0011 28    IT9CAR        59  0000 28   
QSO: 14225 PH 2025-12-20 1452 OK1IGR        59  0012 28    TA3HAL        59  0000 39   
QSO: 14036 CW 2025-12-20 1458 OK1IGR        599 0013 28    LZ3QE         599 0000 28   
QSO: 14011 CW 2025-12-20 1506 OK1IGR        599 0014 28    EI5KF         599 0000 27   
QSO: 14011 CW 2025-12-20 1512 OK1IGR        599 0015 28    M4T           599 0000 27   
QSO: 14247 PH 2025-12-20 1524 OK1IGR        59  0016 28    H25A          59  0000 39   
QSO: 03516 CW 2025-12-20 1529 OK1IGR        599 0017 28    S57Q          599 0000 28   
QSO: 03544 CW 2025-12-20 1938 OK1IGR        599 0018 28    ES7A          599 0000 29   
QSO: 03513 CW 2025-12-20 1952 OK1IGR        599 0019 28    9A7V          599 0000 VZ   
QSO: 03516 CW 2025-12-20 2012 OK1IGR        599 0020 28    E7Y           599 0000 28   
QSO: 03528 CW 2025-12-20 2019 OK1IGR        599 0021 28    9A4WY         599 0000 PU   
QSO: 14181 PH 2025-12-21 0641 OK1IGR        59  0022 28    RG9A          59  0000 30   
QSO: 14204 PH 2025-12-21 0652 OK1IGR        59  0023 28    RA9SDT        59  0000 30   
QSO: 14205 PH 2025-12-21 0658 OK1IGR        59  0024 28    UZ7C          59  0000 29   
QSO: 14027 CW 2025-12-21 0728 OK1IGR        599 0025 28    9A3MA         599 0000 SI   
QSO: 14028 CW 2025-12-21 0733 OK1IGR        599 0026 28    9A3MR         599 0000 ST   
QSO: 14012 CW 2025-12-21 0742 OK1IGR        599 0027 28    UA9CDC        599 0000 30   
QSO: 14030 CW 2025-12-21 0746 OK1IGR        599 0028 28    9H1XT         599 0000 28   
QSO: 14032 CW 2025-12-21 0752 OK1IGR        599 0029 28    YU2M          599 0000 28   
QSO: 14042 CW 2025-12-21 0754 OK1IGR        599 0030 28    SV8OVJ        599 0000 28   
QSO: 14036 CW 2025-12-21 0758 OK1IGR        599 0031 28    YU7KW         599 0000 28   
QSO: 21033 CW 2025-12-21 0817 OK1IGR        599 0032 28    9H1PI         599 0000 28   
QSO: 14255 PH 2025-12-21 0834 OK1IGR        59  0033 28    YL2BC         59  0000 29   
QSO: 14279 PH 2025-12-21 0838 OK1IGR        59  0034 28    LZ5R          59  0000 28   
QSO: 14017 CW 2025-12-21 0842 OK1IGR        599 0035 28    UA4WW         599 0000 30   
QSO: 14040 CW 2025-12-21 0850 OK1IGR        599 0036 28    9A6C          599 0000 SI   
QSO: 14021 CW 2025-12-21 0852 OK1IGR        599 0037 28    E7Y           599 0000 28   
QSO: 14299 PH 2025-12-21 0855 OK1IGR        59  0038 28    MM7JNT        59  0000 27   
QSO: 14175 PH 2025-12-21 0857 OK1IGR        59  0039 28    IZ1ZHD        59  0000 28   
QSO: 14206 PH 2025-12-21 0858 OK1IGR        59  0040 28    YL3RZ         59  0000 29   
QSO: 14016 CW 2025-12-21 0910 OK1IGR        599 0041 28    SJ2W          599 0000 18   
QSO: 14205 PH 2025-12-21 0954 OK1IGR        59  0042 28    YT8A          59  0000 28   
QSO: 14270 PH 2025-12-21 0959 OK1IGR        59  0043 28    G6AD          59  0000 27   
QSO: 14237 PH 2025-12-21 1004 OK1IGR        59  0044 28    M0MCV         59  0000 27   
QSO: 14039 CW 2025-12-21 1008 OK1IGR        599 0045 28    EW8DX         599 0000 29   
QSO: 21225 PH 2025-12-21 1025 OK1IGR        59  0046 28    EA4EUI        59  0000 37   
QSO: 14013 CW 2025-12-21 1046 OK1IGR        599 0047 28    SD1A          599 0000 18   
QSO: 14026 CW 2025-12-21 1052 OK1IGR        599 0048 28    YT3D          599 0000 28   
QSO: 14238 PH 2025-12-21 1159 OK1IGR        59  0049 28    IK4QIB        59  0000 28   
QSO: 14260 PH 2025-12-21 1202 OK1IGR        59  0050 28    ON4AEO        59  0000 27   
QSO: 14268 PH 2025-12-21 1207 OK1IGR        59  0051 28    RW1F          59  0000 29   
QSO: 14244 PH 2025-12-21 1208 OK1IGR        59  0052 28    EW1TZ         59  0000 29   
QSO: 21255 PH 2025-12-21 1212 OK1IGR        59  0053 28    R4GM          59  0000 29   
QSO: 21015 CW 2025-12-21 1218 OK1IGR        599 0054 28    NN1SS         599 0000 08   
QSO: 14010 CW 2025-12-21 1244 OK1IGR        599 0055 28    IT9/DK6XZ     599 0000 28   
QSO: 14026 CW 2025-12-21 1249 OK1IGR        599 0056 28    M4D           599 0000 27   
QSO: 14033 CW 2025-12-21 1251 OK1IGR        599 0057 28    ES7A          599 0000 29   
QSO: 14028 CW 2025-12-21 1308 OK1IGR        599 0058 28    4L8A          599 0000 29   
QSO: 14189 PH 2025-12-21 1318 OK1IGR        59  0059 28    9A3ISL        59  0000 DU   
QSO: 14202 PH 2025-12-21 1320 OK1IGR        59  0060 28    8S8S          59  0000 18   
QSO: 14015 CW 2025-12-21 1347 OK1IGR        599 0061 28    N3RD          599 0000 08   
END-OF-LOG:
