START-OF-LOG: 3.0
CREATED-BY: HMRA public 9A HRS HF Robot downloader
CONTEST: CROATIAN
CALLSIGN: YT5A
OPERATORS: YT5A
CATEGORY: B01
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: HIGH
CLAIMED-SCORE: 406072
SOAPBOX: Recreated from 9A HRS HF Robot public QSO table for Croatian DX Contest 2025.
SOAPBOX: Public error-summary rows are ignored.
SOAPBOX: Source: https://www.hamradio.hr/hfrobot/hfcc_log.php?What=vloghtm&CID=2025-12-20&ID=YT5A
SOAPBOX: Source category label: B01 - Single Operator, All Bands, Mixed, High Power.
SOAPBOX: Published QSO count: 743.
QSO: 28023 CW 2025-12-20 1402 YT5A          599 0001 28    EA8BW         599 0000 36   
QSO: 28008 CW 2025-12-20 1404 YT5A          599 0002 28    E7DX          599 0000 28   
QSO: 28011 CW 2025-12-20 1405 YT5A          599 0003 28    9A3SMS        599 0000 DU   
QSO: 28014 CW 2025-12-20 1405 YT5A          599 0004 28    K1ZZ          599 0000 08   
QSO: 28017 CW 2025-12-20 1406 YT5A          599 0005 28    CR3DX         599 0000 36   
QSO: 28026 CW 2025-12-20 1408 YT5A          599 0006 28    E7CW          599 0000 28   
QSO: 28014 CW 2025-12-20 1409 YT5A          599 0007 28    OK2TJ         599 0000 28   
QSO: 28029 CW 2025-12-20 1410 YT5A          599 0008 28    9A2CT         599 0000 ZG   
QSO: 28031 CW 2025-12-20 1410 YT5A          599 0009 28    S53M          599 0000 28   
QSO: 28036 CW 2025-12-20 1411 YT5A          599 0010 28    9A4V          599 0000 VK   
QSO: 28015 CW 2025-12-20 1412 YT5A          599 0011 28    9A1LAF        599 0000 SK   
QSO: 28019 CW 2025-12-20 1413 YT5A          599 0012 28    OK2PVF        599 0000 28   
QSO: 28022 CW 2025-12-20 1413 YT5A          599 0013 28    YT3X          599 0000 28   
QSO: 28024 CW 2025-12-20 1414 YT5A          599 0014 28    9A3VM         599 0000 DU   
QSO: 28027 CW 2025-12-20 1415 YT5A          599 0015 28    LZ8T          599 0000 28   
QSO: 28032 CW 2025-12-20 1416 YT5A          599 0016 28    9A6A          599 0000 ZG   
QSO: 28435 PH 2025-12-20 1419 YT5A          59  0017 28    9A7V          59  0000 VZ   
QSO: 28477 PH 2025-12-20 1420 YT5A          59  0018 28    E7CW          59  0000 28   
QSO: 21014 CW 2025-12-20 1421 YT5A          599 0019 28    EA8BW         599 0000 36   
QSO: 21014 CW 2025-12-20 1422 YT5A          599 0020 28    F5PAL         599 0000 27   
QSO: 21014 CW 2025-12-20 1422 YT5A          599 0021 28    MI4I          599 0000 27   
QSO: 21014 CW 2025-12-20 1422 YT5A          599 0022 28    HG6O          599 0000 28   
QSO: 21015 CW 2025-12-20 1424 YT5A          599 0023 28    PT2AW         599 0000 13   
QSO: 21027 CW 2025-12-20 1425 YT5A          599 0024 28    EA1X          599 0000 37   
QSO: 21011 CW 2025-12-20 1425 YT5A          599 0025 28    9A3SMS        599 0000 DU   
QSO: 21014 CW 2025-12-20 1427 YT5A          599 0026 28    R4IO          599 0000 29   
QSO: 21021 CW 2025-12-20 1428 YT5A          599 0027 28    SJ2W          599 0000 18   
QSO: 21034 CW 2025-12-20 1429 YT5A          599 0028 28    LZ8E          599 0000 28   
QSO: 21011 CW 2025-12-20 1429 YT5A          599 0029 28    EA5PI         599 0000 37   
QSO: 21014 CW 2025-12-20 1431 YT5A          599 0030 28    K3IE          599 0000 08   
QSO: 21014 CW 2025-12-20 1431 YT5A          599 0031 28    K4BAI         599 0000 08   
QSO: 21014 CW 2025-12-20 1431 YT5A          599 0032 28    EA4CWW        599 0000 37   
QSO: 21014 CW 2025-12-20 1432 YT5A          599 0033 28    VE3VA         599 0000 04   
QSO: 21001 CW 2025-12-20 1437 YT5A          599 0034 28    H25A          599 0000 39   
QSO: 21045 CW 2025-12-20 1439 YT5A          599 0035 28    9A9A          599 0000 ZG   
QSO: 21214 PH 2025-12-20 1442 YT5A          59  0036 28    UZ7C          59  0000 29   
QSO: 21299 PH 2025-12-20 1444 YT5A          59  0037 28    K8CMR         59  0000 08   
QSO: 21299 PH 2025-12-20 1444 YT5A          59  0038 28    KC1WDY        59  0000 08   
QSO: 21299 PH 2025-12-20 1444 YT5A          59  0039 28    KB1DK         59  0000 08   
QSO: 21299 PH 2025-12-20 1445 YT5A          59  0040 28    D4M           59  0000 46   
QSO: 21299 PH 2025-12-20 1446 YT5A          59  0041 28    N4RAT         59  0000 08   
QSO: 28518 PH 2025-12-20 1448 YT5A          59  0042 28    D4M           59  0000 46   
QSO: 28008 CW 2025-12-20 1449 YT5A          599 0043 28    9A7RR         599 0000 ZD   
QSO: 28013 CW 2025-12-20 1449 YT5A          599 0044 28    K2SSS         599 0000 08   
QSO: 14005 CW 2025-12-20 1453 YT5A          599 0045 28    YL5T          599 0000 29   
QSO: 14006 CW 2025-12-20 1453 YT5A          599 0046 28    S53X          599 0000 28   
QSO: 14006 CW 2025-12-20 1453 YT5A          599 0047 28    EA8BW         599 0000 36   
QSO: 14006 CW 2025-12-20 1454 YT5A          599 0048 28    UA6AA         599 0000 29   
QSO: 14006 CW 2025-12-20 1454 YT5A          599 0049 28    UR7EC         599 0000 29   
QSO: 14006 CW 2025-12-20 1455 YT5A          599 0050 28    UA3MIF        599 0000 29   
QSO: 14006 CW 2025-12-20 1455 YT5A          599 0051 28    RA3AGF        599 0000 29   
QSO: 14006 CW 2025-12-20 1456 YT5A          599 0052 28    RN3BL         599 0000 29   
QSO: 14006 CW 2025-12-20 1456 YT5A          599 0053 28    YB7YGR        599 0000 54   
QSO: 14006 CW 2025-12-20 1456 YT5A          599 0054 28    PC1PM         599 0000 27   
QSO: 14006 CW 2025-12-20 1457 YT5A          599 0055 28    HS8NKB        599 0000 49   
QSO: 14006 CW 2025-12-20 1457 YT5A          599 0056 28    F8GNV         599 0000 27   
QSO: 14006 CW 2025-12-20 1458 YT5A          599 0057 28    R7TQ          599 0000 29   
QSO: 14006 CW 2025-12-20 1458 YT5A          599 0058 28    OM3TBG        599 0000 28   
QSO: 14006 CW 2025-12-20 1459 YT5A          599 0059 28    R3VL          599 0000 29   
QSO: 14006 CW 2025-12-20 1459 YT5A          599 0060 28    OP5T          599 0000 27   
QSO: 14006 CW 2025-12-20 1459 YT5A          599 0061 28    LZ4A          599 0000 28   
QSO: 14006 CW 2025-12-20 1500 YT5A          599 0062 28    RG6ZF         599 0000 29   
QSO: 14006 CW 2025-12-20 1500 YT5A          599 0063 28    UA3TFS        599 0000 29   
QSO: 14006 CW 2025-12-20 1501 YT5A          599 0064 28    TA9J          599 0000 39   
QSO: 14006 CW 2025-12-20 1501 YT5A          599 0065 28    ON6MG         599 0000 27   
QSO: 14006 CW 2025-12-20 1501 YT5A          599 0066 28    RC2R          599 0000 29   
