START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: SAC-SSB
CALLSIGN: DB5PJ
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: DB5PJ
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for SAC-SSB SAC/SSB/2025.
QSO: 21315 PH 2025-10-11 1321 DB5PJ         59 OH9GGY        59 62
QSO: 21365 PH 2025-10-11 1323 DB5PJ         59 2 OY1R          59 118
QSO: 21251 PH 2025-10-11 1327 DB5PJ         59 3 OH7K          59 75
QSO: 21350 PH 2025-10-11 1329 DB5PJ         59 4 OH8X          59 152
QSO: 21268 PH 2025-10-11 1652 DB5PJ         59 5 OG5O          59 303
QSO: 21287 PH 2025-10-11 1653 DB5PJ         59 6 SJ2W          59 581
QSO: 21292 PH 2025-10-11 1654 DB5PJ         59 7 OH6RX         59 557
QSO: 21325 PH 2025-10-11 1657 DB5PJ         59 8 OH5GIO        59 84
QSO: 21246 PH 2025-10-11 1700 DB5PJ         59 9 LB1UK         59 143
QSO: 21226 PH 2025-10-11 1702 DB5PJ         59 10 OG8M          59 399
QSO: 21240 PH 2025-10-11 1703 DB5PJ         59 11 OH6MSZ        59 311
QSO: 14156 PH 2025-10-11 1710 DB5PJ         59 12 OH2XX         59 370
QSO: 14162 PH 2025-10-11 1711 DB5PJ         59 13 SD7X          59 203
QSO: 14195 PH 2025-10-11 1718 DB5PJ         59 105 SM8T          59 260
QSO: 14000 PH 2025-10-11 1720 DB5PJ         59 16 OH4BCS        59 309
QSO: 14242 PH 2025-10-11 1721 DB5PJ         59 17 OH8L          59 292
QSO: 14253 PH 2025-10-11 1723 DB5PJ         59 18 OH3Z          59 205
QSO: 14258 PH 2025-10-11 1724 DB5PJ         59 19 SK6AW         59 188
QSO: 14263 PH 2025-10-11 1725 DB5PJ         59 20 LA7WRA        59 122
QSO: 14266 PH 2025-10-11 1727 DB5PJ         59 21 SM4ONW        59 301
QSO: 14273 PH 2025-10-11 1729 DB5PJ         59 22 OH2T          59 483
QSO: 14285 PH 2025-10-11 1731 DB5PJ         59 23 SG0X          59 430
QSO: 14250 PH 2025-10-11 1738 DB5PJ         59 25 SA2T          59 179
END-OF-LOG:
