START-OF-LOG: 3.0
CALLSIGN: OT4A
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 1216800
NAME: Theo Bemelmans
LOCATION: DX
OPERATORS: OT4A
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.5021.0
SOAPBOX: Great to work you all !
SOAPBOX: Max. rate was 420 per hour !
SOAPBOX: Time on was 16 hours, due to other duty's !
SOAPBOX: Cuagn soon in CW !
SOAPBOX: Theo OT4A
QSO: 28000 PH 2015-10-24 0614 OT4A          59  14     DU3BC         59  27
QSO: 28000 PH 2015-10-24 0618 OT4A          59  14     VK4KW         59  30
QSO: 28000 PH 2015-10-24 0619 OT4A          59  14     B7M           59  24
QSO: 28000 PH 2015-10-24 0620 OT4A          59  14     XV2CJB        59  26
QSO: 28000 PH 2015-10-24 0628 OT4A          59  14     E2X           59  26
QSO: 28000 PH 2015-10-24 0629 OT4A          59  14     XW1IC         59  26
QSO: 28000 PH 2015-10-24 0632 OT4A          59  14     9V1YC         59  28
QSO: 28000 PH 2015-10-24 0634 OT4A          59  14     C4Z           59  20
QSO: 28000 PH 2015-10-24 0635 OT4A          59  14     VR2XAN        59  24
QSO: 28000 PH 2015-10-24 0636 OT4A          59  14     BG4HGE        59  24
QSO: 28000 PH 2015-10-24 0638 OT4A          59  14     BV0MT         59  24
QSO: 28000 PH 2015-10-24 0638 OT4A          59  14     VK4UC         59  30
QSO: 28000 PH 2015-10-24 0644 OT4A          59  14     9M8K          59  28
QSO: 28000 PH 2015-10-24 0644 OT4A          59  14     VK4WR         59  30
QSO: 28000 PH 2015-10-24 0645 OT4A          59  14     BY5CD         59  24
QSO: 28000 PH 2015-10-24 0646 OT4A          59  14     UI9I          59  18
QSO: 28000 PH 2015-10-24 0650 OT4A          59  14     VK6NC         59  29
QSO: 28000 PH 2015-10-24 0653 OT4A          59  14     4X7R          59  20
QSO: 28000 PH 2015-10-24 0653 OT4A          59  14     9A5Y          59  15
QSO: 28000 PH 2015-10-24 0655 OT4A          59  14     HS3ANP        59  26
QSO: 28000 PH 2015-10-24 0655 OT4A          59  14     DF0HQ         59  14
QSO: 28000 PH 2015-10-24 0656 OT4A          59  14     OH9A          59  15
QSO: 28000 PH 2015-10-24 0657 OT4A          59  14     UN7JX         59  17
QSO: 28000 PH 2015-10-24 0658 OT4A          59  14     4L0A          59  21
QSO: 28000 PH 2015-10-24 0659 OT4A          59  14     S50XX         59  15
QSO: 28000 PH 2015-10-24 0659 OT4A          59  14     IV3SKB        59  15
QSO: 28000 PH 2015-10-24 0701 OT4A          59  14     VK4NM         59  30
QSO: 28000 PH 2015-10-24 0702 OT4A          59  14     4X6TT         59  20
QSO: 28000 PH 2015-10-24 0703 OT4A          59  14     P3F           59  20
QSO: 28000 PH 2015-10-24 0704 OT4A          59  14     9A1P          59  15
QSO: 28000 PH 2015-10-24 0705 OT4A          59  14     OE3K          59  15
QSO: 28000 PH 2015-10-24 0706 OT4A          59  14     UE25R         59  16
QSO: 28000 PH 2015-10-24 0710 OT4A          59  14     HS0ZIA        59  26
QSO: 28000 PH 2015-10-24 0713 OT4A          59  14     JF9JTS        59  25
QSO: 28000 PH 2015-10-24 0715 OT4A          59  14     A71CV         59  21
QSO: 28000 PH 2015-10-24 0716 OT4A          59  14     9M2M          59  28
QSO: 28000 PH 2015-10-24 0717 OT4A          59  14     UP0L          59  17
QSO: 28000 PH 2015-10-24 0937 OT4A          59  14     AH0K          59  27
QSO: 28000 PH 2015-10-24 0944 OT4A          59  14     LX7I          59  14
QSO: 28000 PH 2015-10-24 0945 OT4A          59  14     A65EE         59  21
QSO: 28000 PH 2015-10-24 0950 OT4A          59  14     OT5A          59  14
QSO: 28000 PH 2015-10-24 0955 OT4A          59  14     HB2T          59  14
QSO: 28000 PH 2015-10-24 0957 OT4A          59  14     F5LIW         59  14
QSO: 28000 PH 2015-10-24 0957 OT4A          59  14     EF8U          59  33
QSO: 28000 PH 2015-10-24 0958 OT4A          59  14     GJ2A          59  14
QSO: 28000 PH 2015-10-24 1414 OT4A          59  14     W3AZD         59  05
QSO: 28000 PH 2015-10-24 1414 OT4A          59  14     W2RES         59  05
QSO: 28000 PH 2015-10-24 1421 OT4A          59  14     W1KRS         59  05
QSO: 28000 PH 2015-10-24 1423 OT4A          59  14     W1EBI         59  05
QSO: 28000 PH 2015-10-24 1423 OT4A          59  14     N2SR          59  05
QSO: 28000 PH 2015-10-24 1423 OT4A          59  14     W3JX          59  05
QSO: 28000 PH 2015-10-24 1423 OT4A          59  14     W9IL          59  04
QSO: 28000 PH 2015-10-24 1424 OT4A          59  14     P6W           59  20
QSO: 28000 PH 2015-10-24 1425 OT4A          59  14     N1IBM         59  05
QSO: 28000 PH 2015-10-24 1426 OT4A          59  14     N4UU          59  05
QSO: 28000 PH 2015-10-24 1427 OT4A          59  14     PY3MU         59  11
QSO: 28000 PH 2015-10-24 1427 OT4A          59  14     AD4ES         59  05
QSO: 28000 PH 2015-10-24 1428 OT4A          59  14     N4BCD         59  04
QSO: 28000 PH 2015-10-24 1428 OT4A          59  14     LU8DY         59  13
QSO: 28000 PH 2015-10-24 1429 OT4A          59  14     PE1FTV        59  14
QSO: 28000 PH 2015-10-24 1429 OT4A          59  14     4X6DK         59  20
QSO: 28000 PH 2015-10-24 1430 OT4A          59  14     N8BJQ         59  04
QSO: 28000 PH 2015-10-24 1432 OT4A          59  14     EF8R          59  33
QSO: 28000 PH 2015-10-24 1432 OT4A          59  14     PY2MPG        59  11
QSO: 28000 PH 2015-10-24 1432 OT4A          59  14     NN4RB         59  05
QSO: 28000 PH 2015-10-24 1433 OT4A          59  14     LU5VV         59  13
QSO: 28000 PH 2015-10-24 1434 OT4A          59  14     KJ4YPY        59  05
QSO: 28000 PH 2015-10-24 1435 OT4A          59  14     W3MR          59  05
QSO: 28000 PH 2015-10-24 1435 OT4A          59  14     K3LR          59  05
QSO: 28000 PH 2015-10-24 1437 OT4A          59  14     PU2KKR        59  11
QSO: 28000 PH 2015-10-24 1437 OT4A          59  14     W3PG          59  05
QSO: 28000 PH 2015-10-24 1437 OT4A          59  14     K2SLZ         59  05
QSO: 28000 PH 2015-10-24 1438 OT4A          59  14     KN5TX         59  04
QSO: 28000 PH 2015-10-24 1439 OT4A          59  14     WY5I          59  04
QSO: 28000 PH 2015-10-24 1439 OT4A          59  14     WA3EKL        59  05
QSO: 28000 PH 2015-10-24 1440 OT4A          59  14     N4KZ          59  05
QSO: 28000 PH 2015-10-24 1441 OT4A          59  14     PY2EM         59  11
QSO: 28000 PH 2015-10-24 1442 OT4A          59  14     W3PN          59  05
QSO: 28000 PH 2015-10-24 1443 OT4A          59  14     DK0WR         59  14
QSO: 28000 PH 2015-10-24 1447 OT4A          59  14     ZP6DYA        59  11
QSO: 28000 PH 2015-10-24 1449 OT4A          59  14     PY2YP         59  11
QSO: 28000 PH 2015-10-24 1450 OT4A          59  14     W4LT          59  05
QSO: 28000 PH 2015-10-24 1450 OT4A          59  14     K3SW          59  05
QSO: 28000 PH 2015-10-24 1450 OT4A          59  14     KE3X          59  05
QSO: 28000 PH 2015-10-24 1451 OT4A          59  14     K3AXR         59  05
QSO: 28000 PH 2015-10-24 1451 OT4A          59  14     K1KNQ         59  05
QSO: 28000 PH 2015-10-24 1451 OT4A          59  14     K2RKD         59  05
QSO: 28000 PH 2015-10-24 1452 OT4A          59  14     N3RS          59  05
QSO: 28000 PH 2015-10-24 1452 OT4A          59  14     W4UQ          59  05
QSO: 28000 PH 2015-10-24 1453 OT4A          59  14     N2MEE         59  05
QSO: 28000 PH 2015-10-24 1453 OT4A          59  14     K8MFO         59  04
