START-OF-LOG:  3.0
CREATED-BY:    SD by EI5DI
CONTEST:       CQ-WW-SSB
CALLSIGN:      G8AFN
CATEGORY-OPERATOR:  SINGLE-OP
CATEGORY-ASSISTED:  NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER:  LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER:  ONE
CATEGORY-OVERLAY:  CLASSIC
CLAIMED-SCORE: 164154
LOCATION:      DX
CLAIMED-SCORE: 164154
NAME:          peter cleall
OPERATORS:     G8AFN
SOAPBOX:       built loop day before contest, dx results up by 6dB
QSO: 21189 PH 2015-10-24 1001 G8AFN         59       14 JA7YRR       59       25
QSO: 21204 PH 2015-10-24 1004 G8AFN         59       14 TK/PB8DX     59       15
QSO: 21324 PH 2015-10-24 1019 G8AFN         59       14 EA5GMB       59       14
QSO: 21364 PH 2015-10-24 1021 G8AFN         59       14 RM3F         59       16
QSO: 21379 PH 2015-10-24 1021 G8AFN         59       14 ED7R         59       14
QSO: 21194 PH 2015-10-24 1026 G8AFN         59       14 OL7T         59       15
QSO: 21198 PH 2015-10-24 1026 G8AFN         59       14 LA8FTA       59       14
QSO: 21225 PH 2015-10-24 1030 G8AFN         59       14 ZY2A         59       11
QSO: 21251 PH 2015-10-24 1032 G8AFN         59       14 OM0M         59       15
QSO: 21269 PH 2015-10-24 1035 G8AFN         59       14 YU5R         59       15
QSO: 21277 PH 2015-10-24 1036 G8AFN         59       14 LY5Y         59       15
QSO: 21298 PH 2015-10-24 1037 G8AFN         59       14 RW9USA       59       18
QSO: 21367 PH 2015-10-24 1040 G8AFN         59       14 PX2A         59       11
QSO: 21409 PH 2015-10-24 1042 G8AFN         59       14 S56Y         59       15
QSO: 21426 PH 2015-10-24 1045 G8AFN         59       14 CR3A         59       33
QSO: 28406 PH 2015-10-24 1048 G8AFN         59       14 ZY2A         59       11
QSO: 28353 PH 2015-10-24 1051 G8AFN         59       14 LZ5R         59       20
QSO: 28374 PH 2015-10-24 1052 G8AFN         59       14 CR9ABG       59       33
QSO: 28380 PH 2015-10-24 1053 G8AFN         59       14 OH5BM        59       15
QSO: 28389 PH 2015-10-24 1058 G8AFN         59       14 ZS1TMJ       59       38
QSO: 28402 PH 2015-10-24 1110 G8AFN         59       14 EU1AA        59       16
QSO: 28415 PH 2015-10-24 1113 G8AFN         59       14 UW1M         59       16
QSO: 28421 PH 2015-10-24 1113 G8AFN         59       14 PX5E         59       11
QSO: 28422 PH 2015-10-24 1125 G8AFN         59       14 LT1F         59       13
QSO: 28449 PH 2015-10-24 1126 G8AFN         59       14 J43TR        59       20
QSO: 28490 PH 2015-10-24 1130 G8AFN         59       14 IO9A         59       15
QSO: 28528 PH 2015-10-24 1135 G8AFN         59       14 UT7E         59       16
QSO: 28603 PH 2015-10-24 1138 G8AFN         59       14 TC2C         59       20
QSO: 28629 PH 2015-10-24 1209 G8AFN         59       14 OH8KVY       59       15
QSO: 28644 PH 2015-10-24 1210 G8AFN         59       14 UT7QL        59       16
QSO: 28704 PH 2015-10-24 1211 G8AFN         59       14 RA1QD        59       16
QSO: 28318 PH 2015-10-24 1214 G8AFN         59       14 TC0F         59       20
QSO: 21287 PH 2015-10-24 1228 G8AFN         59       14 IR4M         59       15
QSO: 21296 PH 2015-10-24 1230 G8AFN         59       14 LZ3ZZ        59       20
QSO: 21324 PH 2015-10-24 1234 G8AFN         59       14 WW4LL        59       05
QSO: 28374 PH 2015-10-24 1237 G8AFN         59       14 ED8O         59       33
QSO: 28537 PH 2015-10-24 1243 G8AFN         59       14 5Q2J         59       14
QSO: 7144  PH 2015-10-24 1249 G8AFN         59       14 GW4BKG       59       14
QSO: 7182  PH 2015-10-24 1252 G8AFN         59       14 I1JTQ        59       15
QSO: 14125 PH 2015-10-24 1255 G8AFN         59       14 CT1FHL       59       14
QSO: 14139 PH 2015-10-24 1257 G8AFN         59       14 IM0/IK0FMB   59       15
QSO: 21141 PH 2015-10-24 1834 G8AFN         59       14 PY1NX        59       11
QSO: 3717  PH 2015-10-24 1904 G8AFN         59       14 OQ5M         59       14
QSO: 3741  PH 2015-10-24 1907 G8AFN         59       14 PI4D         59       14
QSO: 3743  PH 2015-10-24 1907 G8AFN         59       14 EA3GHZ       59       14
QSO: 3749  PH 2015-10-24 1908 G8AFN         59       14 OK5D         59       15
QSO: 3792  PH 2015-10-24 1910 G8AFN         59       14 DF0HQ        59       14
QSO: 3759  PH 2015-10-24 1912 G8AFN         59       14 CN2AA        59       33
QSO: 3724  PH 2015-10-24 1919 G8AFN         59       14 HB9EYP       59       14
QSO: 3744  PH 2015-10-24 1920 G8AFN         59       14 F4DJG        59       14
QSO: 3733  PH 2015-10-24 1925 G8AFN         59       14 CR2X         59       14
QSO: 3783  PH 2015-10-24 1927 G8AFN         59       14 EI9E         59       14
QSO: 14122 PH 2015-10-24 1945 G8AFN         59       14 VA2WA        59       05
QSO: 14135 PH 2015-10-24 1950 G8AFN         59       14 CF3A         59       04
QSO: 3711  PH 2015-10-25 0658 G8AFN         59       14 G4IIY        59       14
QSO: 3736  PH 2015-10-25 0703 G8AFN         59       14 GW6J         59       14
QSO: 3726  PH 2015-10-25 0709 G8AFN         59       14 KC1XX        59       05
QSO: 3763  PH 2015-10-25 0711 G8AFN         59       14 EI7M         59       14
QSO: 3779  PH 2015-10-25 0714 G8AFN         59       14 EI6JK        59       14
QSO: 3790  PH 2015-10-25 0715 G8AFN         59       14 EI4KF        59       14
QSO: 3773  PH 2015-10-25 0717 G8AFN         59       14 OT5A         59       14
QSO: 3786  PH 2015-10-25 0718 G8AFN         59       14 PI4CC        59       14
QSO: 7059  PH 2015-10-25 0723 G8AFN         59       14 HG1G         59       15
QSO: 7076  PH 2015-10-25 0724 G8AFN         59       14 PD1D         59       14
QSO: 7105  PH 2015-10-25 0727 G8AFN         59       14 PA0AGA       59       14
QSO: 7119  PH 2015-10-25 0728 G8AFN         59       14 OT5X         59       14
QSO: 7128  PH 2015-10-25 0729 G8AFN         59       14 IQ1AO        59       15
QSO: 7130  PH 2015-10-25 0730 G8AFN         59       14 W9RE         59       04
QSO: 7134  PH 2015-10-25 0732 G8AFN         59       14 WE3C         59       05
QSO: 7171  PH 2015-10-25 0734 G8AFN         59       14 TM7G         59       14
QSO: 7206  PH 2015-10-25 0738 G8AFN         59       14 K4JPD        59       05
QSO: 7222  PH 2015-10-25 0740 G8AFN         59       14 NV9L         59       04
QSO: 7244  PH 2015-10-25 0743 G8AFN         59       14 VE9CB        59       05
QSO: 7233  PH 2015-10-25 0813 G8AFN         59       14 AA9A         59       04
QSO: 7260  PH 2015-10-25 0819 G8AFN         59       14 K8AZ         59       04
QSO: 7113  PH 2015-10-25 0827 G8AFN         59       14 PA9M         59       14
QSO: 7136  PH 2015-10-25 0831 G8AFN         59       14 K3LR         59       05
QSO: 7141  PH 2015-10-25 0832 G8AFN         59       14 OE3K         59       15
QSO: 7148  PH 2015-10-25 0833 G8AFN         59       14 ON4VDV       59       14
QSO: 7178  PH 2015-10-25 0837 G8AFN         59       14 5P5X         59       14
QSO: 7194  PH 2015-10-25 0839 G8AFN         59       14 K1KP         59       05
QSO: 7128  PH 2015-10-25 0841 G8AFN         59       14 N0NI         59       04
QSO: 14116 PH 2015-10-25 0847 G8AFN         59       14 ES1BH        59       15
QSO: 14127 PH 2015-10-25 0848 G8AFN         59       14 OE6MDF       59       15
QSO: 14128 PH 2015-10-25 0849 G8AFN         59       14 S53F         59       15
QSO: 14136 PH 2015-10-25 0850 G8AFN         59       14 YO9HP        59       20
QSO: 14140 PH 2015-10-25 0852 G8AFN         59       14 OZ5D         59       14
QSO: 14145 PH 2015-10-25 0853 G8AFN         59       14 IZ5NFD       59       15
QSO: 14147 PH 2015-10-25 0854 G8AFN         59       14 IB9P         59       15
QSO: 14150 PH 2015-10-25 0854 G8AFN         59       14 EA1AJV       59       14
QSO: 14201 PH 2015-10-25 0857 G8AFN         59       14 CN3A         59       33
QSO: 14209 PH 2015-10-25 0858 G8AFN         59       14 ZY2A         59       11
QSO: 14236 PH 2015-10-25 0900 G8AFN         59       14 9A1A         59       15
QSO: 14243 PH 2015-10-25 0901 G8AFN         59       14 ED5O         59       14
QSO: 14251 PH 2015-10-25 0902 G8AFN         59       14 CR6P         59       14
QSO: 14253 PH 2015-10-25 0902 G8AFN         59       14 YT5A         59       15
QSO: 14256 PH 2015-10-25 0903 G8AFN         59       14 EE7L         59       14
QSO: 14266 PH 2015-10-25 0905 G8AFN         59       14 DL5GAC       59       14
QSO: 14286 PH 2015-10-25 0907 G8AFN         59       14 SQ9T         59       15
QSO: 14332 PH 2015-10-25 0909 G8AFN         59       14 S57DX        59       15
QSO: 14337 PH 2015-10-25 0910 G8AFN         59       14 EA9KB        59       33
QSO: 14347 PH 2015-10-25 0910 G8AFN         59       14 R1AK         59       16
QSO: 21126 PH 2015-10-25 0913 G8AFN         59       14 OG7O         59       15
QSO: 21133 PH 2015-10-25 0914 G8AFN         59       14 YO3JW        59       20
QSO: 21219 PH 2015-10-25 0919 G8AFN         59       14 9A5D         59       15
QSO: 21227 PH 2015-10-25 0920 G8AFN         59       14 EU1WW        59       16
QSO: 21248 PH 2015-10-25 0922 G8AFN         59       14 A73A         59       21
QSO: 21286 PH 2015-10-25 0924 G8AFN         59       14 EF8C         59       33
QSO: 21293 PH 2015-10-25 0930 G8AFN         59       14 TC0F         59       20
QSO: 21315 PH 2015-10-25 0931 G8AFN         59       14 SN2M         59       15
QSO: 21340 PH 2015-10-25 0933 G8AFN         59       14 P33W         59       20
QSO: 21347 PH 2015-10-25 0934 G8AFN         59       14 R7AB         59       16
QSO: 21358 PH 2015-10-25 0934 G8AFN         59       14 EF8R         59       33
QSO: 21379 PH 2015-10-25 0935 G8AFN         59       14 OH5Z         59       15
QSO: 21391 PH 2015-10-25 0938 G8AFN         59       14 UZ4I         59       16
QSO: 21415 PH 2015-10-25 0940 G8AFN         59       14 ZZ2T         59       11
QSO: 21419 PH 2015-10-25 0941 G8AFN         59       14 LY2W         59       15
QSO: 21429 PH 2015-10-25 0942 G8AFN         59       14 CN2AA        59       33
QSO: 21434 PH 2015-10-25 0943 G8AFN         59       14 UA2F         59       15
QSO: 21447 PH 2015-10-25 0948 G8AFN         59       14 CT1EVE       59       14
QSO: 28309 PH 2015-10-25 0952 G8AFN         59       14 ER1BF        59       16
QSO: 28316 PH 2015-10-25 0953 G8AFN         59       14 UX0LL        59       16
QSO: 28329 PH 2015-10-25 0955 G8AFN         59       14 CN3A         59       33
QSO: 28553 PH 2015-10-25 0958 G8AFN         59       14 RA3DNC       59       16
QSO: 28584 PH 2015-10-25 0959 G8AFN         59       14 RK3VWA       59       16
QSO: 28631 PH 2015-10-25 1009 G8AFN         59       14 EF8U         59       33
QSO: 28699 PH 2015-10-25 1013 G8AFN         59       14 RK3DT        59       16
QSO: 28700 PH 2015-10-25 1013 G8AFN         59       14 UW5U         59       16
QSO: 28708 PH 2015-10-25 1014 G8AFN         59       14 UE25R        59       16
QSO: 28717 PH 2015-10-25 1017 G8AFN         59       14 RA3DAD       59       16
QSO: 28739 PH 2015-10-25 1018 G8AFN         59       14 C4A          59       20
QSO: 28301 PH 2015-10-25 1020 G8AFN         59       14 LZ1NG        59       20
QSO: 28307 PH 2015-10-25 1021 G8AFN         59       14 ER1OO        59       16
QSO: 28326 PH 2015-10-25 1023 G8AFN         59       14 RA1AL        59       16
QSO: 28498 PH 2015-10-25 1028 G8AFN         59       14 I6FLD        59       15
QSO: 28523 PH 2015-10-25 1029 G8AFN         59       14 R3AA         59       16
QSO: 28660 PH 2015-10-25 1041 G8AFN         59       14 UY7MM        59       16
QSO: 28311 PH 2015-10-25 1044 G8AFN         59       14 TC3P         59       20
QSO: 28499 PH 2015-10-25 1049 G8AFN         59       14 SV1JG        59       20
QSO: 28523 PH 2015-10-25 1051 G8AFN         59       14 YP7A         59       20
QSO: 28534 PH 2015-10-25 1052 G8AFN         59       14 RM5A         59       16
QSO: 28624 PH 2015-10-25 1054 G8AFN         59       14 CQ3L         59       33
QSO: 28702 PH 2015-10-25 1056 G8AFN         59       14 RZ2D         59       16
QSO: 28754 PH 2015-10-25 1057 G8AFN         59       14 EA8PT        59       33
QSO: 21139 PH 2015-10-25 1101 G8AFN         59       14 RK3PWR       59       16
QSO: 21153 PH 2015-10-25 1102 G8AFN         59       14 4U5F         59       15
QSO: 21159 PH 2015-10-25 1104 G8AFN         59       14 II0X         59       15
QSO: 21203 PH 2015-10-25 1107 G8AFN         59       14 ED9K         59       33
QSO: 21254 PH 2015-10-25 1112 G8AFN         59       14 YU1EW        59       15
QSO: 21269 PH 2015-10-25 1113 G8AFN         59       14 LY2CX        59       15
QSO: 21284 PH 2015-10-25 1114 G8AFN         59       14 IW9GTD       59       15
QSO: 21296 PH 2015-10-25 1114 G8AFN         59       14 LY7A         59       15
QSO: 21310 PH 2015-10-25 1116 G8AFN         59       14 V26B         59       08
QSO: 21359 PH 2015-10-25 1117 G8AFN         59       14 EE5M         59       14
QSO: 21376 PH 2015-10-25 1118 G8AFN         59       14 CR6T         59       14
QSO: 21404 PH 2015-10-25 1119 G8AFN         59       14 SP8ICV       59       15
QSO: 21432 PH 2015-10-25 1120 G8AFN         59       14 OG7X         59       15
QSO: 21436 PH 2015-10-25 1122 G8AFN         59       14 EA8MT        59       33
QSO: 21158 PH 2015-10-25 1124 G8AFN         59       14 SN7D         59       15
QSO: 21162 PH 2015-10-25 1125 G8AFN         59       14 CR2A         59       14
QSO: 21196 PH 2015-10-25 1129 G8AFN         59       14 9A1A         59       15
QSO: 21201 PH 2015-10-25 1130 G8AFN         59       14 KC1XX        59       05
QSO: 21218 PH 2015-10-25 1132 G8AFN         59       14 EE2K         59       14
QSO: 21240 PH 2015-10-25 1133 G8AFN         59       14 IK0PHY       59       15
QSO: 21348 PH 2015-10-25 1143 G8AFN         59       14 J42T         59       20
QSO: 21398 PH 2015-10-25 1147 G8AFN         59       14 OH0X         59       15
QSO: 21422 PH 2015-10-25 1148 G8AFN         59       14 UW5Y         59       16
QSO: 21427 PH 2015-10-25 1150 G8AFN         59       14 PA3AAV       59       14
QSO: 14124 PH 2015-10-25 1202 G8AFN         59       14 SP9KDA       59       15
QSO: 14133 PH 2015-10-25 1203 G8AFN         59       14 SN1D         59       15
QSO: 14152 PH 2015-10-25 1206 G8AFN         59       14 OZ7X         59       14
QSO: 14156 PH 2015-10-25 1207 G8AFN         59       14 W3LPL        59       05
QSO: 14160 PH 2015-10-25 1208 G8AFN         59       14 K8AZ         59       04
QSO: 14180 PH 2015-10-25 1212 G8AFN         59       14 2A4TD        59       14
QSO: 14182 PH 2015-10-25 1214 G8AFN         59       14 S57AW        59       15
QSO: 14219 PH 2015-10-25 1219 G8AFN         59       14 9A7A         59       15
QSO: 14305 PH 2015-10-25 1222 G8AFN         59       14 DJ5MW        59       14
QSO: 14342 PH 2015-10-25 1225 G8AFN         59       14 SK7K         59       14
QSO: 28302 PH 2015-10-25 1352 G8AFN         59       14 ZY2B         59       11
QSO: 28323 PH 2015-10-25 1355 G8AFN         59       14 PY1NX        59       11
QSO: 28357 PH 2015-10-25 1356 G8AFN         59       14 EA5GX        59       14
QSO: 28375 PH 2015-10-25 1358 G8AFN         59       14 UW9I         59       16
QSO: 28396 PH 2015-10-25 1401 G8AFN         59       14 C37N         59       14
QSO: 28404 PH 2015-10-25 1403 G8AFN         59       14 PP1CZ        59       11
QSO: 28454 PH 2015-10-25 1405 G8AFN         59       14 F6DZU        59       14
QSO: 28470 PH 2015-10-25 1406 G8AFN         59       14 R3BA         59       16
QSO: 28594 PH 2015-10-25 1412 G8AFN         59       14 K0DEQ        59       04
QSO: 28785 PH 2015-10-25 1432 G8AFN         59       14 EA8TX        59       33
QSO: 28759 PH 2015-10-25 1433 G8AFN         59       14 LP1H         59       13
QSO: 28734 PH 2015-10-25 1435 G8AFN         59       14 YP0C         59       20
QSO: 28676 PH 2015-10-25 1436 G8AFN         59       14 LT0H         59       13
QSO: 28590 PH 2015-10-25 1439 G8AFN         59       14 AA3B         59       05
QSO: 28525 PH 2015-10-25 1441 G8AFN         59       14 PY2EJ        59       11
QSO: 28352 PH 2015-10-25 1446 G8AFN         59       14 PJ4X         59       09
QSO: 28348 PH 2015-10-25 1451 G8AFN         59       14 K3LR         59       05
QSO: 28752 PH 2015-10-25 1457 G8AFN         59       14 D3AM         59       36
QSO: 28504 PH 2015-10-25 1508 G8AFN         59       14 K8MFO        59       04
QSO: 28642 PH 2015-10-25 1510 G8AFN         59       14 PY2MC        59       11
QSO: 28687 PH 2015-10-25 1512 G8AFN         59       14 ZW5B         59       11
QSO: 28741 PH 2015-10-25 1516 G8AFN         59       14 PJ4Q         59       09
QSO: 28768 PH 2015-10-25 1518 G8AFN         59       14 N5DX         59       04
QSO: 28776 PH 2015-10-25 1519 G8AFN         59       14 K4JPD        59       05
QSO: 28791 PH 2015-10-25 1520 G8AFN         59       14 N2BJ         59       04
QSO: 28500 PH 2015-10-25 1523 G8AFN         59       14 ZF2AH        59       08
QSO: 28630 PH 2015-10-25 1528 G8AFN         59       14 LU5AB        59       13
QSO: 28694 PH 2015-10-25 1530 G8AFN         59       14 CX2DK        59       13
QSO: 21175 PH 2015-10-25 1534 G8AFN         59       14 HG6ITU       59       15
QSO: 21230 PH 2015-10-25 1538 G8AFN         59       14 W4RM         59       05
QSO: 7179  PH 2015-10-25 1603 G8AFN         59       14 SN3A         59       15
QSO: 7197  PH 2015-10-25 1604 G8AFN         59       14 EI9HX        59       14
QSO: 7193  PH 2015-10-25 1605 G8AFN         59       14 OK1DOY       59       15
QSO: 7161  PH 2015-10-25 1610 G8AFN         59       14 US1I         59       16
QSO: 7157  PH 2015-10-25 1611 G8AFN         59       14 TM0T         59       14
QSO: 7107  PH 2015-10-25 1616 G8AFN         59       14 M9A          59       14
QSO: 28340 PH 2015-10-25 1624 G8AFN         59       14 PY0F/AA4NC   59       11
QSO: 28482 PH 2015-10-25 1632 G8AFN         59       14 PY90IARU     59       11
QSO: 28547 PH 2015-10-25 1635 G8AFN         59       14 HK1NA        59       09
QSO: 28552 PH 2015-10-25 1636 G8AFN         59       14 PS2T         59       11
QSO: 28569 PH 2015-10-25 1637 G8AFN         59       14 LU8YE        59       13
QSO: 28614 PH 2015-10-25 1639 G8AFN         59       14 PY5AB        59       11
QSO: 28650 PH 2015-10-25 1640 G8AFN         59       14 K4TCG        59       04
QSO: 28652 PH 2015-10-25 1641 G8AFN         59       14 LU5VV        59       13
QSO: 28780 PH 2015-10-25 1643 G8AFN         59       14 WA8RCN       59       04
QSO: 28787 PH 2015-10-25 1644 G8AFN         59       14 ZZ2T         59       11
QSO: 28840 PH 2015-10-25 1645 G8AFN         59       14 EA8CSD       59       33
QSO: 28859 PH 2015-10-25 1647 G8AFN         59       14 LU7DH        59       13
QSO: 28312 PH 2015-10-25 1648 G8AFN         59       14 PU2WDX       59       11
QSO: 28349 PH 2015-10-25 1650 G8AFN         59       14 PJ2T         59       09
QSO: 28628 PH 2015-10-25 1657 G8AFN         59       14 K9CT         59       04
QSO: 28688 PH 2015-10-25 1659 G8AFN         59       14 W9RE         59       04
QSO: 28726 PH 2015-10-25 1701 G8AFN         59       14 W4SLT        59       05
QSO: 28749 PH 2015-10-25 1702 G8AFN         59       14 V47T         59       08
QSO: 28361 PH 2015-10-25 1704 G8AFN         59       14 PT2CM        59       11
QSO: 28484 PH 2015-10-25 1706 G8AFN         59       14 TO2M         59       08
QSO: 28486 PH 2015-10-25 1707 G8AFN         59       14 N0NI         59       04
QSO: 28628 PH 2015-10-25 1713 G8AFN         59       14 CE3CT        59       12
QSO: 28331 PH 2015-10-25 1716 G8AFN         59       14 W8PR         59       04
QSO: 28576 PH 2015-10-25 1721 G8AFN         59       14 PX2A         59       11
QSO: 28721 PH 2015-10-25 1723 G8AFN         59       14 TO2A         59       09
QSO: 28445 PH 2015-10-25 1727 G8AFN         59       14 LU3HS        59       13
QSO: 28483 PH 2015-10-25 1729 G8AFN         59       14 K0TT         59       04
QSO: 28611 PH 2015-10-25 1731 G8AFN         59       14 NV9L         59       04
QSO: 28362 PH 2015-10-25 1734 G8AFN         59       14 VP5DX        59       08
QSO: 28447 PH 2015-10-25 1735 G8AFN         59       14 EA8AOC       59       33
QSO: 28551 PH 2015-10-25 1737 G8AFN         59       14 W8BI         59       04
QSO: 28568 PH 2015-10-25 1738 G8AFN         59       14 K9NW         59       04
QSO: 28624 PH 2015-10-25 1739 G8AFN         59       14 PY5FO        59       11
QSO: 28657 PH 2015-10-25 1740 G8AFN         59       14 WO9Z         59       04
QSO: 28685 PH 2015-10-25 1741 G8AFN         59       14 EF8R         59       33
QSO: 28389 PH 2015-10-25 1749 G8AFN         59       14 W0GJ         59       04
QSO: 28522 PH 2015-10-25 1752 G8AFN         59       14 N4TZ         59       04
QSO: 21148 PH 2015-10-25 1803 G8AFN         59       14 CF3A         59       04
QSO: 21442 PH 2015-10-25 1808 G8AFN         59       14 TO4K         59       08
QSO: 21164 PH 2015-10-25 1819 G8AFN         59       14 ZW5B         59       11
QSO: 21377 PH 2015-10-25 1827 G8AFN         59       14 LU8YE        59       13
QSO: 14152 PH 2015-10-25 1853 G8AFN         59       14 N1UR         59       05
QSO: 14167 PH 2015-10-25 1854 G8AFN         59       14 SZ1A         59       20
QSO: 14180 PH 2015-10-25 1856 G8AFN         59       14 TC3P         59       20
QSO: 14209 PH 2015-10-25 1857 G8AFN         59       14 RC5Z         59       16
QSO: 14118 PH 2015-10-25 1900 G8AFN         59       14 RK3VWA       59       16
QSO: 14142 PH 2015-10-25 1901 G8AFN         59       14 3V8SS        59       33
