START-OF-LOG: 3.0
CALLSIGN: LA6PBA
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 35712
NAME: Lars S. Torgersen
LOCATION: DX
OPERATORS: LA6PBA
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.5269.0
SOAPBOX: Icom IC-756 PRO III, SM-20 Microphone and Multiband Dipole.
QSO: 28000 PH 2015-10-24 1043 LA6PBA        59  14     J43TR         59  20
QSO: 28000 PH 2015-10-24 1046 LA6PBA        59  14     YT2R          59  15
QSO: 28000 PH 2015-10-24 1050 LA6PBA        59  14     II9P          59  15
QSO: 28000 PH 2015-10-24 1052 LA6PBA        59  14     RO2E          59  16
QSO: 28000 PH 2015-10-24 1053 LA6PBA        59  14     RX4W          59  16
QSO: 28000 PH 2015-10-24 1054 LA6PBA        59  14     ED9K          59  33
QSO: 28000 PH 2015-10-24 1055 LA6PBA        59  14     RW4W          59  16
QSO: 28000 PH 2015-10-24 1058 LA6PBA        59  14     EE2K          59  14
QSO: 28000 PH 2015-10-24 1103 LA6PBA        59  14     4O3A          59  15
QSO: 28000 PH 2015-10-24 1108 LA6PBA        59  14     PR7AB         59  11
QSO: 28000 PH 2015-10-24 1110 LA6PBA        59  14     CT1BOL        59  14
QSO: 28000 PH 2015-10-24 1116 LA6PBA        59  14     LZ9W          59  20
QSO: 28000 PH 2015-10-24 1208 LA6PBA        59  14     TC0F          59  20
QSO: 28000 PH 2015-10-24 1213 LA6PBA        59  14     RW9DX         59  17
QSO: 28000 PH 2015-10-24 1215 LA6PBA        59  14     EE7Y          59  14
QSO: 28000 PH 2015-10-24 1217 LA6PBA        59  14     UA8WAA        59  16
QSO: 28000 PH 2015-10-24 1218 LA6PBA        59  14     TM2Y          59  14
QSO: 28000 PH 2015-10-24 1226 LA6PBA        59  14     EA5/LB7Q      59  14
QSO: 28000 PH 2015-10-24 1246 LA6PBA        59  14     EF8R          59  33
QSO: 28000 PH 2015-10-24 1248 LA6PBA        59  14     CT1FHL        59  14
QSO: 28000 PH 2015-10-24 1255 LA6PBA        59  14     CQ3L          59  33
QSO: 28000 PH 2015-10-24 1304 LA6PBA        59  14     C44C          59  20
QSO: 28000 PH 2015-10-24 1309 LA6PBA        59  14     UN7MMM        59  17
QSO: 28000 PH 2015-10-24 1310 LA6PBA        59  14     EA7ZY         59  14
QSO: 28000 PH 2015-10-24 1353 LA6PBA        59  14     4L0A          59  21
QSO: 28000 PH 2015-10-24 1356 LA6PBA        59  14     CN2AA         59  33
QSO: 28000 PH 2015-10-24 1402 LA6PBA        59  14     CN2R          59  33
QSO: 28000 PH 2015-10-24 1405 LA6PBA        59  14     CR3A          59  33
QSO: 28000 PH 2015-10-24 1406 LA6PBA        59  14     KP3Z          59  08
QSO: 28000 PH 2015-10-24 1409 LA6PBA        59  14     EA8TX         59  33
QSO: 21000 PH 2015-10-24 1415 LA6PBA        59  14     IK0PHY        59  15
QSO: 21000 PH 2015-10-24 1420 LA6PBA        59  14     LZ5K          59  20
QSO: 21000 PH 2015-10-24 1420 LA6PBA        59  14     YT5A          59  15
QSO: 21000 PH 2015-10-24 1444 LA6PBA        59  14     R7AB          59  16
QSO: 21000 PH 2015-10-24 1447 LA6PBA        59  14     YT8WW         59  15
QSO: 21000 PH 2015-10-24 1449 LA6PBA        59  14     4O3A          59  15
QSO: 21000 PH 2015-10-24 1451 LA6PBA        59  14     SN2M          59  15
QSO: 21000 PH 2015-10-24 1453 LA6PBA        59  14     IW9GTD        59  15
QSO: 21000 PH 2015-10-24 1456 LA6PBA        59  14     J42T          59  20
QSO: 21000 PH 2015-10-24 1457 LA6PBA        59  14     ED1B          59  14
QSO: 21000 PH 2015-10-24 1458 LA6PBA        59  14     SX2V          59  20
QSO: 21000 PH 2015-10-24 1500 LA6PBA        59  14     EC2DX         59  14
QSO: 21000 PH 2015-10-24 1502 LA6PBA        59  14     LZ6B          59  20
QSO: 21000 PH 2015-10-24 1504 LA6PBA        59  14     LZ2JA         59  20
QSO: 21000 PH 2015-10-24 1512 LA6PBA        59  14     4U5F          59  15
QSO: 21000 PH 2015-10-24 1518 LA6PBA        59  14     IZ7UIT        59  15
QSO: 21000 PH 2015-10-24 1519 LA6PBA        59  14     LZ1ND         59  20
QSO: 21000 PH 2015-10-24 1521 LA6PBA        59  14     J43TR         59  20
QSO: 21000 PH 2015-10-24 1523 LA6PBA        59  14     PT2CM         59  11
QSO: 21000 PH 2015-10-24 1524 LA6PBA        59  14     EA3CI         59  14
QSO: 21000 PH 2015-10-24 1539 LA6PBA        59  14     EF2A          59  14
QSO: 21000 PH 2015-10-24 1546 LA6PBA        59  14     EB5GC         59  14
QSO: 21000 PH 2015-10-24 1549 LA6PBA        59  14     YU1EW         59  15
QSO: 28000 PH 2015-10-24 1640 LA6PBA        59  14     HB2T          59  14
QSO: 14000 PH 2015-10-24 1826 LA6PBA        59  14     LZ9W          59  20
QSO: 14000 PH 2015-10-24 1827 LA6PBA        59  14     DF0HQ         59  14
QSO: 14000 PH 2015-10-24 1829 LA6PBA        59  14     J42T          59  20
QSO: 14000 PH 2015-10-24 1831 LA6PBA        59  14     S52OT         59  15
QSO: 14000 PH 2015-10-24 1833 LA6PBA        59  14     DL1A          59  14
QSO: 14000 PH 2015-10-24 1839 LA6PBA        59  14     HG1S          59  15
QSO: 14000 PH 2015-10-24 1841 LA6PBA        59  14     OL9A          59  15
QSO: 14000 PH 2015-10-24 1846 LA6PBA        59  14     EA3CI         59  14
QSO: 14000 PH 2015-10-24 1852 LA6PBA        59  14     S57DX         59  15
QSO: 14000 PH 2015-10-24 1855 LA6PBA        59  14     VY2ZM         59  05
QSO: 14000 PH 2015-10-24 1856 LA6PBA        59  14     IZ8FWN        59  15
QSO: 14000 PH 2015-10-24 1915 LA6PBA        59  14     OM2VL         59  15
QSO: 14000 PH 2015-10-24 1919 LA6PBA        59  14     OK7O          59  15
QSO: 14000 PH 2015-10-24 1921 LA6PBA        59  14     S58N          59  15
QSO:  7000 PH 2015-10-24 1952 LA6PBA        59  14     HA3ITU        59  15
QSO:  7000 PH 2015-10-24 1957 LA6PBA        59  14     OK1KSO        59  15
QSO:  7000 PH 2015-10-24 2000 LA6PBA        59  14     LX7I          59  14
QSO:  7000 PH 2015-10-24 2002 LA6PBA        59  14     F8DHB         59  14
QSO:  7000 PH 2015-10-24 2004 LA6PBA        59  14     DL1A          59  14
QSO:  7000 PH 2015-10-24 2012 LA6PBA        59  14     TF2LL         59  40
QSO:  7000 PH 2015-10-24 2015 LA6PBA        59  14     D4C           59  35
QSO:  7000 PH 2015-10-24 2021 LA6PBA        59  14     YT6T          59  15
QSO:  7000 PH 2015-10-24 2030 LA6PBA        59  14     EI9HX         59  14
QSO:  7000 PH 2015-10-24 2031 LA6PBA        59  14     TM0T          59  14
QSO:  7000 PH 2015-10-24 2035 LA6PBA        59  14     M9A           59  14
QSO:  7000 PH 2015-10-24 2036 LA6PBA        59  14     S53F          59  15
QSO:  7000 PH 2015-10-24 2038 LA6PBA        59  14     9A9R          59  15
QSO:  7000 PH 2015-10-24 2041 LA6PBA        59  14     S51YI         59  15
QSO:  3500 PH 2015-10-24 2056 LA6PBA        59  14     PI4CC         59  14
QSO:  3500 PH 2015-10-24 2059 LA6PBA        59  14     SN1D          59  15
QSO:  3500 PH 2015-10-24 2100 LA6PBA        59  14     OQ5M          59  14
QSO: 28000 PH 2015-10-25 1204 LA6PBA        59  14     CN8VO         59  33
QSO: 28000 PH 2015-10-25 1207 LA6PBA        59  14     IT9FRX        59  15
QSO: 28000 PH 2015-10-25 1209 LA6PBA        59  14     IR9W          59  15
QSO: 28000 PH 2015-10-25 1212 LA6PBA        59  14     RJ4P          59  16
QSO: 28000 PH 2015-10-25 1214 LA6PBA        59  14     ED1R          59  14
QSO: 21000 PH 2015-10-25 1221 LA6PBA        59  14     UK9AA         59  17
QSO: 21000 PH 2015-10-25 1223 LA6PBA        59  14     6Y9X          59  08
QSO: 21000 PH 2015-10-25 1226 LA6PBA        59  14     UX1UX         59  16
QSO: 21000 PH 2015-10-25 1229 LA6PBA        59  14     YP0C          59  20
QSO: 21000 PH 2015-10-25 1231 LA6PBA        59  14     Z32AJA        59  15
QSO: 21000 PH 2015-10-25 1234 LA6PBA        59  14     LZ7A          59  20
QSO: 21000 PH 2015-10-25 1236 LA6PBA        59  14     ED4P          59  14
QSO: 21000 PH 2015-10-25 1240 LA6PBA        59  14     F6GOX         59  14
QSO: 21000 PH 2015-10-25 1243 LA6PBA        59  14     CN2R          59  33
QSO: 21000 PH 2015-10-25 1244 LA6PBA        59  14     LZ9W          59  20
