START-OF-LOG: 3.0
CALLSIGN: XU7AJA
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: TWO
CATEGORY-OVERLAY:
CLAIMED-SCORE: 22860
NAME: Guy West
LOCATION: DX
OPERATORS: N0MMA KH0AS AH0M ZL1OG
CLUB:
CERTIFICATE: NO
CREATED-BY: N3FJP's CQ WW DX Contest Log 4.8
SOAPBOX: Great fun had by all considering 100W max and low dipoles
QSO: 21000 PH 2015-10-24 0203 XU7AJA        59  26     YE2A          59  28     1
QSO: 21000 PH 2015-10-24 0207 XU7AJA        59  26     YC0CCW        59  28     1
QSO: 21000 PH 2015-10-24 0208 XU7AJA        59  26     YC1HLT        59  28     1
QSO: 21000 PH 2015-10-24 0209 XU7AJA        59  26     JR1AMR        59  25     1
QSO: 21000 PH 2015-10-24 0210 XU7AJA        59  26     YC2TDA        59  28     1
QSO: 21000 PH 2015-10-24 0214 XU7AJA        59  26     YC8QT         59  28     1
QSO: 21000 PH 2015-10-24 0228 XU7AJA        59  26     YB3ZBN        59  28     1
QSO: 21000 PH 2015-10-24 0231 XU7AJA        59  26     JA2PAC        59  25     1
QSO: 14000 PH 2015-10-24 0231 XU7AJA        59  26     HS7BHK        59  26     0
QSO: 21000 PH 2015-10-24 0234 XU7AJA        59  26     JA4CMW        59  25     1
QSO: 21000 PH 2015-10-24 0235 XU7AJA        59  26     DU1EG         59  27     1
QSO: 14000 PH 2015-10-24 0236 XU7AJA        59  26     E2A           59  26     0
QSO: 21000 PH 2015-10-24 0243 XU7AJA        59  26     VR2XMT        59  24     1
QSO: 21000 PH 2015-10-24 0250 XU7AJA        59  26     YC8UTI        59  28     1
QSO: 21000 PH 2015-10-24 0300 XU7AJA        59  26     JH1EAQ        59  25     1
QSO: 21000 PH 2015-10-24 0318 XU7AJA        59  26     JA7ZFN        59  25     1
QSO: 21000 PH 2015-10-24 0321 XU7AJA        59  26     PY5ZD         59  11     1
QSO: 21000 PH 2015-10-24 0333 XU7AJA        59  26     B7P           59  24     1
QSO: 21000 PH 2015-10-24 0337 XU7AJA        59  26     JA3YBK        59  25     1
QSO: 21000 PH 2015-10-24 0338 XU7AJA        59  26     JF2QNM        59  25     1
QSO: 21000 PH 2015-10-24 0345 XU7AJA        59  26     JA5FDJ        59  25     1
QSO: 21000 PH 2015-10-24 0351 XU7AJA        59  26     AH0BT         59  27     1
QSO: 21000 PH 2015-10-24 0353 XU7AJA        59  26     JA7Q          59  25     1
QSO: 21000 PH 2015-10-24 0437 XU7AJA        59  26     R9AE          59  17     1
QSO: 21000 PH 2015-10-24 0558 XU7AJA        59  26     VR2XAN        59  24     0
QSO: 21000 PH 2015-10-24 0638 XU7AJA        59  26     LY5Y          59  15     1
QSO: 21000 PH 2015-10-24 0653 XU7AJA        59  26     ES6RW         59  15     1
QSO: 21000 PH 2015-10-24 0656 XU7AJA        59  26     SO2O          59  15     1
QSO: 21000 PH 2015-10-24 0731 XU7AJA        59  26     R3KM          59  16     1
QSO: 21000 PH 2015-10-24 0738 XU7AJA        59  26     UP2L          59  17     1
QSO: 21000 PH 2015-10-24 0746 XU7AJA        59  26     YC0PDZ        59  28     1
QSO: 28000 PH 2015-10-24 0320 XU7AJA        59  26     AH0BT         59  27     1
QSO: 28000 PH 2015-10-24 0330 XU7AJA        59  26     BV60CRA       59  24     1
QSO: 28000 PH 2015-10-24 0333 XU7AJA        59  26     UA8U          59  18     1
QSO: 28000 PH 2015-10-24 0345 XU7AJA        59  26     AH0K          59  27     1
QSO: 28000 PH 2015-10-24 0348 XU7AJA        59  26     R8CT          59  17     1
QSO: 28000 PH 2015-10-24 0400 XU7AJA        59  26     KG2A/KH2      59  27     1
QSO: 28000 PH 2015-10-24 0505 XU7AJA        59  26     9V1YC         59  28     1
QSO: 28000 PH 2015-10-24 0511 XU7AJA        59  26     RM3F          59  16     1
QSO: 28000 PH 2015-10-24 0514 XU7AJA        59  26     BH4WPN        59  24     1
QSO: 28000 PH 2015-10-24 0523 XU7AJA        59  26     JH3LCX        59  25     1
QSO: 28000 PH 2015-10-24 0524 XU7AJA        59  26     JH1SJN        59  25     1
QSO: 28000 PH 2015-10-24 0546 XU7AJA        59  26     RW9JZ         59  17     1
QSO: 28000 PH 2015-10-24 0548 XU7AJA        59  26     JA7OWD        59  25     1
QSO: 28000 PH 2015-10-24 0554 XU7AJA        59  26     BY9CA         59  24     1
QSO: 28000 PH 2015-10-24 0601 XU7AJA        59  26     RO2E          59  16     1
QSO: 21000 PH 2015-10-24 0633 XU7AJA        59  26     IR8C          59  15     1
QSO: 21000 PH 2015-10-24 0756 XU7AJA        59  26     UW9I          59  16     1
QSO: 21000 PH 2015-10-24 0806 XU7AJA        59  26     RT0C          59  19     1
QSO: 21000 PH 2015-10-24 0819 XU7AJA        59  26     BA7JA         59  24     1
QSO: 21000 PH 2015-10-24 0826 XU7AJA        59  26     OH5Z          59  15     1
QSO: 21000 PH 2015-10-24 0829 XU7AJA        59  26     OG7A          59  15     1
QSO: 21000 PH 2015-10-24 0858 XU7AJA        59  26     JA7RPC        59  25     1
QSO: 21000 PH 2015-10-24 0859 XU7AJA        59  26     JR2BOF        59  25     1
QSO: 21000 PH 2015-10-24 0900 XU7AJA        59  26     JA0GCY        59  25     1
QSO: 21000 PH 2015-10-24 0901 XU7AJA        59  26     JH9KVF        59  25     1
QSO: 21000 PH 2015-10-24 0904 XU7AJA        59  26     JR1MEG/1      59  25     1
QSO: 21000 PH 2015-10-24 0904 XU7AJA        59  26     JH1NBN        59  25     1
QSO: 21000 PH 2015-10-24 0905 XU7AJA        59  26     JA1PCM        59  25     1
QSO: 21000 PH 2015-10-24 0920 XU7AJA        59  26     BG5VSD        59  24     1
QSO: 21000 PH 2015-10-24 0943 XU7AJA        59  26     V73D          59  31     1
QSO: 21000 PH 2015-10-24 0944 XU7AJA        59  26     BY9CA         59  24     1
QSO: 21000 PH 2015-10-24 0949 XU7AJA        59  26     SK3W          59  14     1
QSO: 21000 PH 2015-10-24 0955 XU7AJA        59  26     ES5TV         59  15     1
QSO: 28000 PH 2015-10-24 0956 XU7AJA        59  26     ES5TV         59  15     1
QSO: 28000 PH 2015-10-24 1004 XU7AJA        59  26     ES2MC         59  15     1
QSO: 28000 PH 2015-10-24 1006 XU7AJA        59  26     LY1R          59  15     1
QSO: 28000 PH 2015-10-24 1007 XU7AJA        59  26     ES6RW         59  15     1
QSO: 28000 PH 2015-10-24 1008 XU7AJA        59  26     OH5BM         59  15     1
QSO: 21000 PH 2015-10-24 1009 XU7AJA        59  26     OH5BM         59  15     1
QSO: 28000 PH 2015-10-24 1015 XU7AJA        59  26     OH0V          59  15     1
QSO: 28000 PH 2015-10-24 1020 XU7AJA        59  26     BV0MT         59  24     1
QSO: 28000 PH 2015-10-24 1022 XU7AJA        59  26     UA9UDX        59  18     1
QSO: 28000 PH 2015-10-24 1025 XU7AJA        59  26     OH0X          59  15     1
QSO: 28000 PH 2015-10-24 1029 XU7AJA        59  26     TC2C          59  20     1
QSO: 28000 PH 2015-10-24 1032 XU7AJA        59  26     A65EE         59  21     1
QSO: 28000 PH 2015-10-24 1033 XU7AJA        59  26     4O3A          59  15     1
QSO: 21000 PH 2015-10-24 1059 XU7AJA        59  26     YB8EDO        59  28     1
QSO: 21000 PH 2015-10-24 1115 XU7AJA        59  26     YC2OBI        59  28     1
QSO:  7000 PH 2015-10-24 1122 XU7AJA        59  26     DU1AV         59  27     1
QSO:  7000 PH 2015-10-24 1124 XU7AJA        59  26     9M4DX         59  28     1
QSO:  7000 PH 2015-10-24 1128 XU7AJA        59  26     XW1IC         59  26     1
QSO:  7000 PH 2015-10-24 1129 XU7AJA        59  26     9V1YC         59  28     1
QSO: 21000 PH 2015-10-25 0023 XU7AJA        59  26     YE1FTK        59  28     1
QSO: 21000 PH 2015-10-25 0027 XU7AJA        59  26     YC6GV         59  28     1
QSO: 28000 PH 2015-10-25 0058 XU7AJA        59  26     BA4DL         59  24     1
QSO: 28000 PH 2015-10-25 0109 XU7AJA        59  26     KH6J          59  31     1
QSO: 21000 PH 2015-10-25 0135 XU7AJA        59  26     VK4NM         59  30     1
QSO: 21000 PH 2015-10-25 0141 XU7AJA        59  26     JE1LFX        59  25     1
QSO: 21000 PH 2015-10-25 0144 XU7AJA        59  26     9M2YAA        59  28     1
QSO: 28000 PH 2015-10-25 0211 XU7AJA        59  26     BD3CB         59  24     1
QSO: 28000 PH 2015-10-25 0214 XU7AJA        59  26     JA6GMC        59  25     1
QSO: 21000 PH 2015-10-25 0216 XU7AJA        59  26     VK6NC         59  29     1
