START-OF-LOG: 3.0
CALLSIGN: OE3MCS/M
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 2574
CERTIFICATE: YES
CREATED-BY: manualy
NAME: Markus Schott
OPERATORS: OE3MCS
OFFTIME: 2015-10-24 0000 2015-10-24 1424
OFFTIME: 2015-10-24 1612 2015-10-24 2359
SOAPBOX: I was working from my car with mobile setup
SOAPBOX: TX/RX:Yaesu FT-857D+Mobile Antenna Yaesu Atas 120A
SOAPBOX: For this reason i was using my Call OE3MCS/M
SOAPBOX: But i was parked all time during the contest at the same
SOAPBOX: Location or QTH:VIenna GRID:JN88DD
SOAPBOX: Lon:E016 17.476 Lat:N048 09.667
SOAPBOX: Tnx for Contest hope to have more time next year!
QSO:  7114 PH 2015-10-24 1425 OE3MCS/M	      59  15	 EW1M	       59  16
QSO: 28494 PH 2015-10-24 1431 OE3MCS/M	      59  15	 A73A	       59  21
QSO: 28490 PH 2015-10-24 1435 OE3MCS/M	      59  15	 A71CV	       59  21
QSO: 28600 PH 2015-10-24 1439 OE3MCS/M	      59  15	 IO9A	       59  15
QSO: 28612 PH 2015-10-24 1440 OE3MCS/M	      59  15	 OE3K	       59  15
QSO: 28702 PH 2015-10-24 1442 OE3MCS/M	      59  15	 CQ3L	       59  33
QSO: 28590 PH 2015-10-24 1444 OE3MCS/M	      59  15	 IB9T	       59  15
QSO: 28502 PH 2015-10-24 1449 OE3MCS/M	      59  15	 II9P	       59  15
QSO: 28429 PH 2015-10-24 1451 OE3MCS/M	      59  15	 V26B	       59  08
QSO: 21163 PH 2015-10-24 1455 OE3MCS/M	      59  15	 G5RR	       59  14
QSO: 21169 PH 2015-10-24 1456 OE3MCS/M	      59  15	 4Z4DX	       59  20
QSO: 21187 PH 2015-10-24 1458 OE3MCS/M	      59  15	 H2X	       59  20
QSO: 21186 PH 2015-10-24 1459 OE3MCS/M	      59  15	 OD5PY	       59  20
QSO: 21215 PH 2015-10-24 1503 OE3MCS/M	      59  15	 CT1EVE	       59  14
QSO: 21217 PH 2015-10-24 1504 OE3MCS/M	      59  15	 CN2R	       59  33
QSO: 21235 PH 2015-10-24 1506 OE3MCS/M	      59  15	 EC1DBO	       59  14
QSO: 21248 PH 2015-10-24 1508 OE3MCS/M	      59  15	 N7DD	       59  03
QSO: 21285 PH 2015-10-24 1512 OE3MCS/M	      59  15	 ED1R	       59  14
QSO: 21302 PH 2015-10-24 1515 OE3MCS/M	      59  15	 EA5FL	       59  14
QSO: 21322 PH 2015-10-24 1518 OE3MCS/M	      59  15	 EI7M	       59  14
QSO: 21363 PH 2015-10-24 1520 OE3MCS/M	      59  15	 C4A	       59  20
QSO: 21390 PH 2015-10-24 1523 OE3MCS/M	      59  15	 ED8X	       59  33
QSO: 14192 PH 2015-10-24 1527 OE3MCS/M	      59  15	 TM4L	       59  14
QSO: 14138 PH 2015-10-24 1532 OE3MCS/M	      59  15	 IM0/IK0FMB    59  15
QSO: 14147 PH 2015-10-24 1534 OE3MCS/M	      59  15	 YM7QA	       59  20
QSO: 14221 PH 2015-10-24 1548 OE3MCS/M	      59  15	 OH0V	       59  15
QSO: 14226 PH 2015-10-24 1549 OE3MCS/M	      59  15	 C4A	       59  20
QSO: 14237 PH 2015-10-24 1552 OE3MCS/M	      59  15	 RT6A	       59  16
QSO: 14256 PH 2015-10-24 1557 OE3MCS/M	      59  15	 OH1F	       59  15
QSO: 14260 PH 2015-10-24 1558 OE3MCS/M	      59  15	 4L8A	       59  21
QSO: 14267 PH 2015-10-24 1559 OE3MCS/M	      59  15	 OH2LZC	       59  15
QSO: 14273 PH 2015-10-24 1601 OE3MCS/M	      59  15	 M6T	       59  14
QSO: 14281 PH 2015-10-24 1605 OE3MCS/M	      59  15	 OH8WW	       59  15
QSO: 14301 PH 2015-10-24 1605 OE3MCS/M	      59  15	 RM3F	       59  16
QSO: 14323 PH 2015-10-24 1607 OE3MCS/M	      59  15	 G7Y	       59  14
QSO: 14343 PH 2015-10-24 1609 OE3MCS/M	      59  15	 IR9F	       59  15
QSO: 14347 PH 2015-10-24 1611 OE3MCS/M	      59  15	 4L0A	       59  21
END-OF-LOG:
