START-OF-LOG: 3.0
CALLSIGN: K6ND
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 9310840
NAME: WILL ANGEMENT
LOCATION: EMA
OPERATORS: W1VE KE1J K6ND K3JO
CLUB: YANKEE CLIPPER CONTEST CLUB
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5251.0
SOAPBOX: We had a blast operating from Wills station!  Conditions were much
SOAPBOX: better than expected, and 10 meters was a big surprise. K3JO did a
SOAPBOX: great job in the overnight on 160 despite marginal to poor conditions.
SOAPBOX: W1VE did most of the running and KE1J concentrated on multipliers.
SOAPBOX: K6ND filled in in-between and provided some much needed
SOAPBOX: relief.
SOAPBOX: K6ND has a superbly engineered station on a not-very-big
SOAPBOX: lot. The 80 and 160 wire 4-Squares did their magic, and the single
SOAPBOX: C31xr and home-brew 2L 40 performed above and beyond the call. We also
SOAPBOX: had a single C31, fixed on Europe, on a 20ft pole in the woods as our
SOAPBOX: multiplier antenna.
SOAPBOX: All in all, a fun time for a bunch of CW ops
SOAPBOX: doing SSB.
QSO:  7179 PH 2015-10-24 0001 K6ND          59  5      AB8AA         59  04     0
QSO:  7179 PH 2015-10-24 0002 K6ND          59  5      SN1D          59  15     0
QSO:  7170 PH 2015-10-24 0003 K6ND          59  5      S54ZZ         59  15     0
QSO:  7183 PH 2015-10-24 0003 K6ND          59  5      ED3X          59  14     0
QSO: 21220 PH 2015-10-24 0004 K6ND          59  5      KL7RA         59  01     1
QSO:  7151 PH 2015-10-24 0005 K6ND          59  5      SN8B          59  15     0
QSO: 21292 PH 2015-10-24 0005 K6ND          59  5      AH0BT         59  27     1
QSO:  7149 PH 2015-10-24 0005 K6ND          59  5      IR4M          59  15     0
QSO:  7162 PH 2015-10-24 0006 K6ND          59  5      TM6M          59  14     0
QSO:  7156 PH 2015-10-24 0007 K6ND          59  5      US1I          59  16     0
QSO:  7138 PH 2015-10-24 0008 K6ND          59  5      K3CCR         59  05     0
QSO:  7138 PH 2015-10-24 0008 K6ND          59  5      AB9H          59  04     0
QSO:  7138 PH 2015-10-24 0009 K6ND          59  5      OE1HSB        59  15     0
QSO:  7138 PH 2015-10-24 0010 K6ND          59  5      AD4Z          59  05     0
QSO:  7138 PH 2015-10-24 0010 K6ND          59  5      ND4Y          59  04     0
QSO:  7138 PH 2015-10-24 0010 K6ND          59  5      KK4RV         59  05     0
QSO:  7138 PH 2015-10-24 0010 K6ND          59  5      HG7T          59  15     0
QSO:  7138 PH 2015-10-24 0011 K6ND          59  5      VO2NS         59  02     0
QSO:  7138 PH 2015-10-24 0011 K6ND          59  5      VE9AA         59  05     0
QSO: 21269 PH 2015-10-24 0011 K6ND          59  5      JI1ICF        59  25     1
QSO:  7138 PH 2015-10-24 0012 K6ND          59  5      DK0EE         59  14     0
QSO:  7138 PH 2015-10-24 0012 K6ND          59  5      UW5Y          59  16     0
QSO:  7138 PH 2015-10-24 0013 K6ND          59  5      VA2ES         59  05     0
QSO:  7138 PH 2015-10-24 0013 K6ND          59  5      VB2T          59  02     0
QSO: 21366 PH 2015-10-24 0013 K6ND          59  5      KH6J          59  31     1
QSO:  7138 PH 2015-10-24 0013 K6ND          59  5      DL6YAO        59  14     0
QSO:  7138 PH 2015-10-24 0014 K6ND          59  5      G0GHK         59  14     0
