START-OF-LOG: 2.0
CALLSIGN: ZS2NF
CLUB: None
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
cLAIMED-SCORE: 152880
OPERATORS: ZS2NF
NAME: Barry Nugent
SOAPBOX: Personal committments made this not a full time event for me.
SOAPBOX: The Rugby world cup matches ( SA vs New Zealand - we lost 20-18)
SOAPBOX: and Argentina vs Australia took out quite a bit of time as
SOAPBOX: well as a trip to fetch a friend from the airport in George on
SOAPBOX: Saturday.  All in all though quite a reasonable result for me and
SOAPBOX: I was quite surprised at the fairly good conditions, especially on
SOAPBOX: 10m where I had expected the lower sun activity to really make it
SOAPBOX: harder than it was.
SOAPBOX: Used my Icom 736 barefoot with 100 watts and a 2 wavelength centre
SOAPBOX: fed on 40m, 2 el quads at 23 m agl on 20m and 15m and a 5 el yagi
SOAPBOX: at 22m on 10m. My score on 15m was not really that good I felt and
SOAPBOX: I will try to improve my antennna on that band. 80m was a complete
SOAPBOX: washout with very high noise levels and barely discernable signals.
SOAPBOX: I need improvements here as well!
SOAPBOX: Worked a few new ones though with Benin, Saint Helena and a few new
SOAPBOX: Caribbean countries added. I hope the CW test will go better as its
SOAPBOX: really quite a struggle on SSB with only 100 watts! Thanks again for
SOAPBOX: a fun filled weekend!
CREATED-BY: N1MM Logger V11.10.3
LOCATION: DX
QSO: 14000 PH 2015-10-24 0014 ZS2NF         59  38     CN3A          59  33
QSO: 14000 PH 2015-10-24 0031 ZS2NF         59  38     EA8CCQ        59  33
QSO: 14000 PH 2015-10-24 0038 ZS2NF         59  38     K3LR          59  05
QSO: 14000 PH 2015-10-24 0044 ZS2NF         59  38     TY4AB         59  35
QSO:  7000 PH 2015-10-24 0051 ZS2NF         59  38     PY5BH         59  11
QSO:  7000 PH 2015-10-24 0107 ZS2NF         59  38     ZD7W          59  36
QSO: 14000 PH 2015-10-24 0415 ZS2NF         59  38     V73D          59  31
QSO: 14000 PH 2015-10-24 0418 ZS2NF         59  38     W3LPL         59  05
QSO: 14000 PH 2015-10-24 0422 ZS2NF         59  38     JA7FTR        59  25
QSO: 14000 PH 2015-10-24 0423 ZS2NF         59  38     JE1ZWT        59  25
QSO: 14000 PH 2015-10-24 0425 ZS2NF         59  38     JI1LET        59  25
QSO: 14000 PH 2015-10-24 0426 ZS2NF         59  38     JA8RWU        59  25
QSO: 14000 PH 2015-10-24 0428 ZS2NF         59  38     JF8QNF        59  25
QSO: 14000 PH 2015-10-24 0429 ZS2NF         59  38     JI2ZJS        59  25
QSO: 14000 PH 2015-10-24 0431 ZS2NF         59  38     JF2QNM        59  25
QSO: 14000 PH 2015-10-24 0433 ZS2NF         59  38     RT0F          59  19
QSO: 14000 PH 2015-10-24 0436 ZS2NF         59  38     LT1F          59  13
QSO: 14000 PH 2015-10-24 0440 ZS2NF         59  38     JE1LFX        59  25
QSO: 14000 PH 2015-10-24 0446 ZS2NF         59  38     AH6U          59  31
QSO: 14000 PH 2015-10-24 0457 ZS2NF         59  38     JA3AOP        59  25
QSO: 14000 PH 2015-10-24 0505 ZS2NF         59  38     EA9KB         59  33
QSO: 14000 PH 2015-10-24 0508 ZS2NF         59  38     JA7YRR        59  25
QSO: 21000 PH 2015-10-24 0520 ZS2NF         59  38     OH0JFP        59  15
QSO: 21000 PH 2015-10-24 0521 ZS2NF         59  38     DL2ARD        59  14
QSO: 21000 PH 2015-10-24 0524 ZS2NF         59  38     OH8X          59  15
QSO: 28000 PH 2015-10-24 0530 ZS2NF         59  38     TO90R         59  39
QSO: 28000 PH 2015-10-24 0533 ZS2NF         59  38     FR5DX         59  39
QSO: 28000 PH 2015-10-24 1336 ZS2NF         59  38     SV9GPV        59  20
QSO: 28000 PH 2015-10-24 1337 ZS2NF         59  38     DL5L          59  14
QSO: 28000 PH 2015-10-24 1341 ZS2NF         59  38     ES5TV         59  15
QSO: 28000 PH 2015-10-24 1343 ZS2NF         59  38     9A7JCY        59  15
QSO: 28000 PH 2015-10-24 1344 ZS2NF         59  38     CT1FHL        59  14
QSO: 28000 PH 2015-10-24 1345 ZS2NF         59  38     DF0HQ         59  14
QSO: 28000 PH 2015-10-24 1346 ZS2NF         59  38     VU2XO         59  22
