START-OF-LOG: 3.0
CREATED-BY: Win-Test 3.26.0
CONTEST: CQ-WW-SSB
CALLSIGN: YU1JW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-OVERLAY: CLASSIC
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 123765
OPERATORS: YU1JW
CLUB: West Serbia Contest Club
NAME: Lazar Pavlovic
SOAPBOX:
QSO: 14205 PH 2015-10-25 0625 YU1JW         59  15     4L8A          59  21     0
QSO: 14310 PH 2015-10-25 0627 YU1JW         59  15     CN2R          59  33     0
QSO: 14317 PH 2015-10-25 0628 YU1JW         59  15     CR5C          59  14     0
QSO: 14133 PH 2015-10-25 0630 YU1JW         59  15     C4A           59  20     0
QSO: 28329 PH 2015-10-25 0640 YU1JW         59  15     RA0FF         59  19     0
QSO: 28342 PH 2015-10-25 0641 YU1JW         59  15     JI1LET        59  25     0
QSO: 28425 PH 2015-10-25 0643 YU1JW         59  15     BA7QT         59  24     0
QSO: 28471 PH 2015-10-25 0645 YU1JW         59  15     JR5YCE        59  25     0
QSO: 28482 PH 2015-10-25 0646 YU1JW         59  15     AH0BT         59  27     0
QSO: 28508 PH 2015-10-25 0648 YU1JW         59  15     RX4W          59  16     0
QSO: 28540 PH 2015-10-25 0650 YU1JW         59  15     JH4UYB        59  25     0
QSO: 28556 PH 2015-10-25 0651 YU1JW         59  15     A73A          59  21     0
QSO: 28618 PH 2015-10-25 0651 YU1JW         59  15     JF9JTS        59  25     0
QSO: 28628 PH 2015-10-25 0652 YU1JW         59  15     R4MM          59  16     0
QSO: 28632 PH 2015-10-25 0652 YU1JW         59  15     JH1CDR        59  25     0
QSO: 28558 PH 2015-10-25 0654 YU1JW         59  15     9K2HN         59  21     0
QSO: 28563 PH 2015-10-25 0654 YU1JW         59  15     B7P           59  24     0
QSO: 28560 PH 2015-10-25 0657 YU1JW         59  15     JH7RTQ        59  24     0
QSO: 28560 PH 2015-10-25 0659 YU1JW         59  15     RM4C          59  16     0
QSO: 28397 PH 2015-10-25 0701 YU1JW         59  15     YT7R          59  15     0
QSO: 28418 PH 2015-10-25 0732 YU1JW         59  15     RW0A          59  18     0
QSO: 28541 PH 2015-10-25 0736 YU1JW         59  15     VR2XAN        59  24     0
QSO: 28610 PH 2015-10-25 0739 YU1JW         59  15     SZ1A          59  20     0
QSO: 28622 PH 2015-10-25 0740 YU1JW         59  15     UI9I          59  18     0
QSO: 28322 PH 2015-10-25 0742 YU1JW         59  15     UN9GD         59  17     0
QSO: 28337 PH 2015-10-25 0742 YU1JW         59  15     RZ8U          59  18     0
QSO: 28520 PH 2015-10-25 0745 YU1JW         59  15     YT0Z          59  15     0
QSO: 28302 PH 2015-10-25 0746 YU1JW         59  15     RW9DX         59  17     0
QSO: 28315 PH 2015-10-25 0748 YU1JW         59  15     R8CT          59  17     0
QSO: 28319 PH 2015-10-25 0748 YU1JW         59  15     UN6LN         59  17     0
QSO: 28328 PH 2015-10-25 0749 YU1JW         59  15     UB9UAT        59  18     0
QSO: 28345 PH 2015-10-25 0749 YU1JW         59  15     UP0L          59  17     0
QSO: 28357 PH 2015-10-25 0751 YU1JW         59  15     JA6LCJ        59  25     0
QSO: 28383 PH 2015-10-25 0752 YU1JW         59  15     UP9L          59  17     0
QSO: 28396 PH 2015-10-25 0753 YU1JW         59  15     J42T          59  20     0
QSO: 28475 PH 2015-10-25 0757 YU1JW         59  15     BY5CD         59  24     0
QSO: 21446 PH 2015-10-25 0807 YU1JW         59  15     JA7ZFN        59  25     0
QSO: 21444 PH 2015-10-25 0808 YU1JW         59  15     4L0A          59  21     0
QSO: 21437 PH 2015-10-25 0809 YU1JW         59  15     EA8MT         59  33     0
QSO: 21431 PH 2015-10-25 0809 YU1JW         59  15     JA7NVF        59  25     0
QSO: 21429 PH 2015-10-25 0810 YU1JW         59  15     CN2AA         59  33     0
QSO: 21302 PH 2015-10-25 0814 YU1JW         59  15     RU1A          59  16     0
QSO: 21197 PH 2015-10-25 0818 YU1JW         59  15     R8LA          59  17     0
QSO: 21189 PH 2015-10-25 0820 YU1JW         59  15     RA9JBA        59  17     0
QSO: 21181 PH 2015-10-25 0820 YU1JW         59  15     EU1A          59  16     0
QSO: 21176 PH 2015-10-25 0820 YU1JW         59  15     RN0CT         59  19     0
QSO: 21168 PH 2015-10-25 0821 YU1JW         59  15     UK9AA         59  17     0
QSO: 28352 PH 2015-10-25 0823 YU1JW         59  15     RW4W          59  16     0
QSO: 28350 PH 2015-10-25 0824 YU1JW         59  15     EX8MAT        59  17     0
QSO: 28359 PH 2015-10-25 0825 YU1JW         59  15     DU3BC         59  27     0
QSO: 28385 PH 2015-10-25 0826 YU1JW         59  15     ED8O          59  33     0
QSO: 28429 PH 2015-10-25 0827 YU1JW         59  15     UP2L          59  17     0
QSO: 28481 PH 2015-10-25 0830 YU1JW         59  15     D4Z           59  35     0
QSO: 28504 PH 2015-10-25 0831 YU1JW         59  15     CQ3L          59  33     0
QSO: 28516 PH 2015-10-25 0834 YU1JW         59  15     RZ9JZ         59  17     0
QSO: 28306 PH 2015-10-25 0845 YU1JW         59  15     UN7MMM        59  17     0
QSO: 28327 PH 2015-10-25 0846 YU1JW         59  15     R7NA          59  16     0
QSO: 28436 PH 2015-10-25 0850 YU1JW         59  15     B7M           59  24     0
QSO: 28438 PH 2015-10-25 0851 YU1JW         59  15     RW9UX         59  18     0
QSO: 28450 PH 2015-10-25 0852 YU1JW         59  15     B1Z           59  24     0
QSO: 28489 PH 2015-10-25 0855 YU1JW         59  15     A71CV         59  21     0
QSO: 28416 PH 2015-10-25 0907 YU1JW         59  15     RZ9UO         59  18     0
QSO: 28419 PH 2015-10-25 0908 YU1JW         59  15     RM4HZ         59  16     0
QSO: 14208 PH 2015-10-25 0917 YU1JW         59  15     OT5A          59  14     0
QSO: 14211 PH 2015-10-25 0919 YU1JW         59  15     EA5DFV        59  14     0
QSO: 14201 PH 2015-10-25 0919 YU1JW         59  15     CN3A          59  33     0
QSO: 14147 PH 2015-10-25 0920 YU1JW         59  15     IB9T          59  15     0
QSO: 14165 PH 2015-10-25 0920 YU1JW         59  15     YL2BJ         59  15     0
QSO: 14193 PH 2015-10-25 0922 YU1JW         59  15     TM4L          59  14     0
QSO: 14206 PH 2015-10-25 0922 YU1JW         59  15     WE3C          59  05     0
QSO: 14222 PH 2015-10-25 0924 YU1JW         59  15     TC2C          59  20     0
QSO: 14232 PH 2015-10-25 0924 YU1JW         59  15     PI4M          59  14     0
QSO: 14236 PH 2015-10-25 0924 YU1JW         59  15     9A1A          59  15     0
QSO: 14218 PH 2015-10-25 0925 YU1JW         59  15     SP2KPD        59  15     0
