START-OF-LOG: 3.0
CALLSIGN: TF3CY
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 10M
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 199053
NAME: Benedikt Sveinsson
LOCATION: DX
OPERATORS: TF3CY
CLUB: none
CERTIFICATE: NO
CREATED-BY: Win-Test 4.15.0
SOAPBOX: Difficult CDX but had fun and learned alot ! 73, Benni TF3CY
QSO: 28442 PH 2015-10-24 1300 TF3CY         59  40     I4VOS         59  15     0
QSO: 28442 PH 2015-10-24 1300 TF3CY         59  40     I2PQW         59  15     0
QSO: 28442 PH 2015-10-24 1301 TF3CY         59  40     IZ5ILJ        59  15     0
QSO: 28442 PH 2015-10-24 1301 TF3CY         59  40     TF3SG         59  40     0
QSO: 28442 PH 2015-10-24 1302 TF3CY         59  40     DL5EC         59  14     0
QSO: 28572 PH 2015-10-24 1315 TF3CY         59  40     RM3DA         59  16     0
QSO: 28572 PH 2015-10-24 1315 TF3CY         59  40     EA1HHT        59  14     0
QSO: 28572 PH 2015-10-24 1316 TF3CY         59  40     EA5LH         59  14     0
QSO: 28572 PH 2015-10-24 1316 TF3CY         59  40     UW5U          59  16     0
QSO: 28572 PH 2015-10-24 1317 TF3CY         59  40     IX1CVF        59  15     0
QSO: 28572 PH 2015-10-24 1317 TF3CY         59  40     EA2RCP        59  14     0
QSO: 28572 PH 2015-10-24 1317 TF3CY         59  40     RM5A          59  16     0
QSO: 28572 PH 2015-10-24 1318 TF3CY         59  40     OE1HHB        59  15     0
QSO: 28572 PH 2015-10-24 1318 TF3CY         59  40     UR5UJ         59  16     0
QSO: 28572 PH 2015-10-24 1319 TF3CY         59  40     IK1TWC        59  15     0
QSO: 28572 PH 2015-10-24 1319 TF3CY         59  40     EA4GLG        59  14     0
QSO: 28572 PH 2015-10-24 1319 TF3CY         59  40     IK2YCW        59  15     0
QSO: 28572 PH 2015-10-24 1320 TF3CY         59  40     IW2EVH        59  15     0
QSO: 28572 PH 2015-10-24 1320 TF3CY         59  40     IZ3EIN        59  15     0
QSO: 28572 PH 2015-10-24 1320 TF3CY         59  40     IK2SAI        59  15     0
QSO: 28572 PH 2015-10-24 1320 TF3CY         59  40     IZ4JUK        59  15     0
QSO: 28572 PH 2015-10-24 1321 TF3CY         59  40     US0SY         59  16     0
QSO: 28572 PH 2015-10-24 1321 TF3CY         59  40     RA3XT         59  16     0
QSO: 28572 PH 2015-10-24 1321 TF3CY         59  40     K1LD          59  05     0
QSO: 28572 PH 2015-10-24 1322 TF3CY         59  40     9A4WY         59  15     0
QSO: 28572 PH 2015-10-24 1322 TF3CY         59  40     EA4UV         59  14     0
QSO: 28572 PH 2015-10-24 1322 TF3CY         59  40     IU2DQH        59  15     0
QSO: 28572 PH 2015-10-24 1323 TF3CY         59  40     HG5P          59  15     0
QSO: 28572 PH 2015-10-24 1323 TF3CY         59  40     IZ3QHA        59  15     0
QSO: 28572 PH 2015-10-24 1324 TF3CY         59  40     LZ2FL         59  20     0
QSO: 28572 PH 2015-10-24 1324 TF3CY         59  40     RK3QY         59  16     0
QSO: 28572 PH 2015-10-24 1325 TF3CY         59  40     I3VJW         59  15     0
QSO: 28572 PH 2015-10-24 1325 TF3CY         59  40     IK2OFS        59  15     0
QSO: 28572 PH 2015-10-24 1325 TF3CY         59  40     UR5WHQ        59  16     0
QSO: 28572 PH 2015-10-24 1325 TF3CY         59  40     I6FLD         59  15     0
QSO: 28572 PH 2015-10-24 1326 TF3CY         59  40     TF2MSN        59  40     0
QSO: 28572 PH 2015-10-24 1326 TF3CY         59  40     N1MM          59  05     0
QSO: 28572 PH 2015-10-24 1326 TF3CY         59  40     IK0OZD        59  15     0
QSO: 28572 PH 2015-10-24 1326 TF3CY         59  40     RN1ON         59  16     0
QSO: 28572 PH 2015-10-24 1327 TF3CY         59  40     IZ8ESX        59  15     0
QSO: 28572 PH 2015-10-24 1327 TF3CY         59  40     EW1KV         59  16     0
QSO: 28572 PH 2015-10-24 1327 TF3CY         59  40     IZ3QFG        59  15     0
QSO: 28572 PH 2015-10-24 1328 TF3CY         59  40     RW1CW         59  16     0
QSO: 28572 PH 2015-10-24 1328 TF3CY         59  40     EA3CFV        59  14     0
QSO: 28572 PH 2015-10-24 1328 TF3CY         59  40     IR5A          59  15     0
QSO: 28572 PH 2015-10-24 1329 TF3CY         59  40     I6DVX         59  15     0
QSO: 28572 PH 2015-10-24 1329 TF3CY         59  40     W4DJL         59  04     0
QSO: 28572 PH 2015-10-24 1330 TF3CY         59  40     EW2A          59  16     0
QSO: 28572 PH 2015-10-24 1330 TF3CY         59  40     YT8A          59  15     0
QSO: 28572 PH 2015-10-24 1331 TF3CY         59  40     ER1OO         59  16     0
QSO: 28572 PH 2015-10-24 1331 TF3CY         59  40     VE3JM         59  04     0
QSO: 28572 PH 2015-10-24 1331 TF3CY         59  40     I1RB          59  15     0
QSO: 28572 PH 2015-10-24 1331 TF3CY         59  40     EA3CFV        59  14     0
QSO: 28572 PH 2015-10-24 1331 TF3CY         59  40     IR4B          59  15     0
QSO: 28572 PH 2015-10-24 1332 TF3CY         59  40     YW4D          59  09     0
QSO: 28572 PH 2015-10-24 1332 TF3CY         59  40     VE9DX         59  05     0
QSO: 28572 PH 2015-10-24 1332 TF3CY         59  40     VE3XAT        59  04     0
QSO: 28572 PH 2015-10-24 1332 TF3CY         59  40     ED7B          59  14     0
QSO: 28572 PH 2015-10-24 1332 TF3CY         59  40     RA3DX         59  16     0
QSO: 28572 PH 2015-10-24 1333 TF3CY         59  40     KM2O          59  05     0
QSO: 28572 PH 2015-10-24 1333 TF3CY         59  40     W1CTN         59  05     0
QSO: 28572 PH 2015-10-24 1333 TF3CY         59  40     N2SR          59  05     0
QSO: 28572 PH 2015-10-24 1334 TF3CY         59  40     W2RD          59  05     0
QSO: 28572 PH 2015-10-24 1334 TF3CY         59  40     KF2O          59  05     0
QSO: 28572 PH 2015-10-24 1334 TF3CY         59  40     TF3DC         59  40     0
QSO: 28572 PH 2015-10-24 1334 TF3CY         59  40     RN3QN         59  16     0
QSO: 28572 PH 2015-10-24 1335 TF3CY         59  40     N4BP          59  05     0
QSO: 28572 PH 2015-10-24 1335 TF3CY         59  40     N2MM          59  05     0
QSO: 28572 PH 2015-10-24 1335 TF3CY         59  40     W1UJ          59  05     0
QSO: 28572 PH 2015-10-24 1335 TF3CY         59  40     W2IRT         59  05     0
QSO: 28572 PH 2015-10-24 1336 TF3CY         59  40     W1HIS         59  05     0
QSO: 28572 PH 2015-10-24 1336 TF3CY         59  40     VE9WH         59  05     0
QSO: 28572 PH 2015-10-24 1336 TF3CY         59  40     W2GDJ         59  05     0
QSO: 28572 PH 2015-10-24 1336 TF3CY         59  40     NU1O          59  05     0
QSO: 28572 PH 2015-10-24 1337 TF3CY         59  40     PT2CM         59  11     0
QSO: 28572 PH 2015-10-24 1338 TF3CY         59  40     YQ6A          59  20     0
QSO: 28572 PH 2015-10-24 1338 TF3CY         59  40     N3RS          59  05     0
QSO: 28572 PH 2015-10-24 1338 TF3CY         59  40     9A3B          59  15     0
QSO: 28572 PH 2015-10-24 1338 TF3CY         59  40     RA3FT         59  16     0
QSO: 28572 PH 2015-10-24 1339 TF3CY         59  40     KG1E          59  05     0
QSO: 28572 PH 2015-10-24 1339 TF3CY         59  40     EU6DX         59  16     0
QSO: 28572 PH 2015-10-24 1339 TF3CY         59  40     NB1U          59  05     0
QSO: 28572 PH 2015-10-24 1340 TF3CY         59  40     IK0FUX        59  15     0
QSO: 28572 PH 2015-10-24 1340 TF3CY         59  40     K1PLL         59  05     0
QSO: 28572 PH 2015-10-24 1340 TF3CY         59  40     N3AD          59  05     0
QSO: 28572 PH 2015-10-24 1341 TF3CY         59  40     N9NC          59  05     0
QSO: 28572 PH 2015-10-24 1341 TF3CY         59  40     CO6LP         59  08     0
QSO: 28572 PH 2015-10-24 1341 TF3CY         59  40     K1VK          59  05     0
QSO: 28572 PH 2015-10-24 1341 TF3CY         59  40     K1RV          59  05     0
QSO: 28572 PH 2015-10-24 1343 TF3CY         59  40     KB1ZDZ        59  05     0
QSO: 28572 PH 2015-10-24 1344 TF3CY         59  40     W9SN          59  04     0
QSO: 28572 PH 2015-10-24 1344 TF3CY         59  40     UA1NFA        59  16     0
QSO: 28572 PH 2015-10-24 1344 TF3CY         59  40     VA2PZ         59  05     0
QSO: 28572 PH 2015-10-24 1345 TF3CY         59  40     KS1J          59  05     0
QSO: 28572 PH 2015-10-24 1345 TF3CY         59  40     VE9AA         59  05     0
QSO: 28572 PH 2015-10-24 1346 TF3CY         59  40     K1HT          59  05     0
QSO: 28572 PH 2015-10-24 1346 TF3CY         59  40     K9CT          59  04     0
QSO: 28572 PH 2015-10-24 1347 TF3CY         59  40     RQ3M          59  16     0
QSO: 28572 PH 2015-10-24 1347 TF3CY         59  40     RV3ID         59  16     0
QSO: 28572 PH 2015-10-24 1348 TF3CY         59  40     N4RA          59  05     0
QSO: 28572 PH 2015-10-24 1349 TF3CY         59  40     K1SD          59  05     0
QSO: 28572 PH 2015-10-24 1349 TF3CY         59  40     RU3FM         59  16     0
QSO: 28572 PH 2015-10-24 1349 TF3CY         59  40     NE3F          59  05     0
QSO: 28572 PH 2015-10-24 1350 TF3CY         59  40     UA3IHJ        59  16     0
QSO: 28572 PH 2015-10-24 1350 TF3CY         59  40     UX2X          59  16     0
QSO: 28572 PH 2015-10-24 1350 TF3CY         59  40     VO1SA         59  05     0
QSO: 28572 PH 2015-10-24 1352 TF3CY         59  40     IB9T          59  15     0
QSO: 28572 PH 2015-10-24 1353 TF3CY         59  40     UR5WHQ        59  16     0
QSO: 28572 PH 2015-10-24 1355 TF3CY         59  40     6Y9X          59  08     0
QSO: 28572 PH 2015-10-24 1355 TF3CY         59  40     RY4F          59  16     0
QSO: 28572 PH 2015-10-24 1356 TF3CY         59  40     UT5ULQ        59  16     0
QSO: 28572 PH 2015-10-24 1356 TF3CY         59  40     RA3DNC        59  16     0
QSO: 28572 PH 2015-10-24 1357 TF3CY         59  40     LZ2PG         59  20     0
QSO: 28572 PH 2015-10-24 1357 TF3CY         59  40     W4DXX         59  05     0
QSO: 28572 PH 2015-10-24 1358 TF3CY         59  40     CR5M          59  14     0
QSO: 28586 PH 2015-10-24 1409 TF3CY         59  40     K3LR          59  05     0
QSO: 28588 PH 2015-10-24 1418 TF3CY         59  40     YU1KN         59  15     0
QSO: 28588 PH 2015-10-24 1419 TF3CY         59  40     YO4FKO        59  20     0
QSO: 28588 PH 2015-10-24 1420 TF3CY         59  40     RA3Y          59  16     0
QSO: 28588 PH 2015-10-24 1421 TF3CY         59  40     VO1MP         59  05     0
QSO: 28588 PH 2015-10-24 1421 TF3CY         59  40     RO5D          59  16     0
QSO: 28588 PH 2015-10-24 1421 TF3CY         59  40     UA3UCD        59  16     0
QSO: 28588 PH 2015-10-24 1421 TF3CY         59  40     CT1EXR        59  14     0
QSO: 28588 PH 2015-10-24 1422 TF3CY         59  40     UY5AB         59  16     0
QSO: 28588 PH 2015-10-24 1422 TF3CY         59  40     UT8EL         59  16     0
QSO: 28588 PH 2015-10-24 1422 TF3CY         59  40     PX2A          59  11     0
QSO: 28588 PH 2015-10-24 1423 TF3CY         59  40     YT7R          59  15     0
QSO: 28588 PH 2015-10-24 1423 TF3CY         59  40     RA3CQ         59  16     0
QSO: 28588 PH 2015-10-24 1423 TF3CY         59  40     UX5UO         59  16     0
QSO: 28588 PH 2015-10-24 1424 TF3CY         59  40     E7DX          59  15     0
QSO: 28588 PH 2015-10-24 1424 TF3CY         59  40     IW7CZK        59  15     0
QSO: 28588 PH 2015-10-24 1424 TF3CY         59  40     R7LW          59  16     0
QSO: 28588 PH 2015-10-24 1425 TF3CY         59  40     US5QRW        59  16     0
QSO: 28588 PH 2015-10-24 1425 TF3CY         59  40     RT3D          59  16     0
QSO: 28588 PH 2015-10-24 1425 TF3CY         59  40     R7NW          59  16     0
QSO: 28588 PH 2015-10-24 1426 TF3CY         59  40     LZ2FL         59  20     0
QSO: 28588 PH 2015-10-24 1426 TF3CY         59  40     R7LV          59  16     0
QSO: 28588 PH 2015-10-24 1427 TF3CY         59  40     VE3ARF        59  04     0
QSO: 28588 PH 2015-10-24 1428 TF3CY         59  40     RA3DAD        59  16     0
QSO: 28588 PH 2015-10-24 1428 TF3CY         59  40     PJ4X          59  09     0
QSO: 28588 PH 2015-10-24 1428 TF3CY         59  40     PJ2T          59  09     0
QSO: 28588 PH 2015-10-24 1429 TF3CY         59  40     W2FU          59  05     0
QSO: 28588 PH 2015-10-24 1429 TF3CY         59  40     IW9FRA        59  15     0
QSO: 28588 PH 2015-10-24 1429 TF3CY         59  40     W3LPL         59  05     0
QSO: 28588 PH 2015-10-24 1430 TF3CY         59  40     W1EBI         59  05     0
QSO: 28588 PH 2015-10-24 1430 TF3CY         59  40     YO2LEL        59  20     0
QSO: 28588 PH 2015-10-24 1430 TF3CY         59  40     TM6M          59  14     0
QSO: 28588 PH 2015-10-24 1433 TF3CY         59  40     KZ5DP         59  04     0
QSO: 28570 PH 2015-10-24 1453 TF3CY         59  40     KE3X          59  05     0
QSO: 28570 PH 2015-10-24 1454 TF3CY         59  40     NJ2F          59  05     0
QSO: 28570 PH 2015-10-24 1454 TF3CY         59  40     WA1TAC        59  05     0
QSO: 28570 PH 2015-10-24 1500 TF3CY         59  40     N8II          59  05     0
QSO: 28570 PH 2015-10-24 1500 TF3CY         59  40     TF2LL         59  40     0
QSO: 28570 PH 2015-10-24 1501 TF3CY         59  40     LZ1GU         59  20     0
QSO: 28570 PH 2015-10-24 1502 TF3CY         59  40     N5MOA         59  04     0
QSO: 28570 PH 2015-10-24 1503 TF3CY         59  40     IZ5TJD/7      59  15     0
QSO: 28570 PH 2015-10-24 1503 TF3CY         59  40     CO2GG         59  08     0
QSO: 28570 PH 2015-10-24 1504 TF3CY         59  40     K5ODZ         59  04     0
QSO: 28570 PH 2015-10-24 1505 TF3CY         59  40     KF5VDX        59  04     0
QSO: 28570 PH 2015-10-24 1506 TF3CY         59  40     IK7XNF        59  15     0
QSO: 28570 PH 2015-10-24 1506 TF3CY         59  40     KC1BJG        59  05     0
QSO: 28570 PH 2015-10-24 1509 TF3CY         59  40     VE2PDT        59  05     0
QSO: 28570 PH 2015-10-24 1511 TF3CY         59  40     ZP6DEM        59  11     0
QSO: 28570 PH 2015-10-24 1511 TF3CY         59  40     K1BX          59  05     0
QSO: 28570 PH 2015-10-24 1512 TF3CY         59  40     WD8KUR        59  04     0
QSO: 28570 PH 2015-10-24 1520 TF3CY         59  40     IZ7UMS        59  15     0
QSO: 28570 PH 2015-10-24 1529 TF3CY         59  40     AK5WB         59  05     0
QSO: 28570 PH 2015-10-24 1529 TF3CY         59  40     K5TR          59  04     0
QSO: 28570 PH 2015-10-24 1530 TF3CY         59  40     N2MEE         59  05     0
QSO: 28570 PH 2015-10-24 1530 TF3CY         59  40     W8BI          59  04     0
QSO: 28570 PH 2015-10-24 1531 TF3CY         59  40     WX1S          59  05     0
QSO: 28570 PH 2015-10-24 1531 TF3CY         59  40     N8BNE         59  04     0
QSO: 28570 PH 2015-10-24 1532 TF3CY         59  40     AA9A          59  04     0
QSO: 28570 PH 2015-10-24 1532 TF3CY         59  40     IS0DDL        59  15     0
QSO: 28570 PH 2015-10-24 1533 TF3CY         59  40     W5PR          59  04     0
QSO: 28570 PH 2015-10-24 1534 TF3CY         59  40     N5DO          59  04     0
QSO: 28570 PH 2015-10-24 1537 TF3CY         59  40     W1UE          59  05     0
QSO: 28570 PH 2015-10-24 1537 TF3CY         59  40     N2FF          59  05     0
QSO: 28570 PH 2015-10-24 1538 TF3CY         59  40     K3MD          59  05     0
QSO: 28570 PH 2015-10-24 1538 TF3CY         59  40     W3MF          59  05     0
QSO: 28570 PH 2015-10-24 1538 TF3CY         59  40     K2PLF         59  05     0
QSO: 28570 PH 2015-10-24 1539 TF3CY         59  40     VA3DF         59  04     0
QSO: 28570 PH 2015-10-24 1539 TF3CY         59  40     W5GN          59  04     0
QSO: 28570 PH 2015-10-24 1539 TF3CY         59  40     W5AT          59  04     0
QSO: 28570 PH 2015-10-24 1540 TF3CY         59  40     K5WA          59  04     0
QSO: 28570 PH 2015-10-24 1540 TF3CY         59  40     W9OA/9        59  04     0
QSO: 28570 PH 2015-10-24 1540 TF3CY         59  40     K2QMF         59  05     0
QSO: 28570 PH 2015-10-24 1541 TF3CY         59  40     WA3EKL        59  05     0
QSO: 28570 PH 2015-10-24 1541 TF3CY         59  40     W2CG          59  05     0
QSO: 28570 PH 2015-10-24 1542 TF3CY         59  40     N2LBR         59  05     0
QSO: 28570 PH 2015-10-24 1543 TF3CY         59  40     N5MV          59  04     0
QSO: 28570 PH 2015-10-24 1544 TF3CY         59  40     AA5WZ         59  04     0
QSO: 28570 PH 2015-10-24 1544 TF3CY         59  40     W1GD          59  05     0
QSO: 28570 PH 2015-10-24 1545 TF3CY         59  40     LU3DX         59  13     0
QSO: 28570 PH 2015-10-24 1546 TF3CY         59  40     N3ZV          59  05     0
QSO: 28570 PH 2015-10-24 1547 TF3CY         59  40     KB0EO         59  04     0
QSO: 28570 PH 2015-10-24 1547 TF3CY         59  40     WE9V          59  04     0
QSO: 28570 PH 2015-10-24 1547 TF3CY         59  40     WO9Z          59  04     0
QSO: 28570 PH 2015-10-24 1548 TF3CY         59  40     N2GC          59  05     0
QSO: 28570 PH 2015-10-24 1549 TF3CY         59  40     K8NWD         59  04     0
QSO: 28570 PH 2015-10-24 1550 TF3CY         59  40     W3GM          59  05     0
QSO: 28570 PH 2015-10-24 1550 TF3CY         59  40     N0MA          59  04     0
QSO: 28570 PH 2015-10-24 1550 TF3CY         59  40     K1KP          59  05     0
QSO: 28570 PH 2015-10-24 1551 TF3CY         59  40     W0GJ          59  04     0
QSO: 28570 PH 2015-10-24 1552 TF3CY         59  40     K0CN          59  04     0
QSO: 28570 PH 2015-10-24 1553 TF3CY         59  40     WK1J          59  05     0
QSO: 28570 PH 2015-10-24 1553 TF3CY         59  40     KC5FP         59  04     0
QSO: 28570 PH 2015-10-24 1553 TF3CY         59  40     TO4K          59  08     0
QSO: 28570 PH 2015-10-24 1555 TF3CY         59  40     N9ZM          59  04     0
QSO: 28570 PH 2015-10-24 1556 TF3CY         59  40     NC0B          59  04     0
QSO: 28570 PH 2015-10-24 1557 TF3CY         59  40     K1KU          59  05     0
QSO: 28570 PH 2015-10-24 1558 TF3CY         59  40     WK1Q          59  05     0
QSO: 28570 PH 2015-10-24 1558 TF3CY         59  40     W1UK          59  05     0
QSO: 28570 PH 2015-10-24 1559 TF3CY         59  40     K1LT          59  04     0
QSO: 28570 PH 2015-10-24 1559 TF3CY         59  40     WA4JQS        59  05     0
QSO: 28570 PH 2015-10-24 1600 TF3CY         59  40     VE3AD         59  04     0
QSO: 28570 PH 2015-10-24 1601 TF3CY         59  40     VE3CV         59  04     0
QSO: 28570 PH 2015-10-24 1601 TF3CY         59  40     W1QK          59  05     0
QSO: 28570 PH 2015-10-24 1602 TF3CY         59  40     W5HFF         59  04     0
QSO: 28570 PH 2015-10-24 1602 TF3CY         59  40     W1AN          59  05     0
QSO: 28570 PH 2015-10-24 1607 TF3CY         59  40     K6NA          59  03     0
QSO: 28570 PH 2015-10-24 1608 TF3CY         59  40     K1TR          59  05     0
QSO: 28570 PH 2015-10-24 1609 TF3CY         59  40     K0TT          59  04     0
QSO: 28570 PH 2015-10-24 1610 TF3CY         59  40     K3OO          59  05     0
QSO: 28570 PH 2015-10-24 1612 TF3CY         59  40     CO6HK         59  08     0
QSO: 28570 PH 2015-10-24 1617 TF3CY         59  40     CT2GQN        59  14     0
QSO: 28570 PH 2015-10-24 1618 TF3CY         59  40     W5CT          59  04     0
QSO: 28570 PH 2015-10-24 1619 TF3CY         59  40     NM1G          59  05     0
QSO: 28570 PH 2015-10-24 1621 TF3CY         59  40     W6QU          59  03     0
QSO: 28570 PH 2015-10-24 1658 TF3CY         59  40     VE3XB         59  04     0
QSO: 28570 PH 2015-10-24 1659 TF3CY         59  40     W6RGS         59  03     0
QSO: 28570 PH 2015-10-24 1701 TF3CY         59  40     K2ITT         59  05     0
QSO: 28570 PH 2015-10-24 1702 TF3CY         59  40     KV5WS         59  04     0
QSO: 28570 PH 2015-10-24 1702 TF3CY         59  40     PY2EM         59  11     0
QSO: 28570 PH 2015-10-24 1703 TF3CY         59  40     K7JA          59  03     0
QSO: 28570 PH 2015-10-24 1705 TF3CY         59  40     N6GP          59  03     0
QSO: 28570 PH 2015-10-24 1706 TF3CY         59  40     KA1URP        59  05     0
QSO: 28570 PH 2015-10-24 1708 TF3CY         59  40     KD3RF         59  05     0
QSO: 28570 PH 2015-10-24 1709 TF3CY         59  40     K3WJV         59  05     0
QSO: 28570 PH 2015-10-24 1709 TF3CY         59  40     W2YC          59  05     0
QSO: 28570 PH 2015-10-24 1709 TF3CY         59  40     K8AZ          59  04     0
QSO: 28570 PH 2015-10-24 1710 TF3CY         59  40     WB2P          59  05     0
QSO: 28570 PH 2015-10-24 1710 TF3CY         59  40     WB5OSD        59  04     0
QSO: 28570 PH 2015-10-24 1711 TF3CY         59  40     N1DG          59  05     0
QSO: 28570 PH 2015-10-24 1711 TF3CY         59  40     W5BN          59  03     0
QSO: 28570 PH 2015-10-24 1711 TF3CY         59  40     K6UIP         59  03     0
QSO: 28570 PH 2015-10-24 1712 TF3CY         59  40     N1EU          59  05     0
QSO: 28570 PH 2015-10-24 1712 TF3CY         59  40     W9ITR         59  04     0
QSO: 28570 PH 2015-10-24 1713 TF3CY         59  40     N4OX          59  05     0
QSO: 28570 PH 2015-10-24 1714 TF3CY         59  40     K3ZU          59  05     0
QSO: 28570 PH 2015-10-24 1715 TF3CY         59  40     KD0PO         59  04     0
QSO: 28570 PH 2015-10-24 1716 TF3CY         59  40     WW4LL         59  05     0
QSO: 28570 PH 2015-10-24 1716 TF3CY         59  40     VE3MIS        59  04     0
QSO: 28570 PH 2015-10-24 1716 TF3CY         59  40     K3SW          59  05     0
QSO: 28570 PH 2015-10-24 1717 TF3CY         59  40     N6ED          59  03     0
QSO: 28570 PH 2015-10-24 1717 TF3CY         59  40     W5RU          59  04     0
QSO: 28570 PH 2015-10-24 1717 TF3CY         59  40     AB2DE         59  05     0
QSO: 28570 PH 2015-10-24 1718 TF3CY         59  40     W3MR          59  05     0
QSO: 28570 PH 2015-10-24 1719 TF3CY         59  40     K9PG          59  04     0
QSO: 28570 PH 2015-10-24 1721 TF3CY         59  40     VE2EBK        59  05     0
QSO: 28570 PH 2015-10-24 1722 TF3CY         59  40     K1BV          59  05     0
QSO: 28570 PH 2015-10-24 1723 TF3CY         59  40     N3RR          59  05     0
