START-OF-LOG: 3.0
CATEGORY: Single operator, mixed, low power
CONTEST: WAG
SPECIFIC: R09
CALLSIGN: DL7ED
LOCATION: DL
CLAIMED-SCORE: 13524
CREATED-BY: HAM OFFICE 5  REL. 9.7D HTTP://WWW.HAMOFFICE.DE, modified by DXHF upload.
QSO: 3500  PH  2021-10-16 1738 DL7ED 59  R09               DB5SM      59  B13
QSO: 3500  PH  2021-10-16 1739 DL7ED 59  R09               DB1BAN     59  C15
QSO: 3500  PH  2021-10-16 1743 DL7ED 59  R09               DL7VRE     59  Y21
QSO: 3500  PH  2021-10-16 1747 DL7ED 59  R09               DK2AT      59  X38
QSO: 3500  PH  2021-10-16 1808 DL7ED 59  R09               DN4RCE     59  U14
QSO: 3500  PH  2021-10-16 1810 DL7ED 59  R09               DK0LWL     59  V28
QSO: 3500  PH  2021-10-16 1812 DL7ED 59  R09               DK1OM      59  H02
QSO: 3500  PH  2021-10-16 1816 DL7ED 59  R09               DL9UP      59  Q05
QSO: 3500  PH  2021-10-16 1817 DL7ED 59  R09               DG1UHS     59  S22
QSO: 3500  PH  2021-10-16 1818 DL7ED 59  R09               DK9SA      59  P11
QSO: 3500  PH  2021-10-16 1820 DL7ED 59  R09               DK0DI      59  F74
QSO: 3500  PH  2021-10-16 1953 DL7ED 59  R09               EA2AOO/P   59  126
QSO: 3500  PH  2021-10-16 2002 DL7ED 59  R09               OH2PQ      59  530
QSO: 7000  CW  2021-10-16 2017 DL7ED 599 R09               U77AQ      599 112
QSO: 7000  CW  2021-10-16 2022 DL7ED 599 R09               DL0CK      599 R04
QSO: 7000  CW  2021-10-16 2059 DL7ED 599 R09               K1LZ       599 595
QSO: 3500  CW  2021-10-16 2108 DL7ED 599 R09               DK3T       599 N61
QSO: 3500  CW  2021-10-16 2110 DL7ED 599 R09               DL5PIA     599 P18
QSO: 3500  CW  2021-10-16 2113 DL7ED 599 R09               DL3ON      599 P05
QSO: 3500  CW  2021-10-16 2115 DL7ED 599 R09               DP7D       599 N16
QSO: 14000 PH  2021-10-17 0623 DL7ED 59  R09               UT7FA      59  123
QSO: 14000 PH  2021-10-17 0625 DL7ED 59  R09               SV1JG      59  228
QSO: 14000 PH  2021-10-17 0628 DL7ED 59  R09               OG2X       59  007
QSO: 14000 PH  2021-10-17 0630 DL7ED 59  R09               YO8RZJ     59  078
QSO: 14000 PH  2021-10-17 0632 DL7ED 59  R09               LZ6E       59  421
QSO: 14000 PH  2021-10-17 0633 DL7ED 59  R09               OH7JL      59  158
QSO: 21000 PH  2021-10-17 0741 DL7ED 59  R09               RZ3Z       59  196
QSO: 21000 PH  2021-10-17 0748 DL7ED 59  R09               RA9V       59  485
QSO: 21000 PH  2021-10-17 0752 DL7ED 59  R09               UA5B       59  353
QSO: 21000 PH  2021-10-17 0753 DL7ED 59  R09               RT2C       59  972
QSO: 21000 PH  2021-10-17 0754 DL7ED 59  R09               UA6GO      59  354
QSO: 21000 PH  2021-10-17 0756 DL7ED 59  R09               UN8PT      59  206
QSO: 21000 PH  2021-10-17 0758 DL7ED 59  R09               RL4F       59  288
QSO: 21000 PH  2021-10-17 0802 DL7ED 59  R09               DK0JJ      59  R14
QSO: 14000 PH  2021-10-17 0809 DL7ED 59  R09               YT4W       59  1016
QSO: 14000 PH  2021-10-17 0810 DL7ED 59  R09               HA3NU      59  381
QSO: 14000 PH  2021-10-17 0811 DL7ED 59  R09               EC5SP      59  138
QSO: 14000 PH  2021-10-17 0812 DL7ED 59  R09               LY4L       59  1172
QSO: 7000  PH  2021-10-17 0819 DL7ED 59  R09               DK0IW      59  C07
QSO: 7000  PH  2021-10-17 0821 DL7ED 59  R09               DL3ON      59  P05
QSO: 7000  PH  2021-10-17 0822 DL7ED 59  R09               DL1MHJ     59  C12
QSO: 7000  PH  2021-10-17 0823 DL7ED 59  R09               SN7R       59  513
QSO: 7000  PH  2021-10-17 0828 DL7ED 59  R09               IX1HPN     59  251
QSO: 7000  PH  2021-10-17 0830 DL7ED 59  R09               IK3UNA     59  274
QSO: 7000  PH  2021-10-17 0833 DL7ED 59  R09               M3AWD      59  168
QSO: 7000  PH  2021-10-17 0834 DL7ED 59  R09               IU3BT      59  075
QSO: 7000  PH  2021-10-17 0836 DL7ED 59  R09               DL4RCE     59  U14
QSO: 7000  PH  2021-10-17 0836 DL7ED 59  R09               DK0NA      59  B23
QSO: 7000  PH  2021-10-17 0837 DL7ED 59  R09               DH2PA      59  K14
QSO: 7000  PH  2021-10-17 0839 DL7ED 59  R09               DL9ND      59  B09
QSO: 7000  PH  2021-10-17 0839 DL7ED 59  R09               DL1DLH     59  P09
QSO: 14000 PH  2021-10-17 0854 DL7ED 59  R09               EV1R       59  592
QSO: 14000 PH  2021-10-17 0858 DL7ED 59  R09               YT1RK      59  129
QSO: 14000 PH  2021-10-17 0859 DL7ED 59  R09               ES6RMR     59  119
QSO: 14000 PH  2021-10-17 0903 DL7ED 59  R09               EC1DD      59  053
QSO: 14000 PH  2021-10-17 0904 DL7ED 59  R09               DG1E       59  R24
QSO: 14000 PH  2021-10-17 0905 DL7ED 59  R09               SN7R       59  550
QSO: 14000 PH  2021-10-17 0906 DL7ED 59  R09               IZ0VXY     59  101
QSO: 14000 PH  2021-10-17 0907 DL7ED 59  R09               OH6MSZ     59  464
QSO: 14000 PH  2021-10-17 0911 DL7ED 59  R09               OF1TD      59  164
QSO: 28000 PH  2021-10-17 0914 DL7ED 59  R09               LY9A       59  903
QSO: 21000 PH  2021-10-17 1104 DL7ED 59  R09               OH9GGY     59  285
QSO: 21000 PH  2021-10-17 1107 DL7ED 59  R09               LY9A       59  1147
QSO: 21000 PH  2021-10-17 1108 DL7ED 59  R09               R2ARR      59  765
QSO: 21000 PH  2021-10-17 1110 DL7ED 59  R09               SV3RPQ     59  459
QSO: 21000 PH  2021-10-17 1117 DL7ED 59  R09               PY5QW      59  380
QSO: 21000 PH  2021-10-17 1125 DL7ED 59  R09               UT7FA      59  257
QSO: 21000 PH  2021-10-17 1132 DL7ED 59  R09               YL3CW      59  622
QSO: 28000 PH  2021-10-17 1136 DL7ED 59  R09               LZ6E       59  713
QSO: 28000 PH  2021-10-17 1139 DL7ED 59  R09               HG8A       59  1175
QSO: 28000 PH  2021-10-17 1151 DL7ED 59  R09               DC1DB      59  L16
QSO: 28000 PH  2021-10-17 1152 DL7ED 59  R09               DO7RU      59  L16
QSO: 28000 PH  2021-10-17 1159 DL7ED 59  R09               YU5R       59  1437
QSO: 14000 PH  2021-10-17 1232 DL7ED 59  R09               R0AI/3     59  124
QSO: 14000 PH  2021-10-17 1234 DL7ED 59  R09               RT2C       59  1654
QSO: 14000 PH  2021-10-17 1235 DL7ED 59  R09               S52WW      59  151
QSO: 14000 PH  2021-10-17 1243 DL7ED 59  R09               SX200AEL   59  218
QSO: 14000 PH  2021-10-17 1245 DL7ED 59  R09               IK7RVY     59  369
QSO: 14000 PH  2021-10-17 1246 DL7ED 59  R09               IZ2KXC     59  1158
QSO: 14000 PH  2021-10-17 1248 DL7ED 59  R09               LZ5Y       59  678
QSO: 14000 PH  2021-10-17 1248 DL7ED 59  R09               RL4A       59  1090
QSO: 14000 PH  2021-10-17 1250 DL7ED 59  R09               DM5RC      59  Y26
QSO: 14000 PH  2021-10-17 1254 DL7ED 59  R09               OH2PQ      59  1449
QSO: 14000 PH  2021-10-17 1311 DL7ED 59  R09               EA2WD      59  302
QSO: 14000 PH  2021-10-17 1313 DL7ED 59  R09               SV3RPQ     59  567
QSO: 7000  PH  2021-10-17 1319 DL7ED 59  R09               PD1ABO     59  296
QSO: 7000  PH  2021-10-17 1322 DL7ED 59  R09               DM5B       59  Y26
QSO: 7000  PH  2021-10-17 1326 DL7ED 59  R09               PA9M       59  1080
QSO: 7000  PH  2021-10-17 1339 DL7ED 59  R09               DG1HP      59  K14
QSO: 7000  PH  2021-10-17 1342 DL7ED 59  R09               DL6MI      59  T02
QSO: 7000  PH  2021-10-17 1345 DL7ED 59  R09               DL0LK      59  E03
QSO: 7000  PH  2021-10-17 1346 DL7ED 59  R09               IZ2BVC     59  396
QSO: 7000  PH  2021-10-17 1351 DL7ED 59  R09               DH2UAK     59  Y26
QSO: 7000  PH  2021-10-17 1355 DL7ED 59  R09               DG1E       59  R24
QSO: 7000  PH  2021-10-17 1402 DL7ED 59  R09               DL2FIS     59  65A18
QSO: 7000  PH  2021-10-17 1405 DL7ED 59  R09               DF1AN      59  V11
QSO: 7000  PH  2021-10-17 1408 DL7ED 59  R09               DK0FF      59  H07
QSO: 7000  PH  2021-10-17 1411 DL7ED 59  R09               MM0TDS     59  866
QSO: 7000  PH  2021-10-17 1414 DL7ED 59  R09               S57DX      59  372
END-OF-LOG:
